code,title,units,prereqs,offered,corrupt
PLANTBI C112L,General Microbiology Laboratory,2 Units, C112 (may be taken concurrently),"Terms offered: Summer 2018 10 Week Session, Spring 2018, Fall 2017<br/>
Experimental techniques of microbiology designed to accompany the lecture in C112 and C148. The primary emphasis in the laboratory will be on the cultivation and physiological and genetic characterization of bacteria. Laboratory exercises will include the observation, enrichment, and isolation of bacteria from selected environments.",0
PLANTBI 113,California Mushrooms,3 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
This is a hands-on class in identification of macro fungi. Emphasis will be on laboratory work with fresh and dried fungi. Short lectures at the beginning of labs focus on mushroom systematic, collection techniques, and identification. Three weekend field trips are required in addition to the weekly laboratory. Previous course experience with fungi is recommended, but not required. Grades are based on tests and a collection.",0
PLANTBI C114,Introduction to Comparative Virology,4 Units," Introductory chemistry (Chemistry 1A or 3A-3B or equivalent) and introductory biology (Biology 1A, 1AL, and 1B or equivalent) and general biochemistry (Molecular and Cell Biology C100A or equivalent--preferably completed but may be taken concurrently)","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will provide a comparative overview of virus life cycles and strategies viruses use to infect and replicate in hosts. We will discuss virus structure and classification and the molecular basis of viral reproduction, evolution, assembly, and virus-host interactions. Common features used during virus replication and host cellular responses to infection will be covered. Topics also included are common and emerging virus diseases",0
PLANTBI C116,Microbial Diversity,3 Units, Upper-division standing. C112 or consent of instructor and organic chemistry (may be taken concurrently),"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course for upper-division and graduate students will broadly survey myriad types of microbial organisms, both procaryote and eucaryote, using a phylogenetic framework to organize the concept of ""biodiversity."" Emphasis will be on the evolutionary development of the many biochemical themes, how they mold our biosphere, and the organisms that affect the global biochemistry. Molecular mechanisms that occur in different lineages will",0
PLANTBI 120,Biology of Algae,2 Units, Biology 1A-1B. Concurrent registration in 120L recommended,"Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
General biology of freshwater and marine algae, highlighting current research and integrating phylogeny, ecology, physiology, genetics, and molecular biology.",0
PLANTBI 120L,Laboratory for Biology of Algae,2 Units, Biology 1A-1B. Must be taken concurrently with 120,"Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
Laboratories include study of representative types, identification of specimens collected during several field trips, and experiments on development, physiology, and molecular genetics.",0
PLANTBI 122,Bioenergy,2 Units, Biology 1A and 1B; Chemistry 3B,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Offers an assessment of global energy supply and demand, addresses the chemistry of climate change, examines the response of plants and microbes to changes in the environment, and emphasizes the role of biology and photosynthesis in offering solutions to related energy and societal problems. Bioenergy is examined from the point-of-view of potential biofuels, including aspects of the biological generation of hydrogen, hydrocarbons, fatty acids",0
PLANTBI C134,Chromosome Biology/Cytogenetics,3 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Survey of behavior, structure, and function of chromosomes with emphasis on behavior in model organisms. Topics include mitosis, meiosis, chromosome aberrations, genome function, dosage compensation, transposons, repetitive DNA, and modern cytological imaging.",0
PLANTBI 135,Physiology and Biochemistry of Plants,3 Units, Biology 1A-1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A study of physiological and biochemical processes in higher plants, including water relations, ion transport, and hormone physiology; photosynthesis (light utilization and carbon assimilation), nitrogen and sulfur metabolism, and plant-specific biosynthetic pathways.",0
PLANTBI C148,Microbial Genomics and Genetics,4 Units, Molecular and Cell Biology C100A/Chemistry C130 or Molecular and Cell Biology 102,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Course emphasizes bacterial and archaeal genetics and comparative genomics. Genetics and genomic methods used to dissect metabolic and development processes in bacteria, archaea, and selected microbial eukaryotes. Genetic mechanisms integrated with genomic information to address integration and diversity of microbial processes. Introduction to the use of computational tools for a comparative analysis of microbial genomes and determining relationships",0
PLANTBI 150,Plant Cell Biology,3 Units, Biology 1A-1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to the structure, dynamics, and function of plant cells: organelle structure and development; intracellular trafficking of small and macromolecules; cellular signaling; cell division and specialization.",0
PLANTBI 160,Plant Molecular Genetics,3 Units, Biology 1A-1B,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A consideration of plant genetics and molecular biology. Topics include principles of genomics and gene functional analysis; regulation of gene expression in response to environmental and developmental stimuli; intercellular and intracellular signaling pathways; and the molecular and genetic basis for the exceptional cellular and developmental strategies adopted by plants.",0
PLANTBI 165,Plant-Microbe Interactions,3 Units," Biology 1A-1B, Statistics 2 or 20 or 131A or Public Health 142. Completion of an upper division plant biology and an upper division microbiology course is recommended","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will cover topics in molecular plant-microbe interactions ranging from how microbes cause disease to how plants defend themselves. A second goal of the course is to engage students in state-of-the-art research in the area of plant-microbe interactions.",0
PLANTBI 180,Environmental Plant Biology,2 Units, Biology 1A-1B,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
An integrated and multidisciplinary approach to the study of interactions between plants and the environment. Introduces physical parameters in the global and micro-environment that affect plant function; and molecular, cellular, and developmental aspects of plant response to suboptimal/adverse conditions. Underlying biochemistry, physiology, and molecular biology of plant adaptation and acclimation mechanisms. Examines consequences of industrial",0
PLANTBI 185,Techniques in Light Microscopy,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
<br/>
The course will be a detailed overview of the practice of light microscopy as applied to scientific investigation. The emphasis of the course will be on the correct and appropriate use of the light microscope for biological scientists; however students of other disciplines are welcome. The course will cover optical microscope theory, microscope components and mechanics, and optical techniques including detailed descriptions, demonstrations",0
PLANTBI C192,Molecular Approaches to Environmental Problem Solving,2 Units," Junior or senior standing in the Genetics and Plant Biology or Microbial Biology major, or consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Seminar in which students consider how modern biotechnological approaches, including recombinant DNA methods, can be used to recognize and solve problems in the area of conservation, habitat and endangered species preservation, agriculture and environmental pollution. Students will also develop and present case studies of environmental problems solving using modern molecular methods.",0
PLANTBI H196,Honors Research - Plant and Microbial Biology,4 Units, Upper division standing and minimum GPA. See College of Natural Resources Honors website for current minimum GPA. http://nature.berkeley.edu/site/honors_program.php,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Supervised independent honors research specific to aspects of the plant and microbial biology major, followed by an oral presentation and a written report. Honors students must complete two semesters of research.",0
PLANTBI 199,Supervised Independent Study and Research,1 - 4 Units, Consent of instructor; overall GPA of 3.0,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
PLANTBI 200A,Plant Developmental Genetics,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The students will be provided with both the basic framework and current topics of plant developmental genetics.",0
PLANTBI 200B,Genomics and Computational Biology,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles of computational and genomic biology. Covers evolutionary, algorithmic, and statistical foundations of sequence analysis, allowing students to understand concepts underlying modern computational methods. Practical applications wil be pursued in student-coordinated sessions. Combined lecture with 220B.",0
PLANTBI 200C,Plant Diversity and Evolution,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will introduce the students to the diversity of plant form and function and provide them with a basic understanding of the tools and techniques used to study plant diversification and evolution. Molecular and morphological data will be discussed and plant diversity will be introduced at molecular, population, organismal, and ecological levels.",0
PLANTBI 200D,Plant Cell Biology,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course will describe the conceptual framework of plant cell biology followed by in-depth discussion of several active areas of research including cell wall biology, membrane transport, cellular trafficking, and cell signaling.",0
PLANTBI 200E,Plant Biochemistry,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The aim of this course is to augment the student's knowledge of key plant-specific (or particularly relevant) biochemical processes focusing on the underlying experiments used to deduce key cycles coupled with current areas of exploration and debate surrounding a given topic area. In addition, this section will broaden and deepen the student's knowledge of biochemistry in general including basic enzyme kinetics, assessment of enzymatic (biochemical)",0
PLANTBI 200F,Plant-Environment Interactions,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Students will be provided with both the historical framework and current topics in the molecular mechanisms underlying plant dynamic responses to external signals and stresses.",0
PLANTBI 201,Faculty Research Review,2 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Presentation and discussion of faculty research in the areas of plant and microbial biology. Faculty speakers review recent advances in their area of expertise and present an outlook of current research activities in their laboratories. The format of the class is designed to stimulate a dialogue between instructor and students in the course of each presentation.",0
PLANTBI 202,Faculty Research Review,2 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Presentation and discussion of faculty research in the area of microbial biology. Faculty speakers review recent advances in their area of expertise and present an outlook of current research activities in their laboratories. The format of the class is designed to stimulate a dialogue between instructor and students in the course of each presentation.",0
PLANTBI 205A,Introduction to Research,2 - 12 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016<br/>
Closely supervised experimental work under the direction of an individual faculty member; an introduction to experimental methods and research approaches in particular areas of plant and microbial biology.",0
PLANTBI 205B,Introduction to Research,2 - 12 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017<br/>
Closely supervised experimental work under the direction of an individual faculty member; an introduction to experimental methods and research approaches in particular areas of plant and microbial biology.",0
PLANTBI 210,Scientific Reasoning and Logic,1 Unit,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The objectives of this class are to teach students to critically read and interpret scientific papers. Students will read and discuss strongly and poorly reasoned papers. At the end of the class the student should understand the logic and reasoning which make a paper strong, often classic, contribution.",0
PLANTBI C216,Microbial Diversity Workshop,1 Unit, Graduate standing; C112 or consent of instructor and organic chemistry (may be taken concurrently),"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This workshop for graduate students will parallel C116, Microbial Diversity, which should be taken concurrently. Emphasis in the workshop will be on review of research literature and formulation of paper pertinent to research in microbial diversity.",0
PLANTBI 220A,Microbial Genetics,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The students will learn fundamental principles and advanced techniques in microbial genetics. The use of genetics in deducing biochemical pathways, protein interactions, and signal transduction pathways will be explores through reading and discussion of current and classic papers from the primary literature. Experimental design and interpretation will be the focus of problem sets solved in student-coordinated sessions.",0
PLANTBI 220B,Genomics and Computational Biology,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles of computational and genomic biology. Covers evolutionary, algorithmic, and statistical foundations of sequence analysis, allowing students to understand concepts underlying modern computational methods. Practical applications will be pursued in student-coordinated sessions. Combined lecture with 200B.",0
PLANTBI 220C,Microbial Diversity and Evolution,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Spring 2016<br/>
The students will be provided with both the basic framework and current topics of microbial diversity and evolution.",0
PLANTBI 220D,Cell Structure and Function,1.5 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The students will be provided with both the basic framework and current topics of cell structure and function.",0
PLANTBI 220E,Microbial Physiology,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
The students will be provided with both the basic framework and current topics of microbial physiology.",0
PLANTBI 220F,Microbial Ecology,1.5 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The students will be provided with both the basic framework and current topics of microbial ecology.",0
PLANTBI 290,Seminar,1 - 2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study in various fields of plant biology and microbial biology. Topics will be announced in advance of each semester. Enrollment in more than one section permitted.",0
PLANTBI 292,Research Review in Plant and Microbial Biology,1 Unit, Open to properly qualified graduate students with consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Lectures, reports, and discussions on current research in plant and microbial biology. Sections are operated independently and directed toward different topics.",0
PLANTBI 297,Grant Writing and Research Presentations,2 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Each student will write a grant proposal in three steps: a one page outline, a three-page pre-proposal, and a complete 10-page grant proposal. There will be feedback at each step in the process -- each participant will review the other grant proposals. Some of the scheduled classes will include discussion of the outlines and pre-proposals, and the last class will be organized as a grant panel, with students assigned as primary and secondary",0
PLANTBI 298,Plant Biology Group Studies,1 - 6 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study of research topics which will vary semester to semester. Enrollment in more than one section permitted.",0
PLANTBI 299,Graduate Research,1 - 12 Units, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Graduate student research.",0
PLANTBI 375,Workshop on Teaching,2 Units, Graduate student status,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Designed for all graduate students. This course has two goals: discussion of questions and problems relating to the GSI's teaching, and learning how to design and execute a whole course. Effective teaching methods will be introduced by experienced GSIs and faculty. Students will participate in reciprocal classroom visits, visitation and critique of faculty lectures, course design, lecture preparation, sample lecture presentation, and discussion",0
PLANTBI 602,Individual Study for Graduate Students,1 - 2 Units, Graduate standing and instructor consent,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with the major field advisor, intended to provide an opportunity for qualified students to prepare for examinations required of Ph.D. candidates",0
