code,title,units,prereqs,offered,corrupt
AFRICAM W111,"Race, Class, and Gender",3 Units,,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2015 8 Week Session<br/>
A focus on patterns of globalization, migration, and race/ethnic relations with regard to African Americans, Mexican Americans, and Asian Americans in the 1890s and 1990s. Key aspects like economics, politics, gender, and culture are examined. This course is web-based.",0
AFRICAM 112A,Political and Economic Development in the Third World,4 Units,,"Terms offered: Spring 2018, Fall 2014, Fall 2013<br/>
An examination of the structural and actual manifestations of Third World underdevelopment and the broad spectrum of theoretical positions put forward to explain it. Underdevelopment will be viewed from both the international and intranational perspective.",0
AFRICAM 112B,Political and Economic Development in the Third World,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
A critical appraisal of the theoretically based policies employed by Third World nations in their attempts at transition to modernized developed socio-political and economic systems and an examination of the international and intranational impediments to Third World development. The focus will be on actual examples that represent the diversity of developing countries.",0
AFRICAM 114,Introduction to African Linguistics,3 Units, Equivalent of Linguistics 5 (Language and Linguistics) or consent of instructor,"Terms offered: Fall 2016, Spring 2014, Spring 2013<br/>
<br/>
The course will provide an overview of the linguistic structure of African languages. Because the Bantu languages constitute the largest sub-group in sub-Saharan Africa, there will be much focus on the description of the major grammatical features of Bantu languages. The descriptions of African linguistic structure will be accompanied by insights into the contributions made by African languages to general linguistics. Data from various",0
AFRICAM 115,Language and Social Issues in Africa,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
This is an upper division course dealing with the relevance of language to social issues in African societies. It will focus on political developments in Africa and the use of language in fostering national identity; attaining cultural emancipation; and as a tool of oppression, of maintenance of social relations, and of addressing issues of education and childhood development, etc. The course will examine such issues as the roots of national",0
AFRICAM 116,Slavery and African American Life Before 1865,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will examine the origins of the African slave trade, and explore political, economic, demographic and cultural factors shaping African American life and culture prior to 1865.",0
AFRICAM 117,"African Americans in the Industrial Age, 1865-1970",4 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
With emphasis given to the organization of labor after slavery, this course will explore the history of African American cultural, institutions and protest traditions from the Civil War to the Civil Rights Movement.",0
AFRICAM 118,The Slave Trade and Culture in the Modern Atlantic World,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2012<br/>
The course explores the role of the transatlantic slave trade in the evolution of the Atlantic world, comprising four continents: Africa, Europe, and North and South America. Although the course will deal with various aspects of the slave trade, it will emphasize cultural themes. The discovery of fresh data and the application of more sophisticated techniques have in recent years combined with a growing willingness of specialists to speak",0
AFRICAM 119,Selected Topics in the Sociohistorical Development of the Black World,1 - 4 Units, Determined by offering,"Terms offered: Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session, Fall 2012<br/>
Topics will vary each semester.",0
AFRICAM 120,Africa From Revolution to Globalization,4 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This course offers a panorama of the African historical experience from the political economic dynamics of Africa at the onset of European colonization in the late nineteenth century, through the colonial period, to our age of globalization. For better or for worse, African history and culture have shaped and have been shaped by European colonial rule and its aftermath, but we shall also give due attention to postcolonial-era structures and processes",0
AFRICAM 123,Social and Political Thought in the Diaspora,3 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
An examination of social and political thought of Africans traveling across the Diaspora, with particular focus on the 19th and 20th centuries.",0
AFRICAM 125AC,The History of the Modern Civil Rights Movement,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session<br/>
The objective of this course is to examine the modern Civil Rights Movement. As traditionally understood, this period began with the May 17, 1954, ""Brown vs. Board of Education” Supreme Court decision and ended with the passage of the Voting Rights Act of 1965. This course will expand this time frame and seek to place this movement in the context of global developments and the broad sweep of United States History. Assigned readings consist",0
AFRICAM 131,Caribbean Societies and Cultures,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Comparative study of Spanish, Dutch, English, and French-speaking Caribbean societies. Analysis of Caribbean social structure including the development of the plantation system, urban dynamics, ethnic politics, family structures, and ecology of African Caribbean religions.",0
AFRICAM C134,Information Technology and Society,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015, Fall 2014<br/>
This course assesses the role of information technology in the digitalization of society by focusing on the deployment of e-government, e-commerce, e-learning, the digital city, telecommuting, virtual communities, internet time, the virtual office, and the geography of cyber space. The course will also discuss the role of information technology in the governance and economic development of society.",0
AFRICAM 136,Criminal Justice and the Community,3 Units,,"Terms offered: Fall 2017, Fall 1996<br/>",0
AFRICAM 136L,Criminal Justice and Surveillance in America,3 Units,,"Terms offered: Summer 2018 First 6 Week Session<br/>
What is the relationship between the criminal justice system and surveillance in America? What role does power play in this relationship? How does this complicated relationship inform, reproduce, and engender understandings about race, class and sexuality? How has this relationship changed over time? How has technological change impacted this relationship? In this course, we will examine the relationship between the criminal justice system and",0
AFRICAM 137,Multicultural Communities,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Examination of theoretical issues in urban anthropology and sociology pertaining to the United States as a multicultural society. Comparative analysis of the ecology and social structure of African American, Native American, Asian American, Mexican American and Afro-Caribbean urban communities with special emphasis on social class, ethnicity, and culture.",0
AFRICAM 139,Selected Topics of African American Social Organization and Institutions,1 - 4 Units, Determined by offering,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
Topics will vary each semester.",0
AFRICAM 139L,Special Topics in Race and Law,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session<br/>
Special Topics on race and law will vary each semester.",0
AFRICAM 142A,Third World Cinema,4 Units, Reading and composition requirement,"Terms offered: Spring 2016, Spring 2012, Spring 2011<br/>
Examines through lectures and a selection of films, the development and achievements of Third World motion picture artistry. Social, political, and cultural themes are discussed, with particular emphasis given to major works from Asia, Africa, and Latin America. Other newly developed film sources from abroad are presented for critical assessment.",0
AFRICAM 142AC,Race and American Film,4 Units, Reading and composition requirement satisfied,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course uses film to investigate the central role of race in American culture. Through the study of film history, from silent film of the Jim Crow era to the digitized dystopias of the 21st century, this course explores the relationship between art and politics, race and representation. Looking at both Hollywood and independent cinema, the course charts the continuities and varieties of representations of race in cinema, considering the",0
AFRICAM C143A,Performance: An African American Perspective,3 Units, 1A or consent of instructor,"Terms offered: Spring 2016, Fall 2003<br/>
Introduction to the Research-to Performance Method, African American aesthetics and dramatic performance techniques. Course will survey wide range of writings on performance and investigate applications through exercises and improvisations. Students will also assist in information gathering for works in progress.",0
AFRICAM 150B,African American Literature 1920 to Present,3 Units,,"Terms offered: Spring 2018, Fall 2014, Fall 2012<br/>
Survey of African American literature from the Harlem Renaissance to the present. A close analysis of major writers, premises.",0
AFRICAM 152F,Neo-Slave Narratives,3 Units,,"Terms offered: Spring 2016, Spring 2013, Spring 2012<br/>
This course explores African American fiction written during the 1970s and 1980s that attempt to re-present the ur-text of African American literature--and/or to represent for contemporary readers the lives of African slaves in the United States. In what ways do these authors imagine the experience and effects of slavery from their vantage point a century after emancipation, and with the Civil Rights and Black Power Movements shaping the",0
AFRICAM 153C,Novels of Toni Morrison,3 Units, Satisfaction of the Reading and Composition requirement,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
We will closely read seven of Nobel Laureate Toni Morrison's novels, as well as a short story and some of her essays, considering the works in relation to: her interest in creating what she calls ""village literature"" and in writing literature that does ""trope work"" that intervenes in American representations of blackness and racial identity; her contributions to the renaissance of black women's writing (and African American",0
AFRICAM 156AC,Poetry for the People: Introduction to the Art of Poetry,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A large lecture/discussion class which introduces students to poetry as culture, history, criticism, politics, and practice. Focusing comparatively on poetry from three American racial/ethnic groups, this course requires students to learn both the technical structure of various forms of poetry as well as the world views which inform specific poetic traditions. The groups and traditions vary from semester to semester. This course satisfies",0
AFRICAM C156,"Race, Space, and Inequality",4 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This course examines the the spatial configurations of inequality and poverty and their relationship to race through an analysis of the historical, theoretical and ethnographic conceptualizations, practices, and lived experiences of that relationship. The course will cover the topics of race, space, and inequality through four interwoven thematic lenses of formation, implementation, normalization, and resistances.",0
AFRICAM 158A,Poetry for the People: The Writing and Teaching of Poetry,4 Units, 156AC plus consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The focus of this course is on the writing of poetry, and students undertake an intensive study of both the techniques of poetry and the social and cultural context of specific poetic traditions. Students must ""imitate"" the poems they study, write critical papers comparing poetic traditions, and complete an original manuscript of new poems. In addition, they must produce an on-campus poetry reading and are required to teach for five to",0
AFRICAM 158B,Poetry for the People: Practicum,4 Units, 158A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A teaching practicum, with the regular and active supervision of the instructor, for students who completed 156AC during the previous year and 158A in the previous fall. They serve as student teacher poets for 156AC. The focus of 158B is on the teaching of poetry. Each student poet is responsible for a group of seven to ten students, and, under the direct supervision of the instructor, helps the students in his/her group learn to read, criticize",0
AFRICAM 159,Special Topics in African American Literature,1 - 4 Units," Reading and composition requirement, plus those set by instructor","Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
Special topics in African American literature.",0
AFRICAM 164,"Spoken Word: Oral Tradition & Transformation from Poetry to Hip Hop, Standup & Beyond",3 Units,,"Terms offered: Fall 2017, Spring 1998, Spring 1997<br/>
This course is designed to give students four vantage points on contemporary spoken word: 1) as a diverse, layered, and multicultural young adult arts movement 2) as an art form with African American roots, including Black church, Black power and hip hop traditions 3) as an opportunity to practice using spoken word as a tool for social commentary and to communicate personal experience, and 4) as an opportunity to utilize the process of creativity",0
AFRICAM 165,African American Poetry: Eyes on the Prize,4 Units,,"Terms offered: Fall 2017<br/>
In this course, we will read books by acclaimed African American poets who h­ave won Pulitzer Prizes, National Book Awards, and commendations from the Library of Congress. We will also examine book reviews, articles, and interviews that illuminate popular and critical responses to these authors and their work. The course is designed to teach students how different poems function—through close reading, and careful attention to poems’ formal properties. Hard work is required;",0
AFRICAM C178,Cultural Studies,4 Units,,"Terms offered: Spring 2016, Spring 2012, Fall 2009<br/>
Although the Caribbean has been recognized in recent years as being one of the most compelling areas in regard to questions of interculturality, hybridity, and miscegenation, the Dutch-speaking part of it has somehow been neglected. This course intends to give an opportunity to those who do not necessarily have a command of Dutch language, but wish to complete their knowledge of Latin-American and Carribean history, culture, and literature",0
AFRICAM 194A,African American Theme Program Seminar,2 Units,,"Terms offered: Fall 2017<br/>
This course will acquaint new students, specifically freshman and transfer students, with the understanding of the intellectual and academic university experience. The course develops critical inquiry and creative assessment skills through analyses of text, film and writing assignments at the university level. The goals of the course: to introduce newly admitted and returning Blacks/African Americans to venues designed to encourage their achievement; introduce incoming",0
AFRICAM 194B,African American Theme Program Seminar,2 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This course will acquaint new students, specifically freshman and transfer students, with the understanding of the intellectual and academic university experience. The course develops critical inquiry and creative assessment skills through analyses of text, film and writing assignments at the university level. The goals of the course: to introduce newly admitted and returning Blacks/African Americans to venues designed to encourage their achievement;",0
AFRICAM 195,Senior Capstone,3 Units,,"Terms offered: Fall 2017<br/>
This three unit seminar is designed for all graduating African American Studies majors. This course will guide majors in the process of consolidating their intellectual experience as they work toward carving out the next stage of their professional lives. Drawing upon interdisciplinary methods and the unique opportunities the field offers for problem-solving, the seminar is concerned with underscoring the moveable academic skill set outside the ivory tower.",0
AFRICAM H195,Senior Honors Thesis,4 Units,,"Terms offered: Spring 2018<br/>
African American Studies Honor’s Seminar centers on revising the senior thesis/project prepared in the Fall capstone course. Each student will develop and follow an individual course of revision/reworking in consultations with an assigned AAS professor. In addition, you will meet weekly during the semester with the Instructor of Record and GSI to make sure that you are progressing adequately. The class time and classroom space is reserved for you to work as a cohort",0
AFRICAM H195A,Senior Honors Thesis,3 Units, Senior standing and 3.5 GPA overall and in major,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The student will complete a primary research and writing project based on study of an advanced topic with faculty sponsor. Fulfills department thesis requirement. Application and details at departmental adviser's office. Students must enroll for both semesters of the sequence.",0
AFRICAM H195B,Senior Honors Thesis,3 Units, Senior standing and 3.5 GPA overall and in major,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
The student will complete a primary research and writing project based on study of an advanced topic with faculty sponsor. Fulfills department thesis requirement. Application and details at departmental adviser's office. Students must enroll for both semesters of the sequence.",0
AFRICAM 197,Field Study in African American Life,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Fall 2015<br/>
Supervised field work in off-campus organizations. Regular individual meetings with faculty sponsor and written reports required. Independent study form available in department office.",0
AFRICAM 198,Directed Group Studies for Undergraduates,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
Supervised research on a specific topic.",0
AFRICAM 198BC,Berkeley Connect,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Berkeley Connect is a mentoring program, offered through various academic departments, that helps students build intellectual community. Over the course of a semester, enrolled students participate in regular small-group discussions facilitated by a graduate student mentor (following a faculty-directed curriculum), meet with their graduate student mentor for one-on-one academic advising, attend lectures and panel discussions featuring department",0
AFRICAM 199,Supervised Independent Study and Research,1 - 4 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Forms for independent study are available in the department office.",0
AFRICAM 201A,Interdisciplinary Research Methods,4 Units,,"Terms offered: Spring 2018, Fall 2014, Fall 2012<br/>
This seminar will provide a detailed introduction and working knowledge of the various methodological techniques appropriate for interdisciplinary research on the African Diaspora.",0
AFRICAM 201B,Qualitative Research Methods for African American Studies,4 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
A review of competing epistemologies in qualitative research of African Americans.",0
AFRICAM 201D,Theories of the African Diaspora,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2013<br/>
This course is intended to provide students with an initial background for the composition of the position paper discussing the concept and study of African Diaspora necessary for passing department qualifying exams. It will introduce some of the theoretical frameworks for, and approaches to, scholarship concerning the African Diaspora.",0
AFRICAM 240,Special Topics in Cultural Studies of the Diaspora,1 - 4 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
One hour of lecture per week per unit. Topics will vary from term to term depending on student demand and faculty availability.",0
AFRICAM 241,Special Topics in Development Studies of the Diaspora,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
One hour of lecture per week per unit. Topics will vary from term to term depending on student demand and faculty availability.",0
AFRICAM C265,"Research Advances in Race, Diversity, and Educational Policy",3 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
This introductory graduate seminar will engage the research literature on race, diversity, and educational policy to provide a foundation for examining contemporary issues in American public schooling. We will examine research on race, culture, and learning alongside more policy driven research on school structures, governance, finance, politics, and policy. In doing so, we will blend micro level examinations of teaching and learning with macro",0
AFRICAM 296,Directed Dissertation Research,1 - 13 Units, Advancement to Ph.D. candidacy,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Open to qualified students who have been advanced to candidacy for the Ph.D. degree and are directly engaged in doctoral dissertation research.",0
AFRICAM 298,Master's Examination Preparation Course,4 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
This class is designed to prepare second year graduate students for the spring Master's Examination in African Diaspora Studies. Basing our syllabus upon the established reading list, we will meet weekly to discuss individual texts, methods of interpreting and critiquing works across disciplines, strategies for reading, studying, and ultimately taking the exam itself.",0
AFRICAM 299,Individual Study or Research,1 - 4 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2013, Spring 2012<br/>
Individual study or research program to be worked out with sponsoring faculty before approval by department chair. Regular meetings arranged with faculty sponsor.",0
AFRICAM C375,Critical Pedagogy: Instructor Training,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The seminar provides a systemic approach to theories and practices of critical pedagogy at the university level. Examines the arts of teaching and learning and current disciplinary and cross-disciplinary issues in African/diaspora and Ethnic Studies. Participation two hours per week as practicum in 39, ""Introduction to the University: African American Perspectives"" is mandatory. The course is required for students expecting to serve as",0
AFRICAM 601,Individual Study for Master's Students,1 - 8 Units, Consent of instructor,"Terms offered: Spring 2018<br/>
Individual study for the master's requirements in consultation with the adviser. Units may not be used to meet either unit or residency requirements for the master's degree.",0
AFRICAM 602,Individual Study for Doctoral Students,2 - 12 Units, 201A-201B,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study, in consultation with group faculty, to prepare students for the doctoral oral examinations. A student will be permitted to accumulate a maximum of 8 units toward examination preparation. Units earned in this course may not be used to meet academic residence or unit requirements for the master's or doctoral degree.",0
