code,title,units,prereqs,offered,corrupt
UGIS 172C,Politics and Poems: Writing Verse in D.C.,4 Units,,"Terms offered: Spring 2017<br/>
The course is space for writing and discussing poems in the nation's capital. The course is as much about reading poems as writing (and revising) them. Students will attend at least one live literary event as well as visit a museum or gallery to use the visual or plastic arts as a springboard for their poetry. Finally, students will acquire and hone the vocabulary necessary to offer constructive feedback on one another's work.",0
UGIS 187,Project-Based Instruction,4 Units, Education 131,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Framed around the topic of sustainability, the course engages students from different math, science, and engineering majors in the process of applying the content knowledge from their discipline to build project-based curricula for presentation as part of a 45-hour field placement in a local high school classroom. Students develop pedagogical content knowledge and relate teaching theory to practice through readings, classroom activities, discussion",0
UGIS 188,Research Methods for Science and Mathematics K-12 Teachers,3 Units, ,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Students undertake several in-depth research projects to develop methods for engaging in authentic research in the science or mathematics content area related to their major. Interactive lectures and labs are designed to meet the needs of future teachers by practicing specific techniques--including statistics, mathematical modeling, and scientific writing--needed to address scientific questions so that they may guide their future K-12 students",1
UGIS 189,Integrating Research Methods into K-12 Teaching in Mathematics and Science,1 or 3 Units, Concurrent internship in a research lab with the Cal Teach Summer Institute,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
This course is designed to provide connections between research methods and science and math content learned in a research lab with teaching in the K-12 classroom. Hands-on inquiry-based science and math lessons are modeled and discussed. Students write research proposals, create posters demonstrating their research accomplishments, develop K-12 lesson plans that align with their research, and",0
UGIS 190,Independent Study - Research Methods,3 Units,,"Terms offered: Summer 2018 10 Week Session, Summer 2017 10 Week Session, Summer 2016 10 Week Session<br/>
Students enrolled will develop an independent research project under the supervision of a research mentor. Students will submit a formal research proposal and a final research paper, guided by the instructor.",0
UGIS 192A,Supervised Research: Humanities,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate Research Apprenticeship Program (URAP). Directed individual research on topics connected to faculty scholarship.",0
UGIS 192B,Supervised Research: Social Sciences,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate Research Apprenticeship Program (URAP). Directed individual research on topics connected to faculty scholarship.",0
UGIS 192C,Supervised Research: Biological Sciences,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate Research Apprenticeship Program (URAP). Directed individual research on topics connected to faculty scholarship.",0
UGIS 192D,Supervised Research: Physical Sciences,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate Research Apprenticeship Program (URAP). Directed individual research on topics connected to faculty scholarship.",0
UGIS 192E,Supervised Research: Interdisciplinary Studies,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate Research Apprenticeship Program (URAP). Directed individual research on topics connected to faculty scholarship.",0
UGIS C196A,UCDC Core Seminar,4 Units, C196B (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course is the UCDC letter-graded core seminar for 4 units that complements the P/NP credited internship course <a class=""bubblelink code"" href=""/search/?P=UGIS%20C196B"" onclick=""return showCourse(this, 'UGIS C196B');"" title=""UGIS C196B"">UGIS C196B</a>. Core seminars are designed to enhance the experience of and provide an intellectual framework for the student's internship. UCDC core seminars are taught in sections that cover various tracks such as the Congress",0
UGIS C196B,UCDC Internship,6.5 Units, C196A (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course provides a credited internship for all students enrolled in the UCDC and Cal in the Capital Programs. It must be taken in conjunction with the required academic core course C196A. C196B requires that students work 3-4 days per week as interns in settings selected to provide them with exposure to and experienc in government",0
UGIS C196W,Special Field Research,10.5 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Fall 2014, Spring 2014, Spring 2013<br/>
Students work in selected internship programs approved in advance by the faculty coordinator and for which written contracts have been established between the sponsoring organization and the student. Students will be expected to produce two progress reports for their faculty coordinator during the course of the internship, as well as a final paper for the course",0
UGIS 198,Directed Group Study for Upper Division Students,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Seminars for group study of topics not covered by regularly scheduled courses. Topics may vary from semester to semester. Students must have completed 60 units to be eligible to enroll.",0
UGIS 303,Apprentice Teaching in Science and Mathematics,2 - 3 Units, Undergraduates may take the course with consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The course is designed to support new science and mathematics teachers in earning a credential for teaching in California secondary schools. Students demonstrate that they have developed the skills to meet the state credentialing requirements by undertaking an inquiry project on their own teaching practice. Effective teaching methods for the science and mathematics classrooms are emphasized, including strategies for lesson planning, assessment",0
UGIS 304,Supervised Teaching in Mathematics and Science for Secondary Schools,5 Units," Completion of Science & Math Education minor, and admission to Cal Teach credential program","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Fieldwork for Cal Teach single subject math or science teaching credential.",0
