code,title,units,prereqs,offered,corrupt
MAT SCI 120,Materials Production,3 Units," Engineering 115, Mechanical Engineering 40, Chemical Engineering 141, Chemistry 120B or equivalent thermodynamics course","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Economic and technological significance of metals and other materials. Elementary geology (composition of lithosphere, mineralization). Short survey of mining and mineral processing techniques. Review of chemical thermodynamics and reaction kinetics. Principles of process engineering including material, heat, and mechanical energy balances. Elementary heat transfer, fluid flow, and mass transfer. Electrolytic production and refining of metals.",0
MAT SCI 123,ELECTRONIC MATERIALS PROCESSING,4 Units, MSE 111 or Physics 7C or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This 4-unit course starts with a brief review of the fundamentals of solid-state physics including bands and defects in semiconductors and oxides, and then moves to bulk semiconductor crystals growth and processing including doping, diffusion and implantation, and then to thin film deposition and processing methods, and finishes with a discussion of materials analysis and characterization. Recent advances in nanomaterials research will also be",0
MAT SCI 125,Thin-Film Materials Science,3 Units," Upper division or graduate standing in engineering, physics, chemistry, and chemical engineering; Engineering 45 required; 111 or Physics 141A recommended","Terms offered: Spring 2016, Spring 2015, Fall 2014<br/>
Deposition, processing, and characterization of thin films and their technological applications. Physical and chemical vapor deposition methods. Thin-film nucleation and growth. Thermal and ion processing. Microstructural development in epitaxial, polycrystalline, and amorphous films. Thin-film characterization techniques. Applications in information storage, integrated circuits, and optoelectronic devices. Laboratory demonstrations.",0
MAT SCI 130,Experimental Materials Science and Design,3 Units, Senior standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course provides a culminating experience for students approaching completion of the materials science and engineering curriculum. Laboratory experiments are undertaken in a variety of areas from the investigations on semiconductor materials to corrosion science and elucidate the relationships among structure, processing, properties, and performance. The principles of materials selection in engineering design are reviewed.",0
MAT SCI 136,Materials in Energy Technologies,4 Units, Junior or above standing in Materials Science and Engineering or related field,"Terms offered: Fall 2017, Fall 2015, Fall 2011<br/>
In many, if not all, technologies, it is materials that play a crucial, enabling role. This course examines potentially sustainable technologies, and the materials properties that enable them. The science at the basis of selected energy technologies are examined and considered in case studies.",0
MAT SCI C150,Introduction to Materials Chemistry,3 Units, 104A; 104B is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2015, Spring 2014, Spring 2012<br/>
The application of basic chemical principles to problems in materials discovery, design, and characterization will be discussed. Topics covered will include inorganic solids, nanoscale materials, polymers, and biological materials, with specific focus on the ways in which atomic-level interactions dictate the bulk properties of matter.",0
MAT SCI 151,Polymeric Materials,3 Units, Chemistry 1A or Engineering 5. 103 is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed for upper division undergraduate and graduate students to gain a fundamental understanding of the science of polymeric materials. Beginning with a treatment of ideal polymeric chain conformations, it develops the thermodynamics of polmyer blends and solutions, the modeling of polymer networks and gelations, the dynamics of polymer chains, and the morphologies of thin films and other dimensionally-restricted structures",0
MAT SCI H194,Honors Undergraduate Research,1 - 4 Units, Upper division technical GPA of 3.3 or higher and consent of instructor and adviser,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Students who have completed a satisfactory number of advanced courses with a grade-point average of 3.3 or higher may pursue original research under the direction of one of the members of the staff. A maximum of 3 units of H194 may be used to fulfill technical elective requirements in the Materials Science and Engineering program or double majors (unlike 198 or 199, which do not satisfy technical elective requirements). Final report required",0
MAT SCI 198,Directed Group Studies for Advanced Undergraduates,1 - 4 Units, Upper division standing in Engineering,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Group studies of selected topics.",0
MAT SCI 199,Supervised Independent Study,1 - 4 Units, Consent of instructor and major adviser,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Supervised independent study. Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
MAT SCI 200A,Survey of Materials Science,4 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A survey of Materials Science at the beginning graduate level, intended for those who did not major in the field as undergraduates. Focus on the nature of microstructure and its manipulation and control to determine engineering properties. Reviews bonding, structure and microstructure, the chemical, electromagnetic and mechanical properties of materials, and introduces the student to microstructural engineering.",0
MAT SCI 201A,Thermodynamics and Phase Transformations in Solids,4 Units," 102, 103, Engineering 115, or consent of instructor. 201A is prerequisite to 201B","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The laws of thermodynamics, fundamental equations for multicomponent elastic solids and electromagnetic media, equilibrium criteria. Application to solution thermodynamics, point defects in solids, phase diagrams. Phase transitions, Landau rule, symmetry rules. Interfaces, nucleation theory, elastic effects. Kinetics: diffusion of heat, mass and charge; coupled flows.",0
MAT SCI 202,Crystal Structure and Bonding,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Regular, irregular arrays of points, spheres; lattices, direct, reciprocal; crystallographic point and space groups; atomic structure; bonding in molecules; bonding in solids; ionic (Pauling rules), covalent, metallic bonding; structure of elements, compounds, minerals, polymers.",0
MAT SCI 204,Theory of Electron Microscopy and X-Ray Diffraction,3 Units," 102, 103 or equivalent","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Basic principles of techniques used in the characterization of engineering materials by electron microscopy, diffraction, and spectroscopy; emphasis on detailed analysis of defects responsible for materials properties. Modern electrical, optical and particle beam techniques for characterization of bulk single crystals and their crystalline and amorphous layers. Examples Hall effect, Deep Level Transient Spectroscopy, IR-Spectroscopy.",0
MAT SCI C208,Biological Performance of Materials,4 Units, Engineering 45; Chemistry C130/Molecular and Cell Biology C100A or Engineering 115 or equivalent; Bioengineering 102 and 104 recommended,"Terms offered: Fall 2017, Fall 2015<br/>
This course is intended to give students the opportunity to expand their knowledge of topics related to biomedical materials selection and design. Structure-property relationships of biomedical materials and their interaction with biological systems will be addressed. Applications of the concepts developed include blood-materials compatibility, biomimetic materials, hard and soft tissue-materials interactions, drug delivery, tissue engineering, and biote",0
MAT SCI C211,Mechanics of Solids,3 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Mechanical response of materials: Simple tension in elastic, plastic and viscoelastic members. Continuum mechanics: The stress and strain tensors, equilibrium, compatibility. Three-dimensional elastic, plastic and viscoelastic problems. Thermal, transformation, and dealloying stresses. Applications: Plane problems, stress concentrations at defects, metal forming problems.",0
MAT SCI C212,Deformation and Fracture of Engineering Materials,4 Units," Civil Engineering 130, Engineering 45","Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
This course covers deformation and fracture behavior of engineering materials for both monotonic and cyclic loading conditions.",0
MAT SCI C214,Micromechanics,3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
Basic theories, analytical techniques, and mathematical foundations of micromechanics. It includes 1. physical micromechanics, such as mathematical theory of dislocation, and cohesive fracture models; 2. micro-elasticity that includes Eshelby's eigenstrain theory, comparison variational principles, and micro-crack/micro-cavity based damage theory; 3. theoretical composite material that includes the main methodologies in evaluating overall",0
MAT SCI 215,Computational Materials Science,3 Units," Graduate standing in engineering or sciences, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
Introduction to computational materials science. Development of atomic scale simulations for materials science applications. Application of kinetic Monte Carlo, molecular dynamics, and total energy techniques to the modeling of surface diffusion processes, elastic constants, ideal shear strengths, and defect properties. Introduction to simple numerical methods for solving coupled differential equations and for studying correlations.",0
MAT SCI C216,Macromolecular Science in Biotechnology and Medicine,4 Units, Bioengineering 115 or equivalent; open to seniors with consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015, Spring 2014<br/>
Overview of the problems associated with the selection and function of polymers used in biotechnology and medicine. Principles of polymer science, polymer synthesis, and structure-property-performance relationships of polymers. Particular emphasis is placed on the performance of polymers in biological environments. Interactions between macromolecular and biological systems for therapy and diagnosis. Specific applications will",0
MAT SCI 217,Properties of Dielectric and Magnetic Materials,3 Units, Physics 7A-7B-7C (or equivalent); Physics 7A-7B (or equivalent) and consent of instructor; MSE 111 (or equivalent) is recommended,"Terms offered: Spring 2017<br/>
Introduction to the physical principles underlying the dielectric and magnetic properties of solids. Processing-microstructure-property relationships of dielectric materials, including piezoelectric, pyroelectric, and ferroelectric oxides, and of magnetic materials, including hard- and soft ferromagnets, ferrites and magneto-optic and -resistive materials. The course also covers the properties of grain boundary devices (including varistors) as well as ion-conducting",0
MAT SCI 223,Semiconductor Materials,3 Units, Physics 7C or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Semiconductor purification and crystal growth techniques. Doping, radiation damage, and annealing. Metal-semiconductor interfaces and reactions. Interaction between defects and impurities during processing of devices. Major electronic and optical methods for the analysis of semiconductors.",0
MAT SCI 224,Magnetism and Magnetic Materials,3 Units, 111 or equivalent or consent of instructor; 117 recommended,"Terms offered: Fall 2016, Fall 2014, Fall 2013<br/>
This course covers the fundamentals of magnetism and magnetic materials in the first two-thirds of the class. Topics include magnetic moments in classical versus quantum mechanical pictures, diamagnetism, paramagnetism, crystal field environments, dipolar and exchange interactions, ferromagnetism, antiferromagnetism, magnetic domains, magnetic anisotropy, and magnetostriction. Magnetic materials covered include transition metals, their alloys and",0
MAT SCI C225,Thin-Film Science and Technology,3 Units," Graduate standing in engineering, physics, chemistry, or chemical engineering","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Thin-film nucleation and growth, microstructural evolution and reactions. Comparison of thin-film deposition techniques. Characterization techniques. Processing of thin films by ion implantation and rapid annealing. Processing-microstructure-property-performance relationships in the context of applications in information storage, ICs, micro-electromechanical systems and optoelectronics.",0
MAT SCI 241,Electron Microscopy Laboratory,2 Units, 204 (can be taken concurrently),"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Basic techniques and operations of transmission, and scanning, electron microscopy; x-ray microanalysis, energy loss spectroscopy; specimen preparation, interpretation of data; individual projects in materials science.",0
MAT SCI 242,Advanced Characterization Techniques,3 Units, 204 or 205 or consent of instructor,"Terms offered: Spring 2017, Spring 2005, Spring 2003<br/>
Advanced electrical, optical, magnetic and ion beam characterization techniques including deep level transient spectroscopy. Photo-luminescence, electron paramagnetic resonance, and Rutherford backscattering, are used to characterize crystalline materials (with emphasis on semi-conductors).",0
MAT SCI C250,Nanomaterials in Medicine,3 Units, Graduate Standing,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course is designed for graduate students interested in the emerging field of nanomedicine. The course will involve lectures, literature reviews and proposal writing. Students will be required to formulate a nanomedicine research project and write an NIH-style proposal during the course. The culmination of this project will involve a mock review panel in which students will serve as peer reviewers to read and evaluate the proposals.",0
MAT SCI 251,Polymer Surfaces and Interfaces,3 Units, Chemistry 1A or Engineering 5; Material Science and Engineering 151 recommended,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course is designed for graduate students to gain a fundamental understanding of the surface and interfacial science of polymeric materials. Beginning with a brief introduction of the principles governing polymer phase behavior in bulk, it develops the thermodynamics of polymers in thin films and at interfaces, the characterization techniques to assess polymer behavior in thin films and at interfaces, and the morphologies of polymer thin films",0
MAT SCI 260,Surface Properties of Materials,3 Units,,"Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
Thermodynamics of surfaces and phase boundaries, surface tension of solids and liquids, surface activity, adsorption, phase equilibria, and contact angles, electrochemical double layers at interfaces, theory, and applications.",0
MAT SCI C286,Modeling and Simulation of Advanced Manufacturing Processes,3 Units, An undergraduate course in strength of materials or 122,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course provides the student with a modern introduction to the basic industrial practices, modeling techniques, theoretical background, and computational methods to treat classical and cutting edge manufacturing processes in a coherent and self-consistent manner.",0
MAT SCI 290A,Special Topics in Materials Science,3 Units, Graduate standing,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Lectures and appropriate assignments on fundatmental or applied topics of current interest in materials science and engineering.",0
MAT SCI 296A,Independent Research for Five-Year BS/MS Program,1 - 2 Units, Acceptance into the five year BS/MS program,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This is the first semester of a two-course sequence for those majors in the five year BS/MS program. Students are expected to formulate, develop and initiate an independent research project under the supervision of a research advisor. This course will meet once at the beginning of the semester to outline the expectations of the course. Periodic meetings covering topics such as maintaining a lab notebook, effective oral communication, and writing",0
MAT SCI 296B,Independent Research for Five-Year BS/MS Program,1 - 2 Units, 296A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is the second semester of a two-course sequence for those majors in the five year BS/MS program. Students are expected to complete an independent research project under the supervision of a research advisor initiated in Materials Science and Engineering 296A. This course will meet once at the beginning of the semester to outline the expectations of the course. Periodic meetings covering topics such as data analysis and design of experiment",0
MAT SCI 298,"Group Studies, Seminars, or Group Research",1 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study in various subjects through special seminars on topics to be selected each year, informal group studies of special problems, group participation in comprehensive design problems or group research on complete problems for analysis and experimentation.",0
MAT SCI 299,Individual Study or Research,1 - 12 Units, Graduate standing in engineering,"Terms offered: Summer 2018 8 Week Session, Summer 2018 First 6 Week Session, Spring 2018<br/>
Individual investigation of advanced materials science problems.",0
MAT SCI 375A,Science and Engineering Pedagogy,2 Units," Graduate standing and appointment, or interest in appointment, as a graduate student instructor","Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Discussion and research of pedagogical issues. Supervised practice teaching in materials science and engineering.",0
MAT SCI 601,Individual Study for Master's Students,1 - 8 Units, Graduate standing in engineering,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study for the comprehensive or language requirements in consultation with the field adviser.",0
MAT SCI 602,Individual Study for Doctoral Students,1 - 8 Units, Graduate standing in engineering,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with the major field adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D. (and other doctoral degrees).",0
