code,title,units,prereqs,offered,corrupt
SLAVIC 134D,Tolstoy,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
A survey of the writer's principal artistic works, treated in relation to his life and to developments in Russian and European literature. Extensive outside reading required for this course.",0
SLAVIC 134E,Chekhov,4 Units,,"Terms offered: Spring 2017, Fall 2015, Fall 2014<br/>
Studies in the innovative master of modern narrative forms: short story, drama, letter. Extensive exposure to the life and times of Anton Chekhov. Practice in critical approaches to literature and theater. Writing-intensive course.",0
SLAVIC 134F,Nabokov,4 Units,,"Terms offered: Fall 2016, Spring 2015, Fall 2010<br/>
A thorough examination of Nabokov's work as a novelist, critic, and memoirist. Explores Nabokov's fiction from his European and American periods, his (imagined) relation to literary predecessors, and his construct of an authorial self. Extensive outside reading required for this course.",0
SLAVIC 134N,Studies in Russian Literature,4 Units,,"Terms offered: Spring 2018, Fall 2015, Fall 2010<br/>
Special topics in Russian literature and its international context. Variable subject matter; see Department announcement for description. Extensive outside reading required for this course.",0
SLAVIC 138,Topics in Russian and Soviet Film,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will examine the Russian contribution to film history and theory, with particular attention paid to the role of the cinema in Soviet culture and Russian films complex ties to literary and political movements. Variable topics.",0
SLAVIC 147A,East Slavic Folklore,3 Units,,"Terms offered: Spring 2016, Fall 2012, Spring 2011<br/>
Folktales, epic songs, customs, and beliefs of Russians and Ukrainians.",0
SLAVIC 147B,Balkan Folklore,3 Units,,"Terms offered: Fall 2016, Spring 2014, Spring 2012<br/>
Folktales, epic songs, customs, and beliefs of the South Slavs and other Balkan peoples.",0
SLAVIC 158,Topics in East European/Eurasian Cultural History,4 Units,,"Terms offered: Spring 2018, Fall 2015, Spring 2015<br/>
This course examines various dimensions of different East European and Eurasian (Central Asia, the Caucasus, Siberia) cultures (history, society, languages, literature, art). Variable topics. Instruction and readings in English; students with knowledge of the languages of the area are encouraged to do some reading in the original language.",0
SLAVIC 170,Survey of Yugoslav Literatures,3 Units,,"Terms offered: Spring 2018, Spring 2016, Fall 2013<br/>
Outline of major developments in Serbian (including Montenegrin) and Croatian (including Dalmatian) literatures from the beginnings to the present. No knowledge of Serbian/Croatian required.",0
SLAVIC 172,Topics in Serbian/Croatian,3 Units, 117A (may be taken concurrently),"Terms offered: Spring 2018, Spring 2015, Fall 2014<br/>
Studies in Serbian/Croatian literatures, linguistics, or conversation, depending on the needs of the students enrolled.",0
SLAVIC 181,Readings in Russian Literature,4 Units, 103A (which may be taken concurrently),"Terms offered: Fall 2017, Spring 2015, Fall 2013<br/>
Study and analysis of the development of the Russian literary language and short fiction from the eighteenth century to the present.",0
SLAVIC 190,"Russian Culture Taught in Russian: Country, Identity, and Language",4 Units," Advanced Russian, at least three years of college level or equivalent with consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Based on a wide range of sources from the 19th and 20th centuries--works of fiction, publicistics, personal documents--the course will trace the formation and historical transformation of Russian cultural identity, including issues in national identity, ethnicity, position in relation to state, gender, and sexuality. The class is aimed at students with advanced knowledge of Russian, both Americans studying Russian and Russians living in America.",0
SLAVIC H195,Honors Seminar,4 Units, Overall and major grade point average of 3.3,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Study and research on a topic selected by the student in consultation with the faculty adviser, to culminate in the writing of a thesis. See departmental description of the Honors Program.",0
SLAVIC 198,Supervised Group Study for Undergraduates,1 - 4 Units, Students must have completed 60 units of undergraduate study and have a minimum GPA of 3.0,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Supervised cooperative study of topics (in Slavic and East European languages and literatures) not covered by regularly scheduled courses.",0
SLAVIC 199,Supervised Independent Study and Research,1 - 4 Units, Overall GPA of 3.0,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>",0
SLAVIC 200,Graduate Colloquium,0.0 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Reports on current scholarly work by faculty and graduate students.",0
SLAVIC 210,Old Church Slavic,4 Units, Reading knowledge of a modern Slavic language or consent of instructor,"Terms offered: Spring 2018, Fall 2015, Fall 2013<br/>
Introduction to Old Church Slavic, with special attention to inflexional morphology. Assigned translations and sight reading of selected texts.",0
SLAVIC 214,Medieval Orthodox Slavic Texts,4 Units, 210,"Terms offered: Fall 2016, Spring 2014, Fall 2009<br/>
Assigned translations and sight reading of selected Medieval Orthodox Slavic texts.",0
SLAVIC 222,Descriptive Grammar of Slavic Languages,4 Units, Knowledge of the language,"Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
Survey of morphology and syntax of a contemporary Slavic language (Czech, Polish, Russian, or Serbian/Croatian); see departmental announcement for topic. Recommended for prospective teachers.",0
SLAVIC 239,Twentieth-Century Slavic Literary Theory,4 Units," 281, 282, 221, one of following: 245, 246,287; approval of instructor","Terms offered: Spring 2017, Spring 2014, Fall 2008<br/>
Attempts to describe literary forms, poetic usage of language, and cultural infrastructure, as a code, examined as a consistent trend in 20th-Century literary theory. Consideration of this scholarly trend in historical perspective; its sources, evolution, and eventual dissipation.",0
SLAVIC 242,Eighteenth-Century Russian Literature,4 Units,,"Terms offered: Fall 2017, Spring 2016, Fall 2015<br/>
Studies in poetry, drama, and fiction, covering major figures between 1730 and the end of the century.",0
SLAVIC 245B,Russian Realism (1840s-1900),4 Units, Graduate standing or consent of instructor; adequate knowledge of Russian,"Terms offered: Spring 2018, Fall 2014, Fall 2011<br/>
Coverage of major movements and genres in the intellectual context of the times. Readings in Russian.",0
SLAVIC 246A,Russian Modernism (1890s-1920s),4 Units, Graduate standing or consent of instructor; adequate knowledge of Russian,"Terms offered: Spring 2018, Spring 2016, Fall 2013<br/>
Coverage of major movements and genres in the intellectual context of the times. Readings in Russian.",0
SLAVIC 246B,Contemporary Russian Literature (1920-present),4 Units, Graduate standing or consent of instructor; adequate knowledge of Russian,"Terms offered: Spring 2016, Spring 2015, Fall 2013<br/>
Coverage of major movements and genres in the intellectual context of the times. Readings in Russian.",0
SLAVIC 256,Topics in Slavic Folklore,4 Units, Graduate standing; consent of instructor,"Terms offered: Spring 2017, Spring 2014, Spring 2013<br/>
Selected topics in Slavic folklore, with focus on contributions to folklore theory based on Slavic material.",0
SLAVIC 280,Studies in Slavic Literature and Linguistics,4 Units, Graduate standing; consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced studies in the several fields of Slavic literatures and linguistics. Content varies.",0
SLAVIC 281,Proseminar: Aims and Methods of Literary Scholarship,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Course designed for new graduate students in literature. Introduction to modern literary theory and criticism; principles of textual analysis; methods of bibliographical research.",0
SLAVIC 287,Russian Poetry,4 Units, Open to qualified undergraduates,"Terms offered: Fall 2016, Spring 2014, Spring 2012<br/>
Class conducted in Russian. Russian poetry and versification (eighteenth, nineteenth and twentieth centuries): close readings of texts. Variable topics.",0
SLAVIC 298,Special Study for Graduate Students,2 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Summer 2017 10 Week Session<br/>
Preliminary exploration of a restricted field involving research and a written report.",0
SLAVIC 299,Directed Research,2 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Summer 2017 10 Week Session<br/>
Normally reserved for students directly engaged upon the doctoral dissertation.",0
SLAVIC 310,Internship in the Teaching of Literature/Linguistics,1 - 2 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Weekly meetings with the instructor of the designated course. Discussion of course aims, syllabus preparation, lecture and assignment planning, grading, and related matters. Students may prepare a representative portion of the work for such a course (e.g., lecture outline and assignments for a course segment) and may participate in presentation of the material and in evaluation of samples of student work.",0
SLAVIC 375A,Teaching Methods for Slavic Languages,3 Units, Graduate student standing and teaching appointment in the Department of Slavic Languages and Literatures,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Course on practical teaching methods, grading, testing, and design of supplementary course materials. Required of all graduate student language instructors in Slavic. Course to be repeated for credit each semester of employment as a graduate student instructor.",0
SLAVIC 375B,Teaching Methods of Reading and Composition,3 Units, Graduate student standing and teaching appointment in the Department of Slavic Languages and Literatures,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Course on practical teaching methods, grading, testing, and design of supplementary course materials. Required of all graduate student instructors in Slavic. Course to be repeated for credit each semester of employment as a graduate student instructor.",0
SLAVIC 601,Individual Study for Master's Students,2 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study for the comprehensive or language requirements in consultation with a field adviser.",0
SLAVIC 602,Individual Study for Doctoral Students,2 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with a major field adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D.",0
