code,title,units,prereqs,offered,corrupt
EL ENG 213A,Power Electronics,4 Units, EE105 or consent of instructor,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017<br/>
Power conversion circuits and techniques. Characterization and design of magnetic devices including transformers, inductors, and electromagnetic actuators. Characteristics of power semiconductor devices, including power diodes, SCRs, MOSFETs, IGBTs, and emerging wide bandgap devices. Applications to renewable energy systems, high-efficiency lighting, power management in mobile electronics, and electric",0
EL ENG C213,X-rays and Extreme Ultraviolet Radiation,3 Units," Physics 110, 137, and Mathematics 53, 54 or equivalent","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Spring 2009<br/>
This course explores modern developments in the physics and applications of x-rays and extreme ultraviolet (EUV) radiation. It begins with a review of electromagnetic radiation at short wavelengths including dipole radiation, scattering and refractive index, using a semi-classical atomic model. Subject matter includes the generation of x-rays with synchrotron radiation, high harmonic generation",0
EL ENG 218A,Introduction to Optical Engineering,3 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Fundamental principles of optical systems. Geometrical optics and aberration theory. Stops and apertures, prisms, and mirrors. Diffraction and interference. Optical materials and coatings. Radiometry and photometry. Basic optical devices and the human eye. The design of optical systems. Lasers, fiber optics, and holography.",0
EL ENG 219A,Numerical Simulation and Modeling,4 Units, Consent of instructor; a course in linear algebra and on circuits is very useful,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Numerical simulation and modeling are enabling technologies that pervade science and engineering. This course provides a detailed introduction to the fundamental principles of these technologies and their translation to engineering practice. The course emphasizes hands-on programming in MATLAB and application to several domains, including circuits, nanotechnology, and biology.",0
EL ENG 219B,Logic Synthesis,4 Units, Consent of instructor,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Spring 2015, Spring 2011<br/>
The course covers the fundamental techniques for the design and analysis of digital circuits. The goal is to provide a detailed understanding of basic logic synthesis and analysis algorithms, and to enable students to apply this knowledge in the design of digital systems and EDA tools. The course will present combinational circuit optimization (two-level and multi-level synthesis), sequential",0
EL ENG C220A,Advanced Control Systems I,3 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Input-output and state space representation of linear continuous and discrete time dynamic systems. Controllability, observability, and stability. Modeling and identification. Design and analysis of single and multi-variable feedback control systems in transform and time domain. State observer. Feedforward/preview control. Application to engineering systems.",0
EL ENG C220B,Experiential Advanced Control Design I,3 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Experience-based learning in the design of SISO and MIMO feedback controllers for linear systems. The student will master skills needed to apply linear control design and analysis tools to classical and modern control problems. In particular, the participant will be exposed to and develop expertise in two key control design technologies: frequency-domain control synthesis and time-domain optimization-based",0
EL ENG C220C,Experiential Advanced Control Design II,3 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017<br/>
Experience-based learning in the design, analysis, and verification of automatic control systems. The course emphasizes the use of computer-aided design techniques through case studies and design tasks. The student will master skills needed to apply advanced model-based control analysis, design, and estimation to a variety of industrial applications. The role of these specific design methodologies",0
EL ENG 221A,Linear System Theory,4 Units, 120; Mathematics 110 recommended,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Basic system concepts; state-space and I/O representation. Properties of linear systems. Controllability, observability, minimality, state and output-feedback. Stability. Observers. Characteristic polynomial. Nyquist test.",0
EL ENG 222,"Nonlinear Systems--Analysis, Stability and Control",3 Units, 221A (may be taken concurrently),"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Basic graduate course in non-linear systems. Second Order systems. Numerical solution methods, the describing function method, linearization. Stability - direct and indirect methods of Lyapunov. Applications to the Lure problem - Popov, circle criterion. Input-Output stability. Additional topics include: bifurcations of dynamical systems, introduction to the ""geometric"" theory",0
EL ENG C222,Nonlinear Systems,3 Units," Math 54, or equivalent (undergraduate level Ordinary Differential Equations and Linear Algebra)","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018<br/>
Basic graduate course in nonlinear systems. Nonlinear phenomena, planar systems, bifurcations, center manifolds, existence and uniqueness theorems. Lyapunov’s direct and indirect methods, Lyapunov-based feedback stabilization. Input-to-state and input-output stability, and dissipativity theory. Computation techniques for nonlinear system analysis and design. Feedback linearization and sliding mode control me",0
EL ENG 223,Stochastic Systems: Estimation and Control,3 Units, 226A (which students are encouraged to take concurrently),"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2015, Fall 2011<br/>
Parameter and state estimation. System identification. Nonlinear filtering. Stochastic control. Adaptive control.",0
EL ENG 225A,Digital Signal Processing,3 Units, 123 and 126 or solid background in stochastic processes,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Advanced techniques in signal processing. Stochastic signal processing, parametric statistical signal models, and adaptive filterings. Application to spectral estimation, speech and audio coding, adaptive equalization, noise cancellation, echo cancellation, and linear prediction.",0
EL ENG 225B,Digital Image Processing,3 Units, 123,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2014, Fall 2013<br/>
2-D sequences and systems, separable systems, projection slice thm, reconstruction from projections and partial Fourier information, Z transform, different equations, recursive computability, 2D DFT and FFT, 2D FIR filter design; human eye, perception, psychophysical vision properties, photometry and colorimetry, optics and image systems; image enhancement, image restoration, geometrical",0
EL ENG C225E,Principles of Magnetic Resonance Imaging,4 Units, Either Electrical Engineering 120 or Bioengineering C165/Electrical Engineering C145B or consent of instructor,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016, Spring 2015<br/>
Fundamentals of MRI including signal-to-noise ratio, resolution, and contrast as dictated by physics, pulse sequences, and instrumentation. Image reconstruction via 2D FFT methods. Fast imaging reconstruction via convolution-back projection and gridding methods and FFTs. Hardware for modern MRI scanners including main field, gradient fields, RF coils, and shim supplies.",0
EL ENG 226A,Random Processes in Systems,4 Units, 120 and Statistics 200A or equivalent,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Probability, random variables and their convergence, random processes. Filtering of wide sense stationary processes, spectral density, Wiener and Kalman filters. Markov processes and Markov chains. Gaussian, birth and death, poisson and shot noise processes. Elementary queueing analysis. Detection of signals in Gaussian and shot noise, elementary parameter estimation.",0
EL ENG 226B,Applications of Stochastic Process Theory,2 Units, 226A,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2017, Spring 2013, Spring 1997<br/>
Advanced topics such as: Martingale theory, stochastic calculus, random fields, queueing networks, stochastic control.",0
EL ENG 227BT,Convex Optimization,4 Units, Mathematics 54 and Statistics 2 or equivalents,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Convex optimization is a class of nonlinear optimization problems where the objective to be minimized, and the constraints, are both convex. The course covers some convex optimization theory and algorithms, and describes various applications arising in engineering design, machine learning and statistics, finance, and operations research. The course includes laboratory assignments, which consist",0
EL ENG C227C,Convex Optimization and Approximation,3 Units, 227A or consent of instructor,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Convex optimization as a systematic approximation tool for hard decision problems. Approximations of combinatorial optimization problems, of stochastic programming problems, of robust optimization problems (i.e., with optimization problems with unknown but bounded data), of optimal control problems. Quality estimates of the resulting approximation. Applications in robust engineering",0
EL ENG 229A,Information Theory and Coding,3 Units," 226 recommended, Statistics 200A or equivalent","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Fundamental bounds of Shannon theory and their application. Source and channel coding theorems. Galois field theory, algebraic error-correction codes. Private and public-key cryptographic systems.",0
EL ENG 229B,Error Control Coding,3 Units, 126 or equivalent (some familiarity with basic probability). Prior exposure to information theory not necessary,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Fall 2013, Fall 2012<br/>
Error control codes are an integral part of most communication and recording systems where they are primarily used to provide resiliency to noise. In this course, we will cover the basics of error control coding for reliable digital transmission and storage. We will discuss the major classes of codes that are important in practice, including Reed Muller codes, cyclic codes, Reed Solomon",0
EL ENG 230A,Integrated-Circuit Devices,4 Units, 40 or 100,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Overview of electronic properties of semiconductors. Metal-semiconductor contacts, pn junctions, bipolar transistors, and MOS field-effect transistors. Properties that are significant to device operation for integrated circuits. Silicon device fabrication technology.",0
EL ENG 230B,Solid State Devices,4 Units, 130 or equivalent,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Physical principles and operational characteristics of semiconductor devices. Emphasis is on MOS field-effect transistors and their behaviors dictated by present and probable future technologies. Metal-oxide-semiconductor systems, short-channel and high field effects, device modeling, and impact on analog, digital circuits.",0
EL ENG 230C,Solid State Electronics,3 Units, 131; Physics 137B,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
Crystal structure and symmetries. Energy-band theory. Cyclotron resonance. Tensor effective mass. Statistics of electronic state population. Recombination theory. Carrier transport theory. Interface properties. Optical processes and properties.",0
EL ENG W230A,Integrated-Circuit Devices,4 Units, MAS-IC students only,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Overview of electronic properties of semiconductors. Metal-semiconductor contacts, pn junctions, bipolar transistors, and MOS field-effect transistors. Properties that are significant to device operation for integrated circuits. Silicon device fabrication technology.",0
EL ENG 232,Lightwave Devices,4 Units, Electrical Engineering 130 or equivalent; Physics 137A and Electrical Engineering 117 recommended,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to give an introduction and overview of the fundamentals of optoelectronic devices. Topics such as optical gain and absorption spectra, quantization effects, strained quantum wells, optical waveguiding and coupling, and hetero p-n junction will be covered. This course will focus on basic physics and design principles of semiconductor diode lasers, light emitting",0
EL ENG C235,Nanoscale Fabrication,4 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Spring 2015, Spring 2013<br/>
This course discusses various top-down and bottom-up approaches to synthesizing and processing nanostructured materials. The topics include fundamentals of self assembly, nano-imprint lithography, electron beam lithography, nanowire and nanotube synthesis, quantum dot synthesis (strain patterned and colloidal), postsynthesis modification (oxidation, doping, diffusion, surface interactions",0
EL ENG 236A,Quantum and Optical Electronics,3 Units," 117A, Physics 137A or equivalent","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
Interaction of radiation with atomic and semiconductor systems, density matrix treatment, semiclassical laser theory (Lamb's), laser resonators, specific laser systems, laser dynamics, Q-switching and mode-locking, noise in lasers and optical amplifiers. Nonlinear optics, phase-conjugation, electrooptics, acoustooptics and magnetooptics, coherent optics, stimulated Raman and Brillouin sca",0
EL ENG 240A,Analog Integrated Circuits,4 Units, Electrical Engineering 105,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Single and multiple stage transistor amplifiers. Operational amplifiers. Feedback amplifiers, 2-port formulation, source, load, and feedback network loading. Frequency response of cascaded amplifiers, gain-bandwidth exchange, compensation, dominant pole techniques, root locus. Supply and temperature independent biasing and references. Selected applications of analog circuits such as analog-to-digital",0
