code,title,units,prereqs,offered,corrupt
GWS 111,Special Topics,1 - 4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Summer 2016 Second 6 Week Session<br/>
This course is designed to provide students with an opportunity to work closely with Gender and Women's Studies faculty, investigating a topic of mutual interest in great depth. Emphasis in on student discussion and collaboration. Topics will vary from semester to semester. Number of units will vary depending on specific course, format, and requirements.",0
GWS 126,"Film, Feminism, and the Avant-Garde",4 Units,,"Terms offered: Spring 2018, Fall 2016, Spring 2011<br/>
Focusing on the creative process while engaging in critical debates on politics, ethics, and aesthetics, the course explores the site where feminist film-making practice meets with and challenges the avant-garde tradition. It emphasizes works that question conventional notions of subjectivity, audience, and interpretation in relation to film making, film viewing, and the cinematic apparatus.",0
GWS 129,Bodies and Boundaries,4 Units,,"Terms offered: Spring 2018, Fall 2014, Fall 2011<br/>
Examines gender and embodiment in interdisciplinary transnational perspective. The human body as both a source of pleasure and as a site of coercion, which expresses individuality and reflects social worlds. Looks at bodies as gendered, raced, disabled/able-bodied, young or old, rich or poor, fat or thin, commodity or inalienable. Considers masculinity, women's bodies, sexuality, sports, clothing, bodies constrained, in leisure, at work, in nation-building",0
GWS 130AC,"Gender, Race, Nation, and Health",4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Examines the role of gender in health care status, in definitions and experiences of health, and in practices of medicine. Feminist perspectives on health care disparities, the medicalization of society, and transnational processes relating to health. Gender will be considered in dynamic interaction with race, ethnicity, sexuality, immigration status, religion, nation, age, and disability, and in both urban and rural settings.",0
GWS 131,Gender and Science,4 Units,,"Terms offered: Fall 2017, Spring 2014, Fall 2011<br/>
Examines historical and contemporary scientific studies of gender, sexuality, class, nation, and race from late 18th century racial and gender classifications through the heyday of eugenics to today's genomics. Explores the embedding of the scientific study of gender and sexuality and race in different political, economic, and social contexts. Considers different theories for the historical underrepresentation of women and minorities in science",0
GWS 133AC,"Women, Men, and Other Animals: Human Animality in American Cultures",4 Units,,"Terms offered: Spring 2018, Fall 2015, Fall 2013<br/>
Explores various ways that human groups and interests, particularly in the United States, have both attached and divorced themselves from other animals, with particular focus on gender, race, ability, and sexuality as the definitional foils for human engagements with animality.",0
GWS 134,Gender and the Politics of Childhood,4 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2010<br/>
Explores gender and age as interrelated dimensions of social structure, meaning, identity, and embodiment. Emphasis on the gendered politics of childhood--for example, in the social regulation of reproduction; child-rearing, motherhood, fatherhood, care, and rights; the changing global political economy of childhoods and varied constructions of ""the child""; child laborers, soldiers, street children; consumption by and for children;",0
GWS C138,Gender and Capitalism,4 Units,,"Terms offered: Spring 2018<br/>
The 21st century has seen powerful critiques of both growing economic inequality and the troubling persistence of domination based on gender, race and other categorical differences. Gender has a distinctive role here for many reasons: the centrality of gender to social reproduction; the historical coproduction of male domination and capitalism; and the way gender operates in the constitution of selves. Insofar as capitalism is organized and distributes power and profits",0
GWS 139,"Women, Gender, and Work",4 Units,,"Terms offered: Fall 2017, Spring 2014, Spring 2013<br/>
This course uses gender as a lens to examine the nature, meaning, and organization of work. Students learn varied conceptual approaches with which to probe such issues as gender and race divisions of labor, the economic significance of caring and other forms of unpaid labor, earnings disparities between men and women, race and class differences in women's work, transnational labor immigration, and worker resistance and organizing.",0
GWS 140,Feminist Cultural Studies,4 Units,,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
This course introduces students to the interdisciplinary field of feminist cultural studies. Drawing upon contemporary theories of representational politics, the specific focus of the course will vary, but the emphasis will remain on the intersections of gender, race, nation, sexuality, and class in particular cultural and critical practices.",0
GWS 142,Women in the Muslim and Arab Worlds,4 Units,,"Terms offered: Fall 2017, Spring 2016, Fall 2013<br/>
Examines differences and similarities in women's lives in the Muslim/Arab worlds, including diasporas in Europe and North America. Analysis of issues of gender in relation to ""race,"" ethnicity, nation, religion, and culture.",0
GWS 144,Alternate Sexualities in a Transnational World,4 Units,,"Terms offered: Spring 2018, Spring 2016, Fall 2009<br/>
This course engages with contemporary narrations produced by and about lesbian, gay, bisexual, and transsexual postcolonial subjects through genres such as autobiography, fiction, academic writing, film, journalism, and poetry. Each semester the focus is geopolitically limited to no more than two countries to allow students to consider the conditions out of which the narrations are produced. Sites and subjects may vary from semester to sem",0
GWS C146A,Cultural Representations of Sexualities: Queer Literary Culture,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course examines modern literary cultures that construct ways of seeing diverse sexualities. Considering Western conventions of representation during the modern period, we will investigate the social forces and institutions that would be necessary to sustain a newly imagined or re-imagined sexual identity across time.",0
GWS 195,Gender and Women's Studies Senior Seminar,4 Units, 101,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
This seminar is required for all seniors majoring in gender and women's studies. The goal of the course is for students to produce a research paper of 25-30 pages that reflects feminist methods, interpretations, or analysis.",0
GWS H195,Gender and Women's Studies Senior Honors Thesis,4 Units, 15 upper division units in Gender and Women's Studies; 3.3 GPA in all University work and 3.3 GPA in courses in the major,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Entails writing a bachelor's honors thesis pertaining to the student's major in gender and women's studies. Each student will work under the guidance of a faculty adviser who will read and grade the thesis.",0
GWS C196A,UCDC Core Seminar,4 Units, C196B (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course is the UCDC letter-graded core seminar for 4 units that complements the P/NP credited internship course <a class=""bubblelink code"" href=""/search/?P=UGIS%20C196B"" onclick=""return showCourse(this, 'UGIS C196B');"" title=""UGIS C196B"">UGIS C196B</a>. Core seminars are designed to enhance the experience of and provide an intellectual framework for the student's internship. UCDC core seminars are taught in sections that cover various tracks such as the Congress",0
GWS C196B,UCDC Internship,6.5 Units, C196A (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course provides a credited internship for all students enrolled in the UCDC and Cal in the Capital Programs. It must be taken in conjunction with the required academic core course C196A. C196B requires that students work 3-4 days per week as interns in settings selected to provide them with exposure to and experienc in government",0
GWS C196W,Special Field Research,10.5 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Fall 2014, Spring 2014, Spring 2013<br/>
Students work in selected internship programs approved in advance by the faculty coordinator and for which written contracts have been established between the sponsoring organization and the student. Students will be expected to produce two progress reports for their faculty coordinator during the course of the internship, as well as a final paper for the course",0
GWS 197,Internship,2 - 4 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2015, Fall 2014<br/>
Internship Program: Field work in an organization concerned with women's issues plus individual conferences with faculty. Students must present a written scope of work to the supervising faculty members before enrolling. Credit earned depends on the amount of written work completed by students that interprets the experience through diaries, historical reports, and creative work done for the organization. Faculty supervisor and student must agree",0
GWS 198,Directed Group Study for Advanced Undergraduates,1 - 4 Units, Gender and women's studies major,"Terms offered: Fall 2017, Spring 2017, Spring 2015<br/>
Seminars for group study of selected topics not covered by regularly scheduled courses. Topics will vary from year to year.",0
GWS 199,Supervised Independent Study for Advanced Undergraduates,1 - 4 Units, Gender and women's studies major,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Reading and conference with the instructor in a field that does not coincide with that of any regular course and is specific enough to enable students to write an essay based upon their studies.",0
GWS 200,Theory and Critical Research,4 Units," Consent of instructor, 104, or the equivalent","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will provide an opportunity for the examination of diverse feminist theories produced in different disciplines and across disciplines. The course will ground contemporary philosophical and theoretical developments in the study of gender to specific histories of class, race, ethnicity, nation, and sexuality. Participants in the class will be urged to draw upon their own disciplinary and interdisciplinary backgrounds and interests",0
GWS 210,Advanced Interdisciplinary Studies,4 Units, 104 or equivalent and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A cross-disciplinary examination of specific problems in the study of gender, women, and sexuality. Topics will vary; for example, representations of motherhood, women in the public sphere, work and gender, globalization of gender, and the history of sexuality.",0
GWS 220,Research Seminar,4 Units, Open to graduate students advanced to Ph.D. candidacy,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Members of the seminar will present their ongoing dissertation research and mutually explore the interdisciplinary dimensions and implications of their work.",0
GWS 236,"Diaspora, Border, and Transnational Identities",4 Units,,"Terms offered: Fall 2016, Fall 2013, Fall 2011<br/>
This course will study debates around the notions of home, location, migrancy, mobility, and dislocation by focusing on issues of gender and sexuality. We will examine the ways in which various cultural flows have fundamentally challenged and changed the nature of global economy by expanding mobility of capital, labor, and systems of representations in a transnational context. We will also look at the impact of new technologies in production, distribution",0
