code,title,units,prereqs,offered,corrupt
L & S C30U,Americans and the Global Forest,4 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
This course challenges students to think about how individual and American consumer decisions affect forest ecosystems around the world. A survey course that highlights the consequences of different ways of thinking about the forest as a global ecosystem and as a source of goods like trees, water, wildlife, food, jobs, and services. The scientific tools and concepts that have guided management of the forest for the last 100 years, and the",0
L & S C30V,Environmental Issues,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Relationship between human society and the natural environment; case studies of ecosystem maintenance and disruption. Issues of economic development, population, energy, resources, technology, and alternative systems.",0
L & S C30Y,Biology for Voters,3 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
This is a Discovery Course for non-Biology majors designed to introduce lower-division college students to biology through the lens of the contemporary problems facing people, the planet and the species of the planet. Modern genetic contributions will be presented on such issues as genetic engineering of plants and animals, the emergence of new pathogens, the role of genetic variation among individuals, and the extent to which DNA is and",0
L & S C30Z,Bioinspired Design,3 Units, Open to all students,"Terms offered: Spring 2018, Spring 2017<br/>
Bioinspired design views the process of how we learn from Nature as an innovation strategy translating principles of function, performance and aesthetics from biology to human technology. The creative design process is driven by interdisciplinary exchange among engineering, biology, art, architecture and business. Diverse teams of students will collaborate on, create, and present original bioinspired design projects. Lectures discuss biomimicry, challenges",0
L & S 40C,"Hollywood: The Place, the Industry, the Fantasy",4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2011<br/>
This course is about the history of the Hollywood ""Dream Factory,"" focusing on both parts of that phrase. We will examine the historical and geographical development of the motion picture industry from the rise of the studio system to the ""new"" entertainment economy of the 1980's, as we think about the way films have constructed powerful and productive fantasies about the boundaries between public and private, work and play",0
L & S C46,Climate Change and the Future of California,4 Units,,"Terms offered: Spring 2018, Spring 2016<br/>
Introduction to California geography, environment, and society, past and future climates, and the potential impacts of 21st-century climate change on ecosystems and human well-being. Topics include fundamentals of climate science and the carbon cycle; relationships between human and natural systems, including water supplies, agriculture, public health, and biodiversity; and the science, law, and politics of possible solutions that can reduce the magnitude",0
L & S C60U,"Revolutionary Thinking: Marx, Nietzsche, Freud",4 Units,,"Terms offered: Spring 2018, Fall 2015, Spring 2013<br/>
We will explore the ways in which Marx, Nietzsche, and Freud--three of the most important thinkers in modern Western thought--can be read as responding to the Enlightenment and its notions of reason and progress. We will consider how each remakes a scientific understanding of truth, knowledge, and subjectivity, such that rationality, logic, and the powers of human cognition are shown to be distorted, limited, and subject to forces outside our",0
L & S 70A,Physics and Music,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Physics and Music is a course designed to help students think about how to approach the world with the eyes, ears, and mind of a scientist. We will use the domain of music and sound to ask what we can learn about the nature of reality and the methods that we humans have developed to discover how the world works. The mysteries of music have long inspired scientists to invent new tools of thought, and some of the earliest scientific concepts",0
L & S 70C,Living on the Edge,4 Units," Basic high school math, physics and chemistry","Terms offered: Spring 2018, Spring 2017<br/>
Introduction to the geologic setting and natural hazards along the Pacific Rim and a general discussion of their impacts current and future development of the coastal zone. Dangers posed by earthquakes, tsunamis, volcanic eruptions, extreme climatic events, landscapes affecting human health, and sea level rise will be discussed using observations of response to past events in the context of analyzing long-term risks to society and options for future development",0
L & S C70T,The Planets,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A tour of the mysteries and inner workings of our solar system. What are planets made of? Why do they orbit the sun the way they do? How do planets form, and what are they made of? Why do some bizarre moons have oceans, volcanoes, and ice floes? What makes the Earth hospitable for life? Is the Earth a common type of planet or some cosmic quirk? This course will introduce basic physics, chemistry, and math to understand planets, moons, rings",0
L & S C70U,Introduction to General Astronomy,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A description of modern astronomy with emphasis on the structure and evolution of stars, galaxies, and the Universe. Additional topics optionally discussed include quasars, pulsars, black holes, and extraterrestrial communication, etc. Individual instructor's synopses available from the department.",0
L & S C70V,Descriptive Introduction to Physics,3 Units, Open to students with or without high school physics,"Terms offered: Spring 2018, Fall 2017, Fall 2015, Spring 2015<br/>
The most interesting and important topics in physics, stressing conceptual understanding rather than math, with applications to current events. Topics covered may vary and may include energy and conservation, radioactivity, nuclear physics, the Theory of Relativity, lasers, explosions, earthquakes, superconductors, and quantum physics.",0
L & S C70W,Physics and Music,3 Units," No previous courses in Physics are assumed, although Physics 10 is recommended","Terms offered: Spring 2018, Spring 2014, Spring 2012<br/>
What can we learn about the nature of reality and the ways that we humans have invented to discover how the world works? An exploration of these questions through the physical principles encountered in the study of music. The applicable laws of mechanics, fundamentals of sound, harmonic content, principles of sound production in musical instruments, musical scales. Numerous illustrative lecture demonstrations will be given. Only the basics",0
L & S C70Y,Earthquakes in Your Backyard,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to earthquakes, their causes and effects. General discussion of basic principles and methods of seismology and geological tectonics, distribution of earthquakes in space and time, effects of earthquakes, and earthquake hazard and risk, with particular emphasis on the situation in California.",0
L & S 76,Beauty and the Beholder: Approaching Art at the Berkeley Art Museum,4 Units,,"Terms offered: Fall 2017<br/>
This seminar-style course will take up a range of questions related to art works, aesthetic theory, the politics of art, and the relationship between artistic form and meaningful content by way of examinations of specific works at the UC Berkeley Art Museum and Pacific Film Archive (BAM/PFA). Students will see how experts from several different disciplines approach works of art: What questions do scholars bring to an art work? What is a formal analysis vs. a critical",0
L & S 88,Data Science Connector,2 - 4 Units," Letters and Science 88 is meant to be taken concurrently with Computer Science C8/Statistics C8/Information C8: Foundations of Data Science. Students may take more than one 88 (data science connector) course if they wish, ideally concurrent with or after having taken the C8 course","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Connector courses are intended to connect the Foundations of Data Science (<a class=""bubblelink code"" href=""/search/?P=COMPSCI%20C8"" onclick=""return showCourse(this, 'COMPSCI C8');"" title=""COMPSCI C8"">COMPSCI C8</a>/<a class=""bubblelink code"" href=""/search/?P=INFO%20C8"" onclick=""return showCourse(this, 'INFO C8');"" title=""INFO C8"">INFO C8</a>/<a class=""bubblelink code"" href=""/search/?P=STAT%20C8"" onclick=""return showCourse(this, 'STAT C8');"" title=""STAT C8"">STAT C8</a>) course with particular fields of study. They will apply the concepts and techniques of the foundation course to topics of interest in a particular discipline in order for students to develop critical thinking in data in subject areas that most interest them; these courses also provide a more nuanced understanding of the context in which the",0
L & S C101,Edible Education: The Rise and Future of the Food Movement,2 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
As a subject, food is multi-disciplinary, drawing on everything from economics and agronomy to sociology, anthropology, and the arts. Each week experts on organic agriculture, school lunch reform, food safety, animal welfare, hunger and food security, farm bill reform, farm-to-school efforts, urban agriculture, food sovereignty, local food economies, etc. will lecture on what their areas of expertise have to offer the food movement to help",0
L & S 105,Arts Entrepreneurship,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course provides students interested in the arts and/or business with an opportunity to develop an idea for an arts organization and turn it into a functioning, sustainable enterprise. Building on each student's own connection to the arts, the course teaches how to invent an arts organization, define its mission, locate the organization within a community, develop its offerings via products, services, and public programs, and manage the",0
L & S 120C,The Bible in Western Culture,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
The ways that people understand the Bible are deeply linked with their ways of understanding and living in the world. We will explore the changes in biblical interpretation over the last two thousand years as a key to the shifting horizons of Western culture, politics, and religion. Topics will range widely, from the birth of the Bible to ancient heresies to modern philosophy, science, and literature. This will be a genealogy of western thought",0
L & S 124,Consciousness: Buddhist and Neuroscientific Perspectives,3 Units,,"Terms offered: Spring 2017, Spring 2014, Spring 2002<br/>
Twenty-five years ago the Dalai Lama suggested that a dialogue between Buddhist practitioners and Western scientists interested in the nature of consciousness and its relationship to the world might lead to new ideas and be of benefit to both communities. While science and religion are not generally considered to be natural collaborators, the dialogue that ensued quickly gained momentum and catalyzed new strands of research, most notably",0
L & S 125,Time,4 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
This Big Ideas course will challenge students to develop an interdisciplinary understanding of the concept and manifestations of time, through the lenses of physics, cosmology, geology, psychology and human perception, and big history. Topics will include the following: What is time? How do we organize time? Time in the cosmos. Time in Earth history. Time in life history. Time in human history.",0
L & S 126,Energy and Civilization,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2004<br/>
Energy is one of the main drivers of civilization. Today we are at the precipice of what many hope will be a major paradigm shift in energy production and use. Two transitions are needed. On the one hand, we must find ways to extend the benefits of our existing energy system to the impoverished people living in the developing world while continuing to provide these benefits to the people of the developed world. On the other hand, we must completely",0
L & S 128,Crowds and Clouds,4 Units,,"Terms offered: Spring 2018<br/>
What is a crowd? Is it a swarm of bodies on the street, a dancing flash mob, or a set of data points culled from social media? This class investigates how digital cloud technologies cluster us together into formations that could be understood as both pleasurable and dangerous. We will look at how visual artists and social theorists have addressed issues such as self-tracking, fears around immigration, and crowdsourcing. We will also investigate how surveillance, big",0
L & S C138,Art and Activism,4 Units,,"Terms offered: Spring 2018, Fall 2016, Spring 2015<br/>
This course explores the intersections between aesthetic practice and social change. Students will investigate—in both theory and practice—the capacity of art making to cultivate transformation of themselves, their relationships, their practices, their institutions, and the larger economic and socio-political structures in which they function, locally and globally. Focusing on historical and contemporary artists and political issues, we ask:",0
L & S C140V,The History and Practice of Human Rights,4 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
A required class for students in the human rights minor (but open to others), this course examines the development of human rights. More than a history of origins, it explores the relationships between human rights and other crucial themes in the history of the modern era. As a history of international trends and an examination of specific practices, it will ask students to make comparisons across space and time and to reflect upon the evolution",0
L & S 160B,Effective Personal Ethics for the Twenty-First Century,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Each ethical decision we make (or avoid) co-creates who we are, our lives, our relationships, and the world we live in. Readings from Aristotle through the existentialists, an exploration of comparative religion, studies in intra- and inter-personal psychology, and cases from literature to business will orient and inspire and support students’ quests to find and live their deepest values. We will investigate those characteristics and habits",0
L & S C160V,Human Happiness,3 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
This course will take an interdisciplinary approach to an understanding of happiness. The first part of the course will be devoted to the different treatments of happiness in the world's philosophical traditions, focusing up close on conceptions or the good life in classical Greek and Judeo-Christian thought, the great traditions in East Asian thought (Taoism, Buddhism, Confucianism), and ideas about happiness that emerged more recently in",0
L & S 180B,Language and Power,4 Units,,"Terms offered: Spring 2018, Spring 2006<br/>
""Sticks and stones/ Can break my bones/ But words will never hurt me""—but is that really so? People do things with words and in turn words do things to people. Language can inform or deceive, seduce or insult, make us fall in love or kill our reputation. What is it about language that gives it that power? How can sounds in a conversation, signs on a page make us laugh or cry? What does it take to speak and be not only heard but actually responded",0
L & S C180U,Wealth and Poverty,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to provide students with a deeper understanding both of the organization of the political economy in the United States and of other advanced economies, and of why the distribution of earnings, wealth, and opportunity have been diverging in the United States and in other nations. It also is intended to provide insights into the political and public-policy debates that have arisen in light of this divergence, as well",0
