code,title,units,prereqs,offered,corrupt
THEATER 60,Introduction to Technical Theater and Production,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A practical introduction to the terminology, theories, approaches, and techniques of technical theater and production. The course will cover theatrical terminology, stage equipment and architecture, production personnel and processes, and design departments, including scenery, properties, costumes, lighting, sound, and video. The course has a laboratory component. Based on student preference and availability, assignments for work on departmental",0
THEATER 84,Sophomore Seminar,1 or 2 Units, At discretion of instructor,"Terms offered: Fall 2016, Fall 2013, Fall 2012<br/>
Sophomore seminars are small interactive courses offered by faculty members in departments all across the campus. Sophomore seminars offer opportunity for close, regular intellectual contact between faculty members and students in the crucial second year. The topics vary from department to department and semester to semester. Enrollment limited to 15 sophomores.",0
THEATER 98,Directed Group Study,0.5 - 5 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Group study of a topic not included in the regular department curriculum. Topics may be initiated by students.",0
THEATER 99,Independent Study,1 - 5 Units, Open to sophomore students with an overall grade point average of 3.3,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Study of a topic not included in the regular department curriculum.",0
THEATER 100,Collaborative Innovation,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is a project-based class in collaborative innovation where students experience group creativity and team-based design by using techniques from across the disciplines of business, theatre, design, and art practice. They will leverage problem framing and solving techniques derived from critical thinking, systems thinking, and creative problem solving (popularly known today as design thinking). The course is grounded in a brief weekly lecture",0
THEATER 109,Fundamentals of Acting II,3 Units," Theater 10 or equivalent.<BR/>Audition required, sign up before start of the semester","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Fundamentals of Acting II (Theater 109) continues working with and expands upon basic concepts introduced in Fundamentals of Acting I (Theater 10). Through exercises, improvisation, scenes, and monologues, the actor works toward the goal of increasing range, depth, and flexibility; students work on more complex texts which require in-depth research and stronger imagination to inhabit.",0
THEATER 110A,Intermediate Acting: Scene Study and Style,3 Units," Theater 10 and 109 or equivalent of each. Audition also required, sign up before start of the semester","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
While continuing the work begun in Fundamentals of Acting I and II (Theater 10 and 109), Scene Study and Style focuses on the actor’s relationship with multiple genres and forms of drama; increased focus is given to the specific demands and responsibilities of performing with heightened language and the complexities of characterization and style; emphasis is also given to achieving an understanding of dramatic action, developing technical proficiency",0
THEATER 110B,Intermediate Acting: Shakespeare,3 Units," Theater 10 and 109 or equivalent of each. Audition also required, sign up before start of the semester","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
While continuing work begun in Theater 10 & 109, Interm. Acting: Shakespeare (110B) examines the actor’s process through the specific lense of Shakespeare, exploring the unique challenges and rewards of his work; increased focus is given to the demands and responsibilities of performing the heightened language of Shakespeare’s verse and prose, and the complexities of his characterization and style; emphasis is also given to achieving",0
THEATER 111,Advanced Acting Studio,3 Units," Theater 10, 109, 110A & 110B or equivalent of each. Audition also required, sign up before start of the semester","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced Acting Studio (Theater 111) finishes the acting technique progression that begins with Fundamentals of Acting I (Theater 10). Through scene-work, monologues, and exercises, the actor stretches and strengthens acting techniques, voice, movement, and speech; particular attention is given to character development and style; students also develop classical and contemporary audition material.",0
THEATER 112,VOICE AND SPEECH,3 Units, Consent of instructor. Students must attend the first class for interview and admission into the course,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Voice and Speech works to strengthen, support, and develop the natural voice through practice on basic relaxation techniques, breath, resonance, articulation, and presence. The course explores the voice through a variety of texts and uses the International Phonetic Alphabet (IPA-narrow transcription) to enhance range, clarity of speech, and to prepare students for beginning work in dialect.",0
THEATER 113A,International Performance and Literature: Irish Theater: Origins and the Contemporary Scene,6 Units,,"Terms offered: Summer 2018 8 Week Session<br/>
This course will explore what is involved in the performer's art through class participation, writing, discussion, and final exam. It includes lectures on classical and contemporary theater, acting training, literature study, and attendance at many professional theater performances. Enrollment is open to all applicants without audition, and the performance aspects of the class will be responsive to the skill level of the students who enroll.",0
THEATER 114,Performance Research Workshop,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
Advanced performance workshop with research including performance-based methodology, theory, and analytical research skills in developing written and performance works. Topics include cross-disciplinary arts, dramaturgy, and collaborative practice.",0
THEATER 117AC,Staging Race in California,4 Units,,"Terms offered: Summer 2018 8 Week Session<br/>
Californians often think of our home state as a kind of “post-racial” space, one free of racial preference, discrimination, and prejudice, but to what extent is this true? This course explores two dynamics: (1) the racial structures of California historically and in the contemporary moment, and (2) how cultural systems of performance help shape social systems of race. We will consider the role a range of performance forms – theater, film, pageants,",0
THEATER 118AC,"Performance, Television, and Social Media",4 Units,,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
This course examines the intersections of performance and media--specifically the media forms of television and social media in the U.S.--with a focus on how various types of difference (race, ethnicity, gender, sexuality, and socioeconomic class) are enacted, articulated, represented, and played on TV and social media platforms.",0
THEATER 119,Performance Theory,4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
An examination of a theoretical topic or perspective on performance, with specific attention to the interface between theoretical endeavor and dramatic, nondramatic, and nontheatrical modes of performance; may involve visiting artists. Topics vary from semester to semester.",0
THEATER 121,Performance and Culture,4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
An examination of performance as an aspect of cultural production, ranging from everyday-life enactment to more formal or aesthetic activities associated with ""artistic"" production; may involve visiting artists. Specific attention to the methods of ethnography, cultural studies, and intercultural performance analysis. Topics vary from semester to semester.",0
THEATER 125,Performance and History,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An examination of the historical conditions of performance, either given in a historical period or comparatively, with specific attention to the relationship between methods of historical studies and performance; may involve visiting artists. Topics vary from semester to semester.",0
THEATER 125D,Performance and History,4 Units,,"Terms offered: Spring 2016<br/>
An examination of the historical conditions of performance, either given in a historical period or comparatively, with specific attention to the relationship between methods of historical studies and performance; may involve visiting artists. Topics vary from semester to semester.",0
THEATER 126,Performance Literatures,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An examination of the formal, ideological, and cultural dynamics of drama, with specific attention to the relationship between methods of literary studies and performance; may involve visiting artists. Topics vary from semester to semester.",0
THEATER 139A,Fundamentals of Playwriting,3 Units," To be considered for the course, submit a sample of creative writing (up to five pages) to the instructor by August 15 for Fall or Dec 15 for Spring (mailbox located in 101 Dwinelle Annex). Include your name, year, major, phone number, and email address","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A practical course for beginning playwrights. Through lecture, exercises, in class readings and group discussion, the class will explore the practical craft elements of playwriting along with the function of personal voice in one’s work. Students will write one short and one longer form play during the semester.",0
THEATER 139B,Playwriting,3 Units," To be considered for the course, submit a sample of creative writing (up to five pages) to the instructor by August 15 for Fall or Dec 15 for Spring (mailbox located in 101 Dwinelle Annex). Include your name, year, major, phone number, and email address","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will focus on the writing of a full-length theatrical work. A more critical analysis of the playwriting process with particular emphasis on how a playwright’s aesthetic and intellectual point of view inform the work. Instructor approval is a requirement for the course.",0
THEATER 141,Intermediate Modern Dance Technique,3 Units, Interested students must attend audition on first day of class,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Continued development of dance techniques. Study of body articulation and control utilizing concepts of time, space, and dynamics.",0
THEATER 142,Advanced Modern Dance Technique,3 Units, Interested students must attend audition on the first day of class,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Refinement of dance techniques as well as qualitative analysis and demonstration of movement with an emphasis on rhythm, dynamics, and style.<br/>",0
THEATER 143,Practicum for Advanced Modern Dancers,3 Units, Interested students must attend audition on the first day of class,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Practical application of previously studied theory and techniques of dance with an emphasis on development of individual movement style.",0
THEATER 144,Sources of Movement,3 Units," 40A-40B, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Beginning application of dance technique as a means of communication in the theatre. Use of basic technical fundamentals as a means of extending natural movement in rhythm, energy, and space with emphasis on style and qualitative analysis.",0
THEATER 146A,Choreography: Solo/Duet Showcase,1 - 3 Units, ,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Analysis of theories of form and structure and their practical application in relation to content.",1
THEATER 146B,Choreography: Compositional Study,1 - 3 Units, ,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Analysis of theories of form and structure and their practical application in relation to content.",1
THEATER 148,Movement Improvisation,3 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2005<br/>
This course is an introduction to the foundational principles of movement improvisation. Through guided movement exercises and experiences, readings, discussions, observations, and journaling students will broaden their ability to move expressively and in the moment. They will learn skills that explore concepts of time, space, energy, shape and dynamics. The course will develop students’ choreographic tools and performance abilities, and it",0
THEATER 151A,Histories of Performance: Performance and Community,4 Units,,"Terms offered: Fall 2017, Fall 2014<br/>
This history survey course examines performance’s role in mass movements: of politics, of religion, of revolution, and of the creation of communities around nations, traditions, or cultures.The course will explore a cluster of different theater/performance traditions, both Western and non-Western. Using a comparative methodology rather than cumulative one, students learn to appreciate the diversity of theater and performance strategies and traditions while",0
THEATER 162,Fundamentals of Stage Directing,3 Units, 10 or 120; Junior standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Beginning study of principles of stage composition, blocking, and analysis of dramatic texts for the director.",0
THEATER 163,Stage Directing,3 Units, 162 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Study of principles and practice of stage directing.",0
THEATER 166,Special Topics: Theater Arts,1 - 4 Units, Consent of instructor,"Terms offered: Summer 2018 3 Week Session, Summer 2018 Second 6 Week Session, Spring 2018<br/>
Topics vary from semester to semester and have included The Power of Music and Poetry in the Theater; Modern Drama and Theater, 1940 to the Present; Theaters, Tricksters, and Cultural Exchange; Art as Social Action; and The Invisible World (Process Seminar).",0
THEATER 167,Technical Theater: Performance Practice,1 - 3 Units, 60 or consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Participation in technical theater practice associated with department theater and dance productions to include technical run crew for live performance in one of: lighting, sound, video, properties, costumes, make-up, scenery, deck, and rail.",0
THEATER 168,Technical Theater: Shop Practice,1 - 3 Units," 60, or consent of instructor","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Participation in technical theater practice associated with department theater and dance productions to include workshop activities (fabrication, treatment, and installation) in one or more of: costumes, hair, make-up, scenery, properties, lighting, video, and sound for live performance.",0
THEATER 169,Advanced Technical Theater Practice,1 - 3 Units," 60, 167, 168, 176, and 179 or consent of instructor","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Participation in advanced technical theater practice associated with department theater and dance productions to include lead, head, or coordinator position with technical run crew for live performance in one of: lighting, sound, video, properties, costumes, make-up, scenery, deck, rail, or advanced application of workshop activities (fabrication, treatment, and installation) in one or more of: costumes, hair, make-up, scenery, properties,",0
THEATER 171,Theater Performance,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Practice in acting and/or dance in Dramatic Art productions.",0
THEATER 172,Stage Management,2 - 6 Units, ,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Study of production techniques and procedures related to production management, stage management, and theater administration.",1
THEATER 173,Scenography: Scenic Design for Performance,3 Units,,"Terms offered: Spring 2018, Fall 2017<br/>
This introductory course teaches some fundamentals of scenic design. Design for live performance will be approached as an integration of all the performative tools – text, visuals, sound, space, kinetics, etc – with particular focus in this class on the overall scenographic environment. Through personal development and group explorations students will be given basic conceptual and art-making tools allowing them to evolve, communicate and realize scenic",0
THEATER 174,Scenography: Costume Design for Performance,3 Units,,"Terms offered: Spring 2018, Fall 2017<br/>
This studio class explores some fundamental approaches and techniques for designing costume. Performance design will be approached as a product of all the performative tools and contexts – text, visuals, sound, space, kinetics, etc – with particular focus for this class on the scenographic role of the performer. Through personal expression and collaborative investigation students will be given some basic tools allowing them to conceptualize, communicate",0
THEATER 175A,Scenography: Lighting Design for Performance,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
<a class=""bubblelink code"" href=""/search/?P=THEATER%20175A"" onclick=""return showCourse(this, 'THEATER 175A');"" title=""THEATER 175A"">THEATER 175A</a> will introduce you to the tools, terms, and techniques of stage lighting through lectures and practical application. Working as part of a production crew (an additional 45 hours outside of class) will demonstrate the practice of stage lighting. Class lectures and workshops augment the production experience. They will cover descriptions, explanations, and demonstrations of lighting concepts and equipment, and the initial elements of",0
THEATER 175B,Scenography: Advanced Lighting Design for Performance,4 Units, 175A or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is the second of two classes in stage lighting design and execution. In <a class=""bubblelink code"" href=""/search/?P=THEATER%20175B"" onclick=""return showCourse(this, 'THEATER 175B');"" title=""THEATER 175B"">THEATER 175B</a> you will study the design and execution of stage lighting from the visualization of the initial concept through the realization of that concept on stage. The course is divided into four segments. Review the foundational information about stage lighting. Develop a Production Proposal, for ROMEO & JULIET, analyze the material and present a proposal",0
THEATER 176,Applied Theatrical Design,1 - 4 Units," One semester of theatrical design (173, 174, 175) or equivalent and at least 75 production hours of experience","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Students of technical theater design (possible specializations: lighting, set, costume, sound, video) are provided experience, structure, and support in the practical application of design to the stage in departmental productions. Interaction and team approach of the designers will be promoted from the earliest stages of conceptualization through the opening night and the run of the production(s).<br/>",0
THEATER 177,Sound Design for Performance,4 Units,,"Terms offered: Fall 2017, Spring 2017, Spring 2016<br/>
In this course, undergraduate students will learn to construct sound cues and soundtracks for theater performances and videos using industry standard software, and will learn fundamental principles of incorporating video and sound into stage productions. Students will be exposed to the writings and works of prominent sound theorists, designers, and engineers and multimedia performance artists. The most successful students may be invited to",0
THEATER 178,Video Production for Performance,3 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Video Production for Performance is a workshop class in which students will explore a broad range of video applications to performance. Through a series of exercise video shoots students learn the fundamentals of video production, including basic optics, camera angles and movement, sound recording, and editing. With an additional emphasis on concept and planning, students prepare for and execute a sustained video project—a detailed documentation",0
THEATER 179,Supervised Theatrical Design,1 - 4 Units, 173 or 174 or consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Students are trained in the working methods of set or costume design; supervised preparation and implementation of designs in the department's production season, from initial discussions through opening night.",0
THEATER 180,Theatrical Realization of Dance,1 - 3 Units, Audition or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This course relates choreography to theatrical presentation. Laboratory hours are spent in attendance at rehearsal, coaching sessions, and the performance of the dance concert. The course is taught by faculty choreographing the major dance production in the departmental season.",0
THEATER 181,Theatrical Realization of Dramatic Texts,1 - 4 Units, Audition or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Fall 2014<br/>
This course relates dramatic texts or choreography to theatrical presentation. The lectures are based on the analysis of the work being presented. Laboratory hours are spent in attendance at rehearsal, coaching sessions, and the performance of the play or concert. The course will be taught by faculty involved in the major productions.",0
THEATER C183A,Performance: An African American Perspective,3 Units, 1A or consent of instructor,"Terms offered: Spring 2016, Fall 2003<br/>
Introduction to the Research-to Performance Method, African American aesthetics and dramatic performance techniques. Course will survey wide range of writings on performance and investigate applications through exercises and improvisations. Students will also assist in information gathering for works in progress.",0
THEATER H195A,Honors Course,1 - 4 Units," Honors status in the Department of Theater, Dance, and Performance Studies. Theater production projects also require 60 and 162; dance production projects also require 60 and 146B","Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Independent study and conferences with faculty sponsor leading to preparation of a major research paper on a single aspect of theater, dance, or performance studies. May include a performance component.",0
THEATER H195B,Honors Course,1 - 4 Units, Honors status in the Department of Dramatic Art; successful completion of H195A and consent of production chair if performance is involved,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Development of subject studied in H195A, either as a bachelor's thesis or a laboratory project in acting, directing, playwriting, design, or dance.",0
THEATER 196,University Theater Workshop,1 - 4 Units, Department approval; theater projects also require 60 and 162; dance projects also require 60 and 146B,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual directorial projects for advanced undergraduates. Research, tryout, callbacks, and rehearsals which result in performing for the public will average 20 hours per week.",0
THEATER 197,Field Studies in Technical Theater,1 - 4 Units, Consent of Instructor,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
Supervised experience, in connection with theatrical production in field of: scenic construction; costume construction and conservation; theatrical lighting; stage management; publicity; theatre management; production management.",0
THEATER 198,Directed Group Study for Undergraduates,0.5 - 5 Units,,"Terms offered: Spring 2018, Fall 2015, Spring 2015<br/>
Supervised group study of special topics, subject to approval by the chair.",0
THEATER 199,Supervised Independent Study and Research,1 - 3 Units," Eight or more units in the Department of Dramatic Art, with an average grade of B. Restricted to honor students","Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Reading and conference with an instructor in an area not corresponding with any regular course.",0
THEATER 200A,Introductory Colloquium on Interdisciplinary Research in Performance,2 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed to introduce graduate students to the research resources of the University, to the methodologies and research interests of the faculty affiliated with the Ph.D. program, to the demands of a professional academic career, and to trends and developments in theater, dance, and performance studies.",0
THEATER 200B,Research Colloquium,2 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to provide an opportunity for graduate students to work with one another to advance their individual research projects and present their ongoing work.",0
THEATER 201A,Foundations in Performance Theory,4 Units,,"Terms offered: Fall 2017<br/>
Part one of a two-semester core sequence on performance theory, required of first-year Performance Studies PhD students. This course focuses on the foundations of Performance Studies as a field, with special emphasis on its key philosophical and disciplinary antecedents. Topics will include the emergence of performance studies from the confluence of theater and literary studies, anthropology, art history, sociology, and cultural studies, and will include readings on",0
THEATER 201B,Current Topics in Performance Study,4 Units, Theater 201A or consent of instructor,"Terms offered: Spring 2018<br/>
Part two of a two-semester core sequence on performance theory, required of first-year Performance Studies PhD students. This course will explore prominent contemporary debates in Performance Studies, roughly from the year 2000 to the present. Precise topics will vary by instructor, but may include theoretical investigations in corporeality, digital cultures, transnationalism/globalization, performance and economics, as well as ongoing disciplinary debates regarding",0
THEATER 202,Methodologies in Performance Studies,4 Units,,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
The study of different approaches and contemporary methodologies for analyzing performances of various kinds within their cultural and historical context. Specific methodologies can include archival research, field methods, etc. The specific focus in any one course is contingent upon the focus of the instructor.",0
THEATER 203,"Performance Practicum: Bodies, Space, and Time",4 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Students in this course will engage in performance practice as: epistemology, methodology, and mode of research; explore the relationship between bodies, spaces, and temporality as a fundamental aspect of performance; and understand ""performance as research"" in Performance Studies as a field.",0
THEATER 266,Special Topics: Theater Arts,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Topics vary from semester to semester and have included The Power of Music and Poetry in the Theater; Modern Drama and Theater, 1940 to the Present; Theaters, Tricksters, and Cultural Exchange; Art as Social Action; and The Invisible World (Process Seminar).",0
THEATER 294,Directed Research,1 - 12 Units, Graduate standing in Dramatic Art and consent of instructor,"Terms offered: Spring 2018, Spring 2015, Spring 2012<br/>
Meetings to be arranged, either individually or as a group to explore fields not covered in courses listed elsewhere in Dramatic Art's offerings. May be taken by students engaged in writing dissertations.",0
THEATER 299,Special Study,1 - 4 Units, Graduate standing,"Terms offered: Fall 2017, Fall 2016, Summer 2014 10 Week Session<br/>
May be taken when preparing prospectus, graduate portfolio, and/or oral presentation before qualifying oral examination. May not be substituted for available seminars.",0
