code,title,units,prereqs,offered,corrupt
LD ARCH 134B,Drawing Workshop II,3 Units, Environmental Design 11A-11B or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course introduces students to digital tools relevant to the discipline of landscape architecture. The course encompasses a series of lectures, lab exercises, and projects designed to equip students with a solid and expandable computing skill base relevant to the learning and practice of landscape architecture. Beyond technical competency, particular emphasis is placed on empowering students to move freely and creatively between software programs",0
LD ARCH 135,The Art of Landscape Drawing,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course develops freehand drawing as an integral part of the creative process and as an expressive design tool. A broad range of exercises is employed to help students progressively gain creativity, skill, and confidence in their drawing. Various media such as ink, colored pencils, and watercolor are explored as a method to design innovative landscapes. A variety of presentation techniques will be investigated for communicating landscape design.",0
LD ARCH 136,Advanced Landscape Delineation,3 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2013<br/>
Imagination is the foundation for creative expression in the landscape. This course encourages exploration and personal expression for the realization of new landscape forms. This laboratory intends to refine drawing compositional skills by fostering imagination, intuition, and creativity. The media explored will be pen and ink, watercolor, collage, and 3-dimensional construction. We will study the human figure through analytical drawings",0
LD ARCH 140,Social and Psychological Factors in Open Space Design,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
User-oriented approach to design. Post-occupancy evaluation as a tool for understanding use of designed open spaces. Design as a communication process. Environmental needs of vulnerable populations--children, elderly, disabled, low-income families. Personal and societal environmental values.",0
LD ARCH 154,Special Topics in Landscape Architecture and Environmental Planning,1 - 3 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2004<br/>
Designed to be a forum for presentation of student research, discussions with faculty researchers and practitioners, and examination of topical issues in landscape architecture and environmental planning. Topics will be announced at the beginning of each semester.",0
LD ARCH 160,Professional Practice Seminar,3 Units, 161 or graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Survey and analysis of professional practice in landscape architecture focusing on: the context of professional practice--office structure, public, private and non-profit practice, marketing, project management and delivery; the legal parameters of practice--contracts, codes, planning regulations, project approval processes, liability; and economics--budgeting, profits, project development costs, fiscal impacts, and financing.",0
LD ARCH 170,History and Literature of Landscape Architecture,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course surveys the history of landscape architecture in four realms: 1) gardens; 2) urban open space, that is, plazas, parks, and recreation systems; 3) urban and suburban design; and 4) regional and environmental planning. The course will review the cultural and social contexts which have shaped and informed landscape architecture practice and aesthetics, as well as the environmental concerns, horticultural practices, and technological",0
LD ARCH C171,The American Designed Landscape Since 1850,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course surveys the history of American landscape architecture since 1850 in four realms: 1) urban open spaces--that is squares, plazas, parks, and recreation systems; 2) urban and suburban design; 3) regional and environmental planning; 4) gardens. The course will review the cultural and social contexts which have shaped and informed landscape architecture in the United States since the advent of the public parks movement, as well as, the",0
LD ARCH C188,Geographic Information Systems,4 Units, Some computer experience,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course introduces the student to the rapidly expanding field of Geographic Information Systems (GIS). It addresses both theory and application and provides the student with a dynamic analytical framework within which temporal and spatial data and information is gathered, integrated, interpreted, and manipulated. It emphasizes a conceptual appreciation of GIS and offers an opportunity to apply some of those concepts to contemporary geographical",0
LD ARCH 189,Representation as Research: Contemporary Topics in Landscape Visualization,3 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
This course will explore landscape representation through a variety of drawing types and conventions, across a<br/>
range of scales, and through interplay between analog and digital media. The semester is composed of three<br/>
units. Each unit explores topics central to the San Francisco Bay Area and introduces students to new tools and<br/>
techniques that reinforce strategies for effectively communicating ideas for the landscape. Given our proximity to<br/>",0
LD ARCH 197,Field Study in Landscape Architecture,2 - 3 Units, Upper division standing and consent of instructor and sponsor,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
See departmental information sheet for limitations. Supervised experience relative to specific aspects of landscape architecture. Regular individual meetings with faculty and outside sponsor. Reports required.",0
LD ARCH 198,Directed Group Study,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
Enrollment restrictions apply.",0
LD ARCH 199,Supervised Independent Study and Research,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2013<br/>
Enrollment restrictions apply.",0
LD ARCH 200A,Fundamentals of Landscape Design,5 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This studio introduces students to the programmatic, artistic, and technical aspects of land form and topographic adjustments to accommodate human use. Topics include pedestrian and vehicular circulation, conservation and addition of plant materials, movement of water, recreation use, and creation of views. Sculptural land forms will be emphasized through the use of topographic plans, sections, and contour models.",0
LD ARCH 200B,Case Studies in Landscape Design,5 Units, Landscape Architecture 200A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This studio stresses the shaping and coordination of ideas from initial concept to complete design product. A product(s) of intermediate scale and complexity (such as a garden, small park, plaza, or campus courtyard) will be developed in detail including the selection of planting, selection of construction materials, and topographic design. Lecture modules on selected professional topics are integrated into this course.",0
LD ARCH 201,Ecological Factors in Urban Landscape Design,5 Units," 110, 134A-134B, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Through lectures, studio problems, research projects, and discussion, this course will explore the challenge and potential incorporating ecological factors in urban contexts. The course focuses on the interaction of landscape science (hydrology, geology, etc.) with the necessities and mechanisms of the human environment (urban design, transportation, economics, etc.). Lectures and research projects will particularly emphasize innovative and forward",0
LD ARCH 202,Design of Landscape Sites,5 Units, 201 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A site design studio stressing the shaping and coordination of ideas from initial concept to complete design of open space in various contexts. Typical projects will be of an intermediate scale and might include a park, plaza, museum sculpture garden, playground, office park, or housing project. Modules on social factors and planting design are included.",0
LD ARCH 203,Landscape Project Design,5 Units," 201, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A site design studio stressing the shaping and coordination of ideas from initial concept to the thoughtful execution of design ideas at the site scale. Typical projects will focus on the experiential rather than the pictorial. Projects might include a park, plaza, or rehabilitation of a brownfield site.",0
LD ARCH C203,Shaping the Public Realm,5 Units, Previous design studio or consent of instrutor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This interdisciplinary studio focuses on the public realm of cities and explores opportunities for creating more humane and delightful public places. Problems will be at multiple scales in both existing urban centers and in areas of new growth. Skills in analyzing, designing, and communicating urban design problems will be developed. Studio work will be supplemented with lectures, discussions, and field trips. Visiting professionals will present",0
LD ARCH 204,Advanced Project Design,5 Units, 201 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Special topics in the design and planning of the landscape. The focus of the studio varies from semester to semester. Possible topics include community design, educative environments, landscape as art, park design, or energy-conserving design. For current offerings, see department announcement.",0
LD ARCH 205,Environmental Planning Studio,5 Units, 201 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Application of environmental planning principles to a complex problem involving a variety of environmental criteria and desired land uses in a complex institutional and political setting. Student teams will identify needed data, assess environmental developmental problems, weigh competing uses, and prepare an environmental management plan.",0
LD ARCH 206,Final Project Preparation Studio: Thesis and Reports,5 Units, 252 and graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is a spring studio for students to work on final projects (theses and professional reports). The studio, including lectures by the instructor, is meant to train and assist students in thesis or professional project research and help them in finalizing their thesis or professional report topic. The course includes weekly exercises ranging from writing articles documenting, illustrating, and critiquing landscapes to finally producing a",0
LD ARCH 221,Quantitative Methods in Environmental Planning,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Discussion and critique of the application of quantitative methods to environmental assessment, analysis, and evaluation in environmental planning. Topics to include geographical information systems and data bases, remote sensing, and multivariate analysis. This course emphasizes computer applications and data analysis.",0
LD ARCH 222,Hydrology for Planners,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course presents an overview of relevant hydrologic, hydraulic, and geomorphic processes, to provide the planner and ecologist with insight sufficient to coordinate with technical specialists in the field of hydrology. In addition, relevant regulations and policies are reviewed.",0
LD ARCH 226,Landscape Design Construction,2 Units, 121 (may be taken concurrently),"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The course investigates the process of developing schematic landscape design proposals into constructed landscapes. Emphasis will be placed on understanding the durability of materials and design details, the efficient use of materials, and the ability to evaluate how material selection and detailing can impact the environment. Field trips to construction sites, manufacturing facilities, and built landscapes will be included.",0
LD ARCH 227,Restoration of Rivers and Streams,3 Units," Prior background in hydrology, geomorphology, ecology, restoration, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course reviews the underlying goals and assumptions of river and stream restoration projects, reviews techniques employed in these efforts, and emphasizes strategies for evaluation of project success. The course focuses on geomorphic and hydrologic analyses relevant to restoration and enhancement of aquatic and riparian habitat in freshwater systems. Format: lectures by instructor, guest lectures, presentation of student independent projects",0
LD ARCH 232,The Landscape As a Sacred Place,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2010<br/>
Visual and cultural analysis of landscapes, inventory procedures for ""place"" values, and problems related to sustainable design development, with special emphasis on highly valued places.",0
LD ARCH 237,The Process of Environmental Planning,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A review of the techniques used in environmental planning, and evaluation of alternate means of implementation in varying environmental and political circumstances. The class will examine and critique a number of well-known environmental planning programs and plans. Lectures and discussion will address recurrent planning problems, such as the limitations of available data, legal and political constraints on plans, conflicts among specialists.",0
LD ARCH C241,Research Methods in Environmental Design,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The components, structure, and meaning of the urban environment. Environmental problems, attitudes, and criteria. Environmental survey, analysis, and interview techniques. Methods of addressing environmental quality. Environmental simulation.",0
LD ARCH C242,Citizen Involvement in the City Planning Process,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An examination of the roles of the citizens and citizen organizations in the city planning process. Models for citizen involvement ranging from advising to community control. Examination of the effectiveness of different organizational models in different situations.",0
LD ARCH C250,Theories of Urban Form and Design,3 Units, Consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Theories and patterns of urban form throughout history are studied with emphasis on the role of planning and design in shaping cities and the relationship between urban form and social, economic, and geographic factors. Using a case study approach, cities are evaluated in terms of various theories and performance dimensions.",0
LD ARCH 251,Theories of Landscape Architecture and Environmental Planning,2 Units,,"Terms offered: Fall 2016, Spring 2016, Fall 2014<br/>
The focus will be on debate and discussion of central ideas in landscape architecture and environmental planning, drawing on primary literature over many decades of thought. This is not a history course, but it will include some literature that goes back to the early years of the field. This course covers the breadth of thinking in the field, including both environmental planning and landscape design as well as other sub disciplines. Each week",0
LD ARCH 252B,Thesis and Professional Project Proposal Seminar,3 Units, 252A,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Students learn research methods including social factors, historical/archival, design exploration, master planning, theoretical, and scientific field work. Students develop a conceptual framework, survey instrument, literature review, and detailed work plan. A full committee and funding proposal due on the last day of class.",0
LD ARCH 253,Landscape Architecture and Environmental Planning Colloquium,1 Unit,,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Invited lectures on current research, planning practice, and design projects. Out of approximately 14 presentations per term, typically two or three would be by department faculty, two or three by graduating students, the remainder by outside speakers.",0
LD ARCH 254,Topics in Landscape Architecture and Environmental Planning,1 - 5 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Designed to be a forum for presentation of student research, discussions with faculty researchers and practitioners, and examination of topical issues in landscape architecture and environmental planning. Topics will be announced at the beginning of each semester.",0
LD ARCH 255,Doctoral Seminar in Environmental Planning,1 Unit, Doctoral student or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Designed to be a forum for presentation of doctoral student research, discussions with faculty researchers and environmental planning practitioners, and examination of topical issues in environmental planning. Topics will be announced at the beginning of each semester.",0
LD ARCH 257,Special Topics in Design,1 - 3 Units, Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Research seminar on selected topics in landscape design. Seminars will focus on the theoretical foundations and practical applications of design and planning methods as well as emerging issues in the discipline. Seminars will include lectures by the faculty member offering the course, guest lecturers, student presentations, and discussions. Readings and requirements vary from year to year based on the topic and instructor.",0
LD ARCH 289,Applied Remote Sensing,3 Units," An introductory GIS course such as LA C188/Geography C188, ESPM 233 or equivalent","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course consists of one lecture and one computer lab per week introducing fundamental principles and methods of environmental remote sensing and their practical applications. We will explore strategies for working with different types of remote sensing data and extracting image-based landscape information for various environmental research and planning objectives. This course focuses largely on local to regional scale applications of",0
LD ARCH 297,Supervised Field Study,2 - 3 Units, Graduate standing and consent of instructor and sponsor,"Terms offered: Spring 2016, Fall 2015, Summer 2015 10 Week Session<br/>
Supervised experience relative to specific aspects of practice in landscape architecture and/or environmental planning. Regular meetings with faculty and outside sponsor as well as final report required. See departmental information sheet for other limitations.",0
LD ARCH 298,Group Study,1 - 4 Units,,"Terms offered: Spring 2016, Spring 2015, Fall 2014<br/>
Special group studies. Topics to be announced at the beginning of each semester.",0
LD ARCH 299,Individual Research,1 - 6 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Research work conducted preparatory to completion of the thesis or professional project as well as other approved research. A maximum of six units will be counted toward the M.L.A degree. The six units allows for four units maximum for thesis or professional project research, and two units maximum for other approved research. See departmental information sheet for other limitations.",0
LD ARCH 300,Supervised Teaching in Landscape Architecture and Environmental Planning,2 Units, Graduate standing and appointment as a Teaching Assistant,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Supervised teaching experience in undergraduate courses. Regular meetings with faculty sponsor. See departmental sheet for other limitations.",0
LD ARCH 375,Methods of Teaching in Landscape Architecture and Environmental Planning,2 Units, Graduate student standing,"Terms offered: Fall 2016, Fall 2014<br/>
This course presents general pedagogical principles and methods adapted to teaching in the fields of landscape architecture, environmental planning, and environmental sciences. The format varies from week to week, but involves presentations by faculty and experienced graduate student instructors (GSIs), guided discussions, sharing of teaching experiences for current GSIs, discussion of readings on effective teaching, viewing of videos, and presentation by",0
LD ARCH 602,Individual Study for Doctoral Students,1 - 8 Units, For candidates for doctor's degree,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual study in consultation with the major field adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D.",0
