code,title,units,prereqs,offered,corrupt
AMERSTD C134,Information Technology and Society,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015, Fall 2014<br/>
This course assesses the role of information technology in the digitalization of society by focusing on the deployment of e-government, e-commerce, e-learning, the digital city, telecommuting, virtual communities, internet time, the virtual office, and the geography of cyber space. The course will also discuss the role of information technology in the governance and economic development of society.",0
AMERSTD 138AC,From Civil Rights Era to the New Gilded Age: Struggles for Racial Equality and Economic Equity from 'Double Victory' to 'Occupy',4 Units,,"Terms offered: Spring 2016<br/>
World War II lifted the U.S. from the Great Depression and launched a long economic boom that helped underwrite and propel efforts on behalf of greater racial equality and economic equity. As that boom began to fade in the late 1960s, America’s march toward greater racial equality foundered, while its march toward greater economic equity began to reverse course. The Civil Rights Era gave way to the New Gilded Age. This course will explore the political, legal, and",0
AMERSTD 139AC,Civil Rights and Social Movements in U.S. History,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Fall 2016, Spring 2015, Spring 2014<br/>
Beginning with the onset of World War II, America experienced not a sigular,unitary Civil Rights Movement -- as is typically portrayed in standard textbood accounts and the collective memory -- but rather a variety of contemporaneous civil rights and their related social movements. This course explores the history, presenting a top-down (political and legal history), bottom-up (social and cultural",0
AMERSTD C152,Native American Literature,4 Units, 151 is recommended but not required,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
An analysis of the written and oral tradition developed by Native Americans. Emphasis will be placed on a multifaceted approach (aesthetic, linguistic, psychological, historical, and cultural) in examining American Indian literature.",0
AMERSTD C171,The American Designed Landscape Since 1850,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course surveys the history of American landscape architecture since 1850 in four realms: 1) urban open spaces--that is squares, plazas, parks, and recreation systems; 2) urban and suburban design; 3) regional and environmental planning; 4) gardens. The course will review the cultural and social contexts which have shaped and informed landscape architecture in the United States since the advent of the public parks movement, as well as, the",0
AMERSTD C172,History of American Business,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
This course will examine selected aspects of the history of American business. Included will be discussions of the evolution of the large corporation, the development of modern managerial techniques, and the changing relationship of business, government, and labor.",0
AMERSTD 190,Senior Thesis,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
All American Studies majors must satisfy the senior thesis requirement. Three options are available:AS 190-Senior Thesis, AS 191-Senior Seminar, or students may (with prior Faculty Advisor approval) enroll in an upper division seminar appropriate to their concentration for which they write a substantial research paper. Students planning to enroll in AS 190 must complete the ""Thesis Proposal/Adviser Agreement"" (available in the departmental",0
AMERSTD 191,Senior Seminar,4 Units, Declared majors with senior standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Students will meet in seminar and will be required to write individual research papers based on the general themes or issues of the seminar. The particular themes/issues will be outlined on the American Studies Course List provided each semester by the American Studies office.",0
AMERSTD H195,Honors Thesis,4 Units," Senior-standing major in American studies; completion of 101 and 102, 3.51 overall GPA, and 3.65 GPA for classes in the major","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This is a required course for students wishing to graduate with honors in American studies. Entails writing a bachelor's thesis pertaining to the student's individual area of concentration within the American studies major. The completed thesis will be read by the thesis supervisor and one other faculty member.",0
AMERSTD 199,Supervised Independent Study and Research for Upper Division Majors,1 - 4 Units,,"Terms offered: Fall 2017, Summer 2013 10 Week Session, Summer 2012 10 Week Session<br/>
Directed individual study on special topics approved by an American studies faculty member. Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
AMERSTD 300,Teaching Interdisciplinary American Studies,2 Units,,"Terms offered: Spring 2018<br/>
This course will introduce graduate students to a number of techniques and theories used in teaching at the university level. In particular, it will focus on the challenges of teaching interdisciplinary American studies courses that rely on a range of materials and methodological approaches drawn from multiple disciplines and that address students who come from a variety of disciplinary backgrounds.",0
