code,title,units,prereqs,offered,corrupt
LINGUIS 40,Language of Advertising,3 Units,,"Terms offered: Fall 2017, Spring 2015, Spring 2013<br/>
The ways in which language is used in advertising. An introduction to basic linguistic principles of how speech acts work, the semantic effects of framing, and the contribution of language to multimodal print and video advertising: the division of labor between images and words, and different strategies in integrating them into a single message. Cultural differences both in advertising ""message strategies"" (what content is presented)",0
LINGUIS 47,Language and Communication Disorders,3 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
An overview of major communication disorders, and an introduction to career options in speech/language pathology and related career paths. The characteristics of all major types of adult aphasia and several other common adult-onset communication disorders, including dysarthria, apraxia of speech, and communication disorders accompanying right-hemisphere disorders. Principal differences and similarities between symptoms of aphasia and the",0
LINGUIS 51,The Brain's Politics: How the Framing of Issues Works,3 Units,,"Terms offered: Spring 2016, Fall 2014, Fall 2012<br/>
The ways in which knowledge about the brain, mind, and language illuminates politics. Covers political topics of current interest.",0
LINGUIS C70,Working with Grammar: Linguistic Tools for Learning and Teaching a Native American Language,3 Units,,"Terms offered: Fall 2017<br/>
This course is for people who want to learn a Native American language, understood to include any of the hundreds of indigenous languages of North, Central, and South America. Since most of these languages are not taught in the usual formal educational settings, a major emphasis of the course is helping students develop strategies for self-directed language learning and effective teaching methods to help others learn as well. The course will also provide a basic introduction",0
LINGUIS 100,Introduction to Linguistic Science,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Spring 2018<br/>
An intensive introduction of linguistic analysis, including core areas such as phonetics and phonology, morphology, and syntax and semantics, with data from a range of languages. Argumentation and writing skills are developed through substantial weekly homework assignments.",0
LINGUIS C105,The Mind and Language,4 Units,,"Terms offered: Summer 2017 8 Week Session, Summer 2016 10 Week Session, Summer 2016 8 Week Session, Spring 2016<br/>
Conceptual systems and language from the perspective of cognitive science. How language gives insight into conceptual structure, reasoning, category-formation, metaphorical understanding, and the framing of experience. Cognitive versus formal linguistics. Implications from and for philosophy, anthropology, literature, artificial intelligence, and politics.",0
LINGUIS 106,Metaphor,4 Units, Lower division students must have instructor approval,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
The role of metaphor in structuring our everyday language, conceptual system, and world view. Topics include cross-cultural differences, literary metaphor, sound symbolism, and related theoretical issues in philosophy, linguistics, psychology and anthropology.",0
LINGUIS 108,Introduction to Psycholinguistics,3 Units, Linguistics 100 or instructor approval,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Spring 2017<br/>
Psycholinguistics is the study of the mechanisms underlying the human ability to talk and to<br/>
understand language. The goal of this course is to provide an introduction to questions, methods, and key findings in<br/>
Psycholinguistics for undergraduate students.<br/>",0
LINGUIS 109,Bilingualism,3 Units, Linguistics 100 or instructor approval,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018<br/>
This course is an introduction to key psycholinguistic, sociocultural, and individual factors shaping bilingualism and bilingual education, examining research in Psycholinguistics with implications for education and pedagogy, and, conversely, research on education with implications for Psycholinguistics.",0
LINGUIS 110,Introduction to Phonetics and Phonology,4 Units, 100 or instructor approval or graduate status,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to (1) phonetic transcription of speech using the International Phonetic Alphabet, (2) acoustic analysis of speech, (3) physiological and cognitive aspects of speech production and perception, and (4) phonological analysis of language sound systems.",0
LINGUIS 113,Experimental Phonetics,3 Units, 110,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Practical training in experimental phonetics; acoustic, physiological, and perceptual analysis of speech.",0
LINGUIS 115,Phonology and Morphology,4 Units, 100,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to important cross-linguistic phonological and morphological phenomena as well as standard methods of description and analysis.",0
LINGUIS 120,Introduction to Syntax and Semantics,4 Units, 100,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
An introduction to the study of the structural properties of sentences and the connections between sentence structure and sentence meaning.",0
LINGUIS 121,Logical Semantics,4 Units, 120 or consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2015<br/>
Basic logical concepts. Truth, denotation, and their relation. Models and interpretation. Translation from natural language into logical form and compositionality. Quantification and scope. Intensionality, context-dependency, and presupposition.",0
LINGUIS 122,Language Typology and Linguistic Universals,3 Units, 100,"Terms offered: Spring 2016, Fall 2014, Fall 2009<br/>
Issues in language typology and linguistic universals. An examination of various linguistic subsystems in different languages. Topics will include interrogatives, pronominal systems, relative clause formation, case systems, etc.",0
LINGUIS 123,Pragmatics,3 Units, 100,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
The relation between language use and human actions. Some topics to be emphasized are conversational logic, speech act theory, politeness, social role, psychological perception of oneself and language, variation in language use.",0
LINGUIS 128,Linguistic Analysis of Literature,3 Units, 100 or consent of instructor,"Terms offered: Fall 2016, Spring 2014, Fall 2010<br/>
Literary texts provide unique material for linguists: good authors manage to use everyday grammatical forms in exceptional ways. In this course, students will read scholarly linguistic works on literary analysis, and also analyze literary texts using the tools they acquire. Linguistics readings will focus on narratology and cognitive linguistic approaches, including mental spaces theory, conceptual metaphor theory, and work on iconicity, viewpoint",0
LINGUIS 130,Comparative and Historical Linguistics,4 Units, 100,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Methods of reconstruction. Types and explanations of language change. Dialectology. The establishment of language relationships and subgroupings.",0
LINGUIS 131,Indo-European Comparative Linguistics,3 Units, 130,"Terms offered: Spring 2018, Fall 2014, Spring 2008<br/>
The affinities of the Indo-European languages and the reconstruction of their common ancestor.",0
LINGUIS 140,Introduction to Field Methods,3 Units, 110 and 115,"Terms offered: Fall 2016, Spring 2016, Fall 2013<br/>
""Covers the methods and practice in collecting, processing, and analyzing data based on work with a native speaker of a particular language. Requires students to discriminate and transcribe sounds, collect texts, and to describe and analyze grammatical phenomena from their own data. The language varies each time the course is taught, at the choice on the instructor.""",0
LINGUIS C142,Language and Thought,3 Units,,"Terms offered: Spring 2017, Summer 2016, Spring 2016<br/>
This seminar explores the relation of language and thought. Is language uniquely human, and if so, what does this reveal about the human mind? Does the particular language you speak affect the way you think, or do human languages reflect a universal conceptual repertoire? The goal of this class is to familiarize you with a set of classic arguments on these themes, together with current research that evaluates these arguments, through weekly",0
LINGUIS 146,Language Acquisition,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session<br/>
An overview of topics and theories in language acquisition: early development of speech perception and production, word learning, generalizing linguistic structure, and differences between first language acquisition, second language acquisition, and bilingualism. We will also compare different theoretical approaches, and address the classic ""nature vs. nurture"" question by examining both traditional generativist approaches and more",0
LINGUIS C146,Language Acquisition,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
An overview of topics and theories in language acquisition: early development of speech perception and production, word learning, generalizing linguistic structure, and differences between first language acquisition, second language acquisition, and bilingualism. We will also compare different theoretical approaches, and address the classic ""nature vs. nurture"" question by examining both traditional generativist approaches and more",0
LINGUIS 148,Phonological Development,3 Units," Linguistics 100 Required. Students should also have taken at least<BR/>one of these three: Linguistics 110, 115, c146","Terms offered: Fall 2016<br/>
This class will explore phonological development, focusing primarily on first language acquisition. How do young children acquire the phonological and phonetic patterns of the language surrounding them? It is well-established that children exhibit pronunciation patterns that differ from those of adult speakers. We will examine a range of factors that might contribute to this: perceptual, articulatory, speech-planning, grammatical. In the last part of the course we will",0
LINGUIS 150,Sociolinguistics,3 Units, 100,"Terms offered: Fall 2017, Fall 2013, Fall 2012<br/>
The principles and methods of sociolinguistics. Topics to be covered include linguistic pragmatics, variation theory, social and regional dialectology, and oral styles.",0
LINGUIS 151,Language and Gender,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
An overview of research over the past 30 years on the relationship between language and gender: how women's use of language differs from men's, in U.S. and other cultures; how men and women are spoken of differently; how women and men have different amounts of access to power via public discourse; gender differences in nondominant groups (e.g., lesbians and gays; African Americans);",0
LINGUIS 153,Speech in Society,3 Units,,"Terms offered: Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session<br/>
Even within a single language or dialect, speech can vary greatly. Variation occurs between groups, between individuals, and even within individuals in different contexts. The primary influence for such speech variation is social factors such as gender or class. While many differences can be found in word choice or sentence structure, most variability occurs in pronunciation. The study of social influences on pronunciation",0
LINGUIS 154,Language Revitalization: Theory and Practice,3 Units, LING 100 or LING 5; or similar training in basic linguistics and prior consent of the instructor,"Terms offered: Fall 2017, Fall 2016<br/>
This course will explore a range of theories and practices that undergird eﬀorts by linguists and language activists to revitalize and revalorize endangered languages in communities around the world, with a focus on the Americas. Beginning with an exploration of how linguistic diversity, language vitality, and language politics interact, the course will narrow focus toward individual student projects that explore language revitalization issues in the context",0
LINGUIS 155AC,Language in the United States: a Capsule History,4 Units,,"Terms offered: Spring 2018, Spring 2015, Spring 2014<br/>
This course brings together history, sociology, and linguistics to develop a deeper view of who we are as a nation. It is organized as a narrative history of the U.S. from the perspective of immigration and language. We devote significant portions to the languages of Native Americans, African American English, and to the Spanish spoken in the U.S., as well as addressing the various other dialects of American English, the numerous smaller",0
LINGUIS C160,Quantitative Methods in Linguistics,4 Units, 100 or graduate student standing,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
An introduction to research using quantitative analysis in linguistics and cognitive science. Students will learn how to use the R programming environment for statistical analysis and data visualization.",0
LINGUIS 170,"History, Structure, and Sociolinguistics of a Particular Language",3 Units," Linguistics 100 (or equivalent preparation, with instructor's permission). Other prerequisites may be required by the particular instructor","Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
In this course, students explore with a faculty member the history, structure, and sociolinguistics of a particular language. Generally, this is a language that is a research interest of the professor. The language investigated changes with each offering of this course.",0
LINGUIS 181,Lexical Semantics,3 Units, 120,"Terms offered: Spring 2016, Spring 2013, Fall 2012<br/>
Lectures and exercises in the description of word meanings, the organization of lexical systems, the lexicalization of particular semantic domains (kinship, color, etc.), and contrastive lexicology: lexicalization pattern differences across languages.",0
LINGUIS 183,The Linguistics of Game of Thrones and the Art of Language Invention,3 Units, Prerequisites: 1 of the following 3 is required:<BR/>• Linguistics 5<BR/>• Linguistics 100<BR/>• Instructor Permission,"Terms offered: Summer 2017 First 6 Week Session<br/>
This is a college level introduction to language creation and language study. Language creation lies somewhere between the realms of art and science, drawing heavily on both. Students will acquire the fundamentals of the scientific study of language, and will be encouraged to take that information and employ it creatively in the field of conlanging (language creation). This course will feature in class lectures, group discussion, classroom activities",0
LINGUIS H195A,Linguistics Honors Course,2 - 4 Units," 3.5 GPA or higher, overall and in the major","Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
A two-semester course consisting of independent study of an advanced topic, supervised by a facutly member, and culminating with a senior honors thesis which will be evaluated by a faculty honors committee. Thesis is due on the Monday of the 13th week of the second semester, and honors students will be invited to present their research at an Undergraduate Colloquium.",0
LINGUIS H195B,Linguistics Honors Course,2 - 4 Units," 3.5 GPA or higher, overall and in the major","Terms offered: Spring 2017, Fall 2016, Spring 2014<br/>
A two-semester course consisting of independent study of an advanced topic, supervised by a facutly member, and culminating with a senior honors thesis which will be evaluated by a faculty honors committee. Thesis is due on the Monday of the 13th week of the second semester, and honors students will be invited to present their research at an Undergraduate Colloquium.",0
LINGUIS 197,Research Practicum,1 - 3 Units, completion of Linguistics 100,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual research on projects in the subfields of Linguistics, sponsored by a faculty member; written reports required.",0
LINGUIS 198,Directed Group Study and Research,1 - 4 Units,,"Terms offered: Spring 2017, Fall 2016, Spring 2014<br/>",0
LINGUIS 199,Supervised Independent Study and Research,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
LINGUIS 200,Graduate Proseminar in Linguistics,1 Unit,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Required of graduate students during first year in program. An introduction to linguistics as a profession, its history, subfields, and methodologies.",0
LINGUIS 201,Advanced Graduate Proseminar in Linguistics,2 Units, M.A. requirements should be completed or instructor approval,"Terms offered: Fall 2017, Fall 2016, Fall 2013<br/>
The course is designed to help students become professional linguists by showing them how to write abstracts of papers, how to prepare papers for presentation at conferences, and how to prepare written versions of papers for submission as qualifying papers (and for journal publication), as well as to give students practical experience in the public presentation of their work.",0
LINGUIS 205,Advanced Cognitive Linguistics,3 Units, 105. Graduate standing or consent of instructor,"Terms offered: Spring 2018, Fall 2015, Fall 2014<br/>
This will be an advanced course in cognitive linguistics. Among the topics covered will be cognitive bases for aspects of grammatical structure, cognitive constraints on language change and grammaticalization, and motivations for linguistic universals (i.e., constraints on variability).",0
LINGUIS 208,Psycholinguistics,3 Units, Graduate standing in Linguistics or consent of the instructor,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This is a graduate-level introduction to psycholinguistics. This course provides an overview of key questions and research findings in psycholinguistics. Psycholinguistics focuses on the mechanisms underlying human language production and comprehension. Central to psycholinguistics is the formulation of conceptual and computational models of those mechanisms.",0
LINGUIS 210,Phonetic Theory,3 Units, 110. Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2014, Fall 2012<br/>
A reading course focusing on theories of speech production, perception, and acoustics as they relate to phonetic and phonological patterns found in the languages of the world. Students write 5-8 ""responses"" to target articles, and the class as a whole reads background articles and books that place the target articles into their context.",0
LINGUIS 211A,Advanced Phonological Theory,3 Units, 110. Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to phonological theory at the graduate level with an emphasis on cross-linguistic phonological patterns.",0
LINGUIS 211B,Topics in Phonological Theory,3 Units, 211A,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
Continuation of 211A focusing on topics of current interest in phonological theory.",0
LINGUIS 213,Advanced Experimental Phonetics,3 Units, Graduate student status or consent of instructor,"Terms offered: Spring 2016<br/>
The goal of this course is to provide graduate students with advanced practical training in experimental methods within phonetics. This is a rotating topics course. The specific techniques taught will depend on the instructor.",0
LINGUIS 215,Advanced Morphology,3 Units, 211A. Graduate standing or consent of instructor,"Terms offered: Spring 2018, Fall 2015, Spring 2014<br/>
Examination of complex morphological systems. Issues in the theory of word morphology.",0
LINGUIS 220A,Syntax and Semantics 1,3 Units, Graduate standing or consent of instructor. Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course aims at developing a solid conceptual, analytical, and empirical foundation for doing research in syntax and semantics. The emphasis is on gaining familiarity with the central empirical phenomena, as well as core theoretical notions, methodology, and argumentation.",0
LINGUIS 220B,Syntax and Semantics II,3 Units, 220A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course continues 220A with an in-depth examination of selected syntactic and semantic phenomena and the methods of their analysis. The phonomena investigated varies with each offering of the course.",0
LINGUIS 221,Advanced Logical Semantics,3 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2014<br/>
This course is designed to introduce graduate students to the core principles and empirical issues addressed<br/>
by formal semantics and to familiarize them with the analytical tools involved in the investigation of this<br/>
domain. The focus of this class is truth-conditional aspects of meaning and the compositional interpretation<br/>
of phrases and sentences. Students will develop skills in semantic analysis and argumentation by focusing<br/>",0
LINGUIS 230,Historical Linguistics,3 Units, 110. Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The scholarly tradition of historical and comparative linguistics. Methods of reconstruction.",0
LINGUIS 234,Indo-European Linguistics,3 Units, An introductory historical linguistics course or a good knowledge of an older Indo-European language,"Terms offered: Spring 2016, Fall 2013, Spring 2012<br/>
A survey of Indo-European (IE) linguistics, intended for general linguists interested in learning about the most fully developed sub-area of historical linguistics and for language-area specialists interested in how specific language areas relate to IE as a whole. All areas of the field will be surveyed (phonology, morphology, syntax, lexical semantics, cultural reconstruction, and subgrouping and diversification), with special emphasis on",0
LINGUIS 240A,Field Methods,4 Units, Linguistics 211A and Linguistics 220A. Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Training in elicitation and analysis of linguistic data in a simulated field setting. The same language is used throughout the year. Linguistics 240B is the continuation of 240A.",0
LINGUIS 240B,Field Methods,4 Units, Linguistics 240A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Training in elicitation and analysis of linguistic data in a simulated field setting. The same language is used throughout the year. Linguistics 240B is the continuation of 240A.",0
LINGUIS 243,"Language, Computation, and Cognition",3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017<br/>
Seminars or special lecture courses.",0
LINGUIS 245,Anthropological Linguistics,3 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2016, Spring 2010<br/>
Graduate level survey of anthropological linguistics which seeks to understand the role of culture in linguistic meaning, language use, and the development of linguistic form and, conversely, the role of linguistic form and structure in social action and in cultural practices.",0
LINGUIS 290A,Topics in Linguistic Theory: Syntax,3 Units, Consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2013<br/>
Seminars or special lecture courses.",0
LINGUIS 290E,Topics in Linguistic Theory: Phonology,3 Units, Consent of instructor,"Terms offered: Spring 2017, Fall 2015, Spring 2015<br/>
Seminars or special lecture courses.",0
LINGUIS 290L,Additional Seminar on Special Topics to Be Announced,3 Units, Consent of instructor,"Terms offered: Fall 2016, Fall 2014, Fall 2013<br/>
Seminar or special lecture courses on linguistic topics.",0
LINGUIS 290M,Topics in Linguistic Theory: Psycholinguistics,3 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2011, Fall 2010<br/>
Seminars or special lecture courses.",0
LINGUIS 297,Research Mentorship,1 - 2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Mentor undergraduates in research on projects in the subfields of linguistics, sponsored by a faculty member; written report required.",0
LINGUIS 298,Special Group Study,2 - 8 Units, One full year of graduate study at Berkeley or consent of graduate adviser,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
LINGUIS 375,Training for Linguistics Teaching Assistants,2 Units," 110, 120 and 130 or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A teaching-methods ""clinic"" for first-time Linguistics GSI's. Sessions will deal with the presentation of linguistic concepts in each of the foundation courses, the creation of homework assignments and examination, policies and practices regarding correction of students' work, grading, and feedback.",0
LINGUIS 700,Colloquium,0.0 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
Colloquium lecture presentations by Berkeley faculty and students, and invited visitors, on topics in language and linguistics. Department students and faculty offer feedback, suggestions, and critiques on work in progress.",0
