code,title,units,prereqs,offered,corrupt
ESPM C46,Climate Change and the Future of California,4 Units,,"Terms offered: Spring 2018, Spring 2016<br/>
Introduction to California geography, environment, and society, past and future climates, and the potential impacts of 21st-century climate change on ecosystems and human well-being. Topics include fundamentals of climate science and the carbon cycle; relationships between human and natural systems, including water supplies, agriculture, public health, and biodiversity; and the science, law, and politics of possible solutions that can reduce the magnitude",0
ESPM 50AC,Introduction to Culture and Natural Resource Management,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
An introduction to how culture affects the way we use and manage fire, wildland and urban forests, rangelands, parks and preserves, and croplands in America. The basic concepts and tools for evaluating the role of culture in resource use and management are introduced and used to examine the experience of American cultural groups in the development and management of western natural resources.",0
ESPM 60,"Environmental Policy, Administration, and Law",4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
Introduction to U.S. environmental policy process focuses on history and evolution of political institutions, importance of property, federal and state roles in decision making, and challenges of environmental policy. Emphasis is on use of science in decision making, choices between regulations and incentives, and role of bureaucracy in resource policy. Case studies on natural resource management, risk management, environmental regulation, and",0
ESPM 72,Introduction to Geographic Information Systems,3 Units, Three years of high school math,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
Introduction to computer systems, data processing software for natural resources studies. Components of geographic information systems; concepts of surveying, mapping, and remote sensing as data sources; various methods of data processing and analysis including classification, map overlay, buffer analysis, topographic modeling, spatial interpolation, and map design with a GIS.",0
ESPM 88A,Exploring Geospatial Data,2 Units," This course is meant to be taken concurrently with Computer Science C8/Statistics C8/Information C8: Foundations of Data Science. Students may take more than one 88 (data science connector) course if they wish, ideally concurrent with or after having taken the C8 course","Terms offered: Spring 2017, Spring 2016<br/>
From interactive web maps to spatial data analysis, digital geographic data and information are becoming an important part of the data science landscape. Almost everything happens somewhere that can be mapped on the surface of the earth. In many cases the where matters as much to an analysis as the what and the why. Geospatial data analysis allows a researcher to consider location explicitly. This course provides an introduction to working with digital",0
ESPM 88B,Data Sciences in Ecology and the Environment,2 Units," This course is meant to be taken concurrently with Computer Science C8/Statistics C8/Information C8: Foundations of Data Science. Students may take more than one 88 (data science connector) course if they wish, ideally concurrent with or after having taken the C8 course","Terms offered: Spring 2016<br/>
Many of the greatest challenges we face today come from understanding and interacting with the natural world: from global climate change to the sudden collapse of fisheries and forests, from the spread of disease and invasive species to the unknown wealth of medical, cultural, and technological value we derive from nature. Advances in satellites and micro­sensors, computation, informatics and the Internet have made available unprecedented amounts of data about the",0
ESPM 90,Introduction to Conservation and Resource Studies Major,2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Introduction to the major, emphasizing each student's educational goals. Overview of ecological problems and contrasting approaches to solutions through institutional and community-based efforts. Required of all CRS sophomore majors and all entering off-campus transfer students to CRS major. Restricted to CRS majors. One field trip is normally required.",0
ESPM 98,Directed Group Study in ESPM,1 - 3 Units," Lower division standing; consent of instructor, adviser, and department chair","Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Study of special topics that are not covered in depth in regular courses in the department.",0
ESPM 98BC,Berkeley Connect,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Berkeley Connect is a mentoring program, offered through various academic departments, that helps students build intellectual community. Over the course of a semester, enrolled students participate in regular small-group discussions facilitated by a graduate student mentor (following a faculty-directed curriculum), meet with their graduate student mentor for one-on-one academic advising, attend lectures and panel discussions featuring department",0
ESPM 99,Supervised Independent Study and Research,1 - 3 Units," Lower division standing (3.4 GPA or better), consent of instructor, adviser, and department chair. Usually restricted to ESPM majors","Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Supervised independent study or research on topics relevant to department that are not covered in depth by other courses. Open to students in good standing who, in consultation with a faculty sponsor, present a proposal with clearly formulated objectives and means of implementation. Intended for exceptional students.",0
ESPM 100,Environmental Problem Solving,4 Units, One course in ecology; one course in mathematics or statistics; one course in a social science or economics,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Analysis of contrasting approaches to understanding and solving environmental and resource management problems. Case studies and hands-on problem solving that integrate concepts, principles, and practices from physical, biological, social, and economic disciplines. Their use in environmental policies and resource and management plans.",0
ESPM 100ES,Introduction to the Methods of Environmental Science,4 Units, Completion of upper division statistics requirement. Open only to declared Environmental Sciences majors,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to basic methods used in environmental research by biological, physical, and social scientists; designed to teach skills necessary to conduct independent thesis research in the required senior seminar, 196A-196B/196L. Topics include development of research questions, sampling methods, experimental design, statistical analysis, scientific writing and graphics, and introductions to special techniques for characterizing environmental",0
ESPM 102B,Natural Resource Sampling,2 Units, Statistics 2 or 20,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed to introduce students to the major sampling systems used in natural resources and ecology. It also introduces students to important sampling and measurement concepts in grassland, forest, wildlife, insect, soil, and water resources. May be taken without laboratory course 102BL.",0
ESPM 102BL,Laboratory in Natural Resource Sampling,2 Units, Statistics 2 or 20,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This laboratory course is designed to introduce students to the major sampling systems used in natural resources and ecology. Field data is collected with various important sampling designs and analyzed. Mean values and confidence intervals are constructed from the data collected in this course. This course must be taken in conjunction with lecture course 102B.",0
ESPM 102C,Resource Management,4 Units," Precalculus. 156, 184, and 70 are recommended","Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Presents concept and practical approaches to public and private natural resource management decision making. The focus is on goals, criteria, data, models, and technology for quantifying and communicating the consequences of planning options. A range of contemporary air, soil, wetland, rangeland, forest, social, economic, and ecosystem management problems is addressed.",0
ESPM 102D,Climate and Energy Policy,4 Units, One of the following is required: <BR/>- ,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This intermediate level course engages with both the politics and the design of climate and clean energy policy, with a focus on the United States. Key themes include political strategies to climate change, the choice of policy instruments, the role of various state actors and interest groups in policy making, the interaction of policy and low-carbon technology markets, and the US and global politics. The course combines the study of analytical",1
ESPM C103,Principles of Conservation Biology,4 Units, Biology 1A-1B or equivalent,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Summer 2017 Second 6 Week Session<br/>
A survey of the principles and practices of conservation biology. Factors that affect the creation, destruction, and distribution of biological diversity at the level of the gene, species, and ecosystem are examined. Tools and management options derived from ecology and evolutionary biology that can recover or prevent the loss of biological diversity are explored.",0
ESPM C104,Modeling and Management of Biological Resources,4 Units, A course that includes differential and integral calculus,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Models of population growth, chaos, life tables, and Leslie matrix theory. Harvesting and exploitation theory. Methods for analyzing population interactions, predation, competition. Fisheries, forest stands, and insect pest management. Genetic aspects of population management. Mathematical theory based on simple difference and ordinary differential equations. Use of simulation packages on microcomputers (previous experience with computers not ",0
ESPM 105A,Sierra Nevada Ecology,4 Units, Eight hours biology,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
Introduction to silvicultural theory, forest operations, and utilization and manufacture of forest products. Evaluation of silviculture for managing forest stands for multiple objectives including regeneration, stand density control, forest growth, genetic improvement, and prescribed burning. Introduction to harvest and access systems, wood structure and quality, and manufacture of forest product.",0
ESPM 105B,Forest Measurements,1 Unit, 105A,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
This course teaches students how to use common forestry tools, maps, and various sampling methods to collect information about the forest environment. Thirty percent of the time is spent in the classroom learning about the techniques and working up field data. The remaining time is spent in the field applying these techniques in real world settings. Skills taught will include tree and plot measurement",0
ESPM 105C,Silviculture and Utilization,3 Units," 105A, 105B","Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
Introduction to silvicultural theory, forest operations, and utilization and manufacture of forest products. Evaluation of silviculture for managing forest stands for multiple objectives including regeneration, stand density control, forest growth, genetic improvement, and prescribed burning. Introduction to harvest and access systems, wood structure and quality, and manufacture of forest product.",0
ESPM C105,Natural History Museums and Biodiversity Science,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
(1) survey of museum resources, including strategies for accession, conservation, collecting and acquiring material, administration, and policies; (2) strategies for making collections digitally available (digitization, databasing, georeferencing, mapping); (3) tools and approaches for examining historical specimens (genomics, isotopes, ecology, morphology, etc); and (4) data integration and inference. The final third of the course will involve",0
ESPM 105D,Forest Management and Assessment,3 Units," 105A, 105B, and 105C","Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
Develop skills in evaluating forests and developing management strategies to meet ownership objectives. Develop integrated forest management plan for 160 acre parcel. During first week, inventory and assess ecological condition of the assigned parcel. During second week, develop comprehensive integrated forest resource plan, integrating water, wood, wildlife, range, fisheries, and recreation. Oral",0
ESPM 106,American Wildlife: Management and Policy in the 21st Century,3 Units,,"Terms offered: Spring 2018, Fall 2013, Fall 2012<br/>
This course will introduce the history of key wildlife management and policy paradigms, such as parks and protected areas, threatened and endangered species protections, and state wildlife management. We will then explore in depth a number of species case studies in the Greater Yellowstone Ecosystem, a major laboratory for wildlife science, management and policy. The course will draw on lectures, readings, discussions, and guest perspectives.",0
ESPM C107,Biology and Geomorphology of Tropical Islands,13 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Natural history and evolutionary biology of island terrestrial and freshwater organisms, and of marine organisms in the coral reef and lagoon systems will be studied, and the geomorphology of volcanic islands, coral reefs, and reef islands will be discussed. Features of island biogeography will be illustrated with topics linked to subsequent field studies on the island of Moorea (French Polynesia).",0
ESPM 108A,"Trees: Taxonomy, Growth, and Structures",3 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Study of trees and associated woody species including their taxonomy and distribution, modes of shoot growth and diameter growth, and stem structure. Modes of stem structure and growth will be considered in relation to habitat and life cycles, and to suitability for timber value. Instruction in oral communication. Oral presentation required.",0
ESPM 108B,Environmental Change Genetics,3 Units, Biology 1A-1B or equivalents,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course will examine the consequences of environmental change on the levels and distribution of genetic diversity within species. Students will be introduced to methods of analysis and their application to organisms from a range of ecosystems. The fate of populations under rapid environmental change will be assessed in the light of dispersal and adaptation (genetic and epigenetic) potential. Students will learn to use population genetics freeware",0
ESPM 111,Ecosystem Ecology,4 Units, Biology 1B,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
This course will develop principles of ecosystems ecology, emphasizing terrestrial ecosystems, and will consider how these principles apply to ecosystem recovery and to regional and global fluxes of carbon and nutrients.",0
ESPM 112,Microbial Ecology,3 Units, Biology 1A and Biology 1B; Molecular and Cell Biology 102 is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to the ecology of microorganisms. Topics include the ecology and evolution of microbes and their relationship with each other and the environment. The role and function of microbes in several ecosystems is also discussed.",0
ESPM 112L,Microbial Ecology Lab,1 Unit, Concurrent enrollment in Environmental Science Policy and Management 112 will be required for enrollment in Environmental Science Policy and Management 112L. Biology 1A and Biology 1B; Molecular and Cell Biology 102 is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Laboratory introduction to the ecology of microorganisms. Topics include the ecology and evolution of microbes and their relationship with each other and the environment. The role and function of microbes in several ecosystems is also discussed.",0
ESPM 113,Insect Ecology,3 Units, Biology 1B or consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Ecology of insects: interactions with the physical environment; structure and functioning of insect populations and communities; behavioral ecology of predator-prey interactions; plant-insect interactions; social insects; pollination biology; applied insect ecology.",0
ESPM 114,Wildlife Ecology,3 Units, Upper division or graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to wildlife ecology and its relationship to management programs. Includes population, community, and ecosystem levels of organization, followed by selected case studies.",0
ESPM C115A,Freshwater Ecology,3 Units,,"Terms offered: Spring 2018<br/>
Lakes, rivers, wetlands, and estuaries are biologically rich, dynamic, and among the most vital and the most vulnerable of Earth’s ecosystems. Lectures will introduce general topics including the natural history of freshwater biota and habitats, ecological interactions, and ecosystem linkages and dynamics. Broad principles will be illustrated with results from selected recent research publications. Factors affecting resilience or vulnerability of freshwater ecosystems",0
ESPM C115C,Fish Ecology,3 Units, Introductory course in biological science; upper division or graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Introduction to fish ecology, with particular emphasis on the identification and ecology of California's inland fishes. This course will expose students to the diversity of fishes found in California, emphasizing the physical (e.g., temperature, flow), biotic (e.g., predation, competition), and human-related (e.g., dams, fisheries) factors that affect the distribution, diversity, and abundance of these fishes.",0
ESPM 116B,Rangeland Ecology,4 Units, Lower division biology or ecology,"Terms offered: Fall 2017, Spring 2010, Spring 2006<br/>
An introduction to the ecology of selected grasslands, woodlands, and shrublands in the<br/>
western U.S. through a biogeographical survey of rangeland ecosystems. Selected plant<br/>
communities and their response to management, climate, and environmental factors, and the<br/>
effects of fire, grazing, and direct manipulation on ecological structure and function. Includes an<br/>
introduction to rangeland plants.",0
ESPM 117,Urban Garden Ecosystems,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Fall 2017<br/>
An ecosystem approach to the study of urban gardens with an organic perspective. Topics include fundamentals of horticulture, soil properties and fertility, pest and disease management, and food perservation. Laboratories include methods in garden design, plant propagation, compost technique, soil preparation, irrigation systems, pest management, individual or group projects, demonstrations, and discussions.",0
ESPM 118,Agricultural Ecology,4 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Examines in a holistic framework fundamental biological, technical, socio-economic, and political processes that govern agroecosystem productivity and stability. Management techniques and farming systems' designs that sustain longterm production are emphasized. One Saturday field trip and one optional field trip.",0
ESPM 120,Soil Characteristics,3 Units," Chemistry 1A, 3A","Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Introduction to physical, engineering, chemical, and biological properties of soil; methods of soil description, identification, geographic distribution and uses; the role of soil in supplying water and nutrients to plants; and soil organisms. Soil management for agriculture, forestry, and urban uses will also be discussed. Includes a Saturday field trip.",0
ESPM C126,Animal Behavior,4 Units," Biology 1A, 1B, or Environmental Science, Policy, and Management 140. Molecular and Cell Biology 140 and C160 recommended","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to comparative animal behavior and behavioral physiology in an evolutionary context, including but not limited to analysis of behavior, genetics and development, learning, aggression, reproduction, adaptiveness, and physiological substrates.",0
ESPM C128,Chemistry of Soils,3 Units, Civil Engineering 111 or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Chemical mechanisms of reactions controlling the fate and mobility of nutrients and pollutants in soils. Role of soil minerals and humus in geochemical pathways of nutrient biovailability and pollutant detoxification. Chemical modeling of nutrient and pollutant soil chemistry. Applications to soil acidity and salinity.",0
ESPM C129,Biometeorology,3 Units,,"Terms offered: Fall 2016, Fall 2014, Fall 2012<br/>
This course describes how the physical environment (light, wind, temperature, humidity) of plants and soil affects the physiological status of plants and how plants affect their physical environment. Using experimental data and theory, it examines physical, biological, and chemical processes affecting transfer of momentum, energy, and material (water, CO2, atmospheric trace gases) between vegetation and the atmosphere. Plant biometeorology instrumentation",0
ESPM 130A,Environmental Hydrology,4 Units," Chemistry 1A, Mathematics 1A-1B, Physics 7A, or consent of<BR/>instructor","Terms offered: Spring 2018<br/>
This course introduces the fundamental physical principles that are necessary to understand<br/>
the distribution and dynamics of water near the Earth's surface. A quantitative approach will provide<br/>
mathematical descriptions of hydrological phenomena that will be used for a variety of hydrological<br/>
applications to river flow hydraulics, flood frequency analysis, evapotranspiration from terrestrial<br/>
ecosystems, groundwater flow, and ecohydrological dynamics.",0
ESPM C130,Terrestrial Hydrology,4 Units," Chemistry 1A, Mathematics 1A-1B, Physics 7A, or consent of instructor","Terms offered: Spring 2017, Spring 2015, Spring 2014, Fall 2005<br/>
A quantitative introduction to the hydrology of the terrestrial environment including lower atmosphere, watersheds, lakes, and streams. All aspects of the hydrologic cycle, including precipitation, infiltration, evapotranspiration, overland flow, streamflow, and groundwater flow. Chemistry and dating of groundwater and surface water. Development of quantitative insights through problem solving and use of simple models. This course",0
ESPM 131,Soil Microbial Ecology,3 Units, Biology 1A-1B,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to the organisms that live in the soil and their activities in the soil ecosystem. Lectures will cover the physical and chemical properties of soils and the soil as a habitat for microorganisms, the diversity and ecology of soil microorganisms, and their activity in the context of biogeochemical cycling, plant-microbe interactions, global environmental change and bioremediation. Goals: To gain fundamental knowledge of the occurrence",0
ESPM 132,Spider Biology,4 Units, Biology 1A-1B,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Covers topics ranging from mythological ideas about spiders and their importance in traditional cultures and folklore, to diversity patterns, ecology, behavior, and general biology of spiders. In the laboratory section, students learn to identify local spiders and to prepare a collection.",0
ESPM C133,Water Resources and the Environment,3 Units,,"Terms offered: Spring 2018, Spring 2016<br/>
Distribution, dynamics, and use of water resources in the global environment. Water scarcity, water rights, and water wars. The terrestrial hydrologic cycle. Contemporary environmental issues in water resource management, including droughts, floods, saltwater intrusion, water contamination and remediation, river restoration, hydraulic fracturing, dams, and engineering of waterways. The role of water in ecosystem processes and geomorphology. How water",0
ESPM 134,"Fire, Insects, and Diseases in Forest Ecosystems",3 Units, One course in biology,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Study of the influence of fire, insects, and diseases on species diversity, succession, and the survival of North American forests including the evolution of these interactions due to modern human policies of preservation and management and exploitation.",0
ESPM 137,Landscape Ecology,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will cover broad topics in landscape ecology with the goal of answering the core questions of how patterns develop on landscapes, how these patterns relate to biotic and abiotic processes, and how these patterns and processes change through time. Lab exercises will focus on practical aspects of landscape ecological analysis using modern tools like remote sensing, GIS, population modeling, and landscape genetics.<br/>",0
ESPM C138,Introduction to Comparative Virology,4 Units," Introductory chemistry (Chemistry 1A or 3A-3B or equivalent) and introductory biology (Biology 1A, 1AL, and 1B or equivalent) and general biochemistry (Molecular and Cell Biology C100A or equivalent--preferably completed but may be taken concurrently)","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will provide a comparative overview of virus life cycles and strategies viruses use to infect and replicate in hosts. We will discuss virus structure and classification and the molecular basis of viral reproduction, evolution, assembly, and virus-host interactions. Common features used during virus replication and host cellular responses to infection will be covered. Topics also included are common and emerging virus diseases",0
ESPM 139,THE ENVIRONMENT AND THE SELF: AN ECO PRACTICUM,2 Units,,"Terms offered: Fall 2017<br/>
This course will provide a practical exploration of how to engage effectively with contemporary environmental issues using discussion of scientific and philosophical texts, activities, and group work. We will evaluate how different worldviews influence how humans relate to the natural world and how our own worldview shapes our way of engaging in environmental problem solving.",0
ESPM 140,General Entomology,4 Units, Introductory course in a biological science,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
Biology of insects, including classification of orders and common families, morphology, physiology, behavior, and ecology.",0
ESPM 142,Insect Behavior,3 Units, Biology 1A and 1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Insects display an incredibly rich array of behaviors, including extravagant displays, rituals, deception, sociality, and slavery. In some cases, these behaviors are innate, but in other cases individual insects can actively learn and modify their future behaviors based on real-life experiences. This course will focus on the development, structure, and function of insect behaviors, using examples from classic and recent publications. We will examine",0
ESPM 144,Insect Physiology,3 Units," General biology, zoology, or entomology","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A survey of the unique physiological mechanisms of insects, including the analysis of physiological systems at the cellular-molecular level. The roles of the nervous and endocrine systems in coordinating physiological processes are emphasized.",0
ESPM 147,Field Entomology,1 Unit," 42, 140, or consent of instructor. 42, 140, or consent of instructor","Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
This course introduces methods and techniques for collection and preparation of specimens and associated biological data, field observation, and recording and interpretation of arthropod behavior, relationships to habitats, and plant-arthropod interactions.",0
ESPM C148,Pesticide Chemistry and Toxicology,3 Units," Introductory courses in organic chemistry and biology, or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Chemical composition of pesticides and related compounds, their mode of action, resistance mechanisms, and methods of evaluating their safety and activity.",0
ESPM 150,"Special Topics in Environmental Science, Policy, and Management",2 - 4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Special topics in Environmental Science, Policy, and Management. Topics may vary from semester to semester.",0
ESPM 151,"Society, Environment, and Culture",4 Units, Upper division standing,"Terms offered: Spring 2018, Spring 2013, Spring 2012<br/>
Issues, concepts, and processes pertaining to the diverse approaches to understanding the relationship between human society, culture, and the environment. Core ideas in and approaches to science, nature, culture, feminism, indigeneity, and postcolonialism as they pertain to the environment and society. Critical analysis and discussion of fundamental and contemporary issues and texts in the field.",0
ESPM 152,Global Change Biology,3 Units, An introductory course in biological science; upper division or graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The course will focus on understanding how anthropogenic changes to the global environment (e.g., climate change, habitat destruction, global trade) impact organisms. We will evaluate responses to global change in a wide diversity of organisms (from microbes to mammals) and ecosystems (from arctic to temperate to tropical). We will also explore conservation and mitigation strategies in the face of global change. Discussions will draw on recent",0
ESPM 155AC,Sociology and Political Ecology of Agro-Food Systems,4 Units,,"Terms offered: Spring 2018, Fall 2016<br/>
Sociology and political ecology of agro-food systems; explores the nexus of agriculture, society, the environment; analysis of agro-food systems and social and environmental movements; examination of alternative agricultural initiatives--(i.e. fair trade, food justice/food sovereignty, organic farming, urban agriculture).",0
ESPM C156,Animal Communication,3 Units, Biology 1B. Animal Behavior (,"Terms offered: Spring 2018<br/>
Communication is central to the lives of most, if not all animals. How and why animals communicate is thus central to understanding the ecology, behavior, neurobiology, and evolution of animal systems. This course will focus on understanding the basic principles driving the communication system of a species, drawing together topics ranging from the physical properties of the environment, physiology of sensory systems, animal behavior and ecology, using examples from",1
ESPM 157,Data Science in Global Change Ecology,4 Units," No prior knowledge is assumed or expected, though prior exposure to programming, particularly from the Foundations of Data Science (","Terms offered: Fall 2017<br/>
Many of the greatest challenges we face today come from understanding and interacting with the natural world: from global climate change to the sudden collapse of fisheries and forests, from the spread of disease and invasive species to the unknown wealth of medical, cultural, and technological value we derive from nature. Advances in satellites and micro-sensors, computation, informatics and the Internet have made available unprecedented amounts of data about the natural",1
ESPM 158,Biodiversity Conservation in Working Landscapes,4 Units, Biology IB is required; Environmental Science Policy and Management C103/Integrative Biology C156 or other ecology course desired,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Most of the world's lands and seas occur outside of protected ares, so this course examines biodiversity conservation in ""working landscapes"" like farms, ranches, and urban areas. Students will study fundamental concepts in ecology and conservation biology, and evaluate case studies to assess how conservation approaches have evolved and which are working. Students will gain skills in evaluating and summarizing scientific literature",0
ESPM C159,Human Diet,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2013<br/>
Since we eat every day, wouldn't it be useful to learn more about human dietary practices? A broad overview of the complex interrelationship between humans and their foods. Topics include the human dietary niche, biological variation related to diet, diet and disease, domestication of staple crops, food processing techniques and development of regional cuisines, modern diets and their problems, food taboos, human attitudes toward foods, and",0
ESPM 161,Environmental Philosophy and Ethics,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A cross-cultural comparison of human environments as physical, socio-economic, and technocultural ecosystems with special emphasis on the role of beliefs, attitudes, ideologies, and behavior. An examination of contemporary environmental literature and the philosophies embodied therein.",0
ESPM 162,Bioethics and Society,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Exploration of the ethical dilemmas arising from recent advances in the biological sciences: genetic engineering, sociobiology, health care delivery, behavior modification, patients' rights, social or private control of research.",0
ESPM 163AC,"Environmental Justice: Race, Class, Equity, and the Environment",4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Overview of the field of environmental justice, analyzing the implications of race, class, labor, and equity on environmental degradation and regulation. Environmental justice movements and struggles within poor and people of color communities in the U.S., including: African Americans, Latino Americans, and Native American Indians. Frameworks and methods for analyzing race, class, and labor. Cases of environmental injustice, community and",0
ESPM 164,GIS and Environmental Science,3 Units, Upper division status and an introductory course in GIS and a course in programming,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The objectives of the course are 1) review the GIS workflow (acquisition, representation, validation, analysis, and output), 2) to understand the issues surrounding, and algorithms used in a particular GIS application, 3) to learn about advanced topics in geospatial science across environmental and social sciences, and 4) to develop an operational GIS project in a chosen area.",0
