code,title,units,prereqs,offered,corrupt
"ENE,RES 180",Ecological Economics in Historical Context,3 Units,,"Terms offered: Fall 2016<br/>
Economists through history have explored economic and environmental interactions, physical limits to growth, what constitutes the good life, and how economic justice can be assured. Yet economists continue to use measures and models that simplify these issues and promote bad outcomes. Ecological economics responds to this tension between the desire for simplicity and the multiple perspectives needed to understand complexity in order to move toward sustainable, fulfilling",0
"ENE,RES 190",Seminar in Energy and Resources Issues,3 Units, Upper division standing and consent of instructor,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Spring 2017<br/>
Critical, cross disciplinary analysis of specific issues or general problems of how people interact with environmental and resource systems. More than one section may be given each semester on different topics depending on faculty and student interest.",0
"ENE,RES 198",Directed Group Studies for Advanced Undergraduates,1 - 4 Units," Upper division standing, plus particular courses to be specified by instructor","Terms offered: Spring 2016, Fall 2015, Fall 2014<br/>
Group studies of selected topics.",0
"ENE,RES 199",Supervised Independent Study and Research,1 - 4 Units, Enrollment restricted by regulations in General Catalog,"Terms offered: Fall 2017, Summer 2017 8 Week Session, Spring 2017<br/>
Individual conferences.",0
"ENE,RES C200",Energy and Society,4 Units,,"Terms offered: Summer 2018 10 Week Session, Fall 2017, Summer 2017 8 Week Session<br/>
Energy sources, uses, and impacts; an introduction to the technology, politics, economics, and environmental effects of energy in contemporary society. Energy and well-being; energy international perspective, origins, and character of energy crisis.",0
"ENE,RES 201",Interdisciplinary Analysis in Energy and Resources,3 Units, Open to ERG graduate students only or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to interdisciplinary analysis as it is practiced in the ERG. Most of the course consists of important perspectives on energy and resource issues, introduced through a particularly influential book or set of papers. The course also provides an introduction to the current research activities of the ERG faculty as well as practical knowledge and skills necessary to successfully complete graduate school in an interdisciplinary program",0
"ENE,RES C221","Climate, Energy and Development",3 Units, Graduate student standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015, Fall 2014<br/>
Graduate seminar examining the role of energy science, technology, and policy in<br/>
international development. The course will look at how changes in the theory and practice<br/>
of energy systems and of international development have co-evolved over the past half-<br/>
century, and what opportunities exist going forward.<br/>
<br/>
A focus will be on rural and decentralized energy use, and the issues of technology, culture,<br/>
and",0
"ENE,RES 254",Electric Power Systems,3 Units, Physics 7B or 8B or equivalent,"Terms offered: Spring 2017, Fall 2015, Fall 2014<br/>
Provides an understanding of concepts in the design and operation of electric power systems, including generation, transmission, and consumption. Covers basic electromechanical physics, reactive power, circuit and load analysis, reliability, planning, dispatch, organizational design, regulations, environment, end-use efficiency, and new technologies.",0
"ENE,RES C271",Energy and Development,3 Units, Energy and Resources ,"Terms offered: Spring 2016<br/>
This advanced graduate seminar will examine the theoretical frames and models used to examine the linkages between energy and development, and the impacts of one on the other.<br/>
<br/>",1
"ENE,RES 273",Research Methods in Social Sciences,3 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2015, Spring 2014<br/>
This course aims to introduce graduate students to the rich diversity of research methods that social scientists have developed for the empirical aspects of their work. Its primary goal is to encourage critical thinking about the research process: how we ""know,"" how we match research methods to research questions, how we design and conduct our information/data collection, what we assume explicitly and implicitly, and the ethical dilemmas",0
"ENE,RES 275",Water and Development,4 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
This class is an interdisciplinary graduate seminar for students of water policy in developing countries. It is not a seminar on theories and practices of development through the ""lens"" of water. Rather, it is a seminar motivated by the fact that over 1 billion people in developing countries have no access to safe drinking water, 3 billion don't have sanitation facilities and many millions of small farmers do not have reliable water",0
"ENE,RES 276",Climate Change Economics,4 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
This course is a self-contained introduction to the economics of climate change. Climate change is caused by a large variety of economic activities, and many of its impacts will have economic consequences. Economists have studied climate change for more than two decades, and economic arguments are often powerful in policy decisions. The course will familiarize students with these arguments and equip them with the tools to participate in discussions of climate",0
"ENE,RES 280",Energy Economics,3 Units, Economics 100A or equivalent; basic calculus or linear algebra,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
Input-output and cost benefit analysis applied to energy; exhaustion theory and economics of energy supply; patterns of energy use; trade-offs in energy conservation; the effect of energy policy on supply and demand; projecting future energy and resource supply and use.",0
"ENE,RES 290",Seminar in Energy and Resources,1 - 4 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Graduate student presentations and faculty-student discussions of advanced topics in energy and resources. Specific topics vary according to faculty and student interest.",0
"ENE,RES 290A",Seminar in Energy and Resources,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
Graduate student presentations and faculty-student discussions of advanced topics in energy and resources. Specific topics vary according to faculty and student interest.",0
"ENE,RES 291",Special Topics in Energy and Resources,1 - 3 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2016, Spring 2012, Spring 2011<br/>
Study and critical analysis of advanced topics in energy and resources using interdisciplonary approaches. Specific topics vary according to faculty and student interest.",0
"ENE,RES 292A",Tools of the Trade,2 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Quantitative methods for energy and resource analysis. Topics include linear algebra, differential equations, statistical methods, chemical equilibrium theory, and thermodynamics.",0
"ENE,RES 292B",Master's Project Seminar,2 Units, Energy and Resources 201,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Required of second-semester Energy and Resources Master's candidates. Topics include the adoption of a research project, research design, presentation of work, and statistical analyses. Introduction to research skills, including Human Subject Research Protocols, research ethics and methodologies. Critical reading and analysis of research papers; development and discussion of project ideas. Students begin to identify and solicit faculty readers",0
"ENE,RES 292C",Master's Project Seminar,2 Units, Energy and Resources 201 and Energy and Resources 292B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Required for ERG Master's students in the semester previous to the one in which they plan to file their Project. Development of Master’s Project outline and research plan. Identification and solicitation of faculty readers. Evaluation and integration of critical feedback from readers and cohort on project. Topics include the adoption of a research project, research design, presentation of work, and statistical analyses. Students will apply the",0
"ENE,RES 292D",Master's Project Seminar,2 Units," Energy and Resources 201, 292B, and 292C","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Required of all ERG Master’s students in the semester during which they plan to file their Final Master's Project. This course is intended to assist students in completing their required Master’s Projects, and to provide constructive feedback to students on their Final Master's Project oral presentations. The goal is to improve the quality of the research for the ERG Master’s Projects and to learn and refine presentation skills for an academic/professional",0
"ENE,RES 295",Special Topics in Energy and Resources,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Presentations of research in energy issues by faculty, students, and visiting lecturers. Master's degree students required to enroll for two semesters.",0
"ENE,RES 296",Doctoral Seminar,2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Lectures, reports, and discussions on current research in energy and resources. Particular emphasis on topics of research interest for current Ph.D. students in the Energy and Resources Group.",0
"ENE,RES 298",Doctoral Seminar,2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2016<br/>
Lectures, reports, and discussions on current research in energy and resources. Sections are operated independently and under direction of different staff.",0
"ENE,RES 298N",Directed Group Study,1 - 3 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Informal group studies of special problems in energy and resources.",0
"ENE,RES 299",Individual Research in Energy and Resources,1 - 12 Units, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Investigation of problems in energy and resources from an interdisciplinary perspective.",0
