code,title,units,prereqs,offered,corrupt
PSYCH C19,Drugs and the Brain,3 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
The history, chemical nature, botanical origins, and effects on the human brain and behavior of drugs such as stimulants, depressants, psychedelics, analgesics, antidepressants, antipsychotics, steroids, and other psychoactive substances of both natural and synthetic origin. The necessary biological, chemical, and psychological background material for understanding the content of this course will be contained within the course itself.",0
PSYCH 24,Freshman Seminars,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
PSYCH C61,"Brain, Mind, and Behavior",3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to human brain mechanisms of sensation, movement, perception, thinking, learning, memory, and emotion in terms of anatomy, physiology, and chemistry of the nervous system in health and disease. Intended for students in the humanities and social sciences and others not majoring in the biological sciences.",0
PSYCH C64,Exploring the Brain: Introduction to Neuroscience,3 Units, High school chemistry or Chemistry 1A; high school biology or Biology 1A. Biology 1AL is not required,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
This course will introduce lower division undergraduates to the fundamentals of neuroscience. The first part of the course covers basic membrane properties, synapses, action potentials, chemical and electrical synaptic interactions, receptor potentials, and receptor proteins. The second part of the course covers networks in invertebrates, memory and learning behavior, modulation, vertebrate brain",0
PSYCH 88,Data Science for Cognitive Neuroscience,3 Units, This course is a Data Science connector course and may only be taken concurrently with or after ,"Terms offered: Spring 2018<br/>
The human brain is a complex information processing system and is currently the topic of multiple fascinating branches of research. Understanding how it works is a very challenging scientific task. In recent decades, multiple techniques for imaging the activity of the brain at work have been invented, which has allowed the field of cognitive neuroscience to flourish. Cognitive neuroscience is concerned with studying the neural mechanisms underlying various aspects",1
PSYCH 98,Supervised Group Study,1 - 3 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Group study of selected topics. Enrollment restricted. See Introduction to Courses and Curriculum section of this catalog.",0
PSYCH 101,Research and Data Analysis in Psychology,4 Units, 1 and completion of the quantitative prerequisites for the major,"Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
The course will concentrate on hypothesis formulation and testing, tests of significance, analysis of variance (one-way analysis), simple correlation, simple regression, and nonparametric statistics such as chi-square and Mann-Whitney U tests. Majors intending to be in the honors program must complete 101 by the end of their junior year.",0
PSYCH 102,Methods for Research in Psychological Sciences,3 Units, 101,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Lecture and computer lab course on advanced data analysis techniques used by researchers in psychology. The course will cover programming techniques in R and data analysis methods that include modeling, multivariate statistics, and data reduction and visualization techniques. The following topics will be covered: generalized linear model (includes logistic regression), discriminant analysis (includes multivariate ANOVA), principal component analysis",0
PSYCH 110,Introduction to Biological Psychology,3 Units, Psych 1 and biological prerequisites for the major or consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2015<br/>
Survey of relations between behavioral and biological processes. Topics include sensory and perceptual processes, neural maturation, natural bases of motivation, and learning.",0
PSYCH N110,Introduction to Biological Psychology,3 Units, Psych 1 and biological prerequisites for the major or consent of instructor.<BR/>Students cannot receive credit for both MCELLBI/PSYCH C61 AND Psych N110,"Terms offered: Summer 2017 First 6 Week Session, Summer 2016 10 Week Session, Summer 2016 First 6 Week Session<br/>
Survey of relations between behavioral and biological processes. Topics include sensory and perceptual processes, neural maturation, natural bases of motivation, and learning.",0
PSYCH C113,Biological Clocks: Physiology and Behavior,3 Units," Completion of biological prerequisites for the major and one of the following: 110 or a course in animal organismal physiology (Integrative Biology 132, 138, 140, 148, or Molecular and Cell Biology 160)","Terms offered: Fall 2016, Fall 2012, Fall 2010<br/>
A consideration of the biological clocks that generate daily, lunar, seasonal and annual rhythms in various animals including people. Emphasis on neuroendocrine substrates, development and adaptive significance of estrous cycles, feeding rhythms, sleep-wakefulness cycles, reproductive and hibernation cycles, body weight and migratory cycles.",0
PSYCH 114,Biology of Learning,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The biology of learning and neural plasticity is critical to our understanding of development, culture, behavioral change, uniqueness of individuals, and limits to an organism’s potential. We will study experimental investigations of behavior and neurobiology at the cellular and circuit level to get a basic introduction to what is known and unknown about learning and neural plasticity. Topics may include associative learning, habit formation",0
PSYCH C116,Hormones and Behavior,3 Units, Completion of biological prerequisites for the major and consent of instructor; a course in mammalian physiology recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course provides a comprehensive overview of behavorial endocrinology beginning with hormone production and actions on target issues and continuing with an exploration of a variety of behaviors and their hormonal regulation/consequences. The course uses a comparative approach to examine the reciprocal interactions between the neuroendocrine system and behavior, considering the effects of hormone on development and adult behavior in addition",0
PSYCH 117,Human Neuropsychology,3 Units," Recommended: MCB/Psych C61 OR Psych 110, or MCB 161","Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
This course covers the neural substrates of human behavior including: neuroanatomy, major methods in human brain research (EEG, MEG, PET, MRI, fMRI, TMS, Optical Imaging), neurological disorders resulting in neurobehavioral disorders (i.e. stroke, brain tumor, epilepsy, dementia) and classic neuropsychological syndromes (i.e. amnesia, aphasia, agnosia, executive control, emotional control).",0
PSYCH N117,Human Neuropsychology,3 Units," Recommended: MCB/Psych C61 OR Psych 110, or MCB 161","Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
This course covers the neural substrates of human behavior including: neuroanatomy, major methods in human brain research (EEG, MEG, PET, MRI, fMRI, TMS, Optical Imaging), neurological disorders resulting in neurobehavioral disorders (i.e. stroke, brain tumor, epilepsy, dementia) and classic neuropsychological syndromes (i.e. amnesia, aphasia, agnosia, executive control, emotional control).",0
PSYCH C120,Basic Issues in Cognition,3 Units,,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
Theoretical foundations and current controversies in cognitive science will be discussed. Basic issues in cognition--including perception, imagery, memory, categorization, thinking, judgment, and development--will be considered from the perspectives of philosophy, psychology, computer science, and physiology. Particular emphasis will be placed on the nature, implications, and limitations of the computational model of mind.",0
PSYCH N120,Basic Issues in Cognition,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
Theoretical foundations and current controversies in cognitive science will be discussed. Basic issues in cognition--including perception, imagery, memory, categorization, thinking, judgment, and development--will be considered from the perspectives of philosophy, psychology, computer science, and physiology. Particular emphasis will be placed on the nature, implications, and limitations of the computational",0
PSYCH 121,Animal Cognition,3 Units, 115B or consent of instructor,"Terms offered: Fall 2016, Spring 2016, Spring 2014<br/>
This course focuses on how animals process, organize, and retain information. Specific topics include learning and memory, sensory processes, navigation and migration, communication, and cross-species comparisons of behavior. Material will be drawn from the ethological, behavioral/experimental, and, to a lesser extent, the neurosciences literature.",0
PSYCH 124,The Evolution of Human Social Behavior,3 Units, Psychology 1 or 2,"Terms offered: Spring 2018, Spring 1999, Spring 1998<br/>
This course surveys the evolution of human social behaviors, seen in light of similar behaviors in other species. Topics include mating systems, parenting, cooperation, communication, learning and teaching, social norms, crime, aggression and morality. The course concludes with how humans interact socially with other species, e.g., pets and wildlife, and how human social behavior is adapting to robots and social media. Performance will be",0
PSYCH 125,The Developing Brain,3 Units," Recommend prior coursework in neuroscience, such as Psych/MCB c61, Psych 110, Psych 117, or Psych/COGSCI C127","Terms offered: Spring 2018, Spring 2016, Fall 2014<br/>
What are the changes in brain structure and function that underlie improvements in cognitive abilities over childhood and adolescence? Or, coming from a different perspective, what insights can we gain regarding the neural basis of cognition by examining how the brain develops? And how are such findings relevant for medicine, education, and the law? The cutting-edge new field of developmental cognitive neuroscience is beginning to address these",0
PSYCH C126,Perception,3 Units, Consent of instructor. 101 recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
An introduction to principal theoretical constructs and experimental procedures in visual and auditory perception. Topics will include psychophysics; perception of color, space, shape, and motion; pattern recognition and perceptual attention.",0
PSYCH C127,Cognitive Neuroscience,3 Units," Psych/MCB C61 OR Psych 110, or Psych C120/Cog Sci C100, and relevant prerequisites. Courses may be taken simultaneously with Psych C127.<BR/>Enrollment limited to students who are declared Psych, CogSci, MCB, or IB majors, or by permission of the instructor if the student has declared another major","Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
This course will examine research investigating the neurological basis of cognition. Material covered will include the study of brain-injured patients, neurophysiological research in animals, and the study of normal cognitive processes in humans with non-invasive behavioral and physiological techniques such as functional Magnetic Resonance Imaging (fMRI), electroencephalography (EEG), and transcranial magnetic stimulation (TMS). Topics to be",0
PSYCH 128,Topical Seminars in Cognitive Psychology,3 Units, Consent of instructor,"Terms offered: Spring 2017, Fall 2016, Spring 2015<br/>
For a precise schedule of offerings check with the Student Services Office each semester.",0
PSYCH 130,Clinical Psychology,3 Units, Recommended: Psychology 1 or Psychology 2,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Theoretical and empirical approaches to the explanation of psychological dysfunction. The relation between theories of psychopathology and theories of intervention. A critical evaluation of the effects of individual, family, and community approaches to therapeutic and preventive intervention. Thematic focus of the course may change from year to year. See department notices for details.",0
PSYCH N130,Clinical Psychology,3 Units, Psychology 1,"Terms offered: Summer 2016 First 6 Week Session, Summer 2014 10 Week Session, Summer 2014 First 6 Week Session<br/>
Theoretical and empirical approaches to the explanation of psychological dysfunction. The relation between theories of psychopathology and theories of intervention. A critical evaluation of the effects of individual, family, and community approaches to therapeutic and preventive intervention. Thematic focus of the course may change from year to year. See department notices for det",0
PSYCH 131,Developmental Psychopathology,3 Units, Recommended: Psych 130,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course will discuss linkages between developmental processes and child psychopathology. Included will be discussion of cognitive impairments in children, including learning disabilities and mental retardation; internalizing disorders, such as anxiety, withdrawal, and depression; externalizing disorders, such as attention-deficit hyperactivity disorder and conduct disorder; and child abuse and neglect. Psychobiological, familial, legal",0
PSYCH 132,Applied Early Developmental Psychopathology,3 Units, Prioritizing Education and Letters and Science Summer-Only Minor Students,"Terms offered: Summer 2018 Second 6 Week Session, Spring 1999, Spring 1996<br/>
In this course, we examine the developmental trajectories that lead to mental illness in young children by: 1) understanding abnormal development in the context of normal development, and vice versa; 2) using a developmental approach to identify continuities and discontinuities; 3) addressing how mental illness develops and why; 4) learning the role genes and contexts of development play; 5) investigating multiple levels",0
PSYCH 133,Psychology of Sleep,3 Units,,"Terms offered: Spring 2017, Fall 2015, Fall 2013<br/>
This course has two primary goals: (1) to provide a basic introduction to the study of sleep and an overview of sleep measurement, regulation, ontogeny, phylogeny, physiology, and psychology; and (2) to provide a basic introduction to sleep disorders including their classification, cause, and treatment.",0
PSYCH 134,Health Psychology,3 Units," Recommended: Psych 1, N1, W1, or 2; and a lower-division biology or neuroscience course (such as Psych C19/MCB C62/L & S C30T.)","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will provide students with an introduction to Health Psychology. Students will learn about measurement of psychological, behavioral, and biological constructs; incidence and prevalence of psychological and medical disorders; introductions to endocrinology, immunology, and psychophysiology and how these systems are thought to relate psychology to health; as well as introductions to how science is working to understand psychology and",0
PSYCH N134,Health Psychology,3 Units," Psychology 1, N1, W1, 2, or Psychology C19/Molecular and Cell Biology C62/Letters and Science C30T","Terms offered: Summer 2018 First 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
This course will provide students with an introduction to Health Psychology. Students will learn about measurement of psychological, behavioral, and biological constructs; incidence and prevalence of psychological and medical disorders; introductions to endocrinology, immunology, and psychophysiology and how these systems are thought to relate psychology to health; as well as",0
PSYCH 135,"Treating Mental Illness: Development, Evaluation, and Dissemination",3 Units,,"Terms offered: Fall 2016, Spring 2016<br/>
Although progress has been made in developing and disseminating evidence-based treatments for most forms of mental illness, there are still huge gaps in our knowledge base. Coverage of serious mental illness with adequate and disseminable intervention strategies is all too limited. Hence, there is a great need for the next generation of clinical scientists to contribute to the mission of treatment development for mental illness. In this course we will learn",0
PSYCH N135,"Treating Mental Illness: Development, Evaluation, and Dissemination",3 Units, Psychology 130 or N130 - Clinical Psychology,"Terms offered: Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session<br/>
Although progress has been made in developing and disseminating evidence-based treatments for most forms of mental illness, there are still huge gaps in our knowledge base. Coverage of serious mental illness with adequate and disseminable intervention strategies is all too limited. Hence, there is a great need for the next generation of clinical scientists to contribute to the mission of treatment development for",0
PSYCH 136,Human Sexuality,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
Biological, social, and clinical issues in sexuality. Topics include psychology and physiology of sexual response, new developments in contraception, homosexuality and lesbianism, variations in sexual behavior, gender identity and role, definition and treatment of sexual dysfunction. Approved for state psychology licensing requirement.",0
PSYCH 137,Mind-Body and Health,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session<br/>
Course explores psychosomatics or mind-body interactions in a dozen diseases/disorders from recurrent ailments (e.g., asthma, gastrointestinal disorders) and chronic diseases (e.g., hypertension) to “terminal” diseases (e.g., cancer, AIDS); also included are specific disorders of appetite, sleep, and sexual functioning. For each of these, (i) symptoms (physical and psychological) are outlined, (ii) epidemiological data are used to illustrate",0
PSYCH 139,Case Studies in Clinical Psychology,3 Units," Psychology 130, 131, or equivalent","Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 Second 6 Week Session<br/>
This course is for students who are curious about clinical psychology and who seek to explore real world cases and examples of mental health diagnoses. Through the use of clinical cases and first-person accounts, this course will give an overview of the diagnostic criteria mental health providers use to make diagnoses, and analyze environmental and other causal factors, with",0
PSYCH 140,Developmental Psychology,3 Units, Recommended: Psych 1,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
This course explores the development of children from birth to adolescence, in a wide range of areas including biological, cognitive, linguistic, social, and personality development. It also covers the effects of genes, experience, and social context on children's development.",0
PSYCH N140,Developmental Psychology,3 Units, 1,"Terms offered: Summer 2017 Second 6 Week Session, Summer 2016 First 6 Week Session, Summer 2016 Second 6 Week Session<br/>
This course explores the development of children from birth to adolescence, in a wide range of areas including biological, cognitive, linguistic, social, and personality development. It also covers the effects of genes, experience, and social context on children's development.",0
PSYCH 141,Development During Infancy,3 Units," 9 credit hours of Psychology, Social Science of Cognitive Science courses","Terms offered: Spring 2016, Fall 2014, Fall 2013<br/>
Cognitive, perceptual, and social development during the first two years of life with emphasis upon methods of observation and experimentation.",0
PSYCH 142,Applied Early Developmental Psychology,3 Units, Prioritizing ED&LS Summer-Only Minor Students,"Terms offered: Summer 2018 First 6 Week Session, Spring 2003, Spring 2001<br/>
This lecture and small group activity course will examine the development of young children—from the prenatal period to age 8—in the varied contexts in which development occurs. The course is designed to introduce the basic theories and the research approaches that have been used to develop them. We will also explore how the contexts, the influences of environments in which children are growing and living, affect their",0
PSYCH C143,Language Acquisition,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
An overview of topics and theories in language acquisition: early development of speech perception and production, word learning, generalizing linguistic structure, and differences between first language acquisition, second language acquisition, and bilingualism. We will also compare different theoretical approaches, and address the classic ""nature vs. nurture"" question by examining both traditional generativist approaches and more",0
PSYCH 144,Emerging Adulthood,3 Units,,"Terms offered: Fall 2016, Spring 2016<br/>
This course will explore the unique biological, cognitive, social, personality and identity development of individuals aged 18 to 29. As this is an experiential course, students are expected to apply their learning through active engagement in the course material.",0
PSYCH 146,Developmental and Biological Processes in Attachment,3 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2014<br/>
This course on attachment theory provides an integrative (evolutionary/genetic/experiential) approach to studying secure vs. insecure parent-child relationships; their precursors in parental rearing patterns; and favorable vs. unfavorable sequelae. Adult life-history narratives indicative of secure vs. insecure adult attachment have been found associated with care-giving of offspring.",0
PSYCH 148,Topical Seminars in Developmental Psychology,3 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2016<br/>
For a precise schedule of offerings, check with the Student Services Office each semester.",0
PSYCH 149,Early Development & Learning Science Core Seminar,3 Units, Prioritizing ED&LS Summer-Only Minor Students,"Terms offered: Summer 2018 First 6 Week Session, Spring 2009, Fall 1999<br/>
This course serves as the foundation to the Early Development & Learning Science minor. It will help students understand how best to promote children’s robust early development and learning, integrating a variety of different perspectives. A wide range of approaches, representing different disciplines—education neuroscience, psychology, public health, public policy, and social work—will be presented by visiting lecturers",0
PSYCH 149A,Early Learning: Engaging Interactions and Environments,3 Units," No previous coursework needed, but students must be currently working in an early education classroom to provide regular access to interacting with young children","Terms offered: Summer 2018 First 6 Week Session<br/>
A new lecture and practice course designed to increase participants’ knowledge and skills in providing preschool children with high quality early learning experiences. Using the research-based CLASS© tool as a framework, students learn how to engage in more effective teacher-child interactions and create environments that promote young children’s social-emotional and cognitive development. Observation and analysis of classroom practices, through",0
PSYCH 149C,Design Thinking for ED&LS,3 Units, Prioritizing ED&LS Summer-Only Minor Students,"Terms offered: Summer 2018 Second 6 Week Session<br/>
This course will teach a human-centered, evidence-based method for finding new ways to solve persistent problems: Design Thinking. Design Thinking is a methodology for collaborative problem solving pioneered at the design firm IDEO and Stanford University to come up with game-changing solutions to difficult problems. As student learners accustomed to taking others’ perspectives and problem solving, we are especially well-suited to use Design",0
PSYCH 150,Psychology of Personality,3 Units, Recommended: Psych 1 and Psych 101,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A consideration of general and systematic issues in the study of personality and an evaluation of major theories and points of view.",0
PSYCH N150,Psychology of Personality,3 Units, 1,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
A consideration of general and systematic issues in the study of personality and an evaluation of major theories and points of view.",0
PSYCH 156,Human Emotion,3 Units,,"Terms offered: Spring 2017, Fall 2013, Summer 2013 First 6 Week Session<br/>
This course will examine two different theoretical perspectives on emotion: (1) the differential emotions approach with its strong evolutionary grounding, and (2) the social constructionist approach. Next, the course will investigate empirical research on many facets of emotion including facial expression, physiology, appraisal, and the lexicon of emotion. Finally, we will consider more specific topics including social",0
PSYCH 160,Social Psychology,3 Units, Recommended: Psych 1,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Survey of social psychology including interaction processes, small groups, attitudes and attitude change, and social problems.",0
PSYCH N160,Social Psychology,3 Units, 1,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Survey of social psychology including interaction processes, small groups, attitudes and attitude change, and social problems.",0
PSYCH C162,Human Happiness,3 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
This course will take an interdisciplinary approach to an understanding of happiness. The first part of the course will be devoted to the different treatments of happiness in the world's philosophical traditions, focusing up close on conceptions or the good life in classical Greek and Judeo-Christian thought, the great traditions in East Asian thought (Taoism, Buddhism, Confucianism), and ideas about happiness that emerged more recently in",0
PSYCH 166AC,Cultural Psychology,3 Units, 1; 160 is recommended,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Spring 2017<br/>
The course will review research on culture, race, and ethnicity and will consider the implications of these findings for our understanding of race, culture, and ethnicity in American society. Mounting evidence suggests that psychological processes are culture-specific, theory-driven, and context-dependent. This course will focus on the effects that theories of mind, person, self, and social institutions",0
PSYCH 167AC,Stigma and Prejudice,3 Units, 1 or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Fall 2015<br/>
Traditionally, research on prejudice and stereotyping has focused on the psychological mechanisms that lead people to be biased against others. Recent research has begun to shed light on the psychological legacy of prejudice and stereotyping for their targets. This course will review the major contributions of each of these literatures, providing students with a broad understanding of both classic and current issues in the field. The course will",0
PSYCH 168,Topical Seminars in Social Psychology,3 Units, Consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2014<br/>
For a precise schedule of offerings check with Student Services Office each semester.",0
PSYCH 169,Love & Close Relationships,3 Units,,"Terms offered: Fall 2017, Spring 2017<br/>
This course will explore the social, biological and neurological attributes of love and close relationships. As this is an experiential course, students are expected to apply their learning through active engagement in the course material.",0
PSYCH N180,Industrial-Organizational Psychology,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Primarily for majors. Introduction to the field of industrial psychology, covering fundamental theory and concepts in personnel and social aspects in the field. Concerned with the processes involved in developing and maintaining organizations.",0
PSYCH 192,Special Topics in Psychology,3 Units, Consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2013<br/>
Course examines current problems and issues in psychology.",0
PSYCH 192P,Psychology Post Baccalaureate Capstone,3 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
The Psychology Post Baccalaureate Program at UC Berkeley is intended to serve as a training program for students who have interest in pursuing graduate degrees in Psychology but who are lacking necessary academic training and research experience. In addition to the required course and lab work, Post Baccalaureate students are required to complete a two-part research learning project, called The Capstone Experience. The Capstone Experience consists",0
PSYCH H194A,Honors Seminar,2 Units, Required of and limited to psychology majors in the honors program. H195A-H195B should be taken concurrently,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
In the fall semester the seminar will concentrate on issues of research design, ethics, and data analysis using statistical packages. The spring semester will focus on oral and written presentations of the thesis projects and feedback on thesis drafts.",0
PSYCH H194B,Honors Seminar,2 Units, Required of and limited to psychology majors in the honors program. H195A-195B should be taken concurrently,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
In the fall semester the seminar will concentrate on issues of research design, ethics, and data analysis using statistical packages. The spring semester will focus on oral and written presentations of the thesis projects and feedback on thesis drafts.",0
PSYCH H195A,Special Study for Honors Candidates,1 - 3 Units, Open only to senior psychology majors in the Honors Program,"Terms offered: Fall 2016, Spring 2013, Spring 2012<br/>
Independent study and preparation of an honors thesis under the supervision of a faculty member.",0
PSYCH H195B,Special Study for Honors Candidates,1 - 3 Units, Open only to senior psychology majors in the Honors Program,"Terms offered: Fall 2016, Spring 2015, Spring 2013<br/>
Independent study and preparation of an honors thesis under the supervision of a faculty member.",0
PSYCH 197,Field Study in Psychology,1 - 3 Units, 1; appropriate upper division work in psychology (to be determined by instructor). Consent of instructor,"Terms offered: Spring 2017, Fall 2016, Fall 2015<br/>
Supervised experience relevant to specific aspects of psychology in off-campus settings. Individual and/or group meetings with faculty. Enrollment is restricted by regulations of the Berkeley Division listed elsewhere in this catalog.",0
PSYCH 198,Directed Group Study,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Group study of a selected topic or topics in psychology. Enrollment is restricted by regulations of the Berkeley Division listed elsewhere in this catalog.",0
PSYCH 199,Supervised Independent Study and Research,1 - 3 Units, Consent of instructor,"Terms offered: Fall 2016, Summer 2016 10 Week Session, Spring 2016<br/>
Enrollment is restricted by regulations of the Berkeley Division listed elsewhere in this catalog.",0
PSYCH 205,Data Analysis,3 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
This course serves both as a refresher for undergraduate statistics and as a preparation for more advanced courses. This course will cover fundamental principles of statistical thinking including probability theory, distributions, modeling, parameter fitting, error estimation, statistical significance and cross-validation. In addition, the course will cover all statistical tests that are part of the generalized mixed effect models: n-way analysis",0
PSYCH 206,Structural Equation Modeling,3 Units, Psychology 205,"Terms offered: Spring 2017, Spring 2015<br/>
This course is intended to provide an introduction to the principles and practice of structural equation modeling, including matrix algebra, LISREL notation, measurement models and confirmatory factor analysis (CFA), path models, and structural models. In addition, we will cover multiple ways to handle longitudinal data (e.g., latent growth and simplex models) and advanced topics such as mediation and latent variable interactions. Data analytic examples",0
PSYCH 210A,"Proseminar: Cognition, Brain, and Behavior",3 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2016<br/>
A survey of the field of biological psychology. Areas covered are (a) cognitive neuroscience; (b) biological bases of behavior; (c) sensation and perception (d) learning and memory, (e) thought and language.",0
