code,title,units,prereqs,offered,corrupt
STAT 154,Modern Statistical Prediction and Machine Learning,4 Units, Mathematics 53 and 54 or equivalents; Statistics 135 or equivalent; experience with some programming language. Mathematics 55 or equivalent exposure to counting arguments is recommended but not required,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Theory and practice of statistical prediction. Contemporary methods as extensions of classical methods. Topics: optimal prediction rules, the curse of dimensionality, empirical risk, linear regression and classification, basis expansions, regularization, splines, the bootstrap, model selection, classification and regression trees, boosting, support vector machines. Computational efficiency versus predictive performance. Emphasis on experience",0
STAT 155,Game Theory,3 Units, 101 or 134,"Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
General theory of zero-sum, two-person games, including games in extensive form and continuous games, and illustrated by detailed study of examples.",0
STAT 157,Seminar on Topics in Probability and Statistics,3 Units," Mathematics 53-54, Statistics 134, 135. Knowledge of scientific computing environment (R or Matlab) often required. Prerequisites might vary with instructor and topics","Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Substantial student participation required. The topics to be covered each semester that the course may be offered will be announced by the middle of the preceding semester; see departmental bulletins. Recent topics include: Bayesian statistics, statistics and finance, random matrix theory, high-dimensional statistics.",0
STAT 158,The Design and Analysis of Experiments,4 Units, Statistics 134 and 135 or consent of instructor. Statistics 135 may be taken concurrently. Statistics 133 is recommended,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
An introduction to the design and analysis of experiments. This course covers planning, conducting, and analyzing statistically designed experiments with an emphasis on hands-on experience. Standard designs studied include factorial designs, block designs, latin square designs, and repeated measures designs. Other topics covered include the principles of design, randomization, ANOVA, response surface methodoloy, and computer experiments.",0
STAT 159,Reproducible and Collaborative Statistical Data Science,4 Units," Statistics 133, Statistics 134, and Statistics 135 (or equivalent)","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A project-based introduction to statistical data analysis. Through case studies, computer laboratories, and a term project, students will learn practical techniques and tools for producing statistically sound and appropriate, reproducible, and verifiable computational answers to scientific questions. Course emphasizes version control, testing, process automation, code review, and collaborative programming. Software tools may include Bash, Git,",0
STAT 197,Field Study in Statistics,1 - 3 Units,,"Terms offered: Spring 2017, Fall 2015, Summer 2015 10 Week Session<br/>
Supervised experience relevant to specific aspects of statistics in off-campus settings. Individual and/or group meetings with faculty.",0
STAT 198,Directed Study for Undergraduates,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Special tutorial or seminar on selected topics.",0
STAT 199,Supervised Independent Study and Research,1 - 3 Units,,"Terms offered: Spring 2017, Fall 2015, Spring 2015<br/>",0
STAT 201A,Introduction to Probability at an Advanced Level,4 Units," Multivariable calculus, one semester of linear algebra, and Statistics 134 or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Distributions in probability and statistics, central limit theorem, Poisson processes, modes of convergence, transformations involving random variables.",0
STAT 201B,Introduction to Statistics at an Advanced Level,4 Units," Statistics 200A, Statistics 201A, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Estimation, confidence intervals, hypothesis testing, linear models, large sample theory, categorical models, decision theory.",0
STAT 204,Probability for Applications,4 Units,,"Terms offered: Spring 2017, Spring 2015, Fall 2012<br/>
A treatment of ideas and techniques most commonly found in the applications of probability: Gaussian and Poisson processes, limit theorems, large deviation principles, information, Markov chains and Markov chain Monte Carlo, martingales, Brownian motion and diffusion.",0
STAT C205A,Probability Theory,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course is designed as a sequence with Statistics C205B/Mathematics C218B with the following combined syllabus. Measure theory concepts needed for probability. Expection, distributions. Laws of large numbers and central limit theorems for independent random variables. Characteristic function methods. Conditional expectations, martingales and martingale convergence theorems. Markov chains. Stationary processes. Brownian motion.",0
STAT C205B,Probability Theory,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The course is designed as a sequence with with Statistics C205A/Mathematics C218A with the following combined syllabus. Measure theory concepts needed for probability. Expection, distributions. Laws of large numbers and central limit theorems for independent random variables. Characteristic function methods. Conditional expectations, martingales and martingale convergence theorems. Markov chains. Stationary processes. Brownian motion.",0
STAT C206A,Advanced Topics in Probability and Stochastic Process,3 Units, Statistics C205A-C205B or consent of instructor,"Terms offered: Fall 2016, Fall 2015, Fall 2014, Fall 2013<br/>
The topics of this course change each semester, and multiple sections may be offered. Advanced topics in probability offered according to students demand and faculty availability.",0
STAT C206B,Advanced Topics in Probability and Stochastic Processes,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The topics of this course change each semester, and multiple sections may be offered. Advanced topics in probability offered according to students demand and faculty availability.",0
STAT 210A,Theoretical Statistics,4 Units," Linear algebra, real analysis, and a year of upper division probability and statistics","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to mathematical statistics, covering both frequentist and Bayesian aspects of modeling, inference, and decision-making. Topics include statistical decision theory; point estimation; minimax and admissibility; Bayesian methods; exponential families; hypothesis testing; confidence intervals; small and large sample theory; and M-estimation.",0
STAT 210B,Theoretical Statistics,4 Units, Statistics 210A and a graduate level probability course; a good understanding of various notions of stochastic convergence,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to modern theory of statistics; empirical processes, influence functions, M-estimation, U and V statistics and associated stochastic decompositions; non-parametric function estimation and associated minimax theory; semiparametric models; Monte Carlo methods and bootstrap methods; distributionfree and equivariant procedures; topics in machine learning. Topics covered may vary with instructor.",0
STAT 212B,Topics in Theoretical Statistics,3 Units, 210 or 205 and 215,"Terms offered: Spring 2016<br/>
This course introduces the student to topics of current research interest in theoretical statistics. Recent topics include information theory, multivariate analysis and random matrix theory, high-dimensional inference. Typical topics have been model selection; empirical and point processes; the bootstrap, stochastic search, and Monte Carlo integration; information theory and statistics; semi- and non-parametric modeling; time series and survival analysis.",0
STAT 215A,Statistical Models: Theory and Application,4 Units," Linear algebra, calculus, upper division probability and statistics, and familiarity with high-level programming languages. Statistics 133, 134, and 135 recommended","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Applied statistics with a focus on critical thinking, reasoning skills, and techniques. Hands-on-experience with solving real data problems with high-level programming languages such as R. Emphasis on examining the assumptions behind standard statistical models and methods. Exploratory data analysis (e.g., graphical data summaries, PCAs, clustering analysis). Model formulation, fitting, and validation and testing. Linear regression and generalizations",0
STAT 215B,Statistical Models: Theory and Application,4 Units, Statistics 215A or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Course builds on 215A in developing critical thinking skills and the techniques of advanced applied statistics. Particular topics vary with instructor. Examples of possible topics include planning and design of experiments, ANOVA and random effects models, splines, classification, spatial statistics, categorical data analysis, survival analysis, and multivariate analysis.",0
STAT 222,Masters of Statistics Capstone Project,4 Units," Statistics 201A-201B, 243. Restricted to students who have been admitted to the one-year Masters Program in Statistics beginning fall 2012 or later","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The capstone project is part of the masters degree program in statistics. Students engage in professionally-oriented group research under the supervision of a research advisor. The research synthesizes the statistical, computational, economic, and social issues involved in solving complex real-world problems.",0
STAT 230A,Linear Models,4 Units," Matrix algebra, a year of calculus, two semesters of upper division or graduate probability and statistics","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Theory of least squares estimation, interval estimation, and tests under the general linear fixed effects model with normally distributed errors. Large sample theory for non-normal linear models. Two and higher way layouts, residual analysis. Effects of departures from the underlying assumptions. Robust alternatives to least squares.",0
STAT 238,Bayesian Statistics,3 Units," Probability and mathematical statistics at the level of Stat 134 and Stat 135 or, ideally, Stat 201A and Stat 201B","Terms offered: Fall 2016<br/>
Bayesian methods and concepts: conditional probability, one-parameter and multiparameter models, prior distributions, hierarchical and multi-level models, predictive checking and sensitivity analysis, model selection, linear and generalized linear models, multiple testing and high-dimensional data, mixtures, non-parametric methods. Case studies of applied modeling. In-depth computational implementation using Markov chain Monte Carlo and other techniques. Basic theory",0
STAT 239B,Quantitative Methodology in the Social Sciences Seminar,4 Units, Statistics 239A or equivalent,"Terms offered: Spring 2016, Spring 2015<br/>
A seminar on successful research designs and a forum for students to discuss the research methods needed in their own work, supplemented by lectures on relevant statistical and computational topics such as matching methods, instrumental variables, regression discontinuity, and Bayesian, maximum likelihood and robust estimation. Applications are drawn from political science, economics, sociology, and public health. Experience with R is assumed.",0
STAT C239A,The Statistics of Causal Inference in the Social Science,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2013<br/>
Approaches to causal inference using the potential outcomes framework. Covers observational studies with and without ignorable treatment assignment, randomized experiments with and without noncompliance, instrumental variables, regression discontinuity, sensitivity analysis and randomization inference. Applications are drawn from a variety of fields including political science, economics, sociology, public health and medicine.",0
STAT C239B,Quantitative Methodology in the Social Sciences Seminar,4 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
A seminar on successful research designs and a forum for students to discuss the research methods needed in their own work, supplemented by lectures on relevant statistical and computational topics such as matching methods, instrumental variables, regression discontinuity, and Bayesian, maximum likelihood and robust estimation. Applications are drawn from political science, economics, sociology, and public health. Experience with R is assumed.",0
STAT 240,Nonparametric and Robust Methods,4 Units, A year of upper division probability and statistics,"Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
Standard nonparametric tests and confidence intervals for continuous and categorical data; nonparametric estimation of quantiles; robust estimation of location and scale parameters. Efficiency comparison with the classical procedures.",0
STAT C241A,Statistical Learning Theory,3 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Classification regression, clustering, dimensionality, reduction, and density estimation. Mixture models, hierarchical models, factorial models, hidden Markov, and state space models, Markov properties, and recursive algorithms for general probabilistic inference nonparametric methods including decision trees, kernal methods, neural networks, and wavelets. Ensemble methods.",0
STAT C241B,Advanced Topics in Learning and Decision Making,3 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2014<br/>
Recent topics include: Graphical models and approximate inference algorithms. Markov chain Monte Carlo, mean field and probability propagation methods. Model selection and stochastic realization. Bayesian information theoretic and structural risk minimization approaches. Markov decision processes and partially observable Markov decision processes. Reinforcement learning.",0
STAT 243,Introduction to Statistical Computing,4 Units, Graduate standing,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Concepts in statistical programming and statistical computation, including programming principles, data and text manipulation, parallel processing, simulation, numerical linear algebra, and optimization.",0
STAT C245A,Introduction to Modern Biostatistical Theory and Practice,4 Units, Statistics 200A (may be taken concurrently),"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Course covers major topics in general statistical theory, with a focus on statistical methods in epidemiology. The course provides a broad theoretical framework for understanding the properties of commonly-used and more advanced methods. Emphasis is on estimation in nonparametric models in the context of contingency tables, regression (e.g., linear, logistic), density estimation and more. Topics include maximum likelihood and loss-based estimation",0
STAT C245B,Biostatistical Methods: Survival Analysis and Causality,4 Units, Statistics 200B (may be taken concurrently),"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
Analysis of survival time data using parametric and non-parametric models, hypothesis testing, and methods for analyzing censored (partially observed) data with covariates. Topics include marginal estimation of a survival function, estimation of a generalized multivariate linear regression model (allowing missing covariates and/or outcomes), estimation of a multiplicative intensity model (such as Cox proportional hazards model) and estimation of",0
STAT C245C,Biostatistical Methods: Computational Statistics with Applications in Biology and Medicine,4 Units, Statistics 200A or equivalent (may be taken concurrently),"Terms offered: Fall 2016, Fall 2015, Fall 2014, Fall 2012<br/>
This course provides an introduction to computational statistics, with emphasis on statistical methods and software for addressing high-dimensional inference problems in biology and medicine. Topics include numerical and graphical data summaries, loss-based estimation (regression, classification, density estimation), smoothing, EM algorithm, Markov chain Monte-Carlo, clustering, multiple testing, resampling, hidden Markov models, in",0
STAT C245D,Biostatistical Methods: Computational Statistics with Applications in Biology and Medicine II,4 Units, Statistics 200A-200B or Statistics 201A-201B (may be taken concurrently) or consent of instructor,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
This course and Pb Hlth C240C/Stat C245C provide an introduction to computational statistics with emphasis on statistical methods and software for addressing high-dimensional inference problems that arise in current biological and medical research. The courses also discusses statistical computing resources, with emphasis on the R language and environment (www.r-project.org). Programming topics to be discussed include: data structures, functions",0
STAT C245F,Statistical Genomics,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016, Spring 2015<br/>
Genomics is one of the fundamental areas of research in the biological sciences and is rapidly becoming one of the most important application areas in statistics. The first course in this two-semester sequence is Public Health C240E/Statistics C245E. This is the second course, which focuses on sequence analysis, phylogenetics, and high-throughput microarray and sequencing gene expression experiments. The courses are primarily",0
STAT C247C,Longitudinal Data Analysis,4 Units," 142, 145, 241 or equivalent courses in basic statistics, linear and logistic regression","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course covers the statistical issues surrounding estimation of effects using data on subjects followed through time. The course emphasizes a regression model approach and discusses disease incidence modeling and both continuous outcome data/linear models and longitudinal extensions to nonlinear models (e.g., logistic and Poisson). The primary focus is from the analysis side, but mathematical intuition behind the procedures will also be discussed.",0
STAT 248,Analysis of Time Series,4 Units, 102 or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Frequency-based techniques of time series analysis, spectral theory, linear filters, estimation of spectra, estimation of transfer functions, design, system identification, vector-valued stationary processes, model building.",0
STAT 259,Reproducible and Collaborative Statistical Data Science,4 Units," Statistics 133, Statistics 134, and Statistics 135 (or equivalent)","Terms offered: Fall 2017, Spring 2016, Fall 2015<br/>
A project-based introduction to statistical data analysis. Through case studies, computer laboratories, and a term project, students will learn practical techniques and tools for producing statistically sound and appropriate, reproducible, and verifiable computational answers to scientific questions. Course emphasizes version control, testing, process automation, code review, and collaborative programming. Software tools may include Bash, Git",0
STAT 260,Topics in Probability and Statistics,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Special topics in probability and statistics offered according to student demand and faculty availability.",0
STAT C261,Quantitative/Statistical Research Methods in Social Sciences,3 Units, Consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Selected topics in quantitative/statistical methods of research in the social sciences and particularly in sociology. Possible topics include: analysis of qualitative/categorical data; loglinear models and latent-structure analysis; the analysis of cross-classified data having ordered and unordered categories; measure, models, and graphical displays in the analysis of cross-classified data; correspondence analysis, association analysis, and",0
STAT 272,Statistical Consulting,3 Units, Some course work in applied statistics and permission of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
To be taken concurrently with service as a consultant in the department's drop-in consulting service. Participants will work on problems arising in the service and will discuss general ways of handling such problems. There will be working sessions with researchers in substantive fields and occasional lectures on consulting.",0
STAT 278B,Statistics Research Seminar,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Special topics, by means of lectures and informational conferences.",0
STAT 298,Directed Study for Graduate Students,1 - 12 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Special tutorial or seminar on selected topics.",0
STAT 299,Individual Study Leading to Higher Degrees,1 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study",0
STAT 375,Professional Preparation: Teaching of Probability and Statistics,2 - 4 Units, Graduate standing and appointment as a graduate student instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Discussion, problem review and development, guidance of laboratory classes, course development, supervised practice teaching.",0
STAT 601,Individual Study for Master's Candidates,1 - 8 Units,,"Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
Individual study in consultation with the graduate adviser, intended to provide an opportunity for qualified students to prepare themselves for the master's comprehensive examinations. Units may not be used to meet either unit or residence requirements for a master's degree.",0
STAT 602,Individual Study for Doctoral Candidates,1 - 8 Units, One year of full-time graduate study and permission of the graduate adviser,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with the graduate adviser, intended to provide an opportunity for qualified students to prepare themselves for certain examinations required of candidates for the Ph.D. degree.",0
