code,title,units,prereqs,offered,corrupt
CIV ENG 100,Elementary Fluid Mechanics,4 Units," Physics 7A and Mathematics 53 required; concurrent enrollment in Engineering 7, Civil and Environmental Engineering C30/Mechanical Engineering C85 recommended","Terms offered: Summer 2018 8 Week Session, Fall 2017, Summer 2017 8 Week Session<br/>
Fluid statics and dynamics, including laboratory experiments with technical reports. Fundamentals: integral and differential formulations of the conservation laws are solved in special cases such as boundary layers and pipe flow. Flow visualization and computation techniques are introduced using Matlab. Empirical equations are used for turbulent flows, drag, pumps, and open channels. Principles of empirical equations",0
CIV ENG 103,Introduction to Hydrology,3 Units, 93 and 100,"Terms offered: Fall 2017, Spring 2017, Spring 2016<br/>
Course addresses principles and practical aspects of hydrology. Topics in introduction to hydrology include hydrologic cycle, precipitation, evaporation, infiltration, snow and snowmelt, and streamflow; introduction to geomorphology, GIS (Geographic Information Systems) applications, theory of unit hydrograph, frequency analysis, flood routing through reservoirs and rivers; introduction to rainfall-runoff analyses, watershed modeling, urban",0
CIV ENG 105,Environmental Fluid Mechanics and Hydrology,3 Units," Civil and Environmental Engineering 100 or equivalent; two core courses, upper-division standing in science and engineering","Terms offered: Fall 2017, Fall 2016, Fall 2013<br/>
Hands-on design course in applied fluid mechanics, hydrology and water resources. Course goes beyond basic examples of fluid flow to develop environmental engineering solutions to real-world problems. A class team project is used to 1) explore the design process and project management, mirroring a workplace setting; and (ii) to integrate concepts from hydrology and fluid mechanics with structural, geotechnical and transportation engineering for",0
CIV ENG C106,Air Pollution,3 Units," Chemistry 1A-1B, Physics 8A or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is an introduction to air pollution and the chemistry of earth's atmosphere. We will focus on the fundamental natural processes controlling trace gas and aerosol concentrations in the atmosphere, and how anthropogenic activity has affected those processes at the local, regional, and global scales. Specific topics include stratospheric ozone depletion, increasing concentrations of green house gasses, smog, and changes in the oxidation",0
CIV ENG 107,Climate Change Mitigation,3 Units," Upper division or graduate standing in engineering or physical science, or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Assessment of technological options for responding to climate change. Overview of climate-change science; sources, sinks, and atmospheric dynamics of greenhouse gases. Current systems for energy supply and use. Renewable energy resources, transport, storage, and transformation technologies. Technological opportunities for improving end-use energy efficiency. Recovery, sequestration, and disposal of greenhouse gases. Societal context for implementing",0
CIV ENG 110,Water Systems of the Future,3 Units, Upper division status or consent of the instructor,"Terms offered: Spring 2017, Fall 1999, Fall 1998<br/>
This course will familiarize students with the complex infrastructure used to meet human water demands; competing uses and demands; water and wastewater infrastructure; technologies to enable recovery of water, energy, and other resources from wastewater; supply planning; trends and forecasting; costs, pricing and financing; environmental justice; methods to assess sustainability; regulatory, policy and institutional challenges; and water's contribution",0
CIV ENG 111,Environmental Engineering,3 Units," Upper division standing in engineering or physical sciences, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Quantitative overview of air and water contaminants and their engineering control. Elementary environmental chemistry and transport. Reactor models. Applications of fundamentals to selected current issues in water quality engineering, air quality engineering, air quality engineering, and hazardous waste management.",0
CIV ENG 111L,Water and Air Quality Laboratory,1 Unit, Civil Engineering 111 (may be taken concurrently),"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
This laboratory course is designed to accompany the lecture topics in Civil Engineering 111. Each laboratory activity will provide an opportunity to understand key concepts in water and air quality through hands-on experimentation. Laboratory topics include phase partitioning, acid/base reactions, redox reactions, biochemical oxygen demand, absorption, gas transfer, reactor hydraulics, particle destablization, disinfection, and combustion em",0
CIV ENG 112,Environmental Engineering Design,3 Units," Civil and Environmental Engineering 100, 111","Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Engineering design and project management of environmental systems. Students will complete a design project focusing on pollution control in a selected environmental system. Lectures and project activities will address process design, economic optimization, legal and institutional constraints on design, and project management. Additional components of design (e.g., hydraulics, engineering sustainability, plant structures) will be include",0
CIV ENG 113,Ecological Engineering for Water Quality Improvement,3 Units, 111 or consent of instructor,"Terms offered: Spring 2017, Fall 2003, Fall 2002<br/>
Ecological engineering approaches for treating contaminated water using natural processes to improve water quality. Emphasis on combining basic science and engineering approaches to understand the fundamental processes that govern the effectiveness of complex natural treatment systems. Applications include constructed wetlands, waste stabilization ponds, stormwater bioretention, decentralized wastewater management, ecological sanitation. Laboratory",0
CIV ENG 114,Environmental Microbiology,3 Units, Chemistry 1A-1B,"Terms offered: Spring 2016, Spring 2015, Fall 2014<br/>
The scope of modern environmental engineering requires a fundamental knowledge of microbial processes with specific application to water, wastewater and the environmental fate of pollutants. This course will cover basic microbial physiology, biochemistry, metabolism, growth energetics and kinetics, ecology, pathogenicity, and genetics for application to both engineered and natural environmental systems.",0
CIV ENG 115,Water Chemistry,3 Units," Upper division or graduate standing in engineering or physical science, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The application of principles of inorganic, physical, and dilute solution equilibrium chemistry to aquatic systems, both in the aquatic environment and in water and wastewater treatment processes.",0
CIV ENG C116,Chemistry of Soils,3 Units, Civil Engineering 111 or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Chemical mechanisms of reactions controlling the fate and mobility of nutrients and pollutants in soils. Role of soil minerals and humus in geochemical pathways of nutrient biovailability and pollutant detoxification. Chemical modeling of nutrient and pollutant soil chemistry. Applications to soil acidity and salinity.",0
CIV ENG 120,Structural Engineering,3 Units, Civil and Environmental Engineering C30/Mechanical Engineering C85 required; Civil and Environmental Engineering 60 (maybe taken concurrently),"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to design and analysis of structural systems. Loads and load placement. Proportioning of structural members in steel, reinforced concrete, and timber. Structural analysis theory. Hand and computer analysis methods, validation of results from computer analysis. Applications, including bridges, building frames, and long-span cable structures.",0
CIV ENG 121,Structural Analysis,3 Units, Civ Eng 120 and Civ Eng 130 or equivalent,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Theory and application of structural analysis. Stiffness and flexibility methods, with emphasis on the direct stiffness method. Equilibrium and compatibility. Virtual work. Response of linear and simple nonlinear structures to static loads. Use of computer programs for structural analysis. Modeling of two- and three-dimensional structures. Verification and interpretation of structural response.",0
CIV ENG 122L,Structural Steel Design Project,1 Unit, Civil and Environmental Engineering 122N,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to one or more comprehensive structural design problems. Design teams will conceive structural system; determine design loads; conduct preliminary and final design of structure and its foundation; prepare construction cost estimate; prepare final report containing project description, design criteria, cost estimate, structural drawings, and supporting calculations; and make ""client"" presentations as required.",0
CIV ENG 122N,Design of Steel Structures,3 Units, Civil and Environmental Engineering 120 or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to materials and methods of steel construction; behavior and design of tension members, compression members, flexural members and beam-columns; design of welds, bolts, shear connections and moment connections; design of spread footings or other foundation elements, inroduction to design of earthquake-resistant steel structures including concentrically braced frames and moment frames.",0
CIV ENG 123L,Structural Concrete Design Project,1 Unit, Civil and Environmental Engineering 123N,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction to one or more comprehensive structural design problems. Design teams will conceive structural system; determine design loads; conduct preliminary and final design of structure and its foundation; prepare construction cost estimate; prepare final report containing project description, design criteria, cost estimate, structural drawings, and supporting calculations; make ""client"" presentations as required.",0
CIV ENG 123N,Design of Reinforced Concrete Structures,3 Units, 120 or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to materials and methods of reinforced concrete construction; behavior and design of reinforced concrete beams and one-way slabs considering deflections, flexure, shear, and anchorage; behavior and design of columns; design of spread footings or other foundation elements; design of earthquake-resistant structures; introduction to prestressed concrete.",0
CIV ENG 124,Structural Design in Timber,3 Units, 120,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Characteristics and properties of wood as a structural material; design and detailing of structural elements and entire structures of wood. Topics include allowable stresses, design and detailing of solid sawn and glulam beams and columns, nailed and bolted connections, plywood diaphragms and shear walls. Case studies.",0
CIV ENG 130N,Mechanics of Structures,3 Units," C30/Mechanical Engineering C85, and either 60 or Engineering 45","Terms offered: Summer 2018 8 Week Session, Spring 2018, Summer 2017 8 Week Session<br/>
Elastic and plastic stress and deformation analysis of bars, shafts, beams, and columns; energy and variational methods; plastic analysis of structures; stability analysis of structures; computer-aided mathematical techniques for solution of engineering problems and modular computer programming methods.",0
CIV ENG C133,Engineering Analysis Using the Finite Element Method,3 Units, Engineering 7 or 77 or Computer Science 61A; Mathematics 53 and 54; senior status in engineering or applied science,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is an introductory course on the finite element method and is intended for seniors in engineering and applied science disciplines. The course covers the basic topics of finite element technology, including domain discretization, polynomial interpolation, application of boundary conditions, assembly of global arrays, and solution of the resulting algebraic systems. Finite element formulations for several important field equations are",0
CIV ENG 153,Transportation Facility Design,3 Units, 155,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A capstone class with the objective to design transportation facilities based on operational capacity, site constraints, and environmental design considerations. Emphasis on airports, including landside and airside elements, and environmental assessment and mitigation techniques.",0
CIV ENG 155,Transportation Systems Engineering,3 Units, Sophomore standing in engineering or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Operation, management, control, design, and evaluation of passenger and freight transportation systems. Their economic role. Demand analysis. Overall logistical structure. Performance models and modeling techniques: time-space diagrams, queuing theory, network analysis, and simulation. Design of control strategies for simple systems. Feedback effects. Paradoxes. Transportation impact modeling; noise; air pollution. Multi-criteria evaluation",0
CIV ENG 165,"Concrete Materials, Construction, and Sustainability",3 Units, 60,"Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>
Concrete materials: cements, supplementary cementitious materials, water, and admixtures. Sustainability analysis of concrete materials and mixtures. Development of special concretes: self-leveling concrete, high-performance concrete, and mass concrete. Consideration of sustainability of concrete construction methods used for buildings, highways, airfields, bridges, dams and other hydraulic structures. Non-destructive methods. Discussion of",0
CIV ENG 166,Construction Engineering,3 Units," Upper division standing, 167 recommended","Terms offered: Spring 2016, Fall 2014, Fall 2012<br/>
Introduction to construction engineering and field operations. The construction industry, construction methods and practice, productivity improvement, equipment selection, site layout formwork, erection of steel and concrete structures. Labs demonstrate the concepts covered. Field trips to local construction projects.",0
CIV ENG 167,Engineering Project Management,3 Units, 93 (can be taken concurrently) or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Principles of economics, decision making, and law applied to company and project management. Business ownership, liability and insurance, cash flow analysis, and financial management. Project life-cycle, design-construction interface, contracts, estimating, scheduling, cost control.",0
CIV ENG 171,Rock Mechanics,3 Units, Civil and Environmental Engineering 70 or an introductory course in physical geology and upper division standing in Engineering,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Geological and geophysical exploration for structures in rock; properties and behavior of rock masses; rock slope stability; geological engineering of underground openings; evaluation of rock foundations, including dams.",0
CIV ENG 173,Groundwater and Seepage,3 Units," Senior standing in engineering or science, 100 recommended","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to principles of groundwater flow, including steady and transient flow through porous media, numerical analysis, pumping tests, groundwater geology, contaminant transport, and design of waste containment systems.",0
CIV ENG 175,Geotechnical and Geoenvironmental Engineering,3 Units, Civil and Environmental Engineering C30/Mechanical Engineering C85 (may be taken concurrently). Civil and Environmental Engineering 100 recommended,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Soil formation and identification. Engineering properties of soils. Fundamental aspects of soil characterization and response, including soil mineralogy, soil-water movement, effective stress, consolidation, soil strength, and soil compaction. Use of soils and geosynsynthetics in geotechnical and geoenvironmental applications. Introduction to site investigation techniques. Laboratory testing and evaluation of soil composition and properties.",0
CIV ENG 176,Environmental Geotechnics,3 Units, 175 required (or consent of instructor). 111 and 173 recommended,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Principles of environmental geotechnics applied to waste encapsulation and remediation of contaminated sites. Characterization of soils and wastes, engineering properties of soils and geosynthetics and their use in typical applications. Fate and transport of contaminants. Fundamental principles and practices in groundwater remediation. Application of environmental geotechnics in the design and construction of waste containment systems. Discussion",0
CIV ENG 177,Foundation Engineering Design,3 Units," Civil and Environmental Engineering 175 required, Civil and Environmental Engineering 120 recommended","Terms offered: Spring 2017, Spring 2016, Fall 2014<br/>
Principles of foundation engineering. Shear strength of soil and theories related to the analysis and design of shallow and deep foundations, and retaining structures. Structural design of foundation elements; piles, pile caps, and retaining structures. The course has a group project that incorporates both geotechnical and structural components of different foundation elements.",0
CIV ENG C178,Applied Geophysics,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The theory and practice of geophysical methods for determining the subsurface distribution of physical rock and soil properties. Measurements of gravity and magnetic fields, electrical and electromagnetic fields, and seismic velocity are interpreted to map the subsurface distribution of density, magnetic susceptibility, electrical conductivity, and mechanical properties.",0
CIV ENG 179,Geosystems Engineering Design,3 Units, CE 175,"Terms offered: Spring 2018, Fall 1996<br/>
Geosystem engineering design principles and concepts. Fundamental aspects of the geomechanical and geoenvironmental responses of soil are applied to analyze and design civil systems, such as earth dams and levees, earth retention systems, building and bridge foundations, solid-waste fills, and tailings dams. Students form teams to design geotechnical aspects of a civil project and prepare/present a design document. Field trip to a project site.",0
CIV ENG 180,Life-Cycle Design and Construction,4 Units, Civil and Environmental Engineering 167,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Course encompasses two design aspects of a civil and environmental engineering system: 1) Design of whole system, component, or life-cycle phase, subject to engineering standards and constraints, and 2) production system design (e.g., cost estimation and control, scheduling, commercial and legal terms, site layout design). Students form teams to address real-life projects and prepare project documentation and a final presentation.",0
CIV ENG 186,Design of Cyber-Physical Systems,3 Units, 191,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Design and prototype of large-scale technology intensive systems. Design project incorporating infrastruture systems and areas such as transportation and hydrology; for example, watershed sensor networks, robot networks for environmental management, mobile Internet monitoring, open societal scale systems, crowd-sources applications, traffic management. Design of sensing and control systems, prototyping systems, and measures of system performance.",0
CIV ENG 190,Special Topics in Civil and Environmental Engineering,1 - 4 Units,,"Terms offered: Spring 2016<br/>
This course covers current topics of interest in civil and environmental engineering. The course content may vary from semester to semester depending upon the instructor",0
CIV ENG 191,Civil and Environmental Engineering Systems Analysis,3 Units," 93, Engineering 7 or 77","Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
This course is organized around five real-world large-scale CEE systems problems. The problems provide the motivation for the study of quantitative tools that are used for planning or managing these systems. The problems include design of a public transportation system for an urban area, resource allocation for the maintenance of a water supply system, development of repair and replacement policies for reinforced concrete bridge decks, traffic",0
CIV ENG 192,The Art and Science of Civil and Environmental Engineering Practice,1 Unit, Senior standing in civil and environmental engineering,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A series of lectures by distinguished professionals designed to provide an appreciation of the role of science, technology, and the needs of society in conceiving projects, balancing the interplay of conflicting demands, and utilizing a variety of disciplines to produce unified and efficient systems.",0
CIV ENG 193,Engineering Risk Analysis,3 Units, Upper division standing,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Applications of probability theory and statistics in planning, analysis, and design of civil engineering systems. Development of probabilistic models for risk and reliability evaluation. Occurrence models; extreme value distributions. Analysis of uncertainties. Introduction to Bayesian statistical decision theory and its application in engineering decision-making.",0
CIV ENG H194,Honors Undergraduate Research,3 - 4 Units," Upper division technical GPA 3.3, consent of instructor and faculty advsior","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Supervised research. Students who have completed 3 or more upper division courses may pursue original research under the direction of one of the members of the staff. A final report or presentation is required. A maximum of 4 units of H194 may be used to fulfill the technical elective requirement.",0
CIV ENG 197,Field Studies in Civil Engineering,1 - 4 Units,,"Terms offered: Summer 2018 10 Week Session, Summer 2018 8 Week Session, Summer 2018 First 6 Week Session<br/>
Supervised experience in off-campus companies relevant to specific aspects and applications of civil engineering. Written report required at the end of the semester.",0
CIV ENG 198,Directed Group Study for Advanced Undergraduates,1 - 4 Units, Senior standing in engineering,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Group study of a selected topic or topics in civil engineering.",0
CIV ENG 199,Supervised Independent Study,1 - 4 Units, Consent of instructor and major adviser. Enrollment is restricted; see the Course Number Guide for details,"Terms offered: Summer 2018 10 Week Session, Spring 2018, Fall 2017<br/>
Supervised independent study.",0
CIV ENG 200A,Environmental Fluid Mechanics,3 Units," 100; Mathematics 53, 54 or equivalents","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Fluid mechanics of the natural water and air environment. Flux equation analyses; unsteady free surface flow; stratified flow; Navier-Stokes equations; boundary layers, jets and plumes; turbulence, Reynolds equations, turbulence modeling; mixing, diffusion, dispersion, and contaminant transport; geophysical flows in atmosphere and ocean; steady and unsteady flow in porous media. Application to environmentally sensitive flows in surface and groundwater",0
CIV ENG 200B,Numerical Methods for Environmental Flow Modeling,3 Units, 200A or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Introduction to numerical methods with application to environmental flows (atmospheric, surface water, and subsurface flows). Scalar advection/ diffusion equations used to study finite difference schemes, numerical errors and stability. Methods introduced for solving Navier-Stokes equations and for turbulence modeling with Reynolds-averaging and large-eddy simulation. Basic programming skills required for hands-on exercises.",0
CIV ENG 200C,Transport and Mixing in the Environment,3 Units," 100, Math 53 and 54, or equivalent","Terms offered: Spring 2017, Spring 2016, Spring 2014<br/>
Application of fluid mechanics to transport and mixing in the environment. Fundamentals of turbulence, turbulent diffusion, and shear dispersion in steady and oscillatory flows and the effects of stratification. Application to rivers, wetlands, lakes, estuaries, the coastal ocean, and the lower atmosphere.",0
CIV ENG 202A,Vadose Zone Hydrology,3 Units, 173 or equivalent,"Terms offered: Spring 2018, Spring 2016, Spring 2013<br/>
Course addresses fundamental and practical issues in flow and transport phenomena in the vadose zone, which is the geologic media between the land surface and the regional water table. A theoretical framework for modeling these phenomena will be presented, followed by applications in the areas of ecology, drainage and irrigation, and contaminant transport. Hands-on applications using numerical modeling and analysis of real-life problems and",0
CIV ENG 203N,Surface Water Hydrology,3 Units," 103 or equivalent, or consent of instructor","Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
Course addresses topics of surface water hydrology, such as processes of water in the atmosphere, over land surface, and within soil; advanced representation and models for infiltration and evapotranspiration processes; partition of water and energy budgets at the land surface; snow and snowmelt processes; applications of remote sensing; flood and drought, and issues related to advanced hydrological modeling. Students will address practical problems",0
CIV ENG 206,Water Resources Management,3 Units, Graduate standing or senior undergrad with consent of instructor,"Terms offered: Spring 2018, Spring 2003, Spring 2002<br/>
The course provides a framework to address contemporary water-resources problems, and to achieve water security for local areas and broader regions. Students will become aware of critical water-resources issues at local, national and global scales, and learn to formulate solutions for water-resources problems using engineering, natural-science and social-science tools. The main focus is on California and the Western United States, with comparative",0
CIV ENG 209,Design for Sustainable Communities,3 Units, Graduate standing or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This course provides conceptual and hands-on experience in design and implementation of innovative products or processes for improving the sustainability of resource-constrained communities (mostly poor ones in the developing countries). Teams of students will take on practical projects, with guidance from subject experts.",0
CIV ENG 210,Control of Water-Related Pathogens,3 Units, Basic course in microbiology recommended; graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 1996<br/>
Comprehensive strategies for the assessment and control of water-related human pathogens (disease-causing microorganisms). Transmission routes and life cycles of common and emerging organisms, conventional and new detection methods (based on molecular techniques), human and animal sources, fate and transport in the environment, treatment and disinfection, appropriate technology, regulatory approaches, water reuse.",0
CIV ENG 211A,Environmental Physical-Chemical Processes,3 Units," Civil and Environmental Engineering 111 or equivalent and course work in aquatic chemistry, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Fundamental concepts of physical-chemical processes that affect water quality in natural and engineered environmental systems. Focus is on developing a qualitative understanding of mechanisms as well as quantitative tools to describe, predict, and control the behavior of physical-chemical processes. Topics include reactor hydraulics and reaction kinetics, gas transfer, adsorption, particle characteristics, flocculation, gravitational separations",0
CIV ENG 211B,Environmental Biological Processes,3 Units," Civil and Environmental Engineering 111 or equivalent and course work in microbiology, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Fundamental concepts of biological processes that are important in natural and engineered environmental systems, especially those affecting water quality. Incorporates basic fundamentals of microbiology into a quantifiable engineering context to describe, predict, and control behavior of environmental biological systems. Topics include the stoichiometry, energetics and kinetics of microbial reactions, suspended and biofilm processes, carbon and",0
CIV ENG 217,Environmental Chemical Kinetics,3 Units, Graduate standing or consent of instructor; 115 or 214 or equivalent,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
Kinetic aspects of chemical fate and transport in aquatic systems. Quantitative descriptions of the kinetics of intermedia transport and pollutant transformation by abiotic, photochemical, and biological reactions. Techniques for the estimation of environmental reaction rates. Development of models of pollutant behavior in complex natural systems.",0
CIV ENG 218A,Air Quality Engineering,3 Units, Graduate standing in engineering or consent of instructor,"Terms offered: Fall 2017, Spring 2017, Spring 2016<br/>
Quantitative overview of the characterization and control of air pollution problems. Summary of fundamental chemical and physical processes governing pollutant behavior. Analysis of key elements of the air pollution system: sources and control techniques, atmospheric transformation, atmospheric transport, modeling, and air quality management.",0
CIV ENG 219,Fluid Flow in Environmental Processes,3 Units, Graduate standing or senior undergrad with consent of instructor,"Terms offered: Spring 2018, Spring 2008, Fall 2005<br/>
Transport and mixing of solutes in water. Focus on rivers, lakes, estuaries, and wetlands, with some discussion of groundwater and the atmosphere. Basic equations of fluid motion will be used to contextualize and/or derive applied empirical equations for use in specific cases of applied environmental engineering practice. Example applications include outfalls, total maximum daily loads, residence time, and longitudinal dispersion.",0
CIV ENG 220N,Nonlinear Structural Analysis,3 Units, Civ Eng 121 or equivalent,"Terms offered: Spring 2018, Spring 2017<br/>
Theory, modeling, and computation for analysis of structures with material and geometric nonlinearities. Sources of nonlinearity. Solution strategies for static and dynamic loads. Modeling of inelastic materials and members. P-Δ analysis and large deformation theory. Elastic stability. Nonlinear dynamic analysis. Time integration methods. Practical applications.",0
CIV ENG 221,Nonlinear Structural Analysis,3 Units, 220,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Theory, modeling, and computation for analysis of structures with material and geometric nonlinearities. Sources of nonlinearity. Solution strategies for static and dynamic loads. Modeling of inelastic materials and members. P-delta and large deformation theory. Analysis of stability. Practical applications.",0
CIV ENG 222,Finite Element Methods,3 Units," 220 or equivalent, 131 or 231","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Approximation theory for analysis of deformation and stress in solids. Finite element formulations for frame, plane stress/strain, axisymmetric, torsion, and three-dimensional elastic problems. The isoparametric formulation and implementation. Plate and shell elements. Finite element modeling of structural systems.",0
CIV ENG 223,Earthquake Protective Systems,3 Units," 220, 225, or consent of instructor","Terms offered: Spring 2018, Fall 2015, Fall 2013<br/>
Conceptual basis for earthquake protective systems including seismic isolation and energy absorbing techniques. Design rules for seismic isolation, energy absorbing and self-centering systems. Characteristics of isolation bearings, frictional, metallic and energy absorbing devices, code provision for earthquake protective systems. Applications to new and existing structures.",0
CIV ENG 225,Dynamics of Structures,3 Units, 220 (may be taken concurrently) or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Evaluation of deformations and forces in structures, idealized as single-degree of freedom or discrete-parameter multi-degree of freedom systems, due to dynamic forces. Evaluation of earthquake-induced deformations and forces in structures by linear response history analysis; estimation of maximum response by response spectrum analysis; effects of inelastic behavior. Laboratory demonstrations.",0
