code,title,units,prereqs,offered,corrupt
NUSCTX 108B,Application of Food Science Laboratory,1 Unit, 108A or concurrent enrollment,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Experimental evaluation of the chemical, physical, functional, and nutritional properties of foods, and the changes occuring during preparation that affect quality characteristics of food products.",0
NUSCTX 110,Toxicology,4 Units, ,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A comprehensive survey of the principles of modern toxicology and their applications in evaluating the safety of foods, additives and environmental contaminates. Mechanisms of metabolic activation, detoxification, gene regulation, and selective toxicity are emphasized.",1
NUSCTX C114,Pesticide Chemistry and Toxicology,3 Units," Introductory courses in organic chemistry and biology, or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Chemical composition of pesticides and related compounds, their mode of action, resistance mechanisms, and methods of evaluating their safety and activity.",0
NUSCTX 115,Principles of Drug Action,2 Units," 110, and Molecular and Cell Biology 102","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Basic principles and quantitative aspects of drug action and risk/benefit as applied to the discovery, design, and development of human therapeutics. The course will highlight the importance of integrating pharmacology, toxicology, and pharmacokinetics to create effective and safe treatments for human disease. Special emphasis will be placed on pharmacogenomics and variation in individual response.",0
NUSCTX 121,Computational Toxicology,3 Units, ,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introducing the use of bioinformatics tools useful in linking the molecular structure of chemicals to the toxicity they induce in biological systems. Discussions on the highly interactive process of collecting, organizing, and assimilating chemistry and toxicology information - and the use of computer programs to visualize, browse, and interpret this information to discover chemical structure-toxicity correlations. The importance of these",1
NUSCTX 135,Food Systems Organization and Management,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles of organization and management applied to institutional food service systems: production and delivery systems, management of resources, quality assurance, equipment, layout, marketing, personnel management, fiscal management. Laboratory experiences, projects and field work in institutional situations.",0
NUSCTX 145,Nutrition Education and Counseling,2 Units, 161A and 161B or concurrent enrollment in these courses. Dietetic majors only,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will focus on communicating nutrition messages through nutrition education and nutrition counseling. Students will develop and implement theory-based nutrition education interventions and conduct mock counseling sessions for various populations and conditions. Strategies for effective nutrition instruction, counseling, and behavior change will be discussed.",0
NUSCTX C159,Human Diet,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2013<br/>
Since we eat every day, wouldn't it be useful to learn more about human dietary practices? A broad overview of the complex interrelationship between humans and their foods. Topics include the human dietary niche, biological variation related to diet, diet and disease, domestication of staple crops, food processing techniques and development of regional cuisines, modern diets and their problems, food taboos, human attitudes toward foods, and",0
NUSCTX 160,Metabolic Bases of Human Health and Diseases,4 Units," Required: Bio 1A, Recommended: MCB 102 or 103","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The physiological bases of human nutrient homeostasis and common disorders resulting from over and under nutrition will be discussed with a specific focus on macronutrients. Topics related to nutrient deficiency and excess will include adaptation to starvation and the effects of caloric restriction on life-span, obesity and its complications, lipoprotein metabolism and cardiovascular disease, as well as a detailed discussion of the causes",0
NUSCTX 161A,Medical Nutrition Therapy,4 Units, 103 and 160,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
This fall course serves as the first of a two part series that addresses the nutritional component of treating disease. The Nutrition Care Process of the Academy of Nutrition and Dietetics provides the framework for nutritional status assessment, diagnosis, nutrition intervention, and evaluation. Disease pathophysiology, diagnosis, medical and pharmacological treatments, and nutritional therapies for prevention and treatment are explored for conditions",0
NUSCTX 161B,Medical Nutrition Therapy II,4 Units," Nutritional Science and Toxicology 103, 160, and 161A, or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is the second course of a two part series that is a continuation of addressing nutrition as a component of disease treatment. The Nutrition Care Process will be applied and disease pathophysiology, diagnosis, medical and pharmacological treatments and nutritional therapies for prevention and treatment will be explored for various disease states.<br/>",0
NUSCTX 166,Nutrition in the Community,3 Units, 10 recommended; upper division standing required,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course addresses basic nutrition in the context of the community. It explores nutrition programs that serve various segments of the population and the relationships of these programs to nutrition policy at the local, national, and international levels. Community assessment is used as the basis for program planning, implementation, and evaluation. The specific needs of population groups (infants, children, women, and the elderly) are considered",0
NUSCTX 170,Experimental Nutrition Laboratory,4 Units, Nutritional Sciences and Toxicology 103 and a course in statistics,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Basic principles and techniques used in human and animal nutrition research. Students design, execute, and analyze experiments.",0
NUSCTX 171,Nutrition and Toxicology Laboratory,4 Units, Nutritional Sciences and Toxicology 110,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Basic principles and techniques used in human and animal nutrition and toxicology research. Students design, execute, and analyze experiments.",0
NUSCTX 190,Introduction to Research in Nutritional Sciences,1 Unit, 103,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Students will be asked to prepare an oral and written report on a topic selected from the current research literature in nutritional sciences.",0
NUSCTX 192,Junior Seminar in Dietetics,1 Unit, Upper division standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This seminar course explores the professional roles and responsibilities of dietitians as well as career opportunities within the field. Current issues in the practice of dietetics will be discussed. Students will do research and present an oral report to the class. Each student will begin to develop his or her professional portfolio.",0
NUSCTX 193,Introduction to Research in Toxicology,1 Unit, 110 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Students will be asked to prepare an oral and written report on a topic selected from the current research literature in toxicology.",0
NUSCTX 194,Senior Seminar in Dietetics,2 Units, Upper division standing and consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will cover the changes that are occurring in the field of dietetics. Students will explore revisions of the national nutritional standards and guidelines, issues related to complementary and alternative nutrition practices, the area of genomics as it is expected to affect practice, professional ethics in the changing health care environment, reimbursement for professional services, legislation related to the field of dietetics",0
NUSCTX H196,Honors Research,4 Units, Upper division standing and minimum GPA. See CNR Honors website for current minimum GPA. http://nature.berkeley.edu/site/honors_program.php,"Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>
Supervised independent honors research specific to aspects of the Nutritional Science and Toxicology major, followed by an oral presentation, and a written report.",0
NUSCTX 197,Field Study in Food and Nutritional Sciences,1 - 3 Units,,"Terms offered: Fall 2016, Spring 2008, Spring 2007<br/>
Supervised experience in off-campus organizations relevant to specific aspects of foods and nutritional sciences. Regular individual meetings with faculty sponsor and written reports required.",0
NUSCTX 198,Directed Group Study,1 - 3 Units, Consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Study of special topics in food science or nutrition that are not covered in depth in regular courses.",0
NUSCTX 199,Supervised Independent Study and Research,1 - 4 Units, Upper division standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Upper division laboratory and independent research under the direction of a faculty supervisor. Written report required upon completion of the project.",0
NUSCTX 211A,Introduction to Research in Nutritional Sciences,4 - 8 Units, Restricted to graduate students in the metabolic biology graduate program with the consent of the principal investigator,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Supervised experimental work under the direction of individual faculty members, which introduces experimental methods and research approaches in metabolic biology/nutritional biochemistry.<br/>",0
NUSCTX 211B,Introduction to Research in Nutritional Sciences,4 - 8 Units, Restricted to graduate students in the nutrition program; consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Closely supervised experimental work under the direction of individual faculty members; an introduction to experimental methods and research approaches in areas of nutritional sciences.",0
NUSCTX 250,Advanced Topics in Metabolic Biology,3 Units, Molecular and Cell Biology 102 or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Overview lectures and discussion of primary literature will be combined in this course to provide a working knowledge of principles, regulation, and experimental approaches in metabolic biology. Select topics ranging from molecular mechanism of metabolite synthesis and cellular signaling to integrative physiology of organismal metabolic homeostasis will be discussed with a particular emphasis on their connection to human diseases.",0
NUSCTX 260,Metabolic Bases of Human Health and Diseases Graduate Level,4 Units," MCB110, NST103 or equivalent","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The physiological bases of human nutrient homeostasis and common disorders resulting from over and under nutrition will be discussed with a specific focus on macronutrients. Topics related to nutrient deficiency and excess will include adaptation to starvation and the effects of caloric restriction on life-span, obesity and its complications, lipoprotein metabolism and cardiovascular disease, as well as a detailed discussion of the causes",0
NUSCTX 290,Advanced Seminars in Nutritional Sciences,2 Units, Graduate standing,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Advanced study of topics in nutritional sciences. More than one section may be taken simultaneously.",0
NUSCTX 292,Graduate Research Colloquium,1 Unit, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Presentations by graduate students of research proposals and results of their research. Participation in discussion and evaluation of others' presentations is required.",0
NUSCTX 293,Research Seminar,1 Unit, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Presentation and discussion of faculty research projects and experimental techniques in metabolic biology/nutritional biochemistry. Intended primarily for first year graduate students.",0
NUSCTX 296A,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296B,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296C,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296D,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296E,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296F,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296G,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296H,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296I,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296J,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 296L,Research Review in Nutritional Sciences and Toxicology,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Review of current literature and discussion of original research.",0
NUSCTX 298,Directed Group Studies,1 - 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Special study in various fields of metabolic biology. Topics vary depending on interests of graduate students and availability of staff.",0
NUSCTX 299,Nutritional Sciences and Toxicology Research,1 - 12 Units, Graduate standing and consent of instructor,"Terms offered: Summer 2018 8 Week Session, Summer 2018 Second 6 Week Session, Spring 2018<br/>",0
NUSCTX 301,Professional Preparation: Teaching in Nutritional Sciences,1 - 2 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Creative approaches to teaching nutrition to diverse audiences are emphasized. Participants will identify needs of target populations, formulate educational objectives, design and/or use motivational teaching strategies, and evaluate the impact of their teaching on knowledge, attitudes, and behavior. Undergraduates may teach nutrition to elementary school children. Graduates may become teaching assistants.",0
NUSCTX 302,Professional Preparation: Supervised Teaching Experience in Nutrition,1 - 4 Units, 301 (may be taken concurrently) and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Practical supervised experience in teaching nutrition and food science at the university level; planning, presentation, and evaluation of instructional units.",0
NUSCTX 602,Individual Study for Doctoral Students,1 - 8 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Individual study in consultation with the major field adviser intended to provide an opportunity for qualified students to prepare themselves for the various examinations required for candidates for the Ph.D.",0
