code,title,units,prereqs,offered,corrupt
CLASSIC C175F,Pictorial Representation in the Roman World,4 Units,,"Terms offered: Spring 2017<br/>
This course presents surviving evidence of pictorial representation in the Roman world. Including the earliest remains from the city of Rome; the suites of painted rooms in the houses of Pompeii and Herculaneum on the Bay of Naples; and Roman mosaics from Italy, North Africa, and the eastern Mediterranean.<br/>
<br/>
Topics: ‘four styles’ of Pompeian interior decoration; the architect Vitruvius’ denunciation of contemporary painting in the early Augustan period; the",0
CLASSIC 175D,Topography and Monuments: Pompeii and Herculaneum,4 Units,,"Terms offered: Spring 2018, Spring 2014, Spring 2010<br/>",0
CLASSIC 175F,Topography and Monuments: Roman Wall Painting,4 Units,,"Terms offered: Spring 2016, Fall 2012, Fall 2010<br/>",0
CLASSIC 180,Ancient Athletics,4 Units,,"Terms offered: Spring 2017, Fall 2004, Fall 2003<br/>
Study of ancient athletics and athletes including athletic training, facilities, competitions, and the role of athletics in Greek and Roman society.",0
CLASSIC H195A,Honors Course in Classics,2 - 4 Units, A student must be a declared major in the Classics Department and in the subject in which Honors is done. A student must have a 3.6 overall GPA and a 3.6 GPA in the major courses,"Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
This is a two-semester Honors course [H195A-B]. The work for the Honors course may either build on work in a previous upper division course used in fulfillment of the Classical Languages or Classical Civilizations major or may be a newly conceived project. The work will result in the writing of a thesis, to be evaluated by an Honors committee of three members. Written thesis due the Monday of the 13th week of the semester in which the course",0
CLASSIC H195B,Honors Course in Classics,4 Units, A student must be a declared major in the Classics Department and in the subject in which Honors is done. A student must have a 3.6 overall GPA and a 3.6 GPA in the major courses,"Terms offered: Spring 2018, Spring 2015<br/>
This is a two-semester Honors course [H195A-B]. The work for the Honors course may either build on work in a previous upper division course used in fulfillment of the Classical Civilizations or Classical Languages major or may be a newly conceived project. The work will result in the writing of a thesis, to be evaluated by an Honors committee of three members. Written thesis due the Monday of the 13th week of the semester in which the course is taken",0
CLASSIC 199,Supervised Independent Study and Research,1 - 4 Units, Restricted to senior honor students,"Terms offered: Summer 2017 Second 6 Week Session, Spring 2017, Fall 2016<br/>",0
CLASSIC 200,Proseminar,4 Units,,"Terms offered: Fall 2016, Fall 2014, Fall 2012<br/>
An introduction to the general literature of classical philology, to methods of research, and to textual criticism.",0
CLASSIC 201A,Survey of Greek Literature,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
A sequence of readings and lectures on Greek literature.",0
CLASSIC 201B,Survey of Greek Literature,4 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
A sequence of readings and lectures on Greek literature.",0
CLASSIC 202A,Survey of Latin Literature,4 Units,,"Terms offered: Fall 2016, Fall 2014, Fall 2012<br/>
A sequence of readings and lectures on Latin literature.",0
CLASSIC 202B,Survey of Latin Literature,4 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
A sequence of readings and lectures on Latin literature.",0
CLASSIC 203,Approaches to Classical Literature,4 Units, 200 or consent of instructor,"Terms offered: Fall 2017, Spring 2016, Fall 2013<br/>
Introduction to basic methods of literary analysis and interpretation, and study of particular critical approaches of significance for the understanding of Classical literature. Close reading of selected passages of Greek and Latin will be emphasized. The critical approaches that are to be studied may vary from year to year. The course will be team taught.",0
CLASSIC 211,Archaic Greek Poetry,2 or 4 Units, 200,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
. Topics in iambic, elegiac, and lyric poets from Archilochus to Pindar.",0
CLASSIC 214,Greek Drama,2 or 4 Units, 200,"Terms offered: Spring 2017, Fall 2015, Fall 2013<br/>
. Study of Aeschylus, Sophocles, Euripides, Aristophanes, Menander, or other topics in Greek drama and dramatic theory.",0
CLASSIC 218,Greek Philosophers,2 or 4 Units, 200,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
Study of PreSocratics, Plato, Aristotle, Hellenistic Philosophy, or other topics in ancient Greek philosophy through Plotinus.",0
CLASSIC 220A,Greek and Latin Epigraphy,2 or 4 Units, 200,"Terms offered: Fall 2016, Fall 2011, Spring 2008<br/>
Greek epigraphy",0
CLASSIC 225,Papyrology,2 or 4 Units,,"Terms offered: Spring 2016, Spring 2013, Spring 2010<br/>
The course introduces students to Greek papyrology. Its principal aim is to develop the skills necessary to edit and interpret papyrological texts. Sessions are devoted to learning the techniques of papyrology and to investigating historical issues to which the papyrological corpus has much to contribute (the ancient economy, gender in antiquity, education, etc.). Extensive use will be made of Berkeley's outstanding collection of papyri from",0
CLASSIC 230,Latin Poetry of the Republic and Early Empire,2 or 4 Units, 200,"Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
. Study of Lucretius, Vergil, Horace, Ovid, or other topics in Latin poetry from Ennius to Juvenal.",0
CLASSIC 239,"Topics in Greek or Roman Literature, History, and Culture",2 or 4 Units, 200,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Select issues in ancient Greek and/or Roman literature or history or culture.",0
CLASSIC 250,Advanced Greek Composition,4 Units, Greek 40 or equivalent,"Terms offered: Spring 2018, Fall 2016, Spring 2015<br/>
Advanced instruction in the writing of Greek prose.",0
CLASSIC 260,Advanced Latin Composition,4 Units, Latin 40 or equivalent,"Terms offered: Spring 2017, Fall 2015, Spring 2014<br/>
Advanced instruction in the writing of Latin prose.",0
CLASSIC 270,Seminar in Classical Archaeology,2 or 4 Units,,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
Advanced study of ancient Greek art objects and sites.",0
CLASSIC 298,Special Study,2 - 12 Units, Completion of qualifying examination for the Ph.D. degree,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Normally reserved for students writing the doctoral dissertation.",0
CLASSIC 299,Special Study,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Summer 2017 8 Week Session<br/>
Special individual study for qualified graduate students.",0
CLASSIC 302,Teaching Practicum,3 - 6 Units, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Supervised teaching of lower division Greek, Latin, or Classics or of discussion sections in Classics. Two semesters normally required for Ph.D. candidates.",0
CLASSIC 375,Teaching of Classics: Methods and Problems,3 Units, Graduate standing or GSI status,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Seminar in problems of teaching. Required for all new graduate student instructors.",0
CLASSIC 601,Individual Study for Master's Candidates,1 - 12 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2014<br/>
Individual study for the comprehensive or language requirements in consultation with the graduate adviser or personal adviser. Units may not be used to meet either unit or residence requirements for a master's degree.",0
CLASSIC 602,Individual Study for Doctoral Candidates,1 - 12 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
Individual study in consultation with the graduate adviser or personal adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D. May not be used for unit or residence requirements for the doctoral degree.",0
