code,title,units,prereqs,offered,corrupt
EDUC 200A,Culture and Cognitive Development: Theoretical Perspectives,3 Units, Consent of instructor,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
The seminar explores Piaget's and Vygotsky's seminal frameworks for the analysis of cognitive development and recent extensions of their work. A focus will be on culture and its representation in treatments of cognition.",0
EDUC 200D,"Psychosocial Development: Identity, Culture, and Education",3 Units, One course in statistics,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
This course is a doctoral seminar in developmental psychology, with a broad focus on psychosocial development and its impact on children in educational contexts. The course begins with a discussion of Erikson's psychosocial theory and the sociocultural perspectives of Vygotsky and other theorists. We then review some of the major psychosocial variables related to educational achievement, including competence, motivation, self-concept, self-efficacy",0
EDUC 201B,Seminars in Intellectual Development,2 Units, Relevant courses from the 200 sequence and consent of instructor,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
Intensive examination of advanced topics, which will vary from year to year in the areas denoted by the titles of the following sections: # (1) Cognitive Development # (2) Learning and Memory Development # (3) Language.",0
EDUC 202A,Development of Elementary Numerical Understandings,3 Units, ,"Terms offered: Spring 2017<br/>
The seminar examines seminal and contemporary conceptual and empirical literature on the development of elementary mathematical understandings. Key themes will include: (a) children's developing mathematical understandings; (b) children's developing use of varied representational forms in problem solving (number lines, area models, discrete models); (c) children's and adults' participation in varied in-and out-of-school collective practices that support mathematical",1
EDUC 202D,Seminars in Social and Personality Development,2 Units, Relevant courses from the 200 sequence and consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Intensive examination of advanced topics, which will vary from year ton (1) Social Development # (2) Motivation # (3) Personality Development.",0
EDUC 204C,Research Seminars: Inquiry in Educational Psychology,3 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The doctoral program in Educational Psychology requires that students complete extensive projects of documentary and empirical research. As they engage in these projects, students will enroll (ordinarily during alternate years) in appropriate sections of this seminar. At each meeting, participants will present their own projects, and analyze those presented by others.",0
EDUC 205,Instruction and Development,3 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Examination of cognitive developmental approaches and their implication to instruction. Review of different learning theories that frame current issues of instructional design, teaching, and motivation, in relationship to educational equity and teacher learning/development.",0
EDUC 207B,Individual Appraisal of Intelligence,4 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Theories of intelligence as applied to the assessment of intelligence, measurement concepts applied to intelligence tests, development, administration and interpretation of the WISC-R, Stanford-Binet, and other issues pertaining to intelligence testing. Current controversial issues in testing, including issues pertaining to test bias and legal aspects of testing.",0
EDUC 207C,Diagnosis of Human Handicaps,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Reviews current criteria for eligibility for programs for the handicapped and evaluates available procedures for making diagnostic decisions. Special topics may include diagnosis of learning disabilities, mental retardation, neurological handicaps, emotional and behavioral disorders.",0
EDUC 207D,Assessment and Education of Exceptional Pupils in Regular Classes,2 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Methods for assessment of handicapped children and implication for their education in regular classes. Such topics as nondiscriminating testing, least restrictive environments, alternative programs, parent communication, interpersonal relationships, characteristics, behavior of exceptional pupils are covered in studies of individual exceptional children in regular classes.",0
EDUC 211A,"Development, Learning, and Instruction in Cultural Contexts",3 Units, Admission to Developmental Teacher Education program or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to theories of human development and their application to elementary and preschool education. Topics include cognitive development, moral and social development, language acquisition, psycho-social perspectives on social-emotional development and a developmental analysis of classroom organization. Also supervised child study, individual and small group tutoring, and field experiences.",0
EDUC 212,Adolescent Development and the Teaching of Secondary English,3 Units, Enrollment in the Multicultural Urban Secondary English Teaching Credential Program,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This graduate seminar relates the goals of secondary English teaching to three major themes in the study of adolescent development: rationality, morality, and identity. These themes are then explored with reference to urban youth, along with other themes emerging from research in urban settings. The theme of identity is pursued further through a consideration of adolescents' ""self-theories"" and their motivational consequences. Students",0
EDUC 213A,"Theoretical and Scientific Bases for School Psychology, Part I: Childhood",3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Historical and contemporary overview of the professional specialty of school psychology. Examines the empirical evidence for developmental and learning models in relation to the school curriculum and school organization for birth through pre-adolescence.",0
EDUC 213B,"Theoretical and Scientific Bases for School Psychology, Part II: Adolescence",3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Historical and contemporary overview of the professional specialty of school psychology. Examines the empirical evidence for developmental and learning models in relation to the school curriculum and school organization for birth through pre-adolescence.",0
EDUC 213C,School-Based Consultation,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Theories of consultation, consultation methods, and research on consultation applicable to primary and secondary prevention of school failure and school psychology practice.",0
EDUC 213D,Educational Interventions for the School Psychologist,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Theories and procedures for individual and group assessment of children's learning and behavior problems as applied to the design of individual and group programs in the classroom.",0
EDUC 213L,Laboratory for School Psychology,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Laboratory section to evaluate field work records and for supervision of school assignment. Must be taken concurrently with 213A-213B-213C-213D.",0
EDUC 214,Human Development and Education Seminar,1 Unit, Graduate standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to the field of human development for first year doctoral students.",0
EDUC 215,Socialization Processes Within the Family,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course provides an overview of theoretical perspectives on family socialization. We review the literature on parental beliefs and child-rearing practices and study how families affect children's social development. We also examine familes in the context of culture and social class. The course concludes by focusing on the relationship between families and schools. Course requirements: class participation, three short papers, reaction noteb",0
EDUC 222C,Design-Based Research Forum,3 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
A design-build-implement-analyze-theorize-publicize practicum forum for participants to first learn about design-based educational research work and receive support in their original and on-going projects. Following several orientation weeks, in which we discuss fundamental resources and participate in hands-on activities, subsequent readings are customized to individual students. The course culminates with presentations, and students submit an empirical",0
EDUC 223B,"Special Problems in Mathematics, Science and Technology Education",2 - 6 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Study of special problems and issues in education related to mathematics, science and technology. Sections may vary from semester to semester.",0
EDUC 224A,Mathematical Thinking and Problem Solving,3 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
This course explores contemporary research on mathematical cognition, with a particular emphasis on ""higher order thinking skills"" and mathematical problem solving. We discuss various frameworks for characterizing mathematical behavior and various methodologies for examining it. As an ""action oriented"" course in the EMST curricular sequence, this course includes a major course project. In their project, students engage in research",0
EDUC 224B,Paradigmatic Didactical Mathematical Problematic Situations,3 Units,,"Terms offered: Fall 2016, Fall 2014<br/>
Paradigmatic Didactical Mathematical Problematic Situations are contexts for collaborative inquiry into the practice, epistemology, and pedagogy of mathematics. Building on the Learning Sciences literature, the course creates opportunities for students to engage in interesting mathematical problems from secondary-school content. Final projects include design, implementation, and analysis of a lesson. Meets the ""Discipline"" programmatic requirement",0
EDUC 224C,"Gender, Mathematics and Science",3 Units,,"Terms offered: Spring 2017, Spring 2013, Spring 2009<br/>
The course explores commonly asked questions concening gender, mathematics, and science. We will discuss whether these are appropriate questions and examine evidence related to the questions. This course will also consider whether policies and practices concerning gender, mathematics, and science should be changed and, if so, identify some of the steps that could be taken to improve the current situation.",0
EDUC 228A,Qualitative Methodology,3 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
The course will be organized by principal activities: group readings, book reports, expert and novice methodology presentations, in-class research and analysis, and student research. For each activity, we will look at the full breadth of methodology, from ""how-to"" methods and specific areas of concern to general questions including: what constitutes objective data, what are strengths and weaknesses of methods in regard to various",0
EDUC C229A,Proseminar: Problem Solving and Understanding,3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2016, Spring 2015, Fall 2013, Spring 2011<br/>
Students will examine problem solving in children and adults, from a predominantly cognitive science perspective, beginning with an examination of thinking involved in diverse problem types. Students will then analyze the literature concerning cognitive issues that transcend problem types, including representation, ""understanding,"" access and availability of knowledge, access to one's own cognitive processing",0
EDUC 229D,Discourse and Learning in Math and Science Classrooms,3 Units," Graduate standing, or advanced major in Linguistics, Cognitive Science, or related field with consent of instructor","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
This seminar is an introduction to research on how language and other forms of communication influence what and how people learn. Students are introduced to influential theories of discourse from sociolinguistics, psycholinguistics, and the philosophy of language and learn about how they have been used to understand learning, especially in math and science classrooms. Students take turns helping lead discussion and complete a project relevant",0
EDUC 231,MACSME Methods in Curriculum and Instruction,4 Units, Admission to a credential program,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
MACSME Methods in Curriculum and Instruction is a core course in the two-year MACSME program. MACSME students take the class in both their first and second years, creating opportunities to consider issues related to curriculum and instruction that are central to the development their own teaching practice in a structured and supported environment over time. The teaching methods course will use the Teaching for Robust Understanding framework",0
EDUC 236B,Elementary Teaching in Mathematics,3 Units," 211A, 236A, and 390C","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to strengthen methods for students' mathematical development. Students will gain facility with methods that support the learning of children with diverse instructional needs. The course emphasizes an inquiry-based approach that includes the use of rich problems, appropriate tools and representations, various discourse formats, and ongoing assessment.",0
EDUC 240A,Language Study for Educators,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will introduce students to the broad areas of language study and explore the implications of such study for teaching and learning. Among course topics are: the nature of language, the meanings of ""grammar,"" the varieties of English, the development of language in the preschool and school years. This course will be required for all Ed.D. students and recommended as an introductory course to all students who have had no formal",0
EDUC 240B,Theoretical Issues in the Study of Literacy,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Students will review trends in literacy theory, and then will examine current theories of written language acquisition and literacy learning. Connections will be made between research, theory, and practice.",0
EDUC 240D,Foundations of Curriculum Theory in the United States: A Survey,3 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2014<br/>
This course explores the development of curriculum theory and the role of the curriculum specialist in the United States since the Progressive Period. Emphasizing a survey of classic texts and key figures, the course covers the development of three schools of thought: social efficiency approaches, child-centered approaches, and social reconstructionist approaches. It concludes with a study of curriculum theory since the Reconceptualists.",0
EDUC 241C,Narrative across Learning Contexts,3 Units,,"Terms offered: Fall 2016, Fall 2012, Fall 2011<br/>
The study of narrative has solidified into an important body of literature that is of particular relevance to educators. Across learning contexts, narrative is a ubiquitous literacy tool, and as such, it underlies many learning activities. We tell narratives for their potency to explain, rationalize, and delineate past, present, and possible experience. This narrative act is a collaborative undertaking, co-told and designed with the audience's",0
EDUC 243,Advanced Qualitative Methods,3 Units, One seminar of introductory qualitative methods or equivalent,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
The goal of this class is to provide students with ongoing opportunities to expand their qualitative methodological toolkit, with particular emphasis on the following topics: developing a conceptual framework, study design, data collection, data analysis and representation, and writing social sciences research. These topics will be examined in the context of the design, development, and write-up of students' own research.",0
EDUC 244B,Methods for Teaching English in the Secondary Schools,4 Units, Enrollment in CLAD/Secondary Schools credential program,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This methods course introduces the teaching of secondary English. It focuses on theories for grounding classroom decisions and connects theory and practice. The course models effective approaches to teaching English and introduces issues in constructing a secondary English curriculum. Students gain a foundation for developing plans for lessons and units of instruction as well as a sense of how to build academic communities of diverse learners,",0
EDUC 244C,Methods for Teaching English in the Secondary Schools,3 Units, Enrollment in CLAD/Single Subject English Credential Program and 244B,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The second semester of the methods course is designed to continue introducing the teaching of English, with a focus on strategies grounded in an understanding of theories of teaching and learning. Besides considering the English curriculum in general, the course focuses special attention on several topics, such as second language learners and the uses of technology in the English classroom. It also explores the uses of portfolios for tracking",0
EDUC 246A,Teaching Linguistic and Cultural Minority Students,1 - 3 Units, Admission in a teaching credential program,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The objective of this course is to prepare teachers to work with linguistic minority students. We will consider ways in which different groups socialize children for learning and ways in which learning patterns acquired in the home can conflict with the culture of school. Student teachers will consider instructional approaches for working with linguistically and culturally diverse students in their classrooms.",0
EDUC 249C,Foundations in Reading (Learning from Text) for Secondary Schools,3 Units,,"Terms offered: Spring 2018, Summer 2017 8 Week Session, Spring 2016<br/>
Introduction to reading and writing in secondary school settings, basic literacy skills, instructional materials and approaches, and assessment procedures appropriate for use in secondary content area courses. Learning from text theory to practice.",0
EDUC 250A,Qualitative Research in Language/Literacy Education,3 Units, 241A (formerly 244B) or 240A (formerly 245B); or consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Focuses on students' and teachers' use of language from interrelated perspectives, particularly developmental, sociolinguistic, and ethnographic. Designed to provide students with a view of the classroom as a unique setting whose aims are fostered or rendered problematic by the nature of language use. Students conduct small-scale studies in classroom settings.",0
EDUC 250C,Discourse Analysis,3 Units,,"Terms offered: Spring 2016, Fall 2014, Spring 2014<br/>
Examination of the major linguistic, psycho- and sociolinguistic concepts and theories of discourse and their application to the analysis of spoken and written texts in education. Topics include: coherence and cohesion, deixis, speech acts, genres, systematics of conversation and ritual constraints, scripts and frames, information structure, narrative structure.",0
EDUC 252B,The Ethnography of Literacy,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course approaches literacy as a socio-cultural activity and considers recent ethnographic work on reading practices in different educational settings, communities, and historical epochs. By considering how reading is differently conceived and realized in a wide range of contexts, this course will shed light on reading as a historically contingent, ideologically shaped, and socio-culturally organized practice. More specifically, this course",0
EDUC 257,Theoretical Foundations for the Cultural Study of Sport in Education,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The cultural study of sport examines the ways in which institutionalized physical activity embodies and reflects social meanings and identities. The social practice of sport provides a space in which dominant discourses of race, gender, and social class are reproduced and resisted. As these physical activities become institutionalized, commercialized, and embedded within educational institutions themselves, individuals must navigate a nuanced and",0
EDUC 258,Academic Support Services for Student Athletes,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The increased institutionalization and regulation of intercollegiate athletics have created a new and specialized career field composed of counselors, academic advisers, learning specialists, tutors, and technological and administrative support staff. This course will investigate the historical, philosophical, and ethical foundation of these services, focusing in particular on the analysis of an academic advising and tutorial program for",0
EDUC 260A,Issues in Educational Administration and Policy,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
(Required of all students in the Division of Educational Administration and Evaluation.) Concepts, theories, and issues related to administration and evaluation. Application is made to governmental policy for school systems.",0
EDUC C260F,Machine Learning in Education,3 Units, Suggested background includes one programming course and familiarity with one statistical/computational software package,"Terms offered: Fall 2017<br/>
This course covers computational approaches to the task of modeling learning and improving outcomes in Intelligent Tutoring Systems (ITS) and Massive Open Online Courses (MOOCs). We will cover theories and methodologies underpinning current approaches to knowledge discovery and data mining in education and survey the latest developments in the broad field of human learning research. The course is project based; teams will be introduced to online learning platforms and",0
EDUC 261A,Organization Theory in Education and Other Social Services,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Concepts of power, authority, legitimacy, professions, controls, incentives, etc., as they apply to education or other social services.",0
EDUC 262B,School Supervision: Theory and Practice,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Concepts and practices associated with the analysis of teaching and clinical supervision of teachers in urban systems. The role of the urban school leader in supervising teachers.",0
EDUC 262C,Personnel Administration in School Systems and Social Organizations,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Concepts and practices related to the administration of personnel services in urban school systems and social organizations.",0
EDUC 262F,Organizational Policy and Teachers' Work,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Students will examine the ways in which state, district, and workplace policy bears upon various aspects of teachers' work. Special emphasis is given to the way in which policy choices--at whatever level--shape the experience of teaching and the organization of schooling. Among the policy areas considered are those governing membership in the teaching occupation, teaching assignments, classroom autonomy regarding curriculum and instruction, performance",0
