code,title,units,prereqs,offered,corrupt
SPANISH 16,Cultura Contemporania,1 Unit, 2. N3 must be taken concurrently,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2015 Second 6 Week Session<br/>
This course accompanies the Spanish N3 course in the international programs in the summer program. The students spend one week in Berkeley and four weeks in Madrid. Students will have assignments to explore Madrid and make oral presentations of these experiences. There will also be at least two excursions: one to a more rural area",0
SPANISH 21,"Spanish for Bilingual Students, First Course",3 Units, Consent of instructor,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An elementary course for students whose native language is Spanish.",0
SPANISH 22,"Spanish for Bilingual Students, Second Course",3 Units, Consent of instructor,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An intermediate course for students whose native language is Spanish.",0
SPANISH 24,Freshman Seminars,1 Unit,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
SPANISH 25,Reading and Analysis of Literary Texts,3 Units, 4 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
Introduction to literary concepts, terminology, and theory with application to poetic, dramatic, and prose texts. Required of majors and minors.",0
SPANISH 98,Directed Group Study,1 - 4 Units, Consent of instructor,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Group study of a topic not included in the regular department curriculum. Topics may be initiated by students under the sponsorship and direction of a member of the Spanish and Portuguese department's faculty.",0
SPANISH 100,Introduction to Hispanic Linguistics,4 Units, Spanish 25; proficiency in Spanish,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Spanish 100 is the foundational course for Spanish department majors in Hispanic Languages, Linguistics, and Bilingualism, as well as for any student interested in the Spanish language and Linguistics. Taught in Spanish, this course serves as an introduction to the formal linguistic analysis of the Spanish language and emphasizes the goals and methodology of the language sciences. It surveys key",0
SPANISH 102A,Advanced Grammar and Composition,4 Units, 25 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
SPANISH 102C,Advanced Writing Workshop,4 Units, Spanish 102A,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
This course will be structured as an advanced writing workshop, with variable topics that develop a student’s skills in a particular genre. Possible topics include journalism, fiction, blogging/journal writing, sports writing, and writing in a business context. Components include: a) short writing exercises, done in and out of class; b) longer exercises done outside of class; c) revision; and d) reading",0
SPANISH N102C,Advanced Composition: Breaking News: The Present and Past as Told by the Press,3 Units, Completion of Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
This course is geared toward the improvement of students' reading and writing skills by reinforcing real-life application of their foreign language knowledge and abilities in Madrid. They will participate within the academic discourse on contemporary news topics by interacting with televised or written texts, as well as conducting interviews with Madrid's citizens",0
SPANISH 104A,Survey of Spanish American Literature,4 Units, 25 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Beginnings to 1880.",0
SPANISH 104B,Survey of Spanish American Literature,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
1880 to the present.",0
SPANISH 107A,Survey of Spanish Literature,4 Units, 25 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Beginnings to 1700.",0
SPANISH 107B,Survey of Spanish Literature,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to provide students with a broad overview of the literature, history, and culture of Spain in the modern era (19th-21st centuries). We will examine the major aesthetic movements that have characterized modern Spanish literature, with a focus on the complex relationships that imaginative literature and the arts maintain with history. By the end of the course, students should",0
SPANISH 109,Spanish Drama of the 16th and 17th Centuries,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2017, Spring 2014, Spring 2011<br/>
This course focuses on the social context, staging, and the baroque obsession with transgression and the monstrous. We will read a selection of plays that display seventeenth-century Spanish society on stage, exposed by the transformations of disguise and dramatic illusion.",0
SPANISH 111A,Cervantes,4 Units, Spanish 25 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2015, Fall 2014<br/>
Analysis and discussion of selected works by Cervantes, including his dramatic output.",0
SPANISH 111B,Cervantes,4 Units, 25 or equivalent,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
Analysis and discussion of selected works by Cervantes, including his dramatic output.",0
SPANISH 112,Studies in Spanish Culture,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Spring 2007, Spring 2006<br/>
An overview of the culture of Spain, through emphasis on selected topics.",0
SPANISH 115,Spanish Poetry,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2010<br/>
The course will focus on a selection of some of the most celebrated Spanish lyric poetry from the Middle Ages through the early 20th century. This will include reflection on the idea of lyric and lyric subjectivity, the continuities and discontinuities that have characterized lyric poetry over time, and exploration of some of the more striking features of lyric poetry in comparison to other forms",0
SPANISH 121,Contemporary Spanish History and Culture,3 Units, Four semesters of Spanish,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2014 8 Week Session<br/>
Overview of events leading to 20th and 21st century political and social changes in Spanish society. Combines cultural activities inside and outside of the classroom (lectures, fieldtrips, visits to monuments and museums). Taught entirely in Spanish. Attendance and fieldtrips are mandatory. Upon completion students will have better understanding",0
SPANISH 122,Spanish Culture and Civilization,3 Units, Spanish 4 or consent of advisor,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2005 10 Week Session<br/>
An overview of the history and rich cultural heritage of Spain, emphasizing particular topics and visits to important historical sites.",0
SPANISH 131,The Spanish American Short Story,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2004, Spring 2004<br/>
Discover the great tradition of the short story in modern Latin American literature. A wide range of stories will be available to read, analyze and debate, drawing on modern and contemporary writers. Students will be encouraged to investigate the internal structure of the genre through critical and theoretical essays—many of them written by the authors themselves. Readings will include works by Jorge",0
SPANISH 135,Studies in Hispanic Literature,4 Units, Spanish 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>",0
SPANISH 135W,Studies in Hispanic Literature - Writing Intensive,4 Units, Restricted to Spanish majors,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Special topics in Hispanic literature. Fulfills ""writing intensive"" course requirement for the major.",0
SPANISH 161,Spanish Phonetics and Phonology,4 Units, Spanish 100 and proficiency in Spanish,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Taught in Spanish, this course serves to further familiarize students with the structure of the Spanish sound system. The course centers on the vocalic and consonantal inventories of various Spanish dialects using both phonological and acoustic phonetic analyses with the goal of preparing students to conduct phonological and phonetic analyses on Spanish varieties, as well as on their own speech. Emphasis",0
SPANISH 162,Spanish Morphology and Syntax,4 Units, Spanish 100 and proficiency in Spanish,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Taught in Spanish, this course serves to further familiarize students with the formal linguistic analysis of the structure of words, phrases, and sentences in the Spanish language. The course centers on canonical and non-canonical patterns of Spanish word formation (e.g. morpheme composition) and sentence composition (e.g. coordination, juxtaposition, subordination) with the goal of preparing students",0
SPANISH 163,Sociolinguistic and Psycholinguistic Approaches to Spanish Bilingualism,4 Units, Spanish 100 and proficiency in Spanish,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Taught in Spanish, this course serves to further familiarize students with formal approaches to bilingualism in the context of Spanish-speaking individuals and communities. Topics covered from a societal-level sociolinguistic standpoint include global language diversity, linguistic vitality, language death, pidgin and creole languages, linguistic identity and ideologies, bilingual education, and",0
SPANISH 164,Spanish Dialectology and Sociolinguistic Variation,4 Units, Spanish 100 and proficiency in Spanish. Spanish 100,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Taught in Spanish, this course serves to further familiarize students with the fields of Spanish Dialectology and Sociolinguistics. The course centers on the empirical study of linguistic variation that characterizes and is inherent to all human languages, as well as the dynamics of language use that give rise to distinct dialects and language change. Course readings include case studies in Sociolinguistics",0
SPANISH C178,Cultural Studies,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Spring 2012, Fall 2009<br/>
Although the Caribbean has been recognized in recent years as being one of the most compelling areas in regard to questions of interculturality, hybridity, and miscegenation, the Dutch-speaking part of it has somehow been neglected. This course intends to give an opportunity to those who do not necessarily have a command of Dutch language, but wish to complete their knowledge of Latin-American and",0
SPANISH 179,Advanced Course in Hispanic Linguistics,3 Units, 100 or consent of instructor,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2017, Fall 2015, Fall 2009<br/>",0
SPANISH H195,Spanish Honors Course,3 Units, 25 or equivalent. Senior honors standing. Limited to senior honors candidates,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Directed study centering on the preparation/completion of an honors thesis (see Honors Program, Option A, above).",0
SPANISH H195A,Spanish Honors Course,1.5 Unit," Spanish and Portuguese major, 3.6 GPA in the major, 3.3 GPA overall","Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
This is a two semester course. H195A will be graded at the end of the first semester, which will indicate that students are making progress on developing the thesis. During the second semester, each student will enroll in H195B and write an honors thesis.",0
SPANISH H195B,Spanish Honors Course,1.5 Unit," Spanish and Portuguese major, 3.6 GPA in the major, 3.3 GPA overall","Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
This is a two-semester course, graded at the end of each semester. During the second semester, each student will write an honors thesis. Completion of the thesis is required for a final grade in H195B.",0
SPANISH 198,Supervised Group Study,1 - 4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Group study of a topic not included in the regular department curriculum. Topics may be initiated by students under the sponsorship and direction of a member of the Spanish and Portuguese department's faculty.",0
SPANISH 199,Supervised Independent Study and Research,1 - 4 Units, Senior honor status plus preparation and 25,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
SPANISH 200A,Spanish Proseminar,1 Unit,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed to introduce all new graduate students to the research conducted in the department. Readings will consist of research papers authored by members of the department.",0
SPANISH 200B,Research Seminar I,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This research seminar introduces students to central questions and debates in literary and cultural studies in Spanish and Portuguese. The second objective consists of developing research strategies and the mastery of different academic genres. It will function to introduce students to the research interests of the faculty and to identify potential mentors. Students write book reviews, precis,",0
SPANISH 200C,Reseach Seminar II,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2016, Spring 2015, Fall 2014<br/>
The objective of this course is to train students in developing article- or chapter-length critical writing. This is a writing workshop designed to assist students in writing an original research paper. Students will develop a research project conceived in one of their other courses and expand it in scope and argument to create a major paper with a significant critical bibliography. This course will",0
SPANISH C202,Linguistic History of the Romance Language,4 Units," Knowledge of at least two of the major Romance languages (French, Italian, and Spanish)","Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2015, Fall 2014, Fall 2011, Fall 2009<br/>
Linguistic development of the major Romance languages (French, Italian, and Spanish) from the common Latin origin. Comparative perspective, combining historical grammar and external history.",0
SPANISH C203,Comparative Studies in Romance Literatures and Cultures,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Spring 2015, Spring 2014, Fall 2012<br/>
Topics will vary. Comparative studies in literary, cultural, or historical issues that cut across the literatures of the Romance languages.",0
SPANISH 209,Seminar in Hispanic Linguistics,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2016, Spring 2015, Spring 2010<br/>
This course varies in topic and fulfills requisite coursework for the Ph.D. in Hispanic Linguistics. Topics may range from foundational coursework (e.g. Spanish Phonetics and Phonology, History of the Spanish Language, etc.) to specialized topics in Hispanic Linguistics (e.g. Microsociolinguistics, Contact Linguistics, etc.).",0
SPANISH 234A,Modern Spanish American Poetry,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2010, Fall 2005<br/>
A comprehensive survey of poetry in Latin America from 1880-1920, on the poetics of . Special attention given to the work of Ruben Dario and the heritage of Symbolism in Latin America.",0
SPANISH 242,Literary Theory and Criticism,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2016, Fall 2014, Fall 2013<br/>",0
SPANISH 280,Seminar in Spanish American Literature,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
SPANISH 285,Seminar in Spanish Literature,4 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>",0
SPANISH 298,Special Study for Graduate Students,1 - 8 Units, Graduate standing,"Offered through: Spanish and Portuguese<br/>
Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
Individual conferences on special programs of study or research in a restricted field not covered by available courses or seminars.",0
SPANISH 299,Special Advanced Study,8 - 12 Units, Restricted to students writing doctoral dissertations,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
SPANISH 302,Practicum in College Teaching of Spanish and Portuguese,3 - 6 Units,,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
SPANISH 375,Teaching Spanish in College,3 Units, Graduate student instructor status,"Offered through: Spanish and Portuguese<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Lectures on methodology, grading and testing, class preparation, textbook evaluation, course design. Includes language laboratory observations and supervised classroom practice. Required for all new graduate student instructors.",0
SPANISH 601,Individual Study for Master's Students,4 Units, Approval of graduate adviser,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study, subject to the approval of the graduate adviser, intended to provide an opportunity for students to prepare for the comprehensive examination for the M.A. degree. May be taken only in the semester in which the examination is attempted.",0
SPANISH 602,Individual Study for Doctoral Students,4 - 12 Units, Approval of graduate adviser,"Offered through: Spanish and Portuguese<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study, subject to the approval of the graduate adviser, intended to provide an opportunity for students to prepare for the qualifying examination required of candidates for the Ph.D. May be taken only in the semester in which the examination is attempted or in the immediately preceding one.",0
