code,title,units,prereqs,offered,corrupt
ENGIN 115,Engineering Thermodynamics,4 Units," Physics 7B, Math 54; Chemistry 1B recommended","Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
Fundamental laws of thermodynamics for simple substances; application to flow processes and to nonreacting mixtures; statistical thermodynamics of ideal gases and crystalline solids; chemical and materials thermodynamics; multiphase and multicomponent equilibria in reacting systems; electrochemistry. Sponsoring Departments: Materials Science and Engineering and Nuclear Engineering.",0
ENGIN 117,Methods of Engineering Analysis,3 Units," Mathematics 53, 54","Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Methods of theoretical engineering analysis; techniques for analyzing partial differential equations and the use of special functions related to engineering systems. Sponsoring Department: Mechanical Engineering.",0
ENGIN 120,Principles of Engineering Economics,3 Units, Completion of 60 units of an approved engineering curriculum,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Economic analysis for engineering decision making: Capital flows, effect of time and interest rate. Different methods of evaluation of alternatives. Minimum-cost life and replacement analysis. Depreciation and taxes. Uncertainty; preference under risk; decision analysis. Capital sources and their effects. Economic studies.",0
ENGIN 128,Advanced Engineering Design Graphics,3 Units, Engineering 26,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Advanced graphics tools for engineering design. Parametric solid modeling. Assembly modeling. Presentation using computer animation and multimedia techniques.",0
ENGIN 147,Supplementary Work in Upper Division Engineering,1 - 3 Units, Limited to students who must make up a fraction of a required upper division course,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
May be taken only with permission of the Dean of the College of Engineering. Students with partial credit in an upper division engineering course may complete the work under this heading.",0
ENGIN 157AC,"Engineering, The Environment, and Society",4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course engages students at the intersection of environmental justice, social justice, and engineering to explore how problems that are commonly defined in technical terms are at their roots deeply socially embedded. Through partnerships with community-based organizations, students are trained to recognize the socio-political nature of technical problems so that they may approach solutions in ways that prioritize social justice. Topics",0
ENGIN 177,Advanced Programming with MATLAB,3 Units, 7 or 77; Mathematics 53 and 54 (one of these may be taken concurrently),"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
The course builds an understanding, demonstrates engineering uses, and provides hand-on experience for object-oriented programming as well as exposes a practical knowledge of advanced features available in MATLAB. The course will begin with a brief review of basic MATLAB features and quickly move to class organization and functionality. The introduced concepts are reinforced by examining the advanced graphical features of MATLAB. The material",0
ENGIN 180,Preparing for the Fields and Jobs of the Future,3 Units,,"Terms offered: Spring 2018<br/>
The course is concerned with giving students the tools to prepare for the fields and jobs of the future.<br/>
<br/>
Across all university departments and majors, the numbers of students who do not work in the fields in which they’ve received their degrees is not only significant, but growing. For example, anywhere from 20-40% of STEM graduates do not work in the fields in which they received their degrees.<br/>
<br/>
This does not mean that students shouldn’t major",0
ENGIN 194,Undergraduate Research,3 Units," Consent of instructor and adviser, junior or senior standing","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Students who have completed a satisfactory number of advanced courses may pursue original research under the direction of one of the members of the staff. Final report and presentation required.",0
ENGIN 198,Directed Group Studies for Advanced Undergraduates,1 - 4 Units," Upper division standing, plus particular courses to be specified by instructor","Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Group study of selected topics.",0
ENGIN 201,Ocean Engineering Seminar,2 or 3 Units, Enrollment in Ocean Engineering Master of Engineering Program or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Lectures on new developments in ocean, arctic engineering. The optional third unit covers the analysis and design of arctic structures for ice structure interaction. The additional unit will require that students meet with the instructor one extra hour per week to work on an individual project. Topics covered: ice mechanics, determination of global and local forces, and other ice actions on structures. Term paper required. Sponsoring department:",0
ENGIN 231,Mathematical Methods in Engineering,3 Units," Math 1A-1B, 53 and 54 or equivalent","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course offers an integrated treatment of three topics essential to modern engineering: linear algebra, random processes, and optimization. These topics will be covered more rapidly than in separate undergraduate courses covering the same material, and will draw on engineering examples for motivation. The stress will be on proofs and computational aspects will also be highlighted. It is intended for engineering students whose research focus",0
ENGIN C233,Applications of Parallel Computers,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Models for parallel programming. Fundamental algorithms for linear algebra, sorting, FFT, etc. Survey of parallel machines and machine structures. Exiting parallel programming languages, vectorizing compilers, environments, libraries and toolboxes. Data partitioning techniques. Techniques for synchronization and load balancing. Detailed study and algorithm/program development of medium sized applications.",0
ENGIN 266B,Spectral Methods for Fluid Dynamics,4 Units," A graduate-level course in fluid dynamics or numerical methods for differential equations, or consent of instructor","Terms offered: Spring 2018, Fall 2015, Spring 2014<br/>
Application of spectral methods to current problems of fluid dynamics, including compressible and incompressible flow. Sponsoring department: Mechanical Engineering.",0
ENGIN 270A,Organizational Behavior for Engineers,1 Unit, Admission to MEng or MTM program,"Terms offered: Fall 2017, Fall 2016<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in organizational behavior, including negotiations, power and conflict.",0
ENGIN 270B,R&D Technology Management & Ethics,1 Unit, Admission to MEng or MTM program,"Terms offered: Fall 2017, Fall 2016<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in R&D technology management and ethics through faculty-led case analysis and discussion.",0
ENGIN 270C,Project Management & Teaming,1 Unit, Admission to MEng or MTM program,"Terms offered: Spring 2018, Fall 2016<br/>
Designed for professionally-oriented engineering graduate students, this course applies key topics in project management and team dynamics to students concurrent capstone projects.",0
ENGIN 270D,Entrepreneurship for Engineers,1 Unit, Admission to MEng or MTM program,"Terms offered: Spring 2018, Spring 2017<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in entrepreneurship and entrepreneurial finance.",0
ENGIN 270E,Technology Strategy & Industry Analysis,1 Unit, Admission to MEng or MTM program,"Terms offered: Spring 2017<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in technology strategy and industry analysis.",0
ENGIN 270F,Data Analytics,1 Unit, Admission to MEng or MTM program,"Terms offered: Spring 2017<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in data analytics.",0
ENGIN 270G,Marketing & Product Management,1 Unit, Admission to MEng or MTM program,"Terms offered: Spring 2018, Spring 2017<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in marketing and product management.",0
ENGIN 270H,Accounting & Finance for Engineers,1 Unit, Enrollment in MEng or MTM programs,"Terms offered: Fall 2017, Spring 2017<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in accounting and finance.",0
ENGIN 270I,Technology Strategy for Engineering Leaders,1 Unit, Enrollment in the MEng or MTM programs,"Terms offered: Spring 2018<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in technology strategy using the case discussion method.",0
ENGIN 270J,Industry Analysis for Engineering Leaders,1 Unit, Enrollment in the MEng or MTM programs,"Terms offered: Spring 2018<br/>
Designed for professionally-oriented engineering graduate students, this course explores key topics in industry analysis.",0
ENGIN 272,Engineering Leadership II,3 Units, Admission to MEng Program and 271,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Designed for professionally-oriented engineering graduate level students, this course explores key operational, leadership, and financial concepts relevant to technology-dependent enterprises. Topics include methods to go to market, direct and indirect sales, logistics, talent management, managing creativity, project management, leadership styles, CFO-style interpretation of financial statements, funding sources, budgeting, and valuation",0
ENGIN C282,Charged Particle Sources and Beam Technology,3 Units,,"Terms offered: Spring 2018, Fall 2015, Fall 2013, Fall 2011<br/>
Topics in this course will include the latest technology of various types of ion and electron sources, extraction and formation of charge particle beams, computer simulation of beam propagation, diagnostics of ion sources and beams, and the applications of beams in fusion, synchrotron light source, neutron generation, microelectronics, lithography, and medical therapy. This is a general accelerator technology and engineering course",0
ENGIN 295,Communications for Engineering Leaders,1 Unit, Admission to MEng program,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Engineering leadership principles integrated with concurrent technical capstone projects for Master of Engineering students. Students enroll in this supplementary course while they are enrolled in Engineering 296M, Capstone project, with their technical department capstone advisor. This project-based course will apply communication skills to the capstone project with a focus on presentations and writing in a professional context.",0
ENGIN 296MA,Master of Engineering Capstone Project,1 - 5 Units, Acceptance into the Master of Engineering program,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is the first of a sequence of two capstone project courses for candidates of the Masters of Engineering degree. Students engage in professionally oriented independent or group research or study under the supervision of a research advisor. The research and study synthesizes the technical, environmental, economic, and social issues involved in the design and operation of complex engineering devices, systems, and organization.",0
ENGIN 296MB,Master of Engineering Capstone Project,1 - 5 Units, 296MA,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is the second of a sequence of two capstone project courses for candidates of the Masters of Engineering degree. Students engage in professionally oriented independent or group research or study under the supervision of a research advisor. The research and study synthesizes the technical, environmental, economic, and social issues involved in the design and operation of complex engineering devices, systems, and organizations.",0
ENGIN 298B,Group Studies or Seminars,1 - 6 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Advanced group studies or seminars in subjects which are interdisciplinary in the various fields or engineering or other sciences associated with engineering problems. Topics which form the basis of seminars will be announced at the beginning of each semester.",0
