code,title,units,prereqs,offered,corrupt
LEGALST 132AC,Immigration and Citizenship,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Spring 2017<br/>
We often hear that America is a ""nation of immigrants."" This representation of the U.S. does not explain why some are presumed to belong and others are not. We will examine both historical and contemporary law of immigration and citizenship to see how law has shaped national identity and the identity of immigrant communities. In addition to scholarly texts, we will read and analyze excerpts of cases and the",0
LEGALST 138,The Supreme Court and Public Policy,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
This course examines a number of leading U.S. Supreme Court decisions in terms of what policy alternatives were available to the Court and which ones it chose. Prospective costs and benefits of these alternatives and who will pay the costs and who gets the benefits of them are considered. Among the areas considered are economic development, government regulation of business, national security, freedom",0
LEGALST 139,Comparative Perspectives on Norms and Legal Traditions,4 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
This course is an introduction to the comparative study of different legal cultures and traditions including common law, civil law, socialist law, and religious law. A section of the class will be dedicated to the comparison of the colonial and post-colonial legal process in Latin America and in Africa.",0
LEGALST 140,Property and Liberty,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will explore the relation between property law and limits of liberty in different cultures and at different times. The course will cover theories of property law, slavery, the clash between aboriginal and European ideas of property, gender roles and property rights, common property systems, zoning, regulatory takings, and property on the internet. Readings will include legal theorists, court cases, and historical case studies.",0
LEGALST 145,Law and Economics I,4 Units, Together Law and Econ I and II provide comprehensive introduction to economic analysis of law. Courses need not be taken in numerical order; nor is one a prerequisite to the other,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course will apply microeconomic theory analysis to legal rules and procedures. Emphasis will be given to the economic consequences of various sorts of liability rules, remedies for breach of contract and the allocation of property rights. The jurisprudential significance of the analysis will be discussed.",0
LEGALST 147,Law and Economics II,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Law and Economics I is not a prerequisite for Law and Economics II. Students may take either or both courses. Government uses many mechanisms to influence the provision of goods and services. Economists and lawyers have developed a critique of these mechanisms which has prompted substantial reforms in recent years, e.g., deregulation in transportation. The course examines this",0
LEGALST 151,"Law, Self, and Society",3 Units,,"Terms offered: Fall 2017, Summer 2017 Second 6 Week Session, Fall 2016<br/>
Contemporary moral and political philosophy has been increasingly interested in how conceptions of the self relate to various aspects of our social and political life. These issues have an important bearing on legal theory as well. Law is shaped by certain implicit assumptions about the nature of individuals and collectivities, while it also actively participates in forming the identities of persons and in structuring collective",0
LEGALST 152AC,Human Rights & Technology,4 Units,,"Terms offered: Spring 2017<br/>
Scientific advances promise great increases in social good, but whether those advancements herald a better or worse world, depends on how scientific knowledge is applied. Applying scientific knowledge in the service of humanity is challenging, and requires an informed, deliberate method. Through lectures, discussions, case studies, and field research, students will gain an understanding of the international human rights framework, historical and social context for",0
LEGALST 153,Law and Society in Asia,4 Units,,"Terms offered: Spring 2017, Spring 2016<br/>
This course offers a comparative perspective on law and legal institutions. Looking comparatively helps shed light on our own system and question what is “normal” or “natural.” From what it means to be a lawyer to notions of what is “just” or “fair,” courts and dispute resolution outside the U.S. can be both very different and, at times, surprisingly familiar. After an overview of concepts and classic approaches to the study of law and society, the course",0
LEGALST 154,"Human Rights, Research & Practice",4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course provides an overview of international human rights, including the field's historical and theoretical foundations; the jurisprudence of international human rights; empirical insights from disciplines such as sociology, psychology, history, and anthropology; and emerging trends in human rights practice.",0
LEGALST 157,International Relations and International Law,4 Units, Minimum sophomore standing,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
This course will evaluate and assess modern theories of international law. We will examine the work of legal scholars and look to political science and economics to see how these disciplines inform the study of international law. We will also examine a host of fundamental questions in international law, including, for example, why states enter into international agreements, why",0
LEGALST 158,Law and Development,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Focusing on developing countries, this course considers the relationship between legal institutions and rules--including informal and traditional ones--and development--defined by different actors by economic growth, education, health, or a wide spectrum of freedoms. It examines efforts by national leaders, international organizations, foreign aid agencies, and NGOs to ""reform"" law to promote development, along with the resistance and",0
LEGALST 159,Introduction to Law & Sexuality,4 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This course focuses on the legal regulation of sexuality, and the social and historical norms and frameworks that affect its intersection with sex, gender, race, disability, and class. We will critically examine how the law shapes sexuality and how sexuality shapes the law. Our subject matter is mostly constitutional, covering sexuality’s intersection with privacy, freedom of expression, gender identity and expression, equal protection, reproduction,",0
LEGALST 160,"Punishment, Culture, and Society",4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
This course surveys the development of Western penal practices, institutions, and ideas (what David Garland calls ""penality"") from the eighteenth-century period to the present. Our primary focus will be on penal practices and discourses in the United States in the early 21st century. In particular we will examine the extraordinary growth of US penal sanctions in the last quarter century",0
LEGALST 161,Law in Chinese Society,4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
The course examines concepts that form the basis of the Chinese legal system, traditional theories and institutions of pre-1911 society, and the expression and rejection of the traditional concepts in the laws of the Nationalist period and the People's Republic.",0
LEGALST 163,"Adolescence, Crime and Juvenile Justice",4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course examines the premises, doctrine, and operational behavior of juvenile courts, particularly in relation to the commission of seriously anti-social acts by mid-adolescents. Topics include the history of theories of delinquency; the jurisprudence of delinquency; the incidence and severity of delinquency; police response to juvenile offenders; the processes of juvenile courts and youth corrections; and reforms or alternatives to the juvenile",0
LEGALST 170,Crime and Criminal Justice,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
Introduction to the etiology of crime and criminal justice administration. What is crime? What are the main features and problems of the process by which suspected criminals are apprehended, tried, sentenced, punished? Past and current trends and policy issues will be discussed.",0
LEGALST 173,Making Empire: Law and the Colonization of America,4 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This is an intro to the origins, development, and expansion of European settlement on the North American mainland. We will concentrate on the impulses – commercial, ideological, and racial – that drove European colonizing; the migrations (voluntary and forced) that sustained it; and the political and legal “technologies” that supplied it with definition, explanation, and institutional capacity. We will pay attention to themes of sovereignty, civic identity",0
LEGALST 174,Comparative Constitutional Law: The Case of Israel,4 Units,,"Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>
This course will provide an introduction to constitutional law using Israel as a case study. Topics include: Constitutionalism and judicial review, state neutrality and self-determination, minority rights, state and religion, Human Rights Law, the concept of “defensive democracy"" and ban of non-democratic political parties, legal aspects of the fight on terror, freedom of expression, equality and anti-discrimination, social rights, and",0
LEGALST 176,Twentieth-Century American Legal and Constitutional History,4 Units, Junior or senior standing. It is recommended that students have completed at least one course in legal studies or political science that deals with American history or American government prior to taking 176,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2015 10 Week Session, Summer 2015 Second 6 Week Session<br/>
Development of American law and the constitutional system in the 20th century. Topics include Progressive Era Regulatory policy, criminal justice and relations, freedom of speech and press, New Deal legal innovations, modern tort liability, environmental regulation, judicial reform, and federalism.",0
LEGALST 177,Survey of American Legal and Constitutional History,4 Units,,"Terms offered: Spring 2018, Summer 2017 First 6 Week Session, Spring 2017<br/>
Overview of American legal and constitutional history from colonial times to the present. Topics include colonial legal institutions, early constitutional history, history of the common law, business regulation, race and the law, history of the legal profession, and the modern constitutional order.",0
LEGALST 181,Psychology and the Law,4 Units, Minimum sophomore standing,"Terms offered: Fall 2017, Fall 2013, Spring 2009<br/>
This course will examine the implications of cognitive, social, and clinical psychology for legal theory, policies, and practices. The course will analyze the psychological aspects of intent, responsibility, deterrence, retribution, and morality. We will examine applications of psychology to evidence law (e.g. witness testimony, psychiatric diagnosis, and prediction), procedure (e.g. trial conduct, jury selection), and topics in criminal tort",0
LEGALST 182,"Law, Politics and Society",4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
This course examines the theory and practice of legal institutions in performing several major functions of law: allocating authority, defining relationships, resolving conflict, adapting to social change, and fostering social solidarity. In doing so, it will assess the nature and limits of law as well as consider alternative perspectives on social control and social change.",0
LEGALST 184,Sociology of Law,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course explores major issues and debates in the sociology of law. Topics include theoretical perspectives on the relationship between law and society, theories of why people obey (and disobey) the law, the relationship between law and social norms, the ""law in action"" in litigation and dispute resolution, the roles of lawyers, judges, and juries in the legal system and in society, and the role of law in social change. The course",0
LEGALST 185AC,Prison,4 Units,,"Terms offered: Spring 2017, Spring 2014<br/>
Taking a broad interdisciplinary approach, this course embraces the longue duree of critical prison studies, questioning the shadows of normality that cloak mass incarceration both across the globe and, more particularly, in the contemporary United States. This course thus explores a series of visceral, unsettling juxtapositions: ""freedom"" and ""slavery""; ""citizenship"" and ""subjugation""; ""marginalization""",0
LEGALST 187,"Diversity, Law & Politics",4 Units, Minimum sophomore standing,"Terms offered: Spring 2016, Summer 2004 10 Week Session<br/>
Dimensions of diversity at the heart of this course are perceptions of commonality and attributions of difference defined by race and immigration. Emphasis is given to contemporary law and politics in the U.S., but with an eye toward how the law and politics of the here and now is rooted in history. ""Race"" is broadly defined by concepts of identity, immigration, citizenship, class, ethnicity, and gender. ""Politics""",0
LEGALST 190,Seminar on Topics in Law and Society,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study in law and society with specific topics to be announced.",0
LEGALST H195A,Honors Seminar,5 Units," Senior standing, acceptance into Honors Program in Legal Studies","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course provides Legal Studies honors students with the opportunity to learn about the conduct of legal studies research, how to write an honors thesis proposal, and prepare for writing an honors thesis in the spring.",0
LEGALST H195B,Honors Thesis,3 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Study of an advanced topic under the supervision of a faculty member leading to the completion of a senior honors thesis.",0
LEGALST H195C,Legal Studies Honors Research and Writing Seminar,2 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
The goal of the seminar is to provide students additional support as they conduct the research for and write their senior honors theses, and prepare presentations for the Spring Studies Undergraduate Research Conference. Students enroll in the two unit Legalst H195C seminar during the second semester of the Honors Program along with the three units of Legalst H195B.",0
LEGALST 198,Directed Group Study,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Small group instruction in topics not covered by regularly scheduled courses. Topics may vary from year to year.",0
LEGALST 199,Supervised Independent Study and Research,1 - 4 Units, Upper division standing. Consent of instructor and approval of Program Chairman,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Enrollment restrictions apply. Consult the Legal Studies department for more information.",0
