code,title,units,prereqs,offered,corrupt
CHICANO 130,Mexican and Chicano Art History,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Fall 2016<br/>
A survey of Mexican and Chicano art from Mesoamerican period to contemporary Chicano art. Special focus on the mural movements and the relationship between artistic production and the development of Chicano symbols and cultural production.",0
CHICANO 135A,Latino Narrative Film: to the 1980s,4 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course examines narrative films primarily of the 1970s and 1980s that deal with the Latino/Chicano experience and the influences that shaped the views reflected in those cinematic works. Films produced in the U.S. and in Latin America will be encompassed in the course, as well as experimental and independent productions.",0
CHICANO 135B,Latino Narrative Film Since 1990,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 First 6 Week Session<br/>
This course examines major narrative films produced since the 1980s that deal with the Latino/Chicano experience and the influences that shaped the views reflected in those cinematic works. Films produced in the U.S. and in Latin America will be encompassed by the course.",0
CHICANO 135C,Latino Documentary Film,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 First 6 Week Session<br/>
This course examines documentary films that are Latino-produced and/or Latino-based in content. The course will emphasize documentary film analysis and interpretation, taking into account the influences of both U.S. and Latin American cinema; alternative media, docudrama, pod-casts, and the like will also be discussed.",0
CHICANO 141,Chicana Feminist Writers and Discourse,4 Units, 40,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A critical and theoretical analysis of contemporary Chicana Writers and Chicana Feminist Discourse.",0
CHICANO 142,Major Chicano Writers,4 Units, 40,"Terms offered: Summer 2018 First 6 Week Session, Fall 2012, Spring 2011<br/>
Critical analysis of the works of major Chicano Playwrights, Poets and Fiction Writers.",0
CHICANO 150B,History of the Southwest: Mexican-United States War to Present,4 Units, 50 and/or 150A recommended,"Terms offered: Summer 2018 First 6 Week Session, Spring 2017, Spring 2016<br/>
The relationship between people of Mexican descent and American society from 1880 to the present.",0
CHICANO 152,The History of Latina/o Studies,4 Units,,"Terms offered: Spring 2016<br/>
Latinas/os have long been the object of intellectual thought: they have been written about, they have been studied and quantified, and quite often not in positive terms. In this course, we will turn Latinas/os from objects of discourse to subjects of discourse, as active participants in intellectual thought. Our goal will be to explore how Latinas/os have reflected critically upon and written about their position as Latinas/os within the United States. In doing so",0
CHICANO 159,Mexican Immigration,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
This course provides an overview of Mexican immigration to the United States. The relationship between immigration and Chicano community formation will be examined. Issues addressed include settlement patterns, socialization, educational aspiration, identity transformation, and historical changes.",0
CHICANO 161,Central American Peoples and Cultures,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Spring 2016<br/>
A comparative survey of the peoples and cultures of the countries of the Central American Isthmus from a historical and contemporary perspective.",0
CHICANO 163,Caribbean Migration to Western Europe and the United States,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The main goal of this course is to offer a broad and comprehensive understanding of the Caribbean migration experience to the United States. We will cover crucial issues such as the migration origins, modes of incorporation, racism, cultural/identity strategies, and the political-economic relationship between the country of origin and the metropolitan host society. To understand the specificity of Caribbean migrants to the USA, it is fundamental",0
CHICANO 165,"Cuba, the United States and Cuban Americans",4 Units,,"Terms offered: Fall 2016, Spring 2016, Spring 2014<br/>
This course examines the contested formation of Cuban identity, where the questions of race and the relationship to the United States have constituted fundamental issues in the debate over the meaning of Cubanidad. The course will address the ways in which Cuba dealt with the issue of race and national identity after the revolution of 1959, as well as, for the Cuban emigre community in the United States. Issues of gender, class, and cultural",0
CHICANO 172,Chicanos and the Educational System,4 Units, 70 recommended,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Summer 2017 First 6 Week Session<br/>
An examination of the historical and contemporary relationship between the educational system and the Mexican community in the United States; the history of schooling practices within the Mexican population as a backdrop to an examination of the current educational conditions of the Chicano students; the different historical trends in the education of Chicanos including alternative schools, bilingual",0
CHICANO 174,"Chicanos, Law, and Criminal Justice",4 Units, Chicano 70 recommended,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Summer 2017 First 6 Week Session<br/>
An examination of the development and function of law, the organization and administration of criminal justice, and their effects in the Chicano community; response to these institutions by Chicanos.",0
CHICANO 176,Chicanos and Health Care,3 Units, 70 recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Relationship of the health care delivery system in the U.S. to the Chicano community. To include an examination and understanding of the concept of mental health as defined by Chicanos. Analysis of program alternatives and the Chicano response to health care problems and issues.",0
CHICANO 180,Topics in Chicano Studies,1 - 4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Spring 2017<br/>
Topics in Latino/a-related art, history and contemporary issues, such as neighborhood development (e.g., Fruitvale neighborhood of Oakland, Mission district of San Francisco), mural arts movements, Spanish-language media, labor history, unionization efforts, immigration, demographic shifts, regional economic and/or social history, and transnational communities. Course topics will vary with the expertise of the particular",0
CHICANO 180AC,Topics in Chicano Studies,3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will introduce students to specific Chicana/Latina, Native, Asian, & African American art history and cultural practices developed as an essential aesthetic of art made by Artists of Color in the Bay Area. Focus is placed on the politics, ideas, and methods for working in community that are still viable and integral to current art practice with a commitment to social justice. The course will offer hands-on experience in community",0
CHICANO 194A,Casa Mora Theme Program Seminar,2 Units,,"Terms offered: Fall 2017<br/>
The purpose of the Casa Magdalena Mora Seminar is to assist Casistas (i.e. Casa Mora residents) with their transition to student and academic life at UC Berkeley, and more importantly engage them in a critical and analytical dialogue and research for issues affecting Chican@ and Latin@ communities. This course is open to everyone.",0
CHICANO 195,Senior Thesis,4 Units, Consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Writing of a thesis under the direction of the member(s) of the faculty.",0
CHICANO H195A,Senior Honors Thesis for Chicano Studies Majors,3 Units," Senior standing. Approval of Faculty Advisor, 3.5 GPA on all University work, and a 3.5 GPA in courses in the major","Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Course for senior Chicano Studies majors designed to support and guide the writing of a senior honors thesis. For senior Chicano Studies majors who have been approved for the honors program.",0
CHICANO H195B,Senior Honors Thesis for Chicano Studies Majors,3 Units," Senior standing. Approval of Faculty Advisor, 3.5 GPA on all University work, and a 3.5 GPA in courses in the major","Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Course for senior Chicano Studies majors designed to support and guide the writing of a senior honors thesis. For senior Chicano Studies majors who have been approved for the honors program.",0
CHICANO 197,Field Work in Chicano Studies,1 - 3 Units, Upper division standing; consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Supervised independent field experience in the community relevant to specific aspects of Chicano Studies. Regular meetings with faculty sponsor and written reports required.",0
CHICANO 198,Directed Group Study,1 - 3 Units, Upper division standing; consent of instructor,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Directed group study in Chicano Studies for advanced students. Regular meetings with faculty sponsor and written reports required.",0
CHICANO 199,Supervised Independent Study and Research,1 - 4 Units, Upper division standing; consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Independent work for advanced students in Chicano Studies. Regular individual meetings with faculty sponsor and written reports required.",0
