code,title,units,prereqs,offered,corrupt
MUSIC 53B,Harmony II,3 Units, Advanced placement in Harmony Placement Exam or successful completion of Music 53A,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Introduction to chromatic harmony and analytical studies. Emphasis on written exercises.",0
MUSIC 70,History of Music I,4 Units, Must have taken and passed the Musicianship Placement Exam; be fluent in reading music notation; or have consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to the study of music history; required for music majors. This writing-intensive course offers an in-depth study of musical genres and styles in relation to conditions of production and reception. Through listening, reading musical scores, and studying historical documents, students will draw connections between specific features of music and the ways in which listening, performance, and the function of music have changed over tim",0
MUSIC 80,Studies of Musics of the World,4 Units, Music majors and intended music majors only,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Studies of selected traditional and popular musical practices from an ethnomusicological perspective. Taking into account local, regional, and transnational connections among the selected practices, this will include approaches to music making and listening, relevant music theory, issues of identity and power, connections to ritual, dance, and theater, and social, economic, and aesthetic values. Topic and geocultural area will vary.",0
MUSIC 97,Field Studies,1 - 3 Units, Music major,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Department organized and supervised field programs involving experiences in tutoring and related activities. Students taking the course for the first time will be provided with training suitable to the subject matter being tutored.",0
MUSIC 98,Directed Group Study for Freshmen and Sophomores,1 - 4 Units, Lower division standing and consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Group study in a field that may not coincide with that of any regular course. See the Introduction to Courses and Curricula section of the General Catalog for enrollment restrictions.",0
MUSIC 98BC,Berkeley Connect,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Berkeley Connect is a mentoring program, offered through various academic departments, that helps students build intellectual community. Over the course of a semester, enrolled students participate in regular small-group discussions facilitated by a graduate student mentor (following a faculty-directed curriculum), meet with their graduate student mentor for one-on-one academic advising, attend lectures and panel discussions featuring department",0
MUSIC 99,Independent Study for Freshmen and Sophomores,1 - 4 Units, Lower division standing and consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Directed individual study in a field that may not coincide with that of any regular course. See the Introduction to Courses and Curricula section of the General Catalog for enrollment restrictions.",0
MUSIC 107,Independent Projects in Computer Music,4 Units, Completion of Music 158A with letter grade of A or A+ and consent of instructor,"Terms offered: Fall 2016, Fall 2015<br/>
Students will develop, in consultation with the instructor, a semester length project that focuses on creating a piece of music, and/or researching and building new software tools for music.",0
MUSIC 108,Music Perception and Cognition,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A review of the sensory, perceptual, and cognitive foundations of listening, performing, and composing. Topics include relations among various acoustical and perceptual characterizations of sound; perceptions of pitch, time, temporal relations, timbre, stability conditions, and auditory space; auditory scene analysis and perceptual grouping mechanisms; perceptual principles for melodic, rhythmic, and harmonic organization; orchestration as spectral",0
MUSIC 108M,Music Perception and Cognition,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A review of the sensory, perceptual, and cognitive foundations of listening, performing, and composing. Topics include relations among various acoustical and perceptual characterizations of sound; perceptions of pitch, time, temporal relations, timbre, stability conditions, and auditory space; auditory scene analysis and perceptual grouping mechanisms; perceptual principles for melodic, rhythmic, and harmonic organization; orchestration as spectral",0
MUSIC 109,Music Cognition: The Mind Behind the Musical Ear,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The goal of this class is to interrogate and make explicit the powerful musical intuitions that are at work as you make sense of the music all around you. What is the nature of the knowledge that is guiding these intuitions? How does this knowledge develop in ordinary and extraordinary ways? To approach these questions, small composition-like projects aided by a specially designed computer music environment will function as a workplace. You will",0
MUSIC 109M,Music Cognition: The Mind Behind the Musical Ear,3 Units, Music majors only,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The goal of this class is to interrogate and make explicit the powerful musical intuitions that are at work as you make sense of the music all around you. What is the nature of the knowledge that is guiding these intuitions? How does this knowledge develop in ordinary and extraordinary ways? To approach these questions, small composition-like projects aided by a specially designed computer music environment will function as a workplace.",0
MUSIC 116A,Jazz Theory and Performance 1,3 Units, Audition,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A systematic study of jazz theory including scales, chords, keyboard voicings, solo transcription, and tune study approached through playing, singing, listening, writing, improvization, analysis, and small ensemble playing.",0
MUSIC 116AM,Jazz Theory and Performance 1,3 Units, Audition,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A systematic study of jazz theory including scales, chords, keyboard voicings, solo transcription, and tune study approached through playing, singing, listening, writing, improvization, analysis, and small ensemble playing.",0
MUSIC 116B,Jazz Theory and Performance 2,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Advanced concepts in theory and performance in the jazz vernacular tradition, including melodic minor and diminished chords and scales, reharmonization, <i got="""" rhythm=""""> changes, Coltrane changes, use of pentatonics and 4ths, playing outside, solo analysis, piano voicings, and an introduction to jazz arranging and composition. Activities will include short writing and playing exercises, transcription and analysis, historical and analytical</i>",0
MUSIC 116BM,Jazz Theory and Performance 2,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Advanced concepts in theory and performance in the jazz vernacular tradition, including melodic minor and diminished chords and scales, reharmonization, <i got="""" rhythm=""""> changes, Coltrane changes, use of pentatonics and 4ths, playing outside, solo analysis, piano voicings, and an introduction to jazz arranging and composition. Activities will include short writing and playing exercises, transcription and analysis, historical and analytical</i>",0
MUSIC 128,Topics in the History of European and American Music,3 Units, 27 or consent of instructor,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Fall 2017<br/>
For non-majors. A comparative study of different genres and composers in western music. Topic will vary each semester.",0
MUSIC 128A,Opera,3 Units, 27 or consent of instructor,"Terms offered: Fall 2016, Fall 2015, Fall 2013<br/>
A study of musical and dramatic aspects of opera. Lectures on selected operas will be supplemented by assigned recordings and films or videotapes of notable performances.",0
MUSIC 128AM,Opera,4 Units," 61B, and 75 or 76. Restricted to music majors","Terms offered: Fall 2016, Fall 2015, Fall 2013<br/>
A study of musical and dramatic aspects of opera. Lectures on selected operas will be supplemented by assigned recordings and films or videotapes of notable performances. Analytical studies and a term paper required.",0
MUSIC 128B,Beethoven,3 Units, 27 or consent of instructor,"Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
This course is an introduction to Beethoven's music and its historical contexts. While closely analyzing individual works, this course also examines how Beethoven and his music have been represented and interpreted until our own day, exploring the values--musical and cultural--that have ensured Beethoven's towering position in Western music.",0
MUSIC 128BM,Beethoven,3 Units, Restricted to music majors,"Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
This course is an introduction to Beethoven's music and its historical contexts. While closely analyzing individual works, this course also examines how Beethoven and his music have been represented and interpreted until our own day, exploring the values--musical and cultural--that have ensured Beethoven's towering position in Western music.",0
MUSIC 128R,History of Jazz in America,3 Units, 27 or equivalent or consent of instructor,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2015 Second 6 Week Session<br/>
A survey of jazz music from the 1920's through the 1980's covering the major stylistic periods, including the New Orleans and Chicago styles of the 1920's, big band jazz, bebop, hardbop, free jazz, fusion, and neo-classicism. Major innovators to be studies in depth include Louis Armstrong, Duke Ellington, Lester Young, Billie Holiday, Charlie Parker, Thelonious Monk, Miles",0
MUSIC 128RM,History of Jazz in America,3 Units, 27 or equivalent or consent of instructor,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2015 Second 6 Week Session<br/>
A survey of jazz music from the 1920's through the 1980's covering the major stylistic periods, including the New Orleans and Chicago styles of the 1920's, big band jazz, bebop, hardbop, free jazz, fusion, and neo-classicism. Major innovators to be studies in depth include Louis Armstrong, Duke Ellington, Lester Young, Billie Holiday, Charlie Parker, Thelonious Monk, Miles",0
MUSIC 128T,The American Musical,3 Units,,"Terms offered: Fall 2017, Summer 2017 First 6 Week Session, Summer 2016 Second 6 Week Session<br/>
A study of the American musical in the 20th century, beginning with its roots in operetta, vaudeville, and Gilbert and Sullivan, and focusing on its connections to politics, technology, film, opera, and a variety of musical styles, including Tin Pan Alley, jazz, and rock. We will consider a selection of shows through a series of theme units, including American mythologies (and counter-mythologies)",0
MUSIC 128TM,The American Musical,3 Units,,"Terms offered: Fall 2017, Summer 2017 First 6 Week Session, Summer 2016 Second 6 Week Session<br/>
A study of the American musical in the 20th century, beginning with its roots in operetta, vaudeville, and Gilbert and Sullivan, and focusing on its connections to politics, technology, film, opera, and a variety of musical styles, including Tin Pan Alley, jazz, and rock. We will consider a selection of shows through a series of theme units, including American mythologies (and countermythologies),",0
MUSIC 128V,Songs and Song-writing,4 Units,,"Terms offered: Spring 2017<br/>
Songs can mark occasions, convey emotions, and create communities. We’ll explore the ways songs produce the different effects and impact that they do. We’ll analyze the qualities and moods created by melody and rhythm, the singing voice, phrasing and form. The aim is to develop a critical understanding and vocabulary about song—an awareness that will be applicable to the papers you write and the music you create. By the end of the term students will have written and",0
MUSIC 128VM,Songs and Song-writing,4 Units,,"Terms offered: Spring 2017<br/>
Songs can mark occasions, convey emotions, and create communities. We’ll explore the ways songs produce the different effects and impact that they do. We’ll analyze the qualities and moods created by melody and rhythm, the singing voice, phrasing and form. The aim is to develop a critical understanding and vocabulary about song—an awareness that will be applicable to the papers you write and the music you create. By the end of the term students will have written and",0
MUSIC 128Z,The Shape of Jazz to Come: Innovations in Jazz from 1959-1969,3 Units," Jazz history recommended, though not required","Terms offered: Spring 2016<br/>
The decade from 1959-1969 was tremendously exciting in the evolution of Jazz. The experimentation with freedom principles and hybrid forms, the influences of African and Indian musical traditions, the larger socio-cultural revolution, and the rise of the Black Nationalist Movement all contributed to the making of a very potent and creative body of work which continues to influence many contemporary music and art scenes throughout the world today. Through lecture,",0
MUSIC 128ZM,The Shape of Jazz to Come: Innovations in Jazz from 1959-1969,3 Units," Restricted to Music majors. Jazz history recommended, though not required","Terms offered: Spring 2016<br/>
The decade from 1959-1969 was tremendously exciting in the evolution of Jazz. The experimentation with freedom principles and hybrid forms, the influences of African and Indian musical traditions, the larger socio-cultural revolution, and the rise of the Black Nationalist Movement all contributed to the making of a very potent and creative body of work which continues to influence many contemporary music and art scenes throughout the world today. Through lecture,",0
MUSIC 131A,Music of India,4 Units,,"Terms offered: Fall 2016, Summer 2012 10 Week Session, Summer 2012 First 6 Week Session<br/>
Includes the classical music traditions of both North and South India (Hindustani and Karnatak musics). Emphasis on class listening.",0
MUSIC 137AC,Music of the Civil Rights Era,4 Units,,"Terms offered: Fall 2016, Spring 2013, Fall 2010<br/>
Historical and political analysis of a variety of genres related to the New Social Movements of the mid-20th century. Includes African American, European American, Asian American, Latino, and Native American styles.",0
MUSIC C138,Art and Activism,4 Units,,"Terms offered: Spring 2018, Fall 2016, Spring 2015<br/>
This course explores the intersections between aesthetic practice and social change. Students will investigate—in both theory and practice—the capacity of art making to cultivate transformation of themselves, their relationships, their practices, their institutions, and the larger economic and socio-political structures in which they function, locally and globally. Focusing on historical and contemporary artists and political issues, we ask:",0
MUSIC 139,Topics in Musics of the World,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Spring 2018<br/>
Surveys the music of different world cultures. The particular culture to be studied will vary.",0
MUSIC 140,Javanese Gamelan,2 Units,,"Terms offered: Spring 2018, Fall 2017, Summer 2017 First 6 Week Session<br/>
A performing course for the study and practice of Indonesian music and instruments.",0
MUSIC N140,Javanese Gamelan,2 Units,,"Terms offered: Summer 2018 First 6 Week Session<br/>
A performing course for the study and practice of Indonesian music and instruments.",0
MUSIC 141,University Symphony Orchestra,2 Units, Audition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
May be taken for credit or audited.",0
MUSIC 142,University Wind Ensemble,2 Units, Audition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A performing course for the study and practice of traditional and contemporary wind band repertoire.",0
MUSIC N142,University Wind Ensemble,2 Units, Audition,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
A performing course for the study and practice of traditional and contemporary wind band repertoire.",0
MUSIC 143,Gospel Chorus,2 Units,,"Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
A course that will focus on the performance of choral music of the African American gospel music tradition with a particular emphasis on contemporary performance techniques. The Gospel Chorus, as is the case with other formal University music performance ensembles, will prepare music to be presented to the public in at least two concerts each semester. Students will be selected for the chorus on the basis of individual audit",0
MUSIC 144,University Chorus,2 Units, Audition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The University Chorus performs music primarily from the 17th to the 20th centuries including works for chorus and orchestra.",0
MUSIC 145,University Chamber Chorus,2 Units, Audition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A smaller mixed chorus that aims at a professional standard of ensemble singing and explores the lesser-known choral repertory.",0
MUSIC 146B,Balinese Gamelan,2 Units, by audition,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
Learn to perform music suited to Balinese gamelan Semar Pagulingan, Pelegongan, Baleganjur, or Gender Wayang (emphasis may change from one semester to the next). Classes will consist of instruction on playing technique and memorization of pieces taught by ear, in the traditional Balinese manner. The course will culminate with a public performance.",0
MUSIC 148,African Music Ensemble,2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Performance of West African music with particular emphasis on the music of Ghana. Practical instruction in traditional instrumental and vocal techniques.",0
MUSIC N148,African Music Ensemble,2 Units, An audition may be required,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Performance of West African music with particular emphasis on the music of Ghana. Practical instruction in traditional instrumental and vocal techniques.",0
MUSIC 149,University Baroque Ensemble,2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Performance of Renaissance and Baroque music for voices and instruments.",0
MUSIC 150A,Instrumental Performance,3 Units, Music majors only,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
By audition, for experienced performers of orchestral instruments. A directed program of study including participation in the University Symphony or other department-sponsored ensembles, in workshops, and in special projects. Will include instruction and/or coaching, individually or in groups. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public",0
MUSIC 150B,Vocal Performance,3 Units, Music majors only,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
By audition for experienced vocalists. A comprehensive program of vocal studies including participation in University Choruses, vocal technique training, and ensemble work with other instrumentalists or vocalists. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public performance.",0
MUSIC 150C,Keyboard Performance,2 Units," Music majors only. By audition, for experienced performers of keyboard or related instruments","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
The program will focus on the study of solo repertoire. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public performance.",0
MUSIC 150D,Various Musical Practices Performance,3 Units, Music major only,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
By audition. Intermediate or advanced instruction in musical practices not encompassed in 150A-150B-150C, within the context of a directed academic program of studies. Students must have experience on the instrument or have studied it in the 130 series. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public performance.",0
MUSIC 150E,Jazz Performance,1 - 3 Units, Open to music majors by audition only,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Intermediate or advanced instruction in the performance of jazz and improvisation. A directed program of study including participation in department-sponsored or UC Jazz ensembles, workshops, and special projects where applicable. Will include instruction and/or coaching, individually or in groups. Each student's studies will lead to some kind of public performance. The student's program will be worked out in consultation with the faculty in",0
MUSIC 150G,Guitar Performance,2 Units," Music majors only. By audition, for experienced guitar performers","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
The program will include ensemble work in addition to the study of solo repertoire. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public performance.",0
MUSIC 150H,Early Music Performance,1 - 3 Units," Music majors only. By audition, for performers on early music instruments","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
The program will include ensemble work in addition to the study of solo repertoire. The student's program will be worked out in consultation with the faculty in charge of the course. Each student's studies will lead to some kind of public performance.",0
MUSIC 152A,Advanced Musicianship I,3 Units, Advanced placement in Music Placement Examination or successful completion of Music 52B,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Sight singing, ear training, keyboard harmony, and score reading involving increasing chromaticism.",0
MUSIC 152B,Advanced Musicianship II,3 Units, Successful completion of Music 152A,"Terms offered: Spring 2017<br/>
Continuation of the skills acquired in prerequisite courses, with an emphasis on score reading skills (including use of the voice) and the realization of Baroque figured bass lines, harmonization, transcription, rhythm,study of several 20th-century and contemporary practices, and further work on ensemble singing.",0
MUSIC 153A,Advanced Tonal Harmony,3 Units, Advanced placement in Harmony Placement Examination or successful completion of Music 53B,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced chromatic harmony, advanced modulation, altered chords, linear chromatic harmony, and analytical studies. Emphasis on written exercises.",0
MUSIC 153B,Twentieth-Century Harmony,3 Units, Advanced placement in Harmony Placement Examination or successful completion of Music 153A,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Materials and techniques of 20th-century music. Analytical studies. Emphasis on written exercises.",0
MUSIC 154A,Counterpoint,3 Units, 50 and 60,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A study of species counterpoint. Regular exercises in two and three voices required. Group discussion and analysis.",0
MUSIC 154B,Counterpoint,3 Units, 50 and 60,"Terms offered: Spring 2018, Spring 2017, Spring 2010<br/>
A study of 18th-century counterpoint. Regular exercises required. Analysis of chorale preludes, two- and three-part inventions, canons, and fugue expositions.",0
MUSIC 155,Music Composition,3 Units, 50 and 60,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A study of formal problems using contemporary composition techniques.",0
MUSIC 156,Studies in Musical Analysis,3 Units, 50 and 60,"Terms offered: Spring 2018, Fall 2015, Spring 2014<br/>
The study of various analytical techniques and their application to important works of music.",0
MUSIC 157A,Orchestration,3 Units, 50 and 60. 61; 151 recommended,"Terms offered: Fall 2016, Fall 2014, Fall 2012<br/>
A study of instrumentation--the construction capabilities and idiomatic qualities of all of the individual instruments which comprise the contemporary symphony orchestra followed by a study of the 18th-, 19th-, and 20th-century orchestrational technique. Analysis of scores and assignments in scoring of selected instrumental combinations.",0
MUSIC 157B,Orchestration,3 Units, 50 and 60,"Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
A study of instrumentation--the construction capabilities and idiomatic qualities of all of the individual instruments which comprise the contemporary symphony orchestra followed by a study of the 18th-, 19th-, and 20th-century orchestrational technique. Analysis of scores and assignments in scoring of selected instrumental combinations.",0
MUSIC 158A,Sound and Music Computing with CNMAT Technologies,4 Units," Consent of the instructor, or a single music course drawn from the following list: Music 20A/B, Music 25A, Music 29, or any single advanced musicianship or harmony course","Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Fall 2017<br/>
Explores the intersection of music and computers using a combination of scientific, technological, and artistic methodologies. Musical concerns within a computational frame are addressed through the acquisition of basic programming skills for the creation and control of digital sound. Will learn core concepts and techniques of computerbased music composition using the Cycling74/MaxMSP programming environment",0
MUSIC 158B,Situated Instrument Design for Musical Expression,4 Units, Music 158A or consent of the instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The practice and theory of contextual instrument design for use in musical expression is explored. Students create new instruments and performance environments using a variety of physical interaction paradigms, programming practices, and musical processes emerging from the UC Berkeley Center for New Music and Audio Technologies (CNMAT). Building on the methodologies established in Music 158A, the course develops aesthetic, analytic and technical",0
MUSIC 159,Computer Programming for Music Applications,4 Units, Music 158 or permission of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Software engineering for musical applications covering programming concepts for live-performance real-time systems as well as cloud-based music information retrieval applications. Topics include the software representation of sound and music, real-time scheduling, analysis of gestures from systems of sensors, common design patterns, analysis and controlled synthesis, and machine learning applications for music understanding and creation.",0
MUSIC 161A,Instrumental Conducting,3 Units, Music 51 and 61; 152 and 156 recommended,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A study of the basic elements of conducting: physical gesture, score reading, and score analysis. Development of skills with emphasis on conducting and rehearsal techniques applicable to orchestral literature in various languages and musical styles. Preparation of selected works for rehearsal and performance in class. Should be taken in a two-semester sequence.",0
MUSIC 161B,Instrumental Conducting,3 Units, 51 and 61; 152 and 156 recommended,"Terms offered: Spring 2018, Spring 2016, Spring 2013<br/>
A study of the basic elements of conducting: physical gesture, score reading, and score analysis. Development of skills with emphasis on conducting and rehearsal techniques applicable to orchestral literature in various languages and musical styles. Preparation of selected works for rehearsal and performance in class. Should be taken in a two-semester sequence.",0
MUSIC 164,Current Trends in Jazz and Improvisation-Based Musics--A Performance Workshop,3 Units," 43, 116A, and 116B, or equivalent, and audition","Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
This is an intermediate-advanced level performance workshop in jazz-based improvisational music. Class participants will perform pieces from innovative jazz artists of the 60s and 70s up through and including music by contemporary composer/performer/improvisers who have come out of the jazz tradition. Course will also cover related theory and musicianship skills that enable the performer to improvise in this idiom.",0
MUSIC 165,Berkeley Nu Jazz Collective,2 Units," Music 116A, 116B, or 164 suggested, though admission is by invitation or audition","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This advanced small ensemble of improvisers (The Berkeley Nu Jazz Collective) will explore a range of repertoire including music by innovative jazz composers of the 1960s and 70s, as well as contemporary works and original student compositions and arrangements. Students will be expected to practice, compose, and arrange music for the bi-weekly rehearsals outside of class time, and will be given individual guidance on composing and arranging",0
MUSIC 170,"Topics in History, Culture, and Analysis",3 Units, Successful completion of Music 53B and 70 or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A seminar for upper division music majors. Topics will change each semester but will always represent a fairly narrow focus on a single issue in the history, interpretation, or social meaning of music. The course provides students with an opportunity to go deeply into one subject, to discuss their ideas in a seminar setting, and to carry out a substantial independent research project.",0
