code,title,units,prereqs,offered,corrupt
ITALIAN 130A,Dante's Inferno (in English),4 Units,,"Terms offered: Fall 2017, Fall 2014, Fall 2007<br/>
An introduction to Dante's Inferno in the context of his other works. Taught in English.",0
ITALIAN 150AC,"After Work: Italian Theories, US Texts",3 Units,,"Terms offered: Spring 2018<br/>
This course will ask students to think critically about work and labor in various U.S. contexts, while introducing them to key concepts in late twentieth-century Italian social theory.<br/>
Topics may vary from semester to semester, but the course will always take substantial account of the experiences and histories of representations of different ethnic groups.<br/>",0
ITALIAN 160,"Studies in the History, Society, and Politics of the Italian Peninsula (in Italian)",4 Units, Italian 101 or consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
The course will study Italian culture from the perspective of social and historical forces, as articulated by a broad variety of cultural, ideological, and institutional discourses.",0
ITALIAN 160S,"Studies in the History, Society, and Politics of the Italian Peninsula (in English)",4 Units,,"Terms offered: Spring 2018<br/>
The course will study Italian culture from the perspective of social and historical forces, as articulated by a broad variety of cultural, ideological, and institutional discourses.",0
ITALIAN 170,"The Italian Cinema: History, Genres, Authors",4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An analysis of Italian cinema as seen in the development of specific film genres such as neorealism, comedy, self-reflexive cinema. Occasionally the course will concentrate on a specific director and study his individuality through style, theme, and personal development. This course fulfills film major requirement in one of history, genre, auteur.",0
ITALIAN H195,Special Studies for Honors Candidates,3 Units," 3.3 overall GPA, 3.5 GPA in the major and must have completed at least 18 upper division units in the major","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Limited to senior honors candidates. Directed study relating to the writing of an honors thesis.",0
ITALIAN 197,Field Studies,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Supervised field programs involving experiences in schools and school-related activities. Weekly participation commitment, regular individual meetings with faculty supervisor and written reports required.",0
ITALIAN 198,Directed Group Study,1 - 4 Units, Students must have completed 60 units and have a minimum GPA of 2.0,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Supervised group study of selected topics not covered by regularly scheduled courses.",0
ITALIAN 199,Supervised Independent Study and Research for Advanced Undergraduates,1 - 4 Units, Restricted to senior students with overall GPA of 3.0 or better,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Enrollment restrictions apply; see the Introduction to the Course and Curricula section of this catalog.",0
ITALIAN C201,Linguistic History of the Romance Language,4 Units," Knowledge of at least two of the major Romance languages (French, Italian, and Spanish)","Terms offered: Spring 2018, Fall 2015, Fall 2014, Fall 2011, Fall 2009<br/>
Linguistic development of the major Romance languages (French, Italian, and Spanish) from the common Latin origin. Comparative perspective, combining historical grammar and external history.",0
ITALIAN C203,Comparative Studies in Romance Literatures and Cultures,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014, Fall 2012<br/>
Topics will vary. Comparative studies in literary, cultural, or historical issues that cut across the literatures of the Romance languages.",0
ITALIAN 204,Contemporary Trends in Critical Theory,2 or 4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2013<br/>
This course is designed to provide the student with a general view of the major developments in contemporary criticism and an opportunity to apply critical methods to literary texts. One oral report and a final paper.",0
ITALIAN 205,Proseminar I: Italian Literary Studies,2 or 4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
This course introduces the study of Italian literature in its historical scope, while presenting the range of research interests represented on the Italian Studies faculty. Required of all Master of Arts candidates.",0
ITALIAN 215,Seminar in Renaissance Literature and Culture,2 or 4 Units,,"Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>
Investigation of major topics, genres, and authors in Italian literature and culture of the 15th and 16th centuries.",0
ITALIAN 235,Seminar in 20th Century Literature and Culture,2 or 4 Units,,"Terms offered: Fall 2016, Spring 2016, Spring 2015<br/>
Investigation of major topics, genres, and authors in Italian literature and culture of the 20th century.",0
ITALIAN 244,Special Topics in Genre and Mode,2 or 4 Units,,"Terms offered: Fall 2016, Fall 2011, Spring 2010<br/>
Investigation of significant genres and modes of writing as they recur in the course of Italian cultural history.",0
ITALIAN 248,Special Topics in Interdisciplinary Italian Studies,2 or 4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Investigation of topics in Italian cultural history from a multidisciplinary perspective.",0
ITALIAN 260,Directed Readings in Italian Literature and Culture,2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Directed readings undertaken under the direction of a faculty member of the department of Italian Studies in conjunction with an audit of a 100-series seminar.",0
ITALIAN 270,Seminar Research Course,1 Unit, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Directed research leading to the writing of a term paper under the direction of an Italian Studies department faculty member. Requires concurrent enrollment in a 100-series seminar.",0
ITALIAN 282,Prospectus Tutorial,4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Directed reading course leading to the production of a formal dissertation prospectus with detailed bibliography. Course is required for all Doctor of Philosophy candidates.",0
ITALIAN 290A,Graduate Colloquium in Italian Studies,2 Units, Graduate standing in Italian studies,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Reports on current scholarly work by faculty and graduate students.",0
ITALIAN 290B,Graduate Colloquium in Italian Studies,2 Units, Graduate standing in Italian studies,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Reports on current scholarly work by faculty and graduate students.",0
ITALIAN 298,Special Study,1 - 4 Units, Consent of the instructor,"Terms offered: Spring 2018, Fall 2017, Summer 2017 10 Week Session<br/>
Designed to allow students to do research in areas not covered by other courses. Requires regular discussions with the instructor and a final written report.",0
ITALIAN 299,Directed Research,6 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Limited to students engaged in research for the doctoral dissertation.",0
ITALIAN N299,Directed Research,3 - 6 Units,,"Terms offered: Summer 2017 10 Week Session, Summer 2016 10 Week Session, Summer 2015 10 Week Session<br/>
Limited to students engaged in research for the doctoral dissertation.",0
ITALIAN 302,Practicum in College Teaching of Italian,2 - 4 Units, 301. Concurrent service as Italian graduate student instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
ITALIAN 303,"Practicum in the Teaching of Italian Literature, History, and Culture",2 - 4 Units, Required of Italian Studies Department GSIs not enrolled in 302 or 355 or in an approved Reading and Composition pedagogy course,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Three hours of classroom teaching per week with regular faculty supervision; attendance at faculty lectures where appropriate; routine meetings to discuss and evaluate teaching methods, including lecturing, discussion, classroom activities, grading and testing, design of syllabi and course materials.",0
ITALIAN 375,Seminar in Language Pedagogy,4 Units, Graduate student instructor status,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Required of all graduate student instructors in their first semester of teaching. This course provides instruction on the theory and practice of foreign language teaching and learning with lectures on methodology, testing, grading, class preparation, textbook selection and evaluation, course design and development, and the use of audio-visual and computer aids to instruction. A final research paper is required. It also includes supervised classroom",0
ITALIAN 601,Individual Studies for M.A. Candidates,1 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with faculty member with a view to the M.A. comprehensive examination. May be taken only in the semester of the comprehensive examination.",0
ITALIAN 602,Individual Studies for Doctoral Students,1 - 8 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Individual study in consultation with a faculty adviser. Intended to provide an opportunity for qualified students to prepare for the Ph.D. qualifying examination. May be taken only in the semester of the qualifying examination.",0
