code,title,units,prereqs,offered,corrupt
KOREAN 10B,Intermediate Korean,5 Units, Korean 10A; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
With equal attention given to speaking, listening, reading, writing, and cultural aspects of the language, students will learn vocabulary, expressions, and varieties of speech styles beyond the basic level.",0
KOREAN 10BX,Intermediate Korean for Heritage Speakers,5 Units, Korean 10AX; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This intermediate course will emphasize reading and writing so that students can reach a comparable proficiency with their already high speaking and listening skills.",0
KOREAN 100A,Advanced Korean,5 Units, Korean 10 or Korean 10B; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This is a third-year course in modern Korean with emphasis on acquisition of advanced vocabulary and grammatical structure. Equal attention will be given to all four language skills: speaking, listening, reading, and writing.",0
KOREAN 100AX,Advanced Korean for Heritage Speakers,4 Units, Korean 10BX; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This is a third-year course in modern Korean with emphasis on acquisition of advanced vocabulary and grammatical structure.",0
KOREAN 100B,Advanced Korean,5 Units, Korean 100A; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Students will learn more advanced expressions and use them in reading and writing. Small group discussions will enhance speaking and listening skills.",0
KOREAN 100BX,Advanced Korean for Heritage Speakers,4 Units, Korean 100AX; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Students will be introduced to advanced-level Korean by reading authentic texts and writing short compositions, summaries, essays, and critical reviews. Students will be encouraged to speak using advanced vocabulary and expressions.",0
KOREAN 101,Fourth-Year Readings: Korean Literature,4 Units, Korean 100B or Korean 100BX; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This is an advanced course of reading and textual literary analysis in Korean. Advanced reading and writing skills and practice in the use of standard reference tools will also be introduced.",0
KOREAN 102,Fourth-Year Readings: Korean Social Sciences and History,4 Units, Korean 100B or Korean 100BX; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is an advanced course of reading and textual analysis in various areas including politics, economics, society, and history. Both fluency and accuracy will also be emphasized in speaking and writing with the goal of preparing students to conduct independent research in Korean.",0
KOREAN 111,Fifth-Year Readings: Reading and Analysis of Advanced Korean Texts,4 Units, Korean 101 and Korean 102; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
This course is designed to increase the students' proficiency to advanced-high (or superior for some students) level in all aspects of Korean. Texts and materials are drawn from authentic sources in various genres. Some will be selected according to student interests. Students will write research papers based on specialized topics of their choice and present them orally in class.",0
KOREAN 112,Fifth-Year Readings: Korean for Research and Professional Use,4 Units, Korean 101 and Korean 102; or consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course aims to prepare students for research or employment in a Korea-related field. Authentic materials will be used to discuss various issues in Korea and some may be selected by students to explore their specific interests/needs. Students will conduct research projects in their own fields of study.",0
KOREAN 150,Modern Korean Poetry,4 Units, 100B or equivalent,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will examine the works of major poets in the first half of the 20th century and will consider the formation of modern Korean poetry. Particular attention will be given to the ideas of lyricism, modernism, and the identity of a poet in the context of the colonial occupation of Korea.",0
KOREAN 153,Readings in Modern Korean Literature,4 Units, Korean 100A; Korean 100AX; or equivalent (may be taken concurrently),"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course aims to facilitate critical understanding of persistent themes and diverse styles of modern Korean literature through close readings of canonical works from the colonial period (1910-1945). It encourages students to develop broad comprehension of “post-colonial” characteristics of Korean literature. Concurrently, it explores how Korean literature aspired to the expression",0
KOREAN 155,Modern Korean Fiction,4 Units, 100B or equivalent,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course surveys modern Korean fiction in the first half of the 20th century. Readings include major works of the novel, short fiction, and literary criticism. The course examines the development of modern fiction in the context of nationalist movements, colonialism, and the Korean War.",0
KOREAN 157,Contemporary Korean Literature,4 Units, 100B or equivalent,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course surveys contemporary Korean literature, focusing on the separate development of language, literary aesthetics, and nationalism in North and South Korea from the end of the Korean War to the present. The course examines an assortment of works of fiction, poetry, literary criticism, and visual media. Emphasis is on close readings of the texts, while considering various issues involving",0
KOREAN 174,Modern Korean Fiction in Translation,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2016, Spring 2015<br/>
This course surveys modern Korean fiction of the 20th century in literary and visual media. Topics will vary.",0
KOREAN 186,Introduction to Korean Cinema,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2016, Spring 2013<br/>
This course offers a historical overview of Korean cinema from its colonial development to its present renaissance. It covers Korean film aesthetics, major directors, film movements, genre, censorship issues, and industrial transformation as well as global circulation and transnational reception. In an effort to read film as sociocultural texts, various topics will be discussed. All",0
KOREAN 187,History and Memory in Korean Cinema,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2017, Fall 2015, Fall 2013<br/>
This course examines representations of history and memory in contemporary Korean cinema. Korean films have displayed a thematic preoccupation with the nation's tumultuous past by presenting diverse stories of past events and experiences. The course pays close attention to the ways in which popular narrative films render history and memory meaningful and pertinent to contemporary film viewers.",0
KOREAN 188,Cold War Culture in Korea: Literature and Film,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Fall 2015, Fall 2013<br/>
This course examines the formation and transformation of global Cold War culture in South Korean literature and film of the 20th century. It pays close attention to representations of the Korean War and its aftermath in literature and cinema, but opens up the field of inquiry to encompass larger sociocultural issues related to the Cold War system manifest in literature and cinema. All readings",0
KOREAN 189,Korean Film Authors,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2016<br/>
This undergraduate course examines aesthetic features and thematic preoccupation of major Korean film authors. It begins with the brief survey of historical development and theoretical underpinnings of the concept of “auteur” and advances an inquiry into the application of such theoretical tool in the area of film criticism and culture in Korea. In addition to analyzing signature style, generic orientation, and",0
KOREAN 298,Directed Study for Graduate Students,1 - 8 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Special tutorial or seminar on selected topics not covered by available courses or seminars.",0
KOREAN 299,Thesis Preparation and Related Research,1 - 8 Units, Consent of thesis supervisor and graduate adviser,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>",0
KOREAN 601,Individual Study for Master's Students,1 - 8 Units, Consent of graduate adviser,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Individual study for the comprehensive or language requirements in consultation with the graduate adviser. Units may not be used to meet either unit or residence requirements for a master's degree.",0
KOREAN 602,Individual Study for Doctoral Students,1 - 8 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Individual study in consultation with the major field adviser, intended to provide an opportunity for qualified students to prepare for various examinations required of candidates for the Ph.D.",0
