code,title,units,prereqs,offered,corrupt
CHEM 4B,General Chemistry and Quantitative Analysis,4 Units, High school chemistry; calculus (may be taken concurrently); high school physics is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Series is intended for majors in physical, biological sciences, and engineering. It presents the foundation principles of chemistry, including stoichiometry, ideal and real gases, acid-base and solubility equilibria, oxidation-reduction reactions, thermochemistry, entropy, nuclear chemistry and radioactivity, the atoms and elements, the periodic table, quantum theory, chemical bonding, molecular structure, chemical kinetics, and descriptive",0
CHEM 12A,Organic Chemistry,5 Units, 12A: 1B or 4B with grade of C- or higher; 12B: 12A with grade of C- or higher. For students majoring in chemistry or a closely related field such as chemical engineering or molecular and cell biology,"Terms offered: Fall 2017, Fall 1978, Fall 1977<br/>
A study of all aspects of fundamental organic chemistry, including nomenclature, chemical and physical properties, reactions and syntheses of the major classes of organic compounds. The study includes theoretical aspects, reaction mechanisms, multistep syntheses, and the chemistry of polycyclic and heterocyclic compounds. This course is more extensive and intensive than 3A-3B and includes a greater emphasis on reaction mechanisms and multistep",0
CHEM 12B,Organic Chemistry,5 Units, 12A: 1B or 4B with grade of C- or higher. 12B: 12A with grade of C- or higher. For students majoring in chemistry or a closely related field such as chemical engineering or molecular and cell biology,"Terms offered: Spring 2018<br/>
A study of all aspects of fundamental organic chemistry, including nomenclature, chemical and physical properties, reactions and syntheses of the major classes of organic compounds. The study includes theoretical aspects, reaction mechanisms, multistep syntheses, and the chemistry of polycyclic and heterocyclic compounds. This course is more extensive and intensive than 3A-3B and includes a greater emphasis on reaction mechanisms and multistep syntheses. 12A (F);",0
CHEM 15,Analytical and Bioanalytical Chemistry,3 Units, 1A and 1AL or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to analytical and bioanalytical chemistry including background in statistical analysis of data, acid-base equilibria, electrochemical, spectrometric, and chromatographic methods of analysis and some advanced topics in bioanalytical chemistry such as micro-fluidics, bioassay techniques, and enzymatic biosensors.",0
CHEM 24,Freshman Seminar,1 Unit,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
The Freshman Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. Freshman seminars are offered in all campus departments, and topics may vary from department to department and semester to semester. Enrollment limited to 15 freshmen.",0
CHEM 49,Supplementary Work in Lower Division Chemistry,1 - 4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Students with partial credit in lower division chemistry courses may, with consent of instructor, complete the credit under this heading.",0
CHEM 96,Introduction to Research and Study in the College of Chemistry,1 Unit," Freshman standing in the College of Chemistry, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduces freshmen to research activities and programs of study in the College of Chemistry. Includes lectures by faculty, an introduction to college library and computer facilities, the opportunity to meet alumni and advanced undergraduates in an informal atmosphere, and discussion of college and campus resources.",0
CHEM 98,Supervised Group Study,1 - 4 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Group study of selected topics.",0
CHEM 103,Inorganic Chemistry in Living Systems,3 Units, Chemistry 3A or 112A. Chemistry majors can only count 2 of the 3 units towards their Allied Subject requirement,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The basic principles of metal ions and coordination chemistry applied to the study of biological systems.",0
CHEM 104A,Advanced Inorganic Chemistry,3 Units," 1B, 4B, or 3A; 104A is prerequisite to 104B","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The chemistry of metals and nonmetals including the application of physical chemical principles.",0
CHEM 104B,Advanced Inorganic Chemistry,3 Units, 104A or consent of instructor. Chemical Biology majors can only count 2 of the 3 units towards their Allied Subject requirement for 104B after taking 103,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The chemistry of metals and nonmetals including the application of physical chemical principles.",0
CHEM 105,Instrumental Methods in Analytical Chemistry,4 Units, 4B; or 1B and 15; or 1B and a UC GPA of 3.3 or higher,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles, instrumentation and analytical applications of atomic spectroscopies, mass spectrometry, separations, electrochemistry and micro-characterization. Discussion of instrument design and capabilities as well as real-world problem solving with an emphasis on bioanalytical, environmental, and forensic applications. Hands-on laboratory work using modern instrumentation, emphasizing independent projects involving real-life samples and",0
CHEM 108,Inorganic Synthesis and Reactions,4 Units," 4B or 15; 104B with grade of C- or higher, or 103","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The preparation of inorganic compounds using vacuum line, air-and moisture-exclusion, electrochemical, high-pressure, and other synthetic techniques. Kinetic and mechanistic studies of inorganic compounds.",0
CHEM C110L,General Biochemistry and Molecular Biology Laboratory,4 Units, 110 (may be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Experimental techniques of biochemistry and molecular biology, designed to accompany the lectures in Molecular and Cell Biology 100B and 110.",0
CHEM 113,Advanced Mechanistic Organic Chemistry,3 Units, 3B or 112B with a minimum grade of B- or consent of instructor,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Advanced topics in mechanistic and physical organic chemistry typically including kinetics, reactive intermediates, substitution reactions, linear free energy relationships, orbital interactions and orbital symmetry control of reactions, isotope effects, and photochemistry.",0
CHEM 114,Advanced Synthetic Organic Chemistry,3 Units, 3B or 112B with a minimum grade of B- or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Advanced topics in synthetic organic chemistry with a focus on selectivity. Topics include reductions, oxidations, enolate chemistry and the aldol reaction, reactions of non-stablized anions, olefination reactions, pericyclic reactions and application to the synthesis of complex structures.",0
CHEM 115,Organic Chemistry--Advanced Laboratory Methods,4 Units, 112B with a grade of C- or higher,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
Advanced synthetic methods, chemical and spectroscopic structural methods, designed as a preparation for experimental research.",0
CHEM 120A,Physical Chemistry,3 Units, 4B or equivalent; Physics 7B or 8B; Mathematics 53; Mathematics 54 or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Kinetic, potential, and total energy of particles and forces between them; principles of quantum theory, including one-electron and many-electron atoms and its applications to chemical bonding, intermolecular interactions, and elementary spectroscopy.",0
CHEM 120B,Physical Chemistry,3 Units, 4B or equivalent; Mathematics 53; Mathematics 54 (may be taken concurrently); Physics 7B or 8B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Statistical mechanics, thermodynamics, equilibrium and applications to chemical systems: states of matter, solutions and solvation, chemical kinetics, molecular dynamics, and molecular transport.",0
CHEM 122,Quantum Mechanics and Spectroscopy,3 Units, 120A,"Terms offered: Fall 2017, Spring 2017, Spring 2015<br/>
Postulates and methods of quantum mechanics and group theory applied to molecular structure and spectra.",0
CHEM 125,Physical Chemistry Laboratory,3 Units," Two of the following: 120A, 120B, C130, or 130B with grades of C- or higher (one of which may be taken concurrently)","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Experiments in thermodynamics, kinetics, molecular structure, and general physical chemistry.",0
CHEM 130B,Biophysical Chemistry,3 Units," Chemistry C130 or Molecular and Cell Biology C100A, or consent of instructor. Chemistry and Chemical Biology majors can only count 2 of the 3 units towards their Allied Subject requirement","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The weekly one-hour discussion is for problem solving and the application of calculus in physical chemistry. Molecular structure, intermolecular forces and interactions, biomolecular spectroscopy, high-resolution structure determinations.",0
CHEM C130,Biophysical Chemistry: Physical Principles and the Molecules of Life,4 Units," Chemistry 3A or 112A, Mathematics 1A, Biology 1A and 1AL; Chemistry 3B or 112B recommended","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Thermodynamic and kinetic concepts applied to understanding the chemistry and structure of biomolecules (proteins, DNA, and RNA). Molecular distributions, reaction kinetics, enzyme kinetics. Bioenergetics, energy transduction, and motor proteins. Electrochemical potential, membranes, and ion channels.",0
CHEM 135,Chemical Biology,3 Units, 3B or 112B; Biology 1A; or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
One-semester introduction to biochemistry, aimed toward chemistry and chemical biology majors.",0
CHEM 143,Nuclear Chemistry,2 Units, Physics 7B or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Radioactivity, fission, nuclear models and reactions, nuclear processes in nature. Computer methods will be introduced.",0
CHEM 146,Radiochemical Methods in Nuclear Technology and Forensics,3 Units, 4B or 15; 143 is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Experimental illustrations of the interrelation between chemical and nuclear science and technology and nuclear forensics; radioactive decay and counting techniques; nuclear spectroscopy; fundamental radiochemical techniques; radiochemical separations techniques; tracers; activation analysis; forensic applications of radiochemistry; fusion, fission and nuclear reactors.",0
CHEM 149,Supplementary Work in Upper Division Chemistry,1 - 4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Students with partial credit in upper division chemistry courses may, with consent of instructor, complete the credit under this heading.",0
CHEM C150,Introduction to Materials Chemistry,3 Units, 104A; 104B is recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2015, Spring 2014, Spring 2012<br/>
The application of basic chemical principles to problems in materials discovery, design, and characterization will be discussed. Topics covered will include inorganic solids, nanoscale materials, polymers, and biological materials, with specific focus on the ways in which atomic-level interactions dictate the bulk properties of matter.",0
CHEM C170L,Biochemical Engineering Laboratory,3 Units, Chemical Engineering 170A (may be taken concurrently) or consent of instructor,"Terms offered: Spring 2018, Spring 2014, Spring 2013, Spring 2012<br/>
Laboratory techniques for the cultivation of microorganisms in batch and continuous reactions. Enzymatic conversion processes. Recovery of biological products.",0
CHEM C178,Polymer Science and Technology,3 Units, Junior standing,"Terms offered: Spring 2018, Fall 2016, Spring 2016, Spring 2015<br/>
An interdisciplinary course on the synthesis, characterization, and properties of polymer materials. Emphasis on the molecular origin of properties of polymeric materials and technological applications. Topics include single molecule properties, polymer mixtures and solutions, melts, glasses, elastomers, and crystals. Experiments in polymer synthesis, characterization, and physical properties.",0
CHEM C182,Atmospheric Chemistry and Physics Laboratory,3 Units," Earth and Planetary Science 50 and 102 with grades of C- or higher (one of which may be taken concurrently) or two of the following: Chemistry 120A, 120B, C130, or 130B with grades of C- or higher (one of which may be taken concurrently)","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Fluid dynamics, radiative transfer, and the kinetics, spectroscopy, and measurement of atmospherically relevant species are explored through laboratory experiments, numerical simulations, and field observations.",0
CHEM C191,Quantum Information Science and Technology,3 Units,,"Terms offered: Spring 2017, Fall 2014, Spring 2012<br/>
This multidisciplinary course provides an introduction to fundamental conceptual aspects of quantum mechanics from a computational and informational theoretic perspective, as well as physical implementations and technological applications of quantum information science. Basic sections of quantum algorithms, complexity, and cryptography, will be touched upon, as well as pertinent physical realizations from nanoscale science and engineering.",0
CHEM 192,Individual Study for Advanced Undergraduates,1 - 3 Units, Consent of instructor and adviser,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
All properly qualified students who wish to pursue a problem of their own choice, through reading or nonlaboratory study, may do so if their proposed project is acceptable to the member of the staff with whom they wish to work.",0
CHEM H193,Senior Honors Thesis,3 Units," Senior standing, approval of faculty research advisor, overall GPA of 3.4 or higher at Berkeley","Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
A senior honors thesis is written in consultation with the student’s faculty research advisor. This is a required course for students wishing to graduate with honors in Chemistry or Chemical Biology.",0
CHEM H194,Research for Advanced Undergraduates,2 - 4 Units, Minimum GPA of 3.4 overall at Berkeley and consent of instructor and adviser,"Terms offered: Fall 2016, Summer 2016 8 Week Session, Spring 2016<br/>
Students may pursue original research under the direction of one of the members of the staff.",0
CHEM 195,Special Topics,3 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Special topics will be offered from time to time. Examples are: photochemical air pollution, computers in chemistry.",0
CHEM 196,Special Laboratory Study,2 - 4 Units, Consent of instructor and adviser,"Terms offered: Spring 2016, Fall 2015, Summer 2015 8 Week Session<br/>
Special laboratory work for advanced undergraduates.",0
CHEM 197,Field Study in Chemistry,1 - 4 Units, Upper division standing and consent of instructor,"Terms offered: Summer 2016 8 Week Session, Spring 2016, Summer 2015 8 Week Session<br/>
Supervised experience in off-campus organizations relevant to specific aspects and applications of chemistry. Written report required at the end of the term. Course does not satisfy unit or residence requirements for the bachelor's degree.",0
CHEM 198,Directed Group Study,1 - 4 Units, Completion of 60 units of undergraduate study and in good standing,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Group study of selected topics.",0
CHEM 199,Supervised Independent Study and Research,1 - 4 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Enrollment is restricted by regulations listed in the .",0
CHEM 200,Chemistry Fundamentals,1 Unit, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Review of bonding, structure, stereochemistry, conformation, thermodynamics and kinetics, and arrow-pushing formalisms.",0
CHEM 201,Fundamentals of Inorganic Chemistry,1 Unit, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Review of bonding, structure, MO theory, thermodynamics, and kinetics.",0
CHEM 208,Structure Analysis by X-Ray Diffraction,4 Units, Consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
The theory and practice of modern, single-crystal X-ray diffraction. Groups of four students determine the crystal and molecular structure of newly synthesized materials from the College of Chemistry. The laboratory work involves the mounting of crystals and initial evaluation by X-ray diffraction film techniques, the collection of intensity data by automated diffractometer procedures, and structure analysis and refinement.",0
CHEM 214,Heterocyclic Chemistry,3 Units, Graduate student standing or consent of instructor. A year of organic chemistry with a grade of B- or better is required for undergraduate enrollment,"Terms offered: Spring 2018, Spring 2015, Spring 2014<br/>
Advanced topics in organic chemistry with a focus on the reactivity and synthesis of aromatic heterocycles. Classic and modern methods for the synthesis of indoles, pyridines, furans, pyrroles, and quinolines will be covered, as well as complex, multi-heteroatom ring systems. Applications to medicinal and bioorganic chemistry will be included where appropriate.",0
CHEM 220A,Thermodynamics and Statistical Mechanics,3 Units, 120B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
A rigorous presentation of classical thermodynamics followed by an introduction to statistical mechanics with the application to real systems.",0
CHEM 220B,Statistical Mechanics,3 Units, 220A,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Principles of statistical mechanics and applications to complex systems.",0
CHEM 221A,Advanced Quantum Mechanics,3 Units, 120B and 122 or equivalent,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction, one dimensional problems, matrix mechanics, approximation methods.",0
CHEM 221B,Advanced Quantum Mechanics,3 Units, 221A,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Time dependence, interaction of matter with radiation, scattering theory. Molecular and many-body quantum mechanics.",0
CHEM 222,Spectroscopy,3 Units, Graduate standing or consent of instructor,"Terms offered: Fall 2017, Spring 2017, Spring 2015<br/>
This course presents a survey of experimental and theoretical methods of spectroscopy, and group theory as used in modern chemical research. The course topics include experimental methods, classical and quantum descriptions of the interaction of radiation and matter. Qualitative and quantitative aspects of the subject are illustrated with examples including application of linear and nonlinear spectroscopies to the study of molecular structure",0
CHEM 223A,Chemical Kinetics,3 Units, 220A (may be taken concurrently),"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Deduction of mechanisms of complex reactions. Collision and transition state theory. Potential energy surfaces. Unimolecular reaction rate theory. Molecular beam scattering studies.",0
CHEM C234,Green Chemistry: An Interdisciplonary Approach to Sustainability,3 Units," One year of chemistry, including a semester of organic chemistry, or consent of instructors based on previous experience","Terms offered: Spring 2016, Spring 2015, Spring 2014, Spring 2013<br/>
Meeting the challenge of global sustainability will require interdisciplinary approaches to research and education, as well as the integration of this new knowledge into society, policymaking, and business. Green Chemistry is an intellectual framework created to meet these challenges and guide technological development. It encourages the design and production of safer and more sustainable chemicals and products.",0
CHEM C236,Energy Solutions: Carbon Capture and Sequestration,3 Units," Chemistry 4B or 1B, Mathematics 1B, and Physics 7B, or equivalents","Terms offered: Spring 2017, Spring 2015, Spring 2014, Spring 2013<br/>
After a brief overview of the chemistry of carbon dioxide in the land, ocean, and atmosphere, the course will survey the capture and sequestration of CO2 from anthropogenic sources. Emphasis will be placed on the integration of materials synthesis and unit operation design, including the chemistry and engineering aspects of sequestration. The course primarily addresses scientific and engineering challenges and aims to engage",0
CHEM 250A,Introduction to Bonding Theory,1 Unit, 200 or 201 or consent of instructor and background in the use of matrices and linear algebra,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to group theory, symmetry, and representations as applied to chemical bonding.",0
CHEM 251A,Coordination Chemistry I,1 Unit, 250A or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Structure and bonding, synthesis, and reactions of the d-transition metals and their compounds.",0
CHEM 251B,Coordination Chemistry II,1 Unit, 251A or consent of instructor,"Terms offered: Spring 2018, Spring 2014, Spring 2011<br/>
Synthesis, structure analysis, and reactivity patterns in terms of symmetry orbitals.",0
CHEM 252A,Organometallic Chemistry I,1 Unit, 200 or 201 or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to organometallics, focusing on structure, bonding, and reactivity.",0
CHEM 252B,Organometallic Chemistry II,1 Unit, 252A or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Applications of organometallic compounds in synthesis with an emphasis on catalysis.",0
CHEM 253A,Materials Chemistry I,1 Unit," 200 or 201, and 250A, or consent of instructor","Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
Introduction to the descriptive crystal chemistry and electronic band structures of extended solids.",0
CHEM 253B,Materials Chemistry II,1 Unit, 253A or consent of instructor,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
General solid state synthesis and characterization techniques as well as a survey of important physical phenomena including optical, electrical, and magnetic properties.",0
CHEM 253C,Materials Chemistry III,1 Unit, 253A or consent of instructor,"Terms offered: Fall 2017, Spring 2016, Spring 2014<br/>
Introduction to surface catalysis, organic solids, and nanoscience. Thermodynamics and kinetics of solid state diffusion and reaction will be covered.",0
CHEM 260,Reaction Mechanisms,2 Units, 200 or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Advanced methods for studying organic reaction mechanisms. Topics include kinetic isotope effects, behavior of reactive intermediates, chain reactions, concerted reactions, molecular orbital theory and aromaticity, solvent and substituent effects, linear free energy relationships, photochemistry.",0
CHEM 261A,Organic Reactions I,1 Unit, 200 or 201 or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Features of the reactions that comprise the vocabulary of synthetic organic chemistry.",0
CHEM 261B,Organic Reaction II,1 Unit, 261A or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
More reactions that are useful to the practice of synthetic organic chemistry.",0
CHEM 262,Metals in Organic Synthesis,1 Unit, 261B or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Transition metal-mediated reactions occupy a central role in asymmetric catalysis and the synthesis of complex molecules. This course will describe the general principles of transition metal reactivity, coordination chemistry, and stereoselection. This module will also emphasize useful methods for the analysis of these reactions.",0
CHEM 263A,Synthetic Design I,1 Unit, 262 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will describe the application of modern reactions to the total synthesis of complex target molecules. Natural products, such as alkaloids, terpenes, or polypropionates, as well as theoretically interesting ""non-natural"" molecules will be covered.",0
CHEM 263B,Synthetic Design II,1 Unit, 263A or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The principles of retrosynthetic analysis will be laid down and the chemistry of protecting groups will be discussed. Special attention will be given to the automated synthesis of biopolymers such as carbohydrates, peptides, and proteins, as well as nucleic acids.",0
CHEM 265,Nuclear Magnetic Resonance Theory and Application,1 Unit, 200 or 201 or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The theory behind practical nuclear magnetic resonance spectroscopy and a survey of its applications to chemical research.",0
CHEM 268,Mass Spectrometry,2 Units, Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles, instrumentation, and application in mass spectrometry, including ionization methods, mass analyzers, spectral interpretation, multidimensional methods (GC/MS, HPLC/MS, MS/MS), with emphasis on small organic molcules and bioanalytical applications (proteins, peptides, nucleic acids, carbohydrates, noncovalent complexes); this will include the opportunity to be trained and checked out on several open-access mass spectrometers.",0
CHEM 270A,Advanced Biophysical Chemistry I,1 Unit, 200 or consent of instructor,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Underlying principles and applications of methods for biophysical analysis of biological macromolecules.",0
CHEM 270B,Advanced Biophysical Chemistry II,1 Unit, 270A or consent of instructor,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
More applications of methods for biophysical analysis of biological macromolecules.",0
CHEM C271A,"Chemical Biology I - Structure, Synthesis and Function of Biomolecules",1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will present the structure of proteins, nucleic acids, and oligosaccharides from the perspective of organic chemistry. Modern methods for the synthesis and purification of these molecules will also be presented.",0
CHEM C271B,Chemical Biology II - Enzyme Reaction Mechanisms,1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will focus on the principles of enzyme catalysis. The course will begin with an introduction of the general concepts of enzyme catalysis which will be followed by detailed examples that will examine the chemistry behind the reactions and the three-dimensional structures that carry out the transformations.",0
CHEM C271C,Chemical Biology III - Contemporary Topics in Chemical Biology,1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will build on the principles discussed in Chemical Biology I and II. The focus will consist of case studies where rigorous chemical approaches have been brought to bear on biological questions. Potential subject areas will include signal transduction, photosynthesis, immunology, virology, and cancer. For each topic, the appropriate bioanalytical techniques will be emphasized.",0
CHEM 295,Special Topics,1 - 3 Units, Graduate standing or consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Lecture series on topics of current interest. Recently offered topics: Natural products synthesis, molecular dynamics, statistical mechanics, molecular spectroscopy, structural biophysics, organic polymers, electronic structure of molecules and bio-organic chemistry.",0
CHEM 298,Seminars for Graduate Students,1 - 3 Units, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
In addition to the weekly Graduate Research Conference and weekly seminars on topics of interest in biophysical, organic, physical, nuclear, and inorganic chemistry, there are group seminars on specific fields of research. Seminars will be announced at the beginning of each semester.",0
CHEM 299,Research for Graduate Students,1 - 9 Units, Graduate standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The facilities of the laboratory are available at all times to graduate students pursuing original investigations toward an advanced degree at this University. Such work is ordinarily in collaboration with a member of the staff.",0
CHEM 300,Professional Preparation: Supervised Teaching of Chemistry,2 Units, Graduate standing and appointment as a graduate student instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Discussion, curriculum development, class observation, and practice teaching in chemistry.",0
CHEM 301,Pre-High School Chemistry Classroom Immersion,1 Unit, Graduate standing,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Provides training and opportunity for graduate students to make presentations in local public schools. Training ensures that presenters are aware of scientific information mandated by the State of California for particular grade levels, and that presentations are intellectually stimulating, relevant to the classroom students' interests, and age-appropriate. Time commitment an average of two to three hours/week, but actual time spent is concentrated",0
