code,title,units,prereqs,offered,corrupt
INTEGBI C109,Evolution and Ecology of Development,3 Units, ,"Terms offered: Fall 2016<br/>
From the seahorse’s body to the venus flytrap’s jaws to the human brain, nature abounds with amazing adaptations. This interdisciplinary course explores how and why such biodiversity evolves as well as what limits diversity. Lectures and case studies will focus on core concepts, recent advances, and integrative approaches, placing special emphasis on the interplay between gene regulatory networks, the environment, and population genetics.",1
INTEGBI C110L,Biology of Fungi with Laboratory,4 Units, Biology 1B,"Terms offered: Fall 2016, Fall 2014<br/>
Selected aspects of fungi: their structure, reproduction, physiology, ecology, genetics and evolution; their role in plant disease, human welfare, and industry. Offered even fall semesters.",0
INTEGBI 112,Horticultural Methods in the Botanical Garden,1 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Spring 2015<br/>
An introduction to horticultural techniques utilizing the diverse collections of the University Botanical Garden.",0
INTEGBI 113L,Paleobiological Perspectives on Ecology and Evolution,4 Units," Prior biology experience, or consent of instructor. No paleontological or geological background required","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will center around answering the following questions: What do the fossil and geologic records have to tell us about the nature of ecological and evolutionary processes? What do they teach us that cannot be learned from the living world alone? In answering these questions, the course will provide an introduction to the analysis of key problems in paleobiology, with an emphasis on how evolutionary and ecological processes operate",0
INTEGBI 114,Infectious Disease Dynamics,4 Units," Bio 1A and Bio 1B or equivalent required, Ecology or Evolution course suggested","Terms offered: Spring 2017<br/>
Many of the challenges of managing infectious disease are essentially ecological and evolutionary problems. Disease follows the rules of species interactions as it spreads through host populations while resistance to antibiotics occurs through the rules of evolutionary biology. The key aim of the module is to teach ecological and evolutionary principles in the light of infectious diseases affecting human populations and societies as well as agriculture and wildlife.",0
INTEGBI 116L,Medical Parasitology,4 Units," 1A, 1B, or equivalent","Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
This course includes the biology, epidemiology, pathogenesis, treatment, and prevention of various medically important parasitic infections. Life cycles of parasitic helminths and protozoa, the biological aspects of the host-parasite relationship, the epidemiology of the infection, and the interplay of social, economical, and ecological factors which contribute to the disease",0
INTEGBI 117,Medical Ethnobotany,2 Units, Bio 1A,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Biological diversity and ethno-linguistic diversity sustain traditional botanical medicine systems of the world. Major topics covered in this course include cultural origins of medicinal plant knowledge on plant-derived pharmaceuticals and phytomedicines; field research methods in ethnobotany and ethnopharmacology; examples of how traditional botanical medicines provide safe, effective, affordable, and sustainable primary health care to tropical",0
INTEGBI 117LF,Medical Ethnobotany Laboratory,2 Units, Bio 1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Laboratory will focus on studying medicinal plants from the major ecosystems and geographical regions of the world. Students will learn common names, scientific names, plant families, field identification, habitats, and ethnomedical uses of medicinal plants. How the medicinal plant is prepared, administered, and used as a phytomedicine will also be discussed. There will be reference to the phylogenetic relationships between the plant families and",0
INTEGBI 118,Host-Pathogen Interactions: A Trans-Discipline Outlook,4 Units, Biology 1A-1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The second half of the 20th century is marked by great strides in the battle against infectious diseases. However, the forces that drive pathogen evolution continue to pose new challenges for science and medicine. In this course we will cover various aspects relating to host-pathogen interactions, focusing on animals and their bacterial pathogens. We will address the ecology of host-pathogen interactions, their shaping by co-evolution, examine",0
INTEGBI 123AL,Exercise and Environmental Physiology with Laboratory,5 Units," Biology 1A, Chemistry 3B and Integrative Biology 132 or Molecular and Cell Biology 136","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Discussion of how chemical energy is captured within cells and how potential chemical energy is converted to muscular work. Energetics, direct and indirect calorimetry, pathways of carbon flow in exercise, ventilation, circulation, skeletal muscle fiber types. Laboratory component of the course is to obtain practical experience in the measurement of physiological parameters and to be able to compile, compare, contrast, and interpret physiological",0
INTEGBI C125L,Introduction to the Biomechanical Analysis of Human Movement,4 Units, Physical Education 9 and Integrative Biology 131 and 131L,"Terms offered: Fall 2016, Fall 2015, Fall 2014, Fall 2013<br/>
Basic biomechanical and anatomical concepts of human movement and their application to fundamental movement patterns, exercise, and sport skills.",0
INTEGBI 128,Sports Medicine,3 Units," Background in anatomy, physiology, or exercise physiology recommended","Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
Survey course of sports medicine including topics of athletic injury (cause, evaluation, and treatment options), exercise physiology, exercise and health, fitness testing, issues specific to female athletes, drug abuse in sports, environmental issues (heat, altitude, sun exposure), nutrition, careers in sports medicine, introduction to clinical research.",0
INTEGBI C129L,Human Physiological Assessment,3 Units," Biology 1A, IB 132 (may be taken concurrently); IB 123AL is recommended","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Principles and theories of human physiological assessment in relation to physical activity and conditioning. Performance of laboratory procedures in the measurement and interpretation of physiological fitness (cardiorespiratory endurance, body composition, musculoskeletal fitness).",0
INTEGBI 130L,Comparative Vertebrate Anatomy & Functional Morphology,5 Units, Biology 1B,"Terms offered: Summer 2018 8 Week Session, Spring 2000, Spring 1998<br/>
This course is an in-depth look at the biology of form and function. We will examine anatomy and compare features among fish, amphibians, reptiles, birds, and mammals (including humans) to understand how structures develop, how they have evolved, and how they interact with one another to allow animals to live in a variety of environments. We will study the integration of the skeletal, muscular, nervous, vascular, respiratory",0
INTEGBI 131,General Human Anatomy,3 Units, Biology 1A-1B or Chemistry 1A,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 First 6 Week Session<br/>
The functional anatomy of the human body as revealed by gross and microscopic examination. Designed to be taken concurrently with 131L.",0
INTEGBI 131L,General Human Anatomy Laboratory,2 Units, Biology 1A-1B or Chemistry 1A. 131 (may be taken concurrently),"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
Prepared human dissections, models, and microscopic slides.",0
INTEGBI 132,Survey of Human Physiology,4 Units," Integrative Biology 131, Biology 1A","Terms offered: Spring 2018, Summer 2017 8 Week Session, Spring 2017<br/>
Mechanisms by which key physiological priorities are maintained in healthy humans. From a basis in elementary theories of information and control, we develop an understanding of homeostasis of cellular composition, structure, and energy metabolism. We then study neural and endocrine signaling in humans, and develop the key concepts of control and homeostasis in all the major organ and multi-organ systems, including cardiovascular",0
INTEGBI 132L,Mammalian Physiology Laboratory,2 Units," Previous or concurrent enrollment in 132 or equivalent, or consent of instructor","Terms offered: Spring 2018, Spring 2017, Summer 2016 8 Week Session<br/>
In the laboratory component of Integrative Biology 132, students gain hands-on experience measuring physiological parameters, interpreting physiological data, designing experiments, and communicating ideas in writing and orally. Guided investigations include measurements of membrane potentials, responses of skeletal muscle to electrical stimulation, electromyography, pulmonary and cardiovascular measurements in humans, contractility",0
INTEGBI 135,The Mechanics of Organisms,4 Units, Introductory physics and biology recommended,"Terms offered: Spring 2016, Fall 2013, Fall 2011<br/>
Organism design in terms of mechanical principles; basics of fluid and solid mechanics with examples of their biological implications, stressing the dependence of mechanical behavior and locomotion on the structure of molecules, tissues, structural elements, whole organisms, and habitats.",0
INTEGBI 137,Human Endocrinology,4 Units, Biology 1A-1B; human physiology (132) strongly recommended,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Course will address the role of hormones in physiology with a focus on humans. Regulation of hormone secretion and mechanisms of hormone action will be discussed. Physiological processes to be addressed include reproduction, metabolism, water balance, growth, fetal development. Experimental and clinical aspects will be addressed.",0
INTEGBI 138,Comparative Endocrinology,4 Units, Biology 1A-1B. Organic Chemistry recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The primary goal of this course is to provide students with a broad understanding of the evolution of hormonal systems. A comparative approach allows us to envisage how the complex mammalian endocrine system presumably evolved from that of more primitive vertebrates. Students will learn about endocrine pathways and endocrine-based behaviors of jawless fishes, fishes, amphibia, reptiles, birds, and mammals. In addition, students will gain",0
INTEGBI 139,The Neurobiology of Stress,4 Units, Biology 1A or Psychology 110. You will need a good understanding of the fundamentals of biology to do well in this class,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed to be an interdisciplinary course. It will adopt a broad-based approach to explore the concepts of stress, health, and disease, with a particular focus on current primary literature. The course will cover multiple dimensions in the study of stress, which employ genetic, epigenetic, molecular, cellular, physiological, and cognitive approaches, especially in the context of endocrine and neuroscience research. We will analyze",0
INTEGBI 140,Biology of Human Reproduction,4 Units, Biology 1A or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Course focuses on biological and cultural aspects of human reproduction including conception, embryology, pregnancy, labor, delivery, lactation, infant/child development, puberty, and reproductive aging. This includes study of factors that diminish and factors that enhance fertility, reproduction, and maternal-child health. We explore evolutionary, ecological, environmental, cultural, ethnobiological, and nutritional determinants of fertility",0
INTEGBI 141,Human Genetics,3 Units, One course in biological science,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
Principles of inheritance, especially as applied to human traits, including molecular aspects of genetics, the genetic constitutions of populations, and questions of heredity/environment.",0
INTEGBI C142L,Introduction to Human Osteology,6 Units," Anthropology 1, Biology 1B","Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
An intensive study of the human skeleton, reconstruction of individual and population characteristics, emphasizing methodology and analysis of human populations from archaeological and paleontological contexts, taphonomy, and paleopathology.",0
INTEGBI C143A,Biological Clocks: Physiology and Behavior,3 Units," Completion of biological prerequisites for the major and one of the following: 110 or a course in animal organismal physiology (Integrative Biology 132, 138, 140, 148, or Molecular and Cell Biology 160)","Terms offered: Fall 2016, Fall 2012, Fall 2010<br/>
A consideration of the biological clocks that generate daily, lunar, seasonal and annual rhythms in various animals including people. Emphasis on neuroendocrine substrates, development and adaptive significance of estrous cycles, feeding rhythms, sleep-wakefulness cycles, reproductive and hibernation cycles, body weight and migratory cycles.",0
INTEGBI C143B,Hormones and Behavior,3 Units, Completion of biological prerequisites for the major and consent of instructor; a course in mammalian physiology recommended,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course provides a comprehensive overview of behavorial endocrinology beginning with hormone production and actions on target issues and continuing with an exploration of a variety of behaviors and their hormonal regulation/consequences. The course uses a comparative approach to examine the reciprocal interactions between the neuroendocrine system and behavior, considering the effects of hormone on development and adult behavior in addition",0
INTEGBI C144,Animal Behavior,4 Units," Biology 1A, 1B, or Environmental Science, Policy, and Management 140. Molecular and Cell Biology 140 and C160 recommended","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to comparative animal behavior and behavioral physiology in an evolutionary context, including but not limited to analysis of behavior, genetics and development, learning, aggression, reproduction, adaptiveness, and physiological substrates.",0
INTEGBI C145,Animal Communication,3 Units, Biology 1B. Animal Behavior (,"Terms offered: Spring 2018<br/>
Communication is central to the lives of most, if not all animals. How and why animals communicate is thus central to understanding the ecology, behavior, neurobiology, and evolution of animal systems. This course will focus on understanding the basic principles driving the communication system of a species, drawing together topics ranging from the physical properties of the environment, physiology of sensory systems, animal behavior and ecology, using examples from",1
INTEGBI 146LF,Behavioral Ecology with Laboratory,5 Units," Integrative Biology 144 or Integrative Biology C144/Environmental Science, Policy and Management C126 or consent of instructor","Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
An in-depth examination of the ecological and evolutionary bases for behavioral diversity. Topics covered include behavior as an adaptive response, sexual selection, animal mating systems, group living, and cooperative and competitive interactions. Current conceptual approaches to these topics are explored, with an emphasis upon rigorous testing of hypotheses drawn from primary literature. Hands-on laboratory training in the methods of experimental",0
INTEGBI 148,Comparative Animal Physiology,3 Units, Biology 1A-1B,"Terms offered: Fall 2016, Fall 2014, Fall 2012<br/>
Comparative study of physiological systems among animal phyla. General physiological principles will be illustrated by examining variation in neural, muscular, endocrine, cardiovascular, respiratory, digestive, and osmoregulatory systems. Students will read original literature and give a group presentation in a symposium.",0
INTEGBI 150,Evolutionary Environmental Physiology,3 Units, Biology 1A-1B or equivalent,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Evolutionary physiology studies how physiological traits arise and are modified during adaptation to the environment. An integrative understanding of the origin and maintenance of physiological traits, encompassing levels of biological hierarchy from molecular to ecological and biogeographic, is essential for improving human health and stewarding the natural world through the current era of rapid environmental change. This course consists",0
INTEGBI 151,Plant Physiological Ecology,4 Units," Biology 1A,1B, or equivalent","Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
This course focuses on a survey of physiological approaches to understanding plant-environment interactions from the functional perspective. Lectures cover physiological adaptation; limiting factors; resources acquisition/allocation; photosynthesis, carbon, energy balance; water use and relations; nutrient relations; linking physiology; stable isotope applications in ecophysiology; stress physiology; life history and physiology; evolution",0
INTEGBI 151L,Plant Physiological Ecology Laboratory,2 Units, Concurrent enrollment in 151,"Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
The laboratory is focused on instructing you on observational and experimental approaches and methods used in plant physiological ecology. Students are introduced to a wide range of techniques and will make measurements on different plant species growing in the field or greenhouse (weeks 1-7). A group research project is required (weeks 9-12).",0
INTEGBI 152,Environmental Toxicology,4 Units, Background in biology or chemistry is recommended,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
The environmental fate and effect of toxic substances from human activities, with emphasis on aquatic systems, including their biological effects from the molecular to the community level. Course will review pollutant types, principal sources, impacts on aquatic organisms, monitoring approaches, and regulatory issues.",0
INTEGBI 153,Ecology,3 Units, Biology 1B or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Principles of microbial, animal, and plant population ecology, illustrated with examples from marine, freshwater, and terrestrial habitats. Consideration of the roles of physical and biological processes in structuring natural communities. Observational, experimental, and theoretical approaches to population and community ecology will be discussed. Topics will include quantitative approaches relying on algebra, graph analysis, and elementary calculus.",0
INTEGBI 154,Plant Ecology,3 Units, Biology 1B. Enrollment in accompanying lab course 154L is encouraged but not required,"Terms offered: Fall 2017, Fall 2015, Fall 2013<br/>
An introduction to ecology of plants, covering individuals, populations, communities, and global processes. Topics include: form and function, population ecology, life histories, community structure and dynamics, disturbance and succession, diversity and global change.",0
INTEGBI C156,Principles of Conservation Biology,4 Units, Biology 1A-1B or equivalent,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Summer 2017 Second 6 Week Session<br/>
A survey of the principles and practices of conservation biology. Factors that affect the creation, destruction, and distribution of biological diversity at the level of the gene, species, and ecosystem are examined. Tools and management options derived from ecology and evolutionary biology that can recover or prevent the loss of biological diversity are explored.",0
INTEGBI 157LF,Ecosystems of California,4 Units, Biology 1B or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The ecosystems of California are studied from both an ecological and historical biogeographical perspective with a focus on terrestrial plant communities. Students learn how to identify about 150 species of native plants (mostly trees, but also other dominant plants from the non-forest biomes). Field trips occur each Friday and over several weekends. Students conduct group projects that involve plant inventories and data collection as well as how",0
INTEGBI 158LF,Biology and Geomorphology of Tropical Islands,13 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Natural history and evolutionary biology of island terrestrial and freshwater organisms, and of marine organisms in the coral reef and lagoon systems will be studied, and the geomorphology of volcanic islands, coral reefs, and reef islands will be discussed. Features of island biogeography will be illustrated with topics linked to subsequent field studies on the island of Moorea (French Polynesia).",0
INTEGBI 160,Evolution,4 Units, Biology 1B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An analysis of the patterns and processes of organic evolution. History and philosophy of evolutionary thought; the different lines of evidence and fields of inquiry that bear on the understanding of evolution. The major features and processes of evolution through geologic times; the generation of new forms and new lineages; extinction; population processes of selection, adaptation, and other forces; genetics, genomics, and the molecular basis",0
INTEGBI 161,Population and Evolutionary Genetics,4 Units," Biology 1A/1B, Mathematics 16A or 10A","Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
Population genetics provides the theoretical foundation for modern evolutionary thinking. It also provides a basis for understanding genetic variation within populations. We will study population genetic theory and use it to illuminate a number of different topics, including the existence of sex, altruism and cooperation, genome evolution speciation, and human genetic variation and evolution.",0
INTEGBI 162,Ecological Genetics,4 Units, Biology 1B,"Terms offered: Fall 2016, Fall 2014, Fall 2010<br/>
This course integrates ecology, genetics, and evolutionary biology. It presents contemporary approaches to studying evolution in natural populations, including analyzing heritability of ecologically important traits, using molecular techniques to decompose genotypes, documenting and measuring the magnitude of selection in natural systems, and using models to predict evolution in natural populations. Case studies are used to examine evolutionary",0
INTEGBI 164,Human Genetics and Genomics,4 Units," Biology 1A, 1B, and Math 16A, or equivalent","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will introduce students to basic principles of genetics, including transmissions genetics, gene regulation, pedigree analysis, genetic mapping, population genetics, and the principles of molecular evolution. The course will also introduce students to recent developments in genomics as applied to problems in human genetic diseases, human history, and the relationship between humans and their closest relatives.",0
INTEGBI 167,Evolution and Earth History: From Genes to Fossils,4 Units," Biology 1A, 1B","Terms offered: Spring 2018, Spring 2016, Spring 2014<br/>
The diversity of life is the product of evolutionary changes. This course will integrate fossil and molecular data to consider some of the outstanding questions in the study of evolution. Major topics covered include the origin and early evolution of life, the expansion of the biosphere through time, the generation of variation and the mechanisms of natural selection, genetics and developmental evolution, and the relationships between microevolution",0
INTEGBI 168L,Systematics of Vascular Plants with Laboratory,4 Units, Biology 1A-1B,"Terms offered: Spring 2017, Spring 2016, Spring 2014<br/>
A discussion of the philosophy, principles, techniques, and history of botanical systemics. An outline of the major group of vascular plant and their evolution. Laboratory course devoted to a survey on a world-wide basis of the diversity of vascular plant families.",0
INTEGBI 169,Evolutionary Medicine,4 Units," Biology 1B, or equivalent","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course explores the ways that evolutionary theory, natural selection, drift, genetics, and epigenetics can illuminate our understanding of human health and disease. The course begins with an overview of primate and hominid evolution and human genetic variation. We then evaluate reproductive biology and maternal/child health through an evolutionary lens. We explore how human ecosystem interactions influence diet, metabolic adaptations",0
INTEGBI 170LF,Methods in Population and Community Ecology,3 Units, Integrative Biology 153 or comparable upper-division course in ecology from Integrative Biology or Environmental Science Policy and Management course lists (or by consent of instructor); introductory course in statistics strongly recommended,"Terms offered: Spring 2017, Spring 2015<br/>
This course is a hands-on introduction to common research methods in population and community ecology. Each method and its application are first presented in a lecture session, illustrated with published examples. The method is then practiced in a subsequent group field exercise, conducted in a local terrestrial, aquatic, or marine habitat. The course focuses on sampling methods, experimental designs, and statistical analyses used to investigate patterns",0
INTEGBI C171,Freshwater Ecology,3 Units,,"Terms offered: Spring 2018<br/>
Lakes, rivers, wetlands, and estuaries are biologically rich, dynamic, and among the most vital and the most vulnerable of Earth’s ecosystems. Lectures will introduce general topics including the natural history of freshwater biota and habitats, ecological interactions, and ecosystem linkages and dynamics. Broad principles will be illustrated with results from selected recent research publications. Factors affecting resilience or vulnerability of freshwater ecosystems",0
INTEGBI 172,Coevolution: From Genes to Ecosystems,4 Units," Bio 1A and Bio 1B or equivalent required, Genetics or Evolution course suggested","Terms offered: Spring 2017<br/>
The biological world is shaped by interactions among species. These inter-specific interactions, such as between predators and prey, plants and pollinators, or hosts and pathogens, have led to an impressive array of adaptations, helping to explain the incredible organismal and genetic diversity on Earth. Our understanding of coevolution (the responses to reciprocal selection acting on two interacting populations) has been greatly facilitated in the last few years",0
INTEGBI 173LF,Mammalogy with Laboratory,5 Units, 104LF,"Terms offered: Fall 2016, Fall 2014, Spring 2014<br/>
An advanced course in the biology of mammals. Topics covered include elements of modern mammalian biology such as morphology, physiology, ecology, and behavior. For all topics, the traits that define mammals are emphasized, as is the variation on these themes evident within modern mammalian lineages. Laboratory and field explore the biology of modern mammals. Laboratories use the extensive collections of the Museum of Vertebrate Zoology to introduce",0
INTEGBI 174LF,Ornithology with Laboratory,4 Units, 104LF or consent of instructor,"Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
An advanced course in the biology of birds. Laboratory: an introduction to the diversity, morphology, and general ecology of birds of the world.",0
INTEGBI 175LF,Herpetology with Laboratory,4 Units, 104LF,"Terms offered: Spring 2018, Spring 2015, Spring 2013<br/>
Lectures will introduce students to the diversity of amphibians and reptiles on a world-wide basis, with an emphasis on systematics, ecology, morphology, and life history. Laboratories will teach students the diagnostic characteristics and some functional attributes of amphibians and reptiles on a world-wide basis. Field trips will acquaint students with techniques for collecting, preserving, identifying, and studying amphibians and rept",0
INTEGBI C176L,Fish Ecology,3 Units, Introductory course in biological science; upper division or graduate standing,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Introduction to fish ecology, with particular emphasis on the identification and ecology of California's inland fishes. This course will expose students to the diversity of fishes found in California, emphasizing the physical (e.g., temperature, flow), biotic (e.g., predation, competition), and human-related (e.g., dams, fisheries) factors that affect the distribution, diversity, and abundance of these fishes.",0
