code,title,units,prereqs,offered,corrupt
MCELLBI C64,Exploring the Brain: Introduction to Neuroscience,3 Units, High school chemistry or Chemistry 1A; high school biology or Biology 1A. Biology 1AL is not required,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
This course will introduce lower division undergraduates to the fundamentals of neuroscience. The first part of the course covers basic membrane properties, synapses, action potentials, chemical and electrical synaptic interactions, receptor potentials, and receptor proteins. The second part of the course covers networks in invertebrates, memory and learning behavior, modulation, vertebrate brain",0
MCELLBI 88,Immunotherapy of Cancer: Success and Failures,2 Units, Foundations of Data Science: ,"Terms offered: Spring 2018, Spring 2017<br/>
We will work with a variety of datasets that describe a molecular view of cells and how they divide. We will learn about the processes that cause cells to become specialized (differentiate) and to give rise to cancer (transform). We will analyze data on genetic mutations in cancer that distinguish tumor cells from normal cells. We will learn how mutations are detected by the immune system and the basis of cancer immunotherapy. Finally we will analyze",1
MCELLBI 90A,Freshman Seminars: Biochemistry and Molecular Biology,1 Unit, Open to freshmen only,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
MCELLBI 90B,Freshman Seminars: Cell and Developmental Biology,1 Unit, Open to freshmen only,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
MCELLBI 90C,Freshman Seminars: Genetics and Development,1 Unit, Open to freshmen only,"Terms offered: Fall 2016, Fall 2010, Spring 2007<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
MCELLBI 90D,Freshman Seminars: Immunology,1 Unit, Open to freshmen only,"Terms offered: Fall 2017, Fall 2016, Spring 2014<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
MCELLBI 90E,Freshman Seminars: Neurobiology,1 Unit, Open to freshmen only,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
MCELLBI C96,Studying the Biological Sciences,1 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Freshmen will be introduced to the ""culture"" of the biological sciences, along with an in-depth orientation to the academic life and the culture of the university as they relate to majoring in biology. Students will learn concepts, skills, and information that they can use in their major course, and as future science professionals. Restricted to freshmen in the biology scholars program.",0
MCELLBI 98,Directed Group Study,1 - 4 Units, Freshmen and sophomores only,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
Lectures and small group discussions focusing on topics of interest, varying from semester to semester.",0
MCELLBI 100B,"Biochemistry: Pathways, Mechanisms, and Regulation",4 Units, C100A/Chemistry C130,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course surveys cellular metabolism with a focus on the underlying bioenergetics, mechanisms, and chemistry. Lectures will cover major principles in the biochemistry of metabolism and also highlight selected topics including signaling, transport, metabolic engineering, and human diseases related to metabolic dysfunction. The course is designed for majors in the biochemistry and molecular biology, genetics and development, or immunology",0
MCELLBI C100A,Biophysical Chemistry: Physical Principles and the Molecules of Life,4 Units," Chemistry 3A or 112A, Mathematics 1A, Biology 1A and 1AL; Chemistry 3B or 112B recommended","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Thermodynamic and kinetic concepts applied to understanding the chemistry and structure of biomolecules (proteins, DNA, and RNA). Molecular distributions, reaction kinetics, enzyme kinetics. Bioenergetics, energy transduction, and motor proteins. Electrochemical potential, membranes, and ion channels.",0
MCELLBI 102,Survey of the Principles of Biochemistry and Molecular Biology,4 Units," Biology 1A, 1AL, and Chemistry 3B (or equivalent courses). Recommended: a course in physical chemistry","Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
A comprehensive survey of the fundamentals of biological chemistry, including the properties of intermediary metabolites, the structure and function of biological macromolecules, the logic of metabolic pathways (both degradative and biosynthetic) and the molecular basis of genetics and gene expression.",0
MCELLBI C103,Bacterial Pathogenesis,3 Units," 100, 102 or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course for upper division and graduate students will explore the molecular and cellular basis of microbial pathogenesis. The course will focus on model microbial systems which illustrate mechanisms of pathogenesis. Most of the emphasis will be on bacterial pathogens of mammals, but there will be some discussion of viral and protozoan pathogens. There will be an emphasis on experimental approaches. The course will also include some aspects",0
MCELLBI 104,"Genetics, Genomics, and Cell Biology",4 Units, 102,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course will introduce students to key concepts in genetic analysis, eukaryotic cell biology, and state-of-the-art approaches in genomic medicine. Lectures will highlight basic knowledge of cellular processes with the basis for human diseases, particularly cancer. Prerequisite courses will have introduced students to the concepts of cells, the central dogma of molecular biology, and gene regulation. Emphasis in this course will be on eukaryotic",0
MCELLBI 110,Molecular Biology: Macromolecular Synthesis and Cellular Function,4 Units, C100A (may not be taken concurrently); Plan 1 Emphasis 1 (BMB) majors should take 100B prior to 110,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Molecular biology of prokaryotic and eukaryotic cells and their viruses. Mechanisms of DNA replication, transcription, translation. Structure of genes and chromosomes. Regulation of gene expression. Biochemical processes and principles in membrane structure and function, intracellular trafficking and subcellular compartmentation, cytoskeletal architecture, nucleocytoplasmic transport, signal transduction mechanisms, and cell cycle control.",0
MCELLBI C110L,General Biochemistry and Molecular Biology Laboratory,4 Units, 110 (may be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Experimental techniques of biochemistry and molecular biology, designed to accompany the lectures in Molecular and Cell Biology 100B and 110.",0
MCELLBI C112,General Microbiology,4 Units, Biology 1A and 1B,"Terms offered: Summer 2018 10 Week Session, Fall 2017, Summer 2017 10 Week Session<br/>
This course will explore the molecular bases for physiological and biochemical diversity among members of the two major domains, Bacteria and Archaea. The ecological significance and evolutionary origins of this diversity will be discussed. Molecular, genetic, and structure-function analyses of microbial cell cycles, adaptive responses, metabolic capability, and macromolecular syntheses will be emphasized.",0
MCELLBI C112L,General Microbiology Laboratory,2 Units, C112 (may be taken concurrently),"Terms offered: Summer 2018 10 Week Session, Spring 2018, Fall 2017<br/>
Experimental techniques of microbiology designed to accompany the lecture in C112 and C148. The primary emphasis in the laboratory will be on the cultivation and physiological and genetic characterization of bacteria. Laboratory exercises will include the observation, enrichment, and isolation of bacteria from selected environments.",0
MCELLBI C114,Introduction to Comparative Virology,4 Units," Introductory chemistry (Chemistry 1A or 3A-3B or equivalent) and introductory biology (Biology 1A, 1AL, and 1B or equivalent) and general biochemistry (Molecular and Cell Biology C100A or equivalent--preferably completed but may be taken concurrently)","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will provide a comparative overview of virus life cycles and strategies viruses use to infect and replicate in hosts. We will discuss virus structure and classification and the molecular basis of viral reproduction, evolution, assembly, and virus-host interactions. Common features used during virus replication and host cellular responses to infection will be covered. Topics also included are common and emerging virus diseases",0
MCELLBI C116,Microbial Diversity,3 Units, Upper-division standing. C112 or consent of instructor and organic chemistry (may be taken concurrently),"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course for upper-division and graduate students will broadly survey myriad types of microbial organisms, both procaryote and eucaryote, using a phylogenetic framework to organize the concept of ""biodiversity."" Emphasis will be on the evolutionary development of the many biochemical themes, how they mold our biosphere, and the organisms that affect the global biochemistry. Molecular mechanisms that occur in different lineages will",0
MCELLBI 118,The Cancer Karyotype: What it is and What it Does,1 Unit, 102. 104 recommended,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Mutational cancer theories do not explain why cancers: 1) have clonal individual karyotypes; 2) have polygenic transcriptomes and phenotypes; 3) have flexible karyotypes, which evolve progressive malignancy and drug resistance, but maintain autonomy and even immortality; and 4) Why carcinogens induce cancer only after conspicuously long latent periods of years to decades. To answer these questions, this course tests a new karyotypic theory",0
MCELLBI 130,Cell and Systems Biology,4 Units, 102 and 104. Instructors may waive 104 prerequisite for non-Molecular and Cell Biology majors,"Terms offered: Spring 2018, Spring 2017, Fall 2009<br/>
This course will provide a detailed discussion of a wide range of topics in cell biology emphasizing experimental approaches and key experiments that have provided important insights. The course is aimed at conveying an understanding of how cellular structure and function arise as a result of the properties of cellular macromolecules. An emphasis will be placed on the dynamic nature of cellular organization and will include a description of",0
MCELLBI 132,Biology of Human Cancer,4 Units," 102 or 110 (may be taken concurrently); Biology 1A, 1AL, 1B","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The course is designed for students interested in learning about the molecular and cell biology of cancer and how this knowledge is being applied to the prevention, diagnosis and therapy of cancer. Topics covered include tumor pathology and epidemiology; tumor viruses and oncogenes; intracellular signaling; tumor suppressors; multi-step carcinogenesis and tumor progression; genetic instability in cancer; tumor-host interactions; invasion and metastasis;",0
MCELLBI 133L,Physiology and Cell Biology Laboratory,4 Units, ,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Experimental analyses of central problems in cell biology and physiology using modern techniques, including DNA cloning and protein biochemistry, fluorescence microscopy of the cytoskeleton and organelles, DNA transfection and cell cycle analysis of cultured mammalian cells, RNA interference and drug treatments to analyze ion channel function in cell contractility and intracellular signaling, and somatosensation.",1
MCELLBI C134,Chromosome Biology/Cytogenetics,3 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Survey of behavior, structure, and function of chromosomes with emphasis on behavior in model organisms. Topics include mitosis, meiosis, chromosome aberrations, genome function, dosage compensation, transposons, repetitive DNA, and modern cytological imaging.",0
MCELLBI 135A,Topics in Cell and Developmental Biology: Molecular Endocrinology,3 Units," Molecular and Cell Biology 102, Biology 1A, 1AL, 1B, Chemistry 3A-3B or equivalent, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Molecular mechanisms by which hormones elicit specific responses and regulate gene expression; hormone-receptor interaction; synthesis, transport and targeting of hormones, growth factors and receptors.",0
MCELLBI 136,Physiology,4 Units," Biology 1A, 1AL, 1B, Physics 8A. Physics 8B recommended","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Principles of mammalian (primarily human) physiology emphasizing physical, chemical, molecular and cellular bases of functional biology. The following topics will be covered: cellular and membrane ion and nonelectrolyte transport; cell and endocrine regulation; autonomic nervous system regulation; skeletal, smooth and cardiac muscle; cardiovascular physiology; respiration; renal physiology; gastrointestinal physiology. Discussion section led by",0
MCELLBI 137L,Physical Biology of the Cell,3 Units,,"Terms offered: Spring 2017<br/>
Biology is being revolutionized by new experimental techniques that have made it possible to measure the inner workings of molecules, cells and multicellular organisms with unprecedented precision. The objective of this course is to explore this deluge of quantitative data through the use of biological numeracy. We will develop theoretical models that make precise predictions about biological phenomena. These predictions will be tested through the hands-on analysis",0
MCELLBI 140,General Genetics,4 Units, Biology 1A and 1AL,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An in depth introduction to genes, their sexual and asexual transmission in individuals and populations, and gene regulation in prokaryotes and eukaryotes. Gene manipulation by recombination, molecular cloning and genome editing is presented in contexts ranging from fundamental mechanisms of chromosome biology to applications in development, aging and disease. Human genetic variation and quantitative evaluation are illuminated. Non-Mendelian",0
MCELLBI 140L,Genetics Laboratory,4 Units, Molecular and Cell Biology 104 or 140. May be taken concurrently,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Experimental techniques in classical and molecular genetics.",0
MCELLBI 141,Developmental Biology,4 Units," 102 or C100A; Biology 1A, 1AL, and 1B; 110 or 130 recommended","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
An introduction to principles and processes of embryonic and post-embryonic development, stressing mechanisms of cell and tissue interactions, morphogenesis and regulation of gene expression.",0
MCELLBI 143,"Evolution of Genomes, Cells, and Development",3 Units, Biology 1A-1B and Molecular and Cell Biology C100A or 102; 104 or 140 recommended,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course is intended for upper-division undergraduates seeking an interactive course based on modern concepts in evolution and comparative genomics. The course will emphasize the contribution of molecular evolution to a series of seminal events in life's history: origin of life; origin of cells; origin of eukaryotes; origin of multicellularity; evolution of animal development; human origins.",0
MCELLBI C148,Microbial Genomics and Genetics,4 Units, Molecular and Cell Biology C100A/Chemistry C130 or Molecular and Cell Biology 102,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Course emphasizes bacterial and archaeal genetics and comparative genomics. Genetics and genomic methods used to dissect metabolic and development processes in bacteria, archaea, and selected microbial eukaryotes. Genetic mechanisms integrated with genomic information to address integration and diversity of microbial processes. Introduction to the use of computational tools for a comparative analysis of microbial genomes and determining relationships",0
MCELLBI 149,The Human Genome,3 Units," MCB 140, MCB 104 or equivalent","Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
This is an upper division course for majors in MCB with an interest in an in-depth exploration of the forces that shape the human genome and the human population, as well as the ways that human genetic information can be used in medicine, ancestry and forensics. The course will combine lectures and discussion of research papers.",0
MCELLBI 150,Molecular Immunology,4 Units," C100A/Chemistry C130, or 102","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Fundamentals of immunology with emphasis on biochemical and molecular approaches to study of the immune system and its application in medicine and biotechnology. Topics covered include description of the immune system, antibody and T-cell receptor structure and function, genes of the immunoglobulin superfamily, cells and molecular mediators that regulate the immune response, allergy, autoimmunity, immunodeficiency, tissue and organ transplants",0
MCELLBI 150L,Immunology Laboratory,4 Units, Molecular and Cell Biology 150 (may be taken concurrently); consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Experimental techniques in mammalian molecular biology and cellular immunology. Molecular techniques covered include PCR and recombinant DNA procedures such as gene cloning, gene transfer, DNA sequencing, Southern blot, and restriction mapping. Immunological techniques covered include cell culture and monoclonal antibody production, flow cytometry, ELISA, immunoprecipitation, and western blot.",0
MCELLBI 160,Cellular and Molecular Neurobiology,4 Units, Biology 1A and 1AL. Prerequisite or co-requisite: Physics 8B,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Comprehensive introductory survey of cellular and molecular neuroscience, including cellular neurophysiology, ion channel function, synaptic function and plasticity, sensory transduction, and brain development. Includes introduction to molecular basis of neurological disease. Analysis from the level of molecules to cells to simple circuits.",0
MCELLBI 160L,Neurobiology Laboratory,4 Units," Biology 1A, 1AL; Physics 8A, 8B; MCB 160 or equivalent (may be taken concurrently). Recommended: a course in physical chemistry","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Experimental analyses of properties and interactions of nerve cells and systems, illustrating principal features and current methods. Techniques employed include computer simulation of neuron properties, electrophysiological recording and stimulation of nerves and cells, digitally enhanced video imaging of outgrowth, fluorescence immunocytochemistry, analysis of sensory: CNS mapping, human-evoked potential recording, sensory psychophysic",0
MCELLBI 161,"Circuit, Systems and Behavioral Neuroscience",4 Units, Molecular and Cell Biology 160,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Comprehensive survey of circuits and systems neuroscience, including sensory and motor systems, learning and memory, neuromodulatory systems and brain state and higher functions.<br/>
Biological and computational principles of neural circuit function. Analysis from the level of small circuits to behavior.",0
MCELLBI 163L,Mammalian Neuroanatomy Lab,4 Units," Biology 1A/1AL, Molecular and Cell Biology 160 but can be taken concurrently. Molecular and Cell Biology 161 is recommended","Terms offered: Fall 2017, Fall 2016<br/>
Development, structure (gross and microscopic), and functional relationships of the mammalian nervous system.",0
MCELLBI 165,Neurobiology of Disease,3 Units, Molecular and Cell Biology 160,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The molecular, cellular, and neural circuit basis of neurological disease. Includes neurochemistry and reward systems, neural development and its disorders, addiction, neurodegenerative and neuropsychiatric disorders. Students will read and discuss primary papers from the research literature.",0
MCELLBI 166,Biophysical Neurobiology,3 Units," Biology 1A, 1AL, Physics 8A-8B, Chemistry 1A, 3A/3AL-3B, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Electrochemistry and ion transport phenomena, equivalent circuits, excitability, action potentials, voltage clamp and the Hodgkin-Huxley model. Biophysical properties of ion channels. Statistical and electrophysiological models of synaptic transmission, Quantitative models for dendritic structure and neuronal morphogenesis. Sensory transduction, cellular networks as computational devices, information processing and transfer.",0
MCELLBI N184,IGI CRISPR Workshop: Practical Aspects of Precision Biology for Undergraduates,2 Units," Any one of the lab courses (MCB 110L, 133L, 140L, 150L and 160L) or equivalent lab experience","Terms offered: Summer 2018 3 Week Session, Summer 2017 3 Week Session<br/>
This 3 week lab course will focus on applications of CRISPR technology as a platform for genome editing and functional genomics. The program will consist of lectures from experts in the field and a hands-on laboratory experience demonstrating CRISPR editing both in vitro and in vivo. Workshop faculty will address topics in genome editing and CRISPR-Cas9 research, including basic and enhanced CRISPR methods, cellular repair",0
MCELLBI 194,Undergraduate Student Instructor for Molecular and Cell Biology Courses,1 - 2 Units, Must have completed course applying to UGSI with a grade of B or better; or consent of instructor,"Terms offered: Fall 2017<br/>
UGSIs will work under supervision of instructor and/or GSI. The UGSI will attend three hours of lecture per week and one hour or two hours of discussion section a<br/>
week depending on the number of units, where they will assist a GSI in instruction (answering questions, providing demonstrations, facilitating activities, etc.). In addition, UGSIs<br/>
will meet with students from their section for one or two hours of tutoring per week depending on the number of units.",0
MCELLBI H196B,Honors Research,1 - 4 Units, Senior honors status and consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Individual research and completion of thesis under the supervision of a faculty member. This course satisfies the thesis requirement for the Molecular and Cell Biology Department Honors Program. Contact the MCB Undergraduate Affairs Office, 3060 Valley Life Sciences Building, for program details and an application. Honor students must complete at least two semesters of research, taking a minimum of 4 units and a maximum of 8 units of H196A-196B.",0
MCELLBI 197,Supervised Internship,1 Unit," Consent of MCB Faculty, restricted to MCB majors and prospective majors only. Certification from supervisor that credit is required","Terms offered: Fall 2016<br/>
Supervised experience relevant to specific topics of biology in off-campus organizations. Written report and evaluation from internship supervisor required.",0
MCELLBI 198,Directed Group Study,1 - 4 Units, Upper division standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Lectures and small group discussions focusing on topics of interest, varying from semester to semester.",0
MCELLBI 200A,Fundamentals of Molecular and Cell Biology,3 Units, 200A and 200B must be taken concurrently. Combined course required and restricted to all MCB first-year graduate students,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The goal of this course is to provide graduate-level instruction on molecular and cellular biosciences from a highly-integrated systems perspective, rather than using a more classic, techniques-oriented format. A collection of approaches, and a focus on critical thinking and problem solving, will be used to show how fundamental, highly-significant biological problems are ""cracked open."" Reading will be assigned from a mix of classic and",0
MCELLBI 200B,Fundamentals of Molecular and Cell Biology,3 Units, Must be taken concurrently. Combined course required for all MCB first-year graduate students,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The goal of this course is to provide graduate-level instruction on molecular and cellular biosciences from a highly-integrated systems perspective, rather than using a more classic, techniques-oriented format. A collection of approaches, and a focus on critical thinking and problem solving, will be used to show how fundamental, highly-significant biological problems are ""cracked open."" Reading will be assigned from a mix of classic and",0
MCELLBI 206,Physical Biochemistry,3 Units," MCB C100A or equivalent. Admission to the course requires formal consent of instructors, except for MCB and Biophysics graduate students and graduate students in the laboratories of MCB faculty","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Application of modern physical concepts and experimental methods to the analysis of the structure, function, and interaction of large molecules of biological interest.",0
MCELLBI 210,Macromolecular Reactions and the Cell,4 Units," 110 or equivalent. Admission to the course requires formal consent of instructors, except for MCB graduate students and graduate students in the laboratories of MCB faculty","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
General course for first-year graduate students. Covers our current understanding of, methodological approaches for analyzing, and recent advances in the function of cellular macromolecules and macromolecular complexes in DNA replication, recombination, transposition and repair, gene expression and its regulation, mRNA splicing, genome organization, noncoding RNAs, signal transduction, protein synthesis, folding and degradation, growth control",0
MCELLBI C212A,"Chemical Biology I - Structure, Synthesis and Function of Biomolecules",1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will present the structure of proteins, nucleic acids, and oligosaccharides from the perspective of organic chemistry. Modern methods for the synthesis and purification of these molecules will also be presented.",0
MCELLBI C212B,Chemical Biology II - Enzyme Reaction Mechanisms,1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will focus on the principles of enzyme catalysis. The course will begin with an introduction of the general concepts of enzyme catalysis which will be followed by detailed examples that will examine the chemistry behind the reactions and the three-dimensional structures that carry out the transformations.",0
MCELLBI C212C,Chemical Biology III - Contemporary Topics in Chemical Biology,1 Unit,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will build on the principles discussed in Chemical Biology I and II. The focus will consist of case studies where rigorous chemical approaches have been brought to bear on biological questions. Potential subject areas will include signal transduction, photosynthesis, immunology, virology, and cancer. For each topic, the appropriate bioanalytical techniques will be emphasized.",0
MCELLBI C216,Microbial Diversity Workshop,1 Unit, Graduate standing; C112 or consent of instructor and organic chemistry (may be taken concurrently),"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This workshop for graduate students will parallel C116, Microbial Diversity, which should be taken concurrently. Emphasis in the workshop will be on review of research literature and formulation of paper pertinent to research in microbial diversity.",0
MCELLBI 218A,Mapping Metabolic Drivers of Disease using Chemoproteomic and Metabolomic Platforms,2 Units," Enrollment is restricted to students conducting research in the laboratory of the instructor, or requires consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
We will discuss current research in the following three areas: 1) mapping metabolic drivers of human diseases using<br/>
chemoproteomic and metabolomic platforms; 2) expanding the druggable proteome through mapping and pharmacologically interrogating proteome-wide<br/>
hyper-reactive and ligandable hotspots; 3) mapping proteome-wide targets of environmental and pharmaceutical chemicals towards understanding novel<br/>
toxicological mechani",0
MCELLBI 218C,Research Review in Biochemistry and Molecular Biology: Synthetic Biology and Cellular Enzymology,2 Units, Enrollment is restricted to students conducting research in the laboratory of the instructor or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Synthetic biology, metabolic engineering, systems biology, enzyme mechanism, and gene discovery.",0
MCELLBI 218D,Research Review in Biochemistry and Molecular Biology: Gene Regulation at the RNA Level,2 Units, Enrollment is restricted to students conducting research in the laboratory of the instructor or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
RNA elements involved in alternative splicing and other co-transcriptional mechanisms of regulation. Specific areas of interest include riboswitches and other structured RNA elements involved in gene regulation.",0
MCELLBI 218E,Research Review in Biochemistry and Molecular Biology: Viruses as Models for Eukaryote Gene Expression and Replication,2 Units, Enrollment is restricted to students conducting research in the laboratory of the instructor or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Recent developments in eukaryote viral and cellular regulation. New concepts in transcription and RNA replication, with particular emphasis on virus-cell interactions.",0
