code,title,units,prereqs,offered,corrupt
PUB POL 198,Directed Group Study,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Group study of a selected topic or topics in Public Policy. Meetings to be arranged.",0
PUB POL 199,Supervised Independent Study and Research,1 - 4 Units, Upper division standing,"Terms offered: Spring 2017, Spring 2016, Fall 2014<br/>
For upper division students wishing to pursue special study and directed research under direction of a member of the staff. Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
PUB POL 200,Introduction to Policy Analysis,4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This introductory course will integrate various social science disciplines and apply these perspectives to problems of public policy. Throughout the academic term, students will apply knowledge of politics, economics, sociology, and quantitative methods in the analysis of case studies of policymakers and managers making decisions. Students learn to use the techniques of social science to evaluate projects and programs. Course will include",0
PUB POL 205,Advanced Policy Analysis,6 Units, Open only to majors who have completed the core curriculum,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Each student will conduct thorough analysis on a major policy question. In this research, students will apply the interdisciplinary methods, approaches, and perspectives studied in the core curriculum.",0
PUB POL 210A,The Economics of Public Policy Analysis,4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Theories of microeconomic behavior of consumers, producers, and bureaucrats are developed and applied to specific policy areas. Ability to analyze the effects of alternative policy actions in terms of 1) the efficiency of resource allocation and 2) equity is stressed. Policy areas are selected to show a broad range of actual applications of theory and a variety of policy strategies.",0
PUB POL 210B,The Economics of Public Policy Analysis,4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Theories of microeconomic behavior of consumers, producers, and bureaucrats are developed and applied to specific policy areas. Ability to analyze the effects of alternative policy actions in terms of 1) the efficiency of resource allocation and 2) equity is stressed. Policy areas are selected to show a broad range of actual applications of theory and a variety of policy strategies.",0
PUB POL 220,Law and Public Policy,4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Focuses on legal aspects of public policy by exposing students to primary legal materials, including court decisions and legislative and administrative regulations. Skills of interpretation and legal draftsmanship are developed. Relationships among law-making agencies and between law and policy are explored through case-centered studies.",0
PUB POL C221,"Climate, Energy and Development",3 Units, Graduate student standing or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015, Fall 2014<br/>
Graduate seminar examining the role of energy science, technology, and policy in<br/>
international development. The course will look at how changes in the theory and practice<br/>
of energy systems and of international development have co-evolved over the past half-<br/>
century, and what opportunities exist going forward.<br/>
<br/>
A focus will be on rural and decentralized energy use, and the issues of technology, culture,<br/>
and",0
PUB POL 240A,"Decision Analysis, Modeling, and Quantitative Methods",4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An integrated course on the use of quantitative techniques in public policy analysis: computer modeling and simulation, linear programming and optimization, decision theory, and statistical and econometric analysis of policy-relevant data. The student develops a facility in distilling the policy relevance of numbers through an analysis of case studies and statistical data sets.",0
PUB POL 240B,"Decision Analysis, Modeling, and Quantitative Methods",4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
An integrated course on the use of quantitative techniques in public policy analysis: computer modeling and simulation, linear programming and optimization, decision theory, and statistical and econometric analysis of policy-relevant data. The student develops a facility in distilling the policy relevance of numbers through an analysis of case studies and statistical data sets.",0
PUB POL 249,Statistics for Program Evaluation,4 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
How do we know whether a program or policy is having its intended impact? This course will cover the methods used to answer this question. The focus will be on quantitative studies, with an emphasis on the econometric techniques used in experimental and non-experimental evaluations. We will also discuss the role of program evaluations in policy analysis and design and the limits to program evaluation as a tool for policy improvement. Examples will be drawn",0
PUB POL 250,The Politics of Public Policy,4 Units, Open only to students in the Graduate School of Public Policy,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
This course examines the political and organizational factors involved in developing new policies, choosing among alternatives, gaining acceptance, assuring implementation, and coping with unanticipated consequences. Materials will include case studies, theoretical, empirical, and interpretive works from several disciplines.",0
PUB POL 251,Microeconomic Organization and Policy Analysis,3 Units," Business Administration 101B or Economics 200A or equivalent, and consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Research seminar to develop public policy analyses based on microeconomic theories of organization, including collective demand mechanisms, behavioral theory of regulatory agencies and bureaucracies, and productivity in the public sector.",0
PUB POL C253,International Economic Development Policy,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course emphasizes the development and application of policy solutions to developing-world problems related to poverty, macroeconomic policy, and environmental sustainability. Methods of statistical, economic, and policy analysis are applied to a series of case studies. The course is designed to develop practical professional skills for application in the international arena.",0
PUB POL 256,Program and Policy Design,4 Units,,"Terms offered: Spring 2016, Fall 2011, Fall 2005<br/>
Studio/laboratory in the design of non-physical environments. Complements courses in policy analysis, public management, economics, and political science; especially intended to integrate elements of professional programs in public policy and related areas. Students will design, in groups and individually, programs and policies that create value in the public sector, including statutes, regulations, and implementation projects. Comparative reviews",0
PUB POL 257,Arts and Cultural Policy,4 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Survey of government policy toward the arts (especially direct subsidy, copyright and regulation, and indirect assistance) and its effects on artists, audiences, and institutions. Emphasizes ""highbrow"" arts, U.S. policy, and the social and economic roles of participants in the arts. Readings, field trips, and case discussion. One paper in two drafts required for undergraduate credit; graduate credit awarded for an additional short",0
PUB POL 259,Benefit-Cost Analysis,4 Units, Calculus and Intermediate Microeconomics or consent of instructor,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
This course discusses and criticizes the conceptual foundations of cost-benefit analysis, and analyzes in depth some important applied aspects such as endogenous prices of other commodities, methods to infer willingness to pay, valuation of life, uncertainty and the rate of discount. The goal of this course is to teach you the theory and practice of cost-benefit analysis, with an eye to preparing you to confidently conduct a CBA for an employer",0
PUB POL 260,Public Leadership and Management,4 Units, Open only to students in the Graduate School of Public Policy and a select few students at other graduate schools,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course is designed to help students develop their skills for leading and managing groups, government agencies, nonprofit organizations, and public advocacy, with the goal of achieving positive social change. Materials include case studies, analyses, and works from several disciplines. Course is open to first and second year MPP students, but recommended for first year.",0
PUB POL 270,"Kid-First Policy: Family, School, and Community",4 Units,,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
This seminar appraises the critical policy choices that shape the lives of children and adolescents from birth through high school and beyond. The issues are as varied-and hotly debated by politicians and policy-makers-as banning Coke machines in schools to reduce obesity, regulating teenage abortion, providing universal preschool and helping abused children. Students from across the campus-public policy, education, social welfare, business",0
PUB POL 271,The Political Economy of Inequality,4 Units,,"Terms offered: Fall 2017<br/>
This course is designed to provide graduate students with a deeper understanding of the organization of the political economy of the United States and why earnings and wealth have been diverging over the last thirty-five years. Given that most of the underlying forces causing this trend in the U.S. are also prevalent in other nations, the lessons learned in this course are likely to be relevant elsewhere. The course is also intended to provide insights into the political",0
PUB POL C271,Energy and Development,3 Units, Energy and Resources ,"Terms offered: Spring 2016<br/>
This advanced graduate seminar will examine the theoretical frames and models used to examine the linkages between energy and development, and the impacts of one on the other.<br/>
<br/>",1
PUB POL 273,PUBLIC MANAGEMENT AND POLICY IMPLEMENTATION,4 Units,,"Terms offered: Fall 2017<br/>
This course examines concepts and case studies to illustrate how to be an effective organizational leader in government and the non-profit sector. Topics include formulating and articulating goals; the influence of assets and the external environment; the importance of structure, culture and craft; reforming when resources are scarce; negotiation techniques; and elements of crisis management. students are expected to read all assignments before class and be prepared",0
PUB POL 275,Spatial Data and Analysis,4 Units, Introduction to Statistics,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course introduces students to spatial data and its analysis, modeling of spatially dependent processes, and related policy problems. Through hands-on analysis, students will learn to extract quantitative information from spatial data for applied research and public policy. Students will be introduced to spatial statistics, spatially dependent simulation, and spatial optimization. Students will learn to think creatively about spatial problems",0
PUB POL 280,"Ethics, Policy, and the Power of Ideas",4 Units,,"Terms offered: Spring 2018, Spring 2016, Fall 2014<br/>
This seminar brings together two related frames for policy thinking: the ethics of policy, that is, what does it mean to do the right thing? and the intervention of policy, that is, how do new policy paradigms emerge? Those who seek to govern well inescapably confront questions of value in their political, professional, and personal choices. the discussion of ethical dilemmas, which will take up the first half of the semester, is designed to",0
PUB POL C284,Energy and Society,4 Units,,"Terms offered: Summer 2018 10 Week Session, Fall 2017, Summer 2017 8 Week Session<br/>
Energy sources, uses, and impacts; an introduction to the technology, politics, economics, and environmental effects of energy in contemporary society. Energy and well-being; energy international perspective, origins, and character of energy crisis.",0
PUB POL C285,Nuclear Security: The Nexus Between Policy and Technology,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The course will review the origins and evolution of nuclear energy, how it has been applied for both peaceful and military purposes, and the current and prospective challenges it presents. The purpose of the course is to educate students on the policy roots and technological foundations of nuclear energy and nuclear weapons so they are positioned to make original contributions to the field in their scholarly and professional careers.",0
PUB POL 286,US National Security Policy,4 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
An extensive examination of contemporary U.S. national security issues and how policy is developed and implemented. Topics include Russia after the Cold War with emphasis on nuclear and biological weapons; crisis decision-making and the key players in national security policy; the struggle against terrorism, especially since 9/11, with some reference to homeland security; the challenges to U.S. policy in the Middle East after the Arab spring;",0
PUB POL 288,Risk and Optimization Models for Policy,4 Units, One course in statistics/probability,"Terms offered: Spring 2018, Fall 2016, Fall 2015<br/>
Optimization and simulation models in stochastic and deterministic contexts. Monte Carlo simulation, Bayesian models and decisions, linear and nonlinear programming, queing models, and a review of heuristics and biases in individual risk assessment. Hands-on exploration of tools oriented to management and policy decisions in public and nonprofit organizations. Objective for students: lifelong habit of learning and using new analytic methods.",0
PUB POL 290,Special Topics in Public Policy,1 - 4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Course examines current problems and issues in the field of public policy. Topics may vary from year to year and will be announced at the beginning of the semester. Open to students from other departments.",0
PUB POL 292,Directed Advanced Study,1 - 12 Units,,"Terms offered: Fall 2016, Spring 2016, Fall 2014<br/>
Open to qualified graduate students wishing to pursue special study and research under direction of a member of the staff.",0
PUB POL 296,Ph.D. Seminar,3 Units, Must be a Ph.D. student in public policy in third year or beyond,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Discussion and analysis of dissertation research projects, including conceptual and methodological problems of designing and conducting public policy research.",0
PUB POL 297,Graduate Student Led Course in Public Policy,1 - 4 Units, Open to graduate students only,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Course examines current problems and issues in the field of public policy. Topics vary from year to year.",0
PUB POL 298,Directed Advanced Study,1 - 12 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Open to qualified graduate students wishing to pursue special study and research under direction of a member of the staff.",0
PUB POL 299,Independent Study in Preparation for the Advanced Policy Analysis,3 Units, Consent of faculty,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
By arrangement with faculty. Open only to qualified second-year graduate students working toward the M.P.P. degree.",0
PUB POL 375,GSI Practicum,2 Units,,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
This course is directed at Graduate Student Instructors for undergraduate and graduate courses, and reviews the most important elements of effective teaching, especially teaching graduate students in professional programs like the Master of Public Policy. It satisfies the graduate division requirement for a 300 course for GSI's.",0
