code,title,units,prereqs,offered,corrupt
EPS 150,Case Studies in Earth Systems,2 Units," 50, senior standing or consent of instructor","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Analysis and discussion of three research problems on the interactions of solid earth, hydrologic, chemical, and atmospheric processes. Emphasis is on the synthesis and application of the student's disciplinary knowledge to a new integrative problem in the earth sciences.",0
EPS C162,Planetary Astrophysics,4 Units," Mathematics 53, 54; Physics 7A-7B-7C","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Physics of planetary systems, both solar and extra-solar. Star and planet formation, radioactive dating, small-body dynamics and interaction of radiation with matter, tides, planetary interiors, atmospheres, and magnetospheres. High-quality oral presentations may be required in addition to problem sets and a final exam.",0
EPS C178,Applied Geophysics,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The theory and practice of geophysical methods for determining the subsurface distribution of physical rock and soil properties. Measurements of gravity and magnetic fields, electrical and electromagnetic fields, and seismic velocity are interpreted to map the subsurface distribution of density, magnetic susceptibility, electrical conductivity, and mechanical properties.",0
EPS C180,Air Pollution,3 Units," Chemistry 1A-1B, Physics 8A or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is an introduction to air pollution and the chemistry of earth's atmosphere. We will focus on the fundamental natural processes controlling trace gas and aerosol concentrations in the atmosphere, and how anthropogenic activity has affected those processes at the local, regional, and global scales. Specific topics include stratospheric ozone depletion, increasing concentrations of green house gasses, smog, and changes in the oxidation",0
EPS C181,Atmospheric Physics and Dynamics,3 Units," Mathematics 53, 54; Physics 7A-7B-7C","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course examines the processes that determine the structure and circulation of the Earth's atmosphere. The approach is deductive rather than descriptive: to figure out the properties and behavior of the Earth's atmosphere based on the laws of physics and fluid dynamics. Topics will include interaction between radiation and atmospheric composition; the role of water in the energy and radiation balance; governing equations for atmospheric motion",0
EPS C182,Atmospheric Chemistry and Physics Laboratory,3 Units," Earth and Planetary Science 50 and 102 with grades of C- or higher (one of which may be taken concurrently) or two of the following: Chemistry 120A, 120B, C130, or 130B with grades of C- or higher (one of which may be taken concurrently)","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Fluid dynamics, radiative transfer, and the kinetics, spectroscopy, and measurement of atmospherically relevant species are explored through laboratory experiments, numerical simulations, and field observations.",0
EPS C183,Carbon Cycle Dynamics,3 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014, Spring 2013<br/>
The focus is the (unsolved) puzzle of the contemporary carbon cycle. Why is the concentration of atmospheric CO2 changing at the rate observed? What are the terrestrial and oceanic processes that add and remove carbon from the atmosphere? What are the carbon management strategies under discussion? How can emission protocols be verified? Students are encouraged to gain hands-on experience with the available data, and learn modeling",0
EPS H195,Senior Honors Course,3 Units, Limited to honors candidates,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Original research and preparation of an acceptable thesis. May be taken during two consecutive semesters of senior year and may be substituted for six units of the upper division requirement with consent of major adviser.",0
EPS 203,Introduction to Aquatic and Marine Geochemistry,4 Units," Chemistry 1A, Mathematics 1A, or 16A. C82 recommended","Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Introduction to marine geochemistry: the global water cycle; processes governing the distribution of chemical species within the hydrosphere; ocean circulation; chemical mass balances, fluxes, and reactions in the marine environment from global to submicron scales; carbon system equilibrium chemistry and biogeochemistry of fresh and salt walter; applications of natural and anthropogenic stable and radioactive tracers; internal ocean proc",0
EPS 207,Laboratory in Observational Seismology,3 Units, 121 or 130 or 204 or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Group problem solving of current seismological topics. Analysis, inversion, and numerical modeling of seismic waveform data to investigate questions regarding the physics of the earthquake source and seismic wave propagation. Application of current developments and techniques in seismological research.",0
EPS 214,Igneous Petrology,4 Units, Consent of instructor,"Terms offered: Spring 2017, Spring 2014, Spring 2002<br/>
The composition, generation, and cooling of magmas to form igneous rocks. The physical and thermodynamic properties of silicate liquids.",0
EPS 216,Active Tectonics,3 Units," 116 or equivalent, Physics 7A or equivalent, or consent of instructor","Terms offered: Fall 2017, Fall 2016, Fall 2014<br/>
This course is a graduate course designed to introduce students in the earth sciences to the geology of earthquakes, including tectonic geomorphology, paleoseismology and the analysis and interpretation of geodetic measurements of active deformation. While the focus will be primarily on seismically active faults, we will also discuss deformation associated with landslides, regional isostatic rebound, and volcanoes, as well as measurements of global",0
EPS 217,Fluvial Geomorphology,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Application of fluid mechanics to sediment transport and development of river morphology. Form and process in river meanders, the pool-riffle sequence, aggradation, grade, and baselevel.",0
EPS 220,Advanced Concepts in Mineral Physics,3 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
A combined seminar and lecture course covering advanced topics related to mineral physics. The interface between geophysics with the other physical sciences is emphasized. Topics vary each semester.",0
EPS 224,Isotopic Geochemistry,4 Units," Chemistry 1A-1B, Mathematics 1A-1B","Terms offered: Spring 2017, Spring 2015, Fall 2013<br/>
An overview of the use of natural isotopic variations to study earth, planetary, and environmental problems. Topics include geochronology, cosmogenic isotope studies of surficial processes, radiocarbon and the carbon cycle, water isotopes in the water cycle, and radiogenic and stable isotope studies of planetary evolution, mantle dynamics, volcanoes, groundwater, and geothermal systems. The course begins with a short introduction to nuclear",0
EPS 225,Topics in High-Pressure Research,2 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Analysis of current developments and techniques in experimental and theoretical high-pressure research, with applications in the physical sciences. Topics vary each semester.",0
EPS 229,Introduction to Climate Modeling,3 Units,,"Terms offered: Spring 2018, Spring 2015<br/>
This course emphasizes the fundamentals of the climate system via a hierarchy of climate models. Topics will include energy balance, numerical techniques, climate observations, atmospheric and oceanic circulation and heat transports, and parameterizations of eddy processes. The model hierarchy will also explore nonlinear and stochastic processes, and biogeochemistry. Students will build computational models to investigate climate feedbacks, climate sensitivity",0
EPS 230,Radiation and Its Interactions with Climate,3 Units," Physics 105, 110A, 110B","Terms offered: Fall 2017, Spring 2016, Fall 2013<br/>
Introduction to role of radiative processes in structure and evolution of the climate system. Electromagnetism; solar and terrestrial radiation; interactions of radiation with Earth's atmosphere, ocean, and land surface; greenhouse and runaway greenhouse effects; radiative balance of the climate system; energy-balance climate models; effects of clouds and aerosols; interactions of radiation with atmospheric and oceanic dynamics; radiative processes",0
EPS 236,Geological Fluid Mechanics,4 Units, Continuum/fluid mechanics at the level of 108 or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An advanced course in the application of fluid mechanics in the earth sciences, with emphasis on the design and scaling of laboratory and numerical models. Principals of inviscid and viscous fluid flow; dynamic similarity; boundary layers; convection; instabilities; gravity currents; mixing and chaos; porous flow. Applications to mantle convection, magma dynamics, atmosphere and ocean dynamics, sediment/debris flows, and hydrogeology. Topics may",0
EPS C241,Stable Isotope Ecology,5 Units, Graduate standing,"Terms offered: Spring 2016, Spring 2014, Spring 2012<br/>
Course focuses on principles and applications of stable isotope chemistry as applied to the broad science of ecology. Lecture topics include principles of isotope behavior and chemistry, and isotope measurements in the context of terrestrial, aquatic, and marine ecological processes and problems. Students participate in a set of laboratory exercises involving preparation of samples of choice for isotopic analyses, the use of the mass spectrometer",0
EPS C242,Glaciology,4 Units, Graduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
A review of the mechanics of glacial systems, including formation of ice masses, glacial flow mechanisms, subglacial hydrology, temperature and heat transport, global flow, and response of ice sheets and glaciers. We will use this knowledge to examine glaciers as geomorphologic agents and as participants in climate change.",0
EPS C249,Solar System Astrophysics,3 Units," 149, 169, C160A or consent of instructor","Terms offered: Fall 2017, Spring 2011, Fall 2008<br/>
The physical foundations of planetary sciences. Topics include planetary interiors and surfaces, planetary atmospheres and magnetospheres, and smaller bodies in our solar system. The physical processes at work are developed in some detail, and an evolutionary picture for our solar system, and each class of objects, is developed. Some discussion of other (potential) planetary systems is also included.",0
EPS 250,Advanced Topics in Earth and Environmental Sciences,3 Units, Consent of instructor,"Terms offered: Fall 2016, Fall 2014, Fall 2013<br/>
Review of recent literature and discussion of ongoing research at the interface between earth science and environmental science.",0
EPS 251,Carbon Cycle Dynamics,3 Units,,"Terms offered: Spring 2016, Spring 2014, Spring 2013<br/>
In this course, we will focus on the (unsolved) puzzle of the contemporary carbon cycle. Why is the concentration of atmospheric CO2 changing at the rate observed? What are the terrestrial and oceanic processes that add and remove carbon from the atmosphere? What are the processes responsible for long-term storage of carbon on land and in the sea? Emphasis will be placed on the observations and modeling needed to evaluate hypotheses about",0
EPS 254,Advanced Topics in Seismology and Geophysics,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Lectures on various topics representing current advances in seismology and geophysics, including local crustal and earthquake studies, regional tectonics, structure of the earth's mantle, and core and global dynamics.",0
EPS 255,Advanced Topics in Earth and Planetary Science,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Lectures on various topics representing current advances in all aspects of earth and planetary science.",0
EPS 256,Earthquake of the Week,2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Each week, the seismicity of the previous week, in California and worldwide, is reviewed. Tectonics of the region as well as source parameters and waveforms of interest are discussed and placed in the context of ongoing research in seismology.",0
EPS 260,Research in Earth Science,2 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Weekly presentations to introduce new graduate students and senior undergraduates to current research conducted in the Department of Earth and Planetary Science.",0
EPS C276,Seismic Hazard Analysis and Design Ground Motions,3 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017, Spring 2016<br/>
Deterministic and probabilistic approaches for seismic hazard analysis. Separation of uncertainty into aleatory variability and epistemic uncertainty. Discussion of seismic source and ground motion characterization and hazard computation. Development of time histories for dynamic analyses of structures and seismic risk computation, including selection of ground motion parameters for estimating structural response, development of",0
EPS 280,Research,2 - 12 Units,,"Terms offered: Summer 2018 10 Week Session, Summer 2018 First 6 Week Session, Spring 2018<br/>
Individual conferences to be arranged. Provides supervision in the preparation of an original research paper or dissertation.",0
EPS 290,Seminar,2 - 6 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Topics will be announced each semester.",0
EPS C292,Planetary Science Seminar,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The departments of Astronomy and Earth and Planetary Science offer a joint research seminar in advanced topics in planetary science, featuring speakers drawn from graduate students, postdoctoral researchers, faculty, and visiting scholars. Topics will span planetary interiors; surface morphology; atmospheres; dynamics; planet formation; and astrobiology. Speakers will vary from semester to semester. Meetings will be held once a week for 1 hour",0
EPS C295Z,Energy Solutions: Carbon Capture and Sequestration,3 Units," Chemistry 4B or 1B, Mathematics 1B, and Physics 7B, or equivalents","Terms offered: Spring 2017, Spring 2015, Spring 2014, Spring 2013<br/>
After a brief overview of the chemistry of carbon dioxide in the land, ocean, and atmosphere, the course will survey the capture and sequestration of CO2 from anthropogenic sources. Emphasis will be placed on the integration of materials synthesis and unit operation design, including the chemistry and engineering aspects of sequestration. The course primarily addresses scientific and engineering challenges and aims to engage",0
EPS 298,Directed Group Study for Graduates,1 - 9 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>",0
EPS C301,Communicating Ocean Science,4 Units," One course in introductory biology, geology, chemistry, physics, or marine science required and interest in ocean science,junior, senior, or graduate standing; consent of instructor required for sophomores","Terms offered: Spring 2018, Spring 2017, Spring 2016, Spring 2015, Fall 2014, Spring 2014, Spring 2013<br/>
For graduate students interested in improving their ability to communicate their scientific knowledge by teaching ocean science in elementary schools or science centers/aquariums. The course will combine instruction in inquiry-based teaching methods and learning pedagogy with six weeks of supervised teaching experience in a local school classroom or the Lawrence Hall of Science with a partner.",0
EPS 375,Professional Preparation: Supervised Teaching of Geology and Geophysics,1 - 6 Units, Graduate standing and appointment as graduate student instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Discussion, curriculum, class observation, and practice teaching in geology, geophysics, and earth science.",0
