code,title,units,prereqs,offered,corrupt
HISTART 185B,American Architecture: Domestic Forms,4 Units,,"Terms offered: Spring 2018, Spring 2009, Fall 2005<br/>
Taking as a point of departure specific exemplary houses, both vernacular and high-style architectural forms are studied from the perspectives of the history of style, of technology and of social use. Both the class as a whole and the student research projects take a case-study approach. Field trips.",0
HISTART 186C,Art in the Later 20th Century,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2011<br/>
A consideration of major issues in art of the present day. Emphases may include conceptual, video, performance, installation and digital art, as well as painting, sculpture and experimental practices.",0
HISTART 187AC,Race and Representation in the Twentieth Century in the United States,4 Units,,"Terms offered: Fall 2016, Summer 2016 First 6 Week Session, Spring 2014<br/>
The course examines a series of artistic formations and critiques of racial, ethnic, gender, class and religious identity among the diverse collection of individuals, cultures, and institutions that compose the United States. Material, formal, social, and political contexts will all be considered as we address a wide range of art practices and media.",0
HISTART 188A,Latin American Art: Before Columbus,4 Units,,"Terms offered: Spring 2017, Spring 2014<br/>
This course presents the indigenous artistic traditions of parts of what is now Latin America, from the earliest monuments of the formative periods (e.g. Olmec and Chavín), through acclaimed eras of aesthetic and technological achievement (e.g. Maya and Moche), to the later Inca and Mexica (i.e. Aztec) imperial periods. Our subject encompasses multiple genre including painting and sculpture, textiles and metalwork, architecture and performance. More than",0
HISTART 190A,Special Topics in Fields of Art History: Asian,4 Units,,"Terms offered: Fall 2016, Spring 2013, Spring 2011<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please see individual instructor. Detailed descriptions of current and future offerings in this series available in 416 Doe Library.",0
HISTART 190B,Special Topics in Fields of Art History: Ancient,4 Units,,"Terms offered: Spring 2018, Spring 2014, Fall 2013<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please see individual instructor. Detailed descriptions of current and future offerings in this series available in 416 Doe Library.",0
HISTART 190F,Special Topics in Fields of Art History: 19th-20th Century,3 - 4 Units,,"Terms offered: Spring 2016, Fall 2013, Summer 2012 First 6 Week Session<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please see individual instructor.",0
HISTART 190M,Special Topics in Fields of Art History: Global Modernism,4 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Topics explore themes and problems that often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please see individual instructor. Detailed descriptions of current and future offerings in this series available in 416 Doe Libr",0
HISTART N190E,Special Topics in Fields of Art History: 17th-18th Century,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2003 10 Week Session, Summer 1997 10 Week Session<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please see individual instructor. Detailed descriptions of current and future offerings",0
HISTART 190T,Transcultural,4 Units,,"Terms offered: Spring 2018, Fall 2016, Fall 2014<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Open to all interested students, including graduate students. Some background in art history desirable. For specific questions concerning preparation for a 190 course, please consult individual instructor. Detailed descriptions of current and future offerings in this series available on arthistory.berkeley.edu.<br/>",0
HISTART 192A,Undergraduate Seminar: Problems in Research and Interpretation: Asian,2 or 4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192B,Undergraduate Seminar: Problems in Research and Interpretation: Ancient,4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192CU,Undergraduate Seminar: Problems in Research and Interpretation: Curatorial,4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.<br/>
<br/>
Curators are actively engaged in museum related affairs, which might include: research on museum collections, matters of administration and policy, donors, approval of loans and exchanges. In addition, curators are expected",0
HISTART 192D,Undergraduate Seminar: Problems in Research and Interpretation: 15th-16th Century,4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2017, Spring 2016, Fall 2014<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192DH,Undergraduate Seminar: Digital Imaging and Forensic Art History,4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2017, Fall 2016, Spring 2014<br/>
An introduction to digital modeling and rendering as forms of art-historical investigation. A series of case studies will allow students to explore the research possibilities presented by this new medium. Students will construct their own digital models as part of a research project.",0
HISTART 192E,Undergraduate Seminar: Problems in Research and Interpretation: 17th-18th Century,2 or 4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192F,Undergraduate Seminar: Problems in Research and Interpretation: 19th-20th Century,2 or 4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Concentration on specific problems or works in a particular area of art history. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192G,"Undergraduate Seminar: Problems in Research and Interpretation: Undergraduate Seminar: American Art, Architecture, and Design",2 or 4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
Problems in American and British art, architecture, design of the 17th, 18th, 19th, 20th, or 21st centuries; art institutions, collecting, or related topics.",0
HISTART 192H,Undergraduate Seminar: Problems in Research and Interpretation: Modern/Contemporary Art,4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2018, Fall 2012, Fall 2008<br/>
This undergraduate semiar examines the resurgence of craft within contemporary art and theory. In a time when much art is outsourced--fabricated by large stables of assistants--what does it mean when artists return to traditional, and traditionally laborious, methods of handiwork such as knitting, ceramics, or woodworking? Our readings will consider historical and theoretical questions of process, materiality, skill, bodily effort, gendered labor",0
HISTART 192L,Undergraduate Seminar: Latin American,4 Units, Primarily for juniors and seniors in the major or consent of instructor,"Terms offered: Spring 2018, Fall 2015, Spring 2015<br/>
This seminar will focus on a particular theme or corpus of art and visual culture from the Pre-Columbian, colonial, and/or modern and contemporary periods of areas of what is now Latin America. Topics will vary with each offering.",0
HISTART 192M,Undergraduate Seminar: Problems in Research and Interpretation: Global Modernism,4 Units,,"Terms offered: Fall 2017, Spring 2016, Fall 2014<br/>
This seminar will focus on a particular theme or corpus of art and visual culture from a cross-cultural perspective within a modern context. Topics will vary with each offering. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings outside 416 Doe Library.",0
HISTART 192T,Undergraduate Seminar: Problems in Research and Interpretation: Transcultural,4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Concentration on specific problems in art history as a transcultural inquiry, across multiple or varying cultural contexts. Assigned readings, discussion, and a substantial paper. For specific topics and enrollment, see listings on arthistory.berkely.edu.",0
HISTART 193,Directed Research,4 Units, Consent of instructor and departmental adviser,"Terms offered: Spring 2017, Spring 2013, Spring 2012<br/>
Intended for advanced undergraduates wishing to continue research on topics already begun in a lecture or seminar or to pursue at a high level specialized topics not ordinarily covered in the curriculum. Usually results in a substantial paper. For general independent study see 199; for honors research, see H195.",0
HISTART 194,Museum Internship,1 - 4 Units, Approval of undergraduate adviser,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Study and practical professional experience, usually for no fewer than 10 hours per week, involving a substantial project of a curatorial nature. Jointly supervised by a member of the professional staff of the participating museum and a faculty member. Internships ordinarily must be arranged well in advance; for further information, inquire at 416 Doe Library.",0
HISTART H195,Special Study for Honors Candidates in the History of Art,4 Units, Senior standing and qualifying scholastic record (3.5 GPA overall and 3.5 GPA in upper division courses completed in the major),"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Directed study leading to the completion of the honors thesis. Consult the description of the Honors Program in Art History.",0
HISTART C196A,UCDC Core Seminar,4 Units, C196B (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course is the UCDC letter-graded core seminar for 4 units that complements the P/NP credited internship course <a class=""bubblelink code"" href=""/search/?P=UGIS%20C196B"" onclick=""return showCourse(this, 'UGIS C196B');"" title=""UGIS C196B"">UGIS C196B</a>. Core seminars are designed to enhance the experience of and provide an intellectual framework for the student's internship. UCDC core seminars are taught in sections that cover various tracks such as the Congress",0
HISTART C196B,UCDC Internship,6.5 Units, C196A (must be taken concurrently),"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Spring 2014, Fall 2013, Spring 2013, Fall 2012, Spring 2012<br/>
This course provides a credited internship for all students enrolled in the UCDC and Cal in the Capital Programs. It must be taken in conjunction with the required academic core course C196A. C196B requires that students work 3-4 days per week as interns in settings selected to provide them with exposure to and experienc in government",0
HISTART C196W,Special Field Research,10.5 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017, Fall 2016, Spring 2016, Fall 2015, Spring 2015, Fall 2014, Spring 2014, Spring 2013<br/>
Students work in selected internship programs approved in advance by the faculty coordinator and for which written contracts have been established between the sponsoring organization and the student. Students will be expected to produce two progress reports for their faculty coordinator during the course of the internship, as well as a final paper for the course",0
HISTART 198,Supervised Group Study,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Instruction for a small group of students on a topic initiated by those students.",0
HISTART 199,Supervised Independent Study,1 - 4 Units," Consent of instructor, major adviser and department chair","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
For students wishing to pursue an interest not represented in the curriculum by developing an individual program of study supervised by a faculty member. Study may involve readings, projects, papers, fieldwork, etc. For continuing or advanced research projects, see 193.",0
HISTART 200,Graduate Proseminar in the Interpretation of Art Historical Materials,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to the fundamentals of art history, including traditional and innovative perspectives designed for candidates for higher degrees. Offerings vary from year to year. Students should consult the department's ""Announcement of Classes"" for offerings before the beginning of the semester.",0
HISTART 203,Seminar in Material Culture: The Interpretation of Objects,2 or 4 Units,,"Terms offered: Spring 2018, Fall 2014, Spring 2012<br/>
This seminar looks at both material culture theory and the practice of interpreting objects in the West and in Asia. It draws on the practices and inquiries of multiple disciplines including archaeology, anthropology, cultural geography, and art history . We will consider the variety of ways and contexts in which objects have been understood to ""speak"" as aesthetic vehicles and as cultural texts. Taught by two faculty members who",0
HISTART 230,Seminar in Chinese Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2017, Spring 2015, Fall 2013<br/>",0
HISTART 234,Seminar in Japanese Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>",0
HISTART 236,Seminar in the Art of India,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2015, Spring 2013<br/>",0
HISTART 240,Seminar in Greek Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2017, Fall 2011, Fall 2010<br/>",0
HISTART 260,Seminar in Italian Renaissance Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2016, Spring 2013, Fall 2012<br/>",0
HISTART 270,Seminar in Baroque Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2017, Spring 2016, Fall 2013<br/>",0
HISTART 281,Seminar in 19th-Century Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2017, Spring 2016, Fall 2013<br/>",0
HISTART 285,Seminar in 20th-Century Art,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2016, Fall 2014, Spring 2010<br/>",0
HISTART 290,Special Topics in Fields of Art History,2 or 4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Topics explore themes and problems, often reflect current research interests of the instructor, and supplement regular curricular offerings. Detailed descriptions of current and future offerings available in 416 Doe Library.",0
HISTART 291,Judith Stronach Graduate Travel Seminar in Art History,4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
This course explores site-specific themes, topics, and problems, reflects current research interests of the instructor(s), and suppplements regular curricular offerings. Detailed descriptions of current and (where known) future offerings available in 416 Doe Library.",0
HISTART 296,Directed Dissertation Research,3 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Independent study open to qualified students directly engaged upon the doctoral dissertation.",0
HISTART 298,Group Study for Graduate Students in the History of Art,1 - 4 Units," Graduate standing and consent of instructor, and possibly courses in the history of art","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Directed group discussion for graduate students, focused on selected books, articles, problems, primary sources, and/or works of art. Usually but not necessarily offered as preparation for a travel seminar or other supervised fieldwork.",0
HISTART 299,Special Study for Graduate Students in the History of Art,1 - 12 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Summer 2017 3 Week Session<br/>",0
HISTART 300,Supervised Teaching of History of Art,1 - 5 Units, Graduate standing and concurrent appointment as a graduate student instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Weekly meetings with the instructor to discuss the methods and aims of the course, to plan the content and presentation of the material for the discussion sections, and to set standards and criteria for grading and commenting upon papers and exams. In addition, after visiting sections early in the semester, the instructor will discuss with each GSI individually his or her performance and make any necessary recommendations for improvement.",0
HISTART 375,Seminar in History of Art Teaching,2 Units, Graduate standing and consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This pedagogical seminar introduces graduate students to methods and theories of teaching history of art. The course has two primary goals: (1) to train new graduate student instructors to assist in teaching History of Art classes at UCB; and (2) to introduce students to techniques of designing and teaching their own classes. The seminar may be taken concurrently with the first teaching assignment or in the semester before beginning teaching.",0
HISTART 601,Individual Study for Master's Students in the History of Art,1 - 12 Units, For candidates for master's degree,"Terms offered: Fall 2016, Spring 2016, Spring 2015<br/>
Individual study in consultation with the graduate adviser.",0
HISTART 602,Individual Study for Doctoral Students in the History of Art,1 - 12 Units, For candidates for doctoral degree,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Individual study, in consultation with the graduate adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D. degree.",0
