code,title,units,prereqs,offered,corrupt
ASAMST 132AC,Islamophobia and Constructing Otherness,4 Units,,"Terms offered: Spring 2018, Summer 2017 First 6 Week Session, Spring 2017<br/>
This course will examine and attempt to understand Islamophobia, as the most recently articulated principle of otherness and its implications domestically and globally. The course will also closely examine the ideological and epistemological frameworks employed in discourses of otherness, and the complex social, political, economic, gender-based, and religious forces entangled in its historical and modern reproductio",0
ASAMST 138,Topics in Asian Popular Culture,4 Units,,"Terms offered: Summer 2017 First 6 Week Session, Spring 2017, Fall 2016<br/>
Topics in Asian popular culture. Analysis of historical and contemporary issues addressed in popular media in Asia, such as 1990s Hong Kong cinema, fifth generation Chinese films, films of China and Taiwan, Japanese and Korean anime, South Asian and Bollywood cinema, and South Korean film and television drama. Course topics will vary with the expertise of the particular instructor.",0
ASAMST 141,Law in the Asian American Community,4 Units, 20A or 20B,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2016, Summer 2016 Second 6 Week Session<br/>
Course will examine the nature, structure, and operation of selected legal institutions as they affect Asian American communities and will attempt to analyze the roles and effects of law, class, and race in American society. May be taken with 197.",0
ASAMST 143AC,Asian American Health,3 Units,,"Terms offered: Fall 2017, Fall 2016<br/>
This course examines the state of Asian American health, the historical, structural, and cultural contexts of diverse Asian American communities, and the role of race, ethnicity, and socioeconomic status in the production of unequal outcomes between Asian Americans and other racial/ethnic groups as well as across different Asian American subgroups.",0
ASAMST 144,Religions of Asian America,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will examine how Asian American communities engage religion and how, in turn, they are shaped by the different facets of religious life. Religion is examined in the form of major traditions-Buddhism, Islam, Hinduism, Sikhism, Christianity-and readings will introduce students to key concepts, practices, and institutions which help to define these trajectories.",0
ASAMST 146,Asian Americans and Education,4 Units,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
This course examines the historical and contemporary issues which shape the educational experiences of Asian Americans. Critical issues such as bilingual education, university admissions, and the education of Asian immigrants as well as theoretical models of Asian American academic success will be explored and critically analyzed.",0
ASAMST 150,Gender and Generation in Asian American Families,4 Units, 20A or 20B,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
The influence of cultural legacy, ethnic background, immigration history, community structure, class and economic status, and racism on gender and generational relations in the Asian American family.",0
ASAMST 151AC,Asian American Women: Theory and Experience,4 Units, Asian American Studies 20A or 20B,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Examines the historical and contemporary experiences of Asian American women in relation to work, sexuality, intellectual and artistic activity, and family and community life as well as the development of Asian American feminist thought and its relation to cultural nationalism.",0
ASAMST 171,Asian Americans in Film and Video,4 Units,,"Terms offered: Summer 2017 Second 6 Week Session, Summer 2016 First 6 Week Session, Spring 2016<br/>
Introduces students to films and videos by and about Asian Americans; presents an overview of the development of the Asian American media arts field in relation to current cultural theories and American film history and theory.",0
ASAMST 172,Asian American Literature,4 Units,,"Terms offered: Fall 2017, Summer 2017 First 6 Week Session, Fall 2016<br/>
Introduces students to representative works of Asian American literature by writers from the major ethnic subgroups; examines the works in their sociohistorical context; analyzes thematic and formal elements intertextually to form a coherent understanding of the Asian American literary tradition.",0
ASAMST 173,Creative Writing,4 Units, Consent of instructor,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2016 First 6 Week Session, Spring 2016<br/>
Instruction and practice in forms and techniques of prose, verse, drama or other writing as an expression of Asian American experiences and a contribution to evolving Asian American culture; may focus on specific genres or tasks depending on instructor.",0
ASAMST 175,Contemporary Narratives on the Philippines and the United States,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
The course will examine the various strategies of (re-)narrating colonial/neocolonial history in three genres: literature (novels, short fiction, poetry), essays, and films from the Philippines and the United States. Notions such as imperialism, nation, narration, history, nationalism, memory, ethnicity, language, power, gender, and subject formation will be discussed.",0
ASAMST 176,Genre in Asian American Literature,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Investigates specific genres in Asian American literature (e.g., autobiography, biography, drama, etc.) in terms of formal characteristics, innovations, comparisons of works from various subgroups in relation to counterparts in dominant Anglo-American tradition.",0
ASAMST 178,Gender and Sexuality in Asian American Literature and Culture,4 Units, Consent of instructor,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 Second 6 Week Session, Spring 2015<br/>
Explores gender/sexuality issues in Asian American literature and culture, such as simultaneous construction of gender/ethnicity/race/culture; heterosexual (masculinist/feminist) and gay/lesbian cultural projects; the body; family relations; matrilineal and patrilineal traditions. Instructor selects focus.",0
ASAMST 190,Seminar on Advanced Topics in Asian American Studies,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2015, Fall 2014<br/>
Advanced seminar in Asian American Studies with topics to be announced at the beginning of each semester.",0
ASAMST 195,Senior Thesis,4 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Writing of a thesis under the direction of member(s) of the faculty.",0
ASAMST H195B,Senior Honors Thesis for Asian American and Asian Diaspora Studies Majors,3 Units," Senior standing. Approval of Faculty Advisor, 3.5 GPA on all University work, and a 3.5 GPA in courses in the major","Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Course for senior Asian American and Asian Diaspora Studies maors designed to support and guide the writing of a senior honors thesis. For senior Asian American and Asian Diaspora Studies majors who have been approved for the honors program.",0
ASAMST 197,Field Study in Asian American Communities,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
University organized and supervised field program involving experiences in schools, school-related activities, community, and community-related activities.",0
ASAMST 198,Supervised Group Study,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Group study of selected topics which will vary from semester to semester.",0
ASAMST 199,Supervised Independent Study and Research,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual research on a topic which leads to the writing of a major paper. Regular meetings with faculty sponsor.",0
