code,title,units,prereqs,offered,corrupt
RHETOR 129AC,Autobiography and American Individualism,4 Units, Upper division standing,"Terms offered: Spring 2018, Spring 2015, Fall 2012<br/>
Rhetorical analysis of autobiographical discourse in American cultures, with special attention to the ideology of individualism.",0
RHETOR 130,Novel into Film,4 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
Close examination of the adaptation of written fiction to the cinema. Focus on the problems arising from the transformation of five novels, which will be read, into their filmed versions.",0
RHETOR 131T,Genre in Film and Literature,4 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Study of a particular genre (e.g., detective/mystery, horror/thriller, melodrama) with attention to theories of genre in popular culture.",0
RHETOR 132T,Auteur in Film,4 Units, Upper division standing,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
The study of films from the perspective of directorial style, theme, or filmmaking career. This course may focus on a single or several directors.",0
RHETOR 135T,Selected Topics in Film,4 Units, Upper division standing,"Terms offered: Fall 2017, Spring 2017, Fall 2015<br/>
A study of a film topic not covered by the other film categories. This course might focus on a particular cinematic ""theme,"" or a nonhistoric and nongeneric category. Examples: Feminist Film Practice, Gay and Lesbian Cinema, Race and Cinematic Representation.",0
RHETOR 137,Rhetoric of the Image,4 Units,,"Terms offered: Spring 2017, Spring 2016<br/>
This course surveys methods and theories of visual culture, including the rhetorics and discourses of images (still and moving), media (old and new), display, circulation, value, and interpretation. Topics explored will include: spectacle, reproduction, materiality, time, style, genre, archive, truth-value, and affectivity. Students will learn multi- and interdisciplinary uses of visual materials as objects of analysis, evidence, exchange, and argume",0
RHETOR 138,Television Criticism,4 Units, Rhetoric 10 or Rhetoric 20,"Terms offered: Spring 2016, Spring 2015, Fall 2013<br/>
An introduction to the close analysis and evaluation of television texts. Consideration of a range of examples drawn from classical television series, sitcoms, dramas, news programming, and contemporary reality television. Students learn the narrative, aesthetic, and stylistic aspects of television's story-telling modes and strategies through readings, screenings, short exercises, and a final project consisting of a substantial work of criticism",0
RHETOR 139,Rhetoric of Visual Witnessing,4 Units,,"Terms offered: Spring 2018, Spring 2015, Spring 2014<br/>
Studies of the theory and practice of the rhetoric of visual evidence relating to catastrophe. Themes may include witnessing, testimony, the photographic record, news media, and archival knowledge around such subjects as genocide and crimes against humanity, war and other forms of political violence, the AIDS epidemic, natural disaster.",0
RHETOR 145,"Science, Narrative, and Image",4 Units,,"Terms offered: Fall 2017<br/>
What is the role of narrative in science and conversely? How do images supplement or displace these narratives? How have scientific conceptions impacted narrative forms and theories of narrative? How important are images to the rhetoric of scientific persuasion? Finally, how can science itself be narrated or visually represented? This course will examine critical discussions of these questions.",0
RHETOR 150,Rhetoric of Contemporary Politics,4 Units,,"Terms offered: Fall 2016, Fall 2014, Fall 2013<br/>
Examination of the characteristic rhetoric of a variety of manifestations of modern politics. Emphasis on building a theoretical foundation for critically observing and participating in the contemporary political process.",0
RHETOR 151,Rhetoric of Contact and Conquest,4 Units, 10 or 20 and R1A-R1B sequence,"Terms offered: Spring 2017, Fall 2012, Fall 2010<br/>
This course charts the discovery and conquest of the New World; it treats the ways in which New World peoples were understood--and exploited--by Europeans. It explores not only questions relating to the origins of New World peoples, but also climate and zonal theories of race, and racial ideas of degeneration and corruption. In examining Europe's multivalent relationship with the ""other,"" the course investigates the legal, moral, and",0
RHETOR 152AC,Race and Order in the New Republic,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
This course will explore how the social issue of race in the new American republic shaped the political founding of the United States in 1787. We will investigate perceptions of race at the time of the founding, and try to understand the origins of those perceptions. We will examine how those same perceptions affected the founding and establishment of a new nation and how they have affected our contemporary social and political discourse.",0
RHETOR 153,American Political Rhetoric,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Spring 2016<br/>
A survey of the ways in which Americans have discussed their existence as a distinct nation their rights and obligations, and the legitimate modes of political action open to them. Readings cover the 17th through the 20th centuries and may include discussion of sermons, novels, philosophy, social and political theory, autobiographies, declassified government planning documents, Congressional testimony",0
RHETOR 156,Rhetoric of the Political Novel,4 Units,,"Terms offered: Spring 2018, Summer 2016 Second 6 Week Session, Spring 2013<br/>
Investigation of major 19th and 20th century works of fiction in which political stances are exploited as dominant themes; close reading of authorial viewpoints and rhetorical strategies.",0
RHETOR 157B,Rhetoric of Contemporary Political Theory,4 Units,,"Terms offered: Fall 2017, Fall 2015, Spring 2013<br/>
Study of the textual strategies of important works of 20th century European and American political theory.",0
RHETOR 158,Advanced Problems in the Rhetoric of Political Theory,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Close study of selected works of modern political theory, including debates over the nature and interpretation of political theory and the role of the political theorist. Specific themes and readings vary from year to year.",0
RHETOR 165,Rhetoric of Legal Philosophy,4 Units,,"Terms offered: Fall 2017, Fall 2013, Spring 2012<br/>
Consideration of basic philosophical issues related to the political and moral foundations of the law.",0
RHETOR 166,Rhetoric in Law and Politics,4 Units, 160 or consent of instructor,"Terms offered: Summer 2017 Second 6 Week Session, Spring 2016, Spring 2015<br/>
Examination of the role of rhetoric in the legal and political thought of a particular era or culture. Course may compare societies or periods. All foreign texts will be studied in English translation.",0
RHETOR 167,"Advanced Themes in Legal Theory, Philosophy, Argumentation",4 Units," 160, consent of instructor","Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
Thorough consideration of particular rhetorical themes in the field of legal theory, legal philosophy, and legal argumentation.",0
RHETOR 168,Advanced Topics in Contemporary Law and Legal Discourse,4 Units," 160, consent of instructor","Terms offered: Spring 2017, Fall 2012, Fall 2011<br/>
Thorough consideration of particular rhetorical themes in the fields of contemporary law and legal discourse. Sample topics include entertainment law, First Amendment law, copyright law.",0
RHETOR 170,Rhetoric of Social Science,4 Units,,"Terms offered: Spring 2016, Spring 2012, Spring 2008<br/>
Analysis of the ways in which political scientists, sociologists, anthropologists, economists and psychologists establish the authoritativeness of their claims. Focus is on the presentation of data as fact, the use of quantitative methods, and other ""strategies"" through which social knowledge is transformed into objective information.",0
RHETOR 171,The Problem of Mass Culture and the Rhetoric of Social Theory,4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2014<br/>
Study of the textual strategies whereby the masses and mass culture emerge as objects of anxiety, hope, and scrutiny for social theorists of the 19th and 20th centuries.",0
RHETOR 176,Rhetoric of Material Culture,4 Units, 10 or 20 and R1A-R1B sequence,"Terms offered: Spring 2017, Spring 2014, Fall 2010<br/>
Where did the first collections originate? Why did people begin to collect? How did--and do--museums and museum collections contribute to the definition of the cultural values/power of elite groups? How do we define ourselves--as citizens, as members of a discipline or tribe, as nations--with reference to collections? What values/ideologies structure the debates and conflicts over definition, meaning, and ownership of collections? These are",0
RHETOR 182,Rhetorics of Sexual Exchange and Sexual Difference,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This course examines the centrality of sexual difference and sexual exchange to the structuring of societies, cultures, and political life. Possible topics include theories of desire and corporeality; the figure of woman as object of exchange in historical and contemporary contexts such as Sati, prostitution, surrogacy and IVF, and the global traffic in female labor; and an examination of how sexual difference functions as a blind-spot in",0
RHETOR 184,Language and Movement,4 Units,,"Terms offered: Spring 2018<br/>
How does one become more aware of oneself as mover, doer, learner, knower? How does one learn? Does one learn to do things with language - to read, to write, even to think - in the same ways as one learns to move? In this class, we will consider these sorts of questions through experiences with and responses to very basic movement lessons and to academic readings, as well as through writing and discussion. The primary aim is for you to become more aware of the way",0
RHETOR 189,Special Topics,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Group instruction and investigation of topics not accommodated in regular course offerings.",0
RHETOR H190A,Honors Thesis,2 Units, Senior standing with a 3.7 GPA in rhetoric and 3.5 GPA overall,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Independent study under guidance of a faculty director culminating in a written thesis. Required of all rhetoric majors desiring to earn the A.B. degree with honors.",0
RHETOR H190B,Honors Thesis,2 Units, Senior standing with a 3.7 GPA in Rhetoric and 3.5 GPA overall,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Independent study under guidance of a faculty director culminating in a written thesis. Required of all rhetoric majors desiring to earn the A.B. degree with honors.",0
RHETOR 197,Field Studies,1 - 3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
Supervised field work in an off-campus organization or business. Field work should be relevant to themes or topics covered in the undergraduate curriculum studied in the department. Additional meetings with faculty sponsor required. Weekly journals and a final paper also required.",0
RHETOR 198,Supervised Group Study,1 - 3 Units, Junior standing and approval of adviser,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Instruction for a small group of students on a topic initiated by those students.",0
RHETOR 199,Supervised Independent Study,1 - 3 Units, 3.0 GPA,"Terms offered: Summer 2018 First 6 Week Session, Spring 2018, Fall 2017<br/>
For special projects that cannot be otherwise accommodated.",0
RHETOR 200,Classical Rhetorical Theory and Practice,4 Units, Graduate status,"Terms offered: Spring 2018, Fall 2016, Fall 2014<br/>
An introduction to the questions around which classical rhetorical theory and practice are organized. Through analysis of materials drawn principally from the Ancient Greek and Roman periods, possibly including later revivals of classical rhetoric, the course will examine the formation of rhetoric in the West as an intellectual stance from which to practice a range of related fields, including but not limited to philosophy, history, literature",0
RHETOR 205,Contemporary Rhetorical Theory and Practice,4 Units, Graduate status,"Terms offered: Fall 2017, Spring 2017, Spring 2015<br/>
An introduction to the questions around which contemporary rhetorical theory and practice are organized. Through an analysis of materials drawn principally from the 18th century to the present, the course will examine rhetorical inquiry in relation to critique as well as the disciplinary construction of knowledge-domains. The course will attend to rhetoric in relation to a range of fields, including but not limited to philosophy, history, literature",0
RHETOR 230,Rhetoric and History,4 Units, Graduate status,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
This course investigates both the concept of history and the practice of historiography, using an engagement with the literal and metaphoric archives of the past to consider their empirical and philosophical claims on the present. While the methods, themes, and historical reach may vary, the course requires Rhetoric graduate students to investigate pre-1900 material in some form and to consider both the pragmatics of conducting historical inquiry",0
RHETOR 240F,Rhetorical Theory and Criticism: Legal Rhetoric and Philosophy,4 Units, Graduate status,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
Advanced investigation of the rhetorical dimensions of various modes of discourse. Specific topics to be announced.",0
RHETOR 240G,Rhetorical Theory and Criticism: Rhetorical Theory,4 Units, Graduate status,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Advanced investigation of the rhetorical dimensions of various modes of discourse. Specific topics to be announced.",0
RHETOR 250,Rhetoric of the Image,4 Units, Graduate standing and consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
A study of the visual image as a mode of discourse, together with an analysis of the terms in which images have been interpreted and criticized. Focus may be on the rhetoric of a particular image or set of images, or on more broadly theoretical writings about image.",0
RHETOR 295,Special Study,1 - 6 Units, Graduate adviser approval,"Terms offered: Summer 2018 3 Week Session, Summer 2017 3 Week Session, Spring 2016<br/>
Open to qualified graduate students wishing to pursue special topics under the direction of a member of the staff.",0
RHETOR 299,Directed Research,1 - 12 Units, Graduate adviser approval,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Open to graduate students who have passed their Ph.D. qualifying examinations.",0
RHETOR 375,Teaching Rhetoric,2 Units, Appointment as teaching assistant,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Instruction in teaching argumentative writing and rhetorical analysis.",0
RHETOR 601,Individual Study for Master's Students,1 - 6 Units, Graduate status,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual study for degree or language examinations in consultation with staff member.",0
RHETOR 602,Individual Study for Doctoral Students,1 - 6 Units, Graduate status,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual study in consultation with faculty director as preparation for degree examinations.",0
